Pallet: "pallet-identity", Extrinsic: "set_identity", Steps: 10, Repeat: 100
R,X,time
25,64,531000
25,64,541000
25,64,538000
25,64,536000
25,64,731000
25,64,513000
25,64,1123000
25,64,527000
25,64,530000
25,64,707000
25,64,526000
25,64,575000
25,64,546000
25,64,526000
25,73,550000
25,73,697000
25,73,542000
25,73,570000
25,73,538000
25,73,542000
25,73,695000
25,73,556000
25,73,558000
25,73,552000
25,73,547000
25,73,542000
25,73,534000
25,73,614000
25,73,697000
25,73,558000
25,73,557000
25,73,547000
25,73,633000
25,73,546000
25,73,538000
25,73,539000
25,73,553000
25,73,541000
25,73,530000
25,73,537000
25,73,535000
25,73,549000
25,73,569000
25,73,536000
25,73,548000
25,73,540000
25,73,542000
25,73,549000
25,73,538000
25,73,548000
25,73,564000
25,73,580000
25,73,533000
25,73,565000
25,73,709000
25,73,542000
25,73,542000
25,73,549000
25,73,546000
25,73,537000
25,73,531000
25,73,554000
25,73,544000
25,73,541000
25,73,551000
25,73,555000
25,73,537000
25,73,567000
25,73,579000
25,73,548000
25,73,557000
25,73,539000
25,73,594000
25,73,544000
25,73,535000
25,73,583000
25,73,540000
25,73,545000
25,73,546000
25,73,546000
25,73,543000
25,73,561000
25,73,582000
25,73,543000
25,73,545000
25,73,540000
25,73,548000
25,73,538000
25,73,542000
25,73,525000
25,73,533000
25,73,558000
25,73,546000
25,73,540000
25,73,552000
25,73,545000
25,73,545000
25,73,551000
25,73,556000
25,73,537000
25,73,540000
25,73,558000
25,73,541000
25,73,546000
25,73,549000
25,73,548000
25,73,557000
25,73,546000
25,73,531000
25,73,554000
25,73,548000
25,73,541000
25,73,544000
25,73,544000
25,82,560000
25,82,539000
25,82,553000
25,82,561000
25,82,590000
25,82,535000
25,82,561000
25,82,567000
25,82,570000
25,82,567000
25,82,565000
25,82,558000
25,82,594000
25,82,559000
25,82,624000
25,82,558000
25,82,561000
25,82,558000
25,82,560000
25,82,612000
25,82,534000
25,82,545000
25,82,545000
25,82,583000
25,82,625000
25,82,557000
25,82,568000
25,82,583000
25,82,573000
25,82,556000
25,82,562000
25,82,563000
25,82,542000
25,82,545000
25,82,568000
25,82,557000
25,82,556000
25,82,554000
25,82,557000
25,82,568000
25,82,558000
25,82,553000
25,82,551000
25,82,568000
25,82,559000
25,82,548000
25,82,550000
25,82,549000
25,82,558000
25,82,541000
25,82,566000
25,82,554000
25,82,558000
25,82,561000
25,82,573000
25,82,570000
25,82,554000
25,82,555000
25,82,554000
25,82,566000
25,82,558000
25,82,547000
25,82,576000
25,82,551000
25,82,578000
25,82,571000
25,82,685000
25,82,574000
25,82,588000
25,82,557000
25,82,566000
25,82,567000
25,82,556000
25,82,564000
25,82,563000
25,82,546000
25,82,565000
25,82,559000
25,82,549000
25,82,570000
25,82,554000
25,82,554000
25,82,557000
25,82,573000
25,82,562000
25,82,579000
25,82,548000
25,82,595000
25,82,551000
25,82,578000
25,82,561000
25,82,568000
25,82,551000
25,82,582000
25,82,603000
25,82,575000
25,82,569000
25,82,570000
25,82,555000
25,82,541000
25,91,900000
25,91,649000
25,91,707000
25,91,577000
25,91,566000
25,91,571000
25,91,578000
25,91,624000
25,91,575000
25,91,693000
25,91,570000
25,91,566000
25,91,565000
25,91,576000
25,91,550000
25,91,565000
25,91,580000
25,91,570000
25,91,582000
25,91,570000
25,91,560000
25,91,569000
25,91,570000
25,91,562000
25,91,594000
25,91,568000
25,91,586000
25,91,577000
25,91,564000
25,91,574000
25,91,586000
25,91,615000
25,91,573000
25,91,560000
25,91,561000
25,91,567000
25,91,561000
25,91,603000
25,91,571000
25,91,615000
25,91,568000
25,91,569000
25,91,558000
25,91,563000
25,91,591000
25,91,740000
25,91,575000
25,91,573000
25,91,567000
25,91,573000
25,91,561000
25,91,575000
25,91,565000
25,91,558000
25,91,563000
25,91,584000
25,91,577000
25,91,570000
25,91,579000
25,91,570000
25,91,581000
25,91,576000
25,91,573000
25,91,568000
25,91,574000
25,91,575000
25,91,572000
25,91,574000
25,91,589000
25,91,557000
25,91,557000
25,91,565000
25,91,565000
25,91,566000
25,91,578000
25,91,564000
25,91,572000
25,91,586000
25,91,602000
25,91,572000
25,91,570000
25,91,570000
25,91,577000
25,91,570000
25,91,562000
25,91,590000
25,91,575000
25,91,584000
25,91,573000
25,91,576000
25,91,566000
25,91,571000
25,91,772000
25,91,579000
25,91,561000
25,91,604000
25,91,558000
25,91,580000
25,91,578000
25,91,566000
