Pallet: "pallet-identity", Extrinsic: "cancel_request", Steps: 10, Repeat: 100
R,X,time
25,64,619000
25,64,566000
25,64,807000
25,64,727000
25,64,703000
25,64,582000
25,64,627000
25,64,598000
25,64,574000
25,64,704000
25,64,615000
25,64,788000
25,64,618000
25,64,593000
25,64,749000
25,64,617000
25,64,613000
25,64,579000
25,64,698000
25,64,589000
25,64,582000
25,64,720000
25,64,533000
25,73,632000
25,73,591000
25,73,650000
25,73,616000
25,73,575000
25,73,646000
25,73,656000
25,73,646000
25,73,823000
25,73,615000
25,73,708000
25,73,620000
25,73,552000
25,73,694000
25,73,662000
25,73,629000
25,73,616000
25,73,649000
25,73,659000
25,73,671000
25,73,738000
25,73,659000
25,73,740000
25,73,623000
25,73,649000
25,73,648000
25,73,633000
25,73,681000
25,73,628000
25,73,730000
25,73,667000
25,73,605000
25,73,595000
25,73,630000
25,73,655000
25,73,593000
25,73,583000
25,73,670000
25,73,656000
25,73,612000
25,73,677000
25,73,593000
25,73,641000
25,73,589000
25,73,594000
25,73,684000
25,73,712000
25,73,787000
25,73,690000
25,73,611000
25,73,692000
25,73,617000
25,73,634000
25,73,684000
25,73,621000
25,73,642000
25,73,700000
25,73,673000
25,73,564000
25,73,627000
25,73,649000
25,73,623000
25,73,651000
25,73,634000
25,73,632000
25,73,630000
25,73,634000
25,73,604000
25,73,626000
25,73,614000
25,73,749000
25,73,655000
25,73,762000
25,73,597000
25,73,773000
25,73,589000
25,73,610000
25,73,599000
25,73,566000
25,73,610000
25,73,565000
25,73,901000
25,73,588000
25,73,649000
25,73,582000
25,73,565000
25,73,631000
25,73,605000
25,73,598000
25,73,572000
25,73,562000
25,73,647000
25,73,650000
25,73,696000
25,73,580000
25,73,612000
25,73,619000
25,73,582000
25,73,614000
25,73,614000
25,82,620000
25,82,793000
25,82,714000
25,82,698000
25,82,618000
25,82,655000
25,82,660000
25,82,654000
25,82,657000
25,82,633000
25,82,641000
25,82,616000
25,82,626000
25,82,738000
25,82,676000
25,82,627000
25,82,617000
25,82,670000
25,82,641000
25,82,767000
25,82,992000
25,82,731000
25,82,691000
25,82,616000
25,82,638000
25,82,588000
25,82,611000
25,82,609000
25,82,697000
25,82,616000
25,82,626000
25,82,650000
25,82,715000
25,82,618000
25,82,574000
25,82,597000
25,82,625000
25,82,681000
25,82,641000
25,82,834000
25,82,607000
25,82,782000
25,82,608000
25,82,621000
25,82,596000
25,82,668000
25,82,558000
25,82,759000
25,82,720000
25,82,841000
25,82,1056000
25,82,626000
25,82,629000
25,82,723000
25,82,736000
25,82,642000
25,82,633000
25,82,652000
25,82,721000
25,82,647000
25,82,645000
25,82,558000
25,82,621000
25,82,684000
25,82,593000
25,82,622000
25,82,672000
25,82,616000
25,82,657000
25,82,604000
25,82,578000
25,82,664000
25,82,713000
25,82,737000
25,82,637000
25,82,761000
25,82,629000
25,82,603000
25,82,632000
25,82,609000
25,82,629000
25,82,748000
25,82,632000
25,82,637000
25,82,592000
25,82,623000
25,82,656000
25,82,774000
25,82,634000
25,82,734000
25,82,638000
25,82,692000
25,82,666000
25,82,640000
25,82,622000
25,82,606000
25,82,630000
25,82,719000
25,82,631000
25,82,655000
25,91,695000
25,91,706000
25,91,920000
25,91,657000
25,91,793000
25,91,890000
25,91,679000
25,91,711000
25,91,707000
25,91,656000
25,91,771000
25,91,714000
25,91,668000
25,91,665000
25,91,663000
25,91,659000
25,91,661000
25,91,727000
25,91,718000
25,91,717000
25,91,959000
25,91,667000
25,91,724000
25,91,680000
25,91,713000
25,91,663000
25,91,615000
25,91,750000
25,91,666000
25,91,722000
25,91,636000
25,91,646000
25,91,651000
25,91,726000
25,91,659000
25,91,677000
25,91,702000
25,91,732000
25,91,655000
25,91,649000
25,91,719000
25,91,712000
25,91,959000
25,91,749000
25,91,676000
25,91,833000
25,91,684000
25,91,736000
25,91,659000
25,91,749000
25,91,730000
25,91,646000
25,91,663000
25,91,651000
25,91,688000
25,91,649000
25,91,668000
25,91,664000
25,91,830000
25,91,648000
25,91,762000
25,91,638000
25,91,653000
25,91,618000
25,91,642000
25,91,643000
25,91,684000
25,91,710000
25,91,656000
25,91,701000
25,91,644000
25,91,697000
25,91,691000
25,91,678000
25,91,652000
25,91,733000
25,91,706000
25,91,689000
25,91,631000
25,91,759000
25,91,672000
25,91,749000
25,91,674000
25,91,693000
25,91,626000
25,91,688000
25,91,715000
25,91,657000
25,91,629000
25,91,681000
25,91,646000
25,91,652000
25,91,752000
25,91,615000
25,91,670000
25,91,683000
25,91,696000
25,91,698000
25,91,681000
25,91,631000
