Pallet: "pallet-identity", Extrinsic: "request_judgement", Lowest values: [], Highest values: [], Steps: [10], Repeat: 100
r,x,extrinsic_time,storage_root_time
17,100,405658,73408
17,100,501970,72080
17,100,448506,96952
17,100,393004,71354
17,100,390863,75918
17,100,397967,76277
17,100,393173,83948
17,100,515883,75409
17,100,406761,72520
17,100,568532,74334
17,100,381138,71356
17,100,496863,76172
17,100,505228,71926
17,100,540981,114700
17,100,422373,91606
17,100,527576,77116
17,100,577422,77087
17,100,532471,76161
17,100,573117,80545
17,100,621095,105320
17,100,616273,81700
17,100,596112,78241
17,100,431406,81461
17,100,419159,74390
17,100,552328,72066
17,100,403576,76838
17,100,558741,77197
17,100,544842,78803
17,100,560026,79365
17,100,620969,89504
17,100,626637,109116
17,100,747445,118115
17,100,394462,72186
17,100,544795,97700
17,100,542157,83860
17,100,433694,72482
17,100,754555,110616
17,100,627000,109407
17,100,531978,73649
17,100,393484,73133
17,100,439014,78523
17,100,490666,74083
17,100,761638,113342
17,100,662157,135825
17,100,397052,73686
17,100,416265,74434
17,100,413866,73424
17,100,395574,73346
17,100,391059,77238
17,100,516991,84965
17,100,513184,84217
17,100,514480,78611
17,100,535403,90104
17,100,564408,76359
17,100,385360,70121
17,100,586295,81441
17,100,391940,77289
21,100,596534,84558
21,100,419099,77371
21,100,528537,74115
21,100,469324,77349
21,100,407882,76992
21,100,506472,95669
21,100,568330,74311
21,100,524761,76490
21,100,396532,73531
21,100,417724,74700
21,100,575281,91588
21,100,795488,117568
21,100,414026,74687
21,100,560921,72576
21,100,701454,81139
21,100,616070,76178
21,100,530124,76263
21,100,566951,80071
21,100,502393,73811
21,100,581109,79797
21,100,509350,73576
21,100,542120,77495
21,100,410241,74461
21,100,633061,78842
21,100,628051,77575
21,100,395661,93516
21,100,409535,75739
21,100,402077,78460
21,100,458981,73865
21,100,384019,72007
21,100,556542,75682
21,100,400277,71276
21,100,772831,115794
21,100,403110,78001
21,100,391404,72746
21,100,591113,71567
21,100,481916,73393
21,100,393208,72152
21,100,760113,118159
21,100,424098,99600
21,100,523953,93390
21,100,413293,75949
21,100,544561,72902
21,100,399450,74709
21,100,497038,77308
21,100,395102,74576
21,100,498435,73589
21,100,629249,147625
21,100,386681,71924
21,100,516760,72214
21,100,498361,72365
21,100,485779,72254
21,100,684131,80495
21,100,390315,73382
21,100,523408,88380
21,100,668152,75265
21,100,388082,75743
21,100,484822,72720
21,100,438725,76970
21,100,388481,91920
21,100,389277,73808
21,100,523847,77383
21,100,523923,74735
21,100,548640,73028
21,100,584372,78386
21,100,402933,73167
21,100,387063,72235
21,100,544809,72259
21,100,389612,71808
21,100,391316,73050
21,100,560213,76595
21,100,592614,73379
21,100,489051,71701
21,100,405915,72532
21,100,406510,76925
21,100,475982,75639
21,100,395387,73111
21,100,497950,71995
21,100,384443,74865
21,100,391246,73442
21,100,401384,72899
21,100,548565,71368
21,100,403155,79808
21,100,396964,73547
21,100,400787,74164
21,100,511165,81508
21,100,508386,75192
21,100,415002,73864
21,100,434912,83456
21,100,520378,74687
21,100,585208,74536
21,100,510589,74931
21,100,394068,74946
21,100,382619,72427
21,100,502877,76223
21,100,389465,72030
21,100,592364,80925
21,100,454335,73155
21,100,562171,74288
21,100,389374,81452
25,100,482683,73234
25,100,385534,73097
25,100,501755,91957
25,100,558352,77630
25,100,390721,74433
25,100,551645,75007
25,100,424125,72856
25,100,378433,82109
25,100,474673,72989
25,100,572344,153290
25,100,381352,72821
25,100,500600,87064
25,100,549042,73308
25,100,554427,72498
25,100,542057,76942
25,100,503913,75401
25,100,473099,73529
25,100,407045,75399
25,100,382133,72674
25,100,478656,80699
25,100,556889,73946
25,100,385506,72825
25,100,386582,73138
25,100,384301,73396
25,100,382003,78295
25,100,393597,86283
25,100,578938,75169
25,100,385307,74390
25,100,557294,73185
25,100,381946,72361
25,100,404128,74966
25,100,432970,73981
25,100,383095,73264
25,100,560386,73003
25,100,389494,73978
25,100,639278,98206
25,100,510483,95293
25,100,527375,76963
25,100,513203,73215
25,100,526647,72362
25,100,413423,112757
25,100,380050,72761
25,100,416602,74532
25,100,394091,74310
25,100,663989,81659
25,100,522058,78054
25,100,428177,82375
25,100,634959,110647
25,100,525339,77866
25,100,380937,72755
25,100,801962,112007
25,100,609687,111161
25,100,398335,73262
25,100,709872,112517
25,100,389979,73207
25,100,591661,73599
25,100,395753,77060
25,100,411526,73956
25,100,688309,92613
25,100,406814,74039
25,100,495333,72068
25,100,394262,85453
25,100,395225,75431
25,100,401630,82887
25,100,505822,86658
25,100,428706,73266
25,100,381635,72331
25,100,387334,72533
25,100,546847,86913
25,100,556490,80565
25,100,404011,74285
25,100,394828,75521
25,100,398585,72317
25,100,396834,83421
25,100,537555,73443
25,100,540188,72686
25,100,383847,73047
25,100,382558,73505
25,100,589184,74545
25,100,429437,74267
25,100,397948,74525
25,100,385422,73247
25,100,444432,73314
25,100,402099,76985
25,100,552140,73417
25,100,408411,73573
25,100,789282,112923
25,100,391712,74352
25,100,391515,75257
25,100,389434,74065
25,100,409475,73652
25,100,383005,72967
25,100,414584,73750
25,100,488079,76156
25,100,522137,75178
25,100,402702,77242
25,100,490744,87289
25,100,513060,83717
25,100,386400,72570
25,100,535460,73264
29,100,403580,78155
29,100,430978,74521
29,100,548602,73633
29,100,670663,108026
29,100,537613,77161
29,100,391179,74705
29,100,397907,75457
29,100,559805,74136
29,100,400665,75398
29,100,443191,74746
29,100,509979,77210
29,100,575523,76956
29,100,484957,73775
29,100,398846,72748
29,100,393603,71536
29,100,391150,74031
29,100,447675,76618
29,100,484076,73699
29,100,642957,115285
29,100,487879,72561
29,100,503806,74113
29,100,625613,76407
29,100,414334,75343
29,100,441993,73068
29,100,389860,72501
29,100,401955,77647
29,100,514364,74062
29,100,388693,72857
29,100,425454,89085
29,100,487353,86498
29,100,540965,72568
29,100,564335,76312
29,100,498499,77016
29,100,483036,94745
29,100,489237,73648
29,100,637990,77430
29,100,436947,74654
29,100,446463,73993
29,100,387332,74214
29,100,403118,73842
29,100,407419,76155
29,100,392854,74361
29,100,438528,73624
29,100,387958,74875
29,100,492529,78920
29,100,390273,74625
29,100,389128,73119
29,100,407538,78696
29,100,396442,72891
29,100,448608,75206
29,100,492528,73953
29,100,490003,72167
29,100,534700,75761
29,100,385799,74111
29,100,497723,72893
29,100,388458,74101
29,100,559911,75483
29,100,394926,74179
29,100,407841,75404
29,100,515340,76440
29,100,633387,112968
29,100,529897,90100
29,100,570843,76670
29,100,497635,72594
29,100,391221,74533
29,100,662417,100604
29,100,498880,94418
29,100,411644,76624
29,100,401412,88875
29,100,400840,76806
29,100,410500,91763
29,100,407211,75119
29,100,401510,74676
29,100,674541,112567
29,100,586073,86281
29,100,565108,79710
29,100,550798,77145
29,100,393057,74043
29,100,406188,84907
29,100,782142,113076
29,100,395064,75392
29,100,425148,78659
29,100,513368,76058
29,100,431792,77289
29,100,529899,72769
29,100,799012,115196
29,100,410792,120924
29,100,387458,74147
29,100,386547,73392
29,100,445613,75297
29,100,485460,73814
29,100,407760,73124
29,100,527280,76521
29,100,625127,110781
29,100,487555,94844
29,100,407261,74328
29,100,560068,75502
29,100,455761,75472
29,100,552358,77636
29,100,390047,76782
33,100,504396,74229
33,100,392250,75692
33,100,493621,77310
33,100,517921,73756
33,100,485947,72928
33,100,529687,76586
33,100,387097,72419
33,100,487231,73373
33,100,393914,73923
33,100,589997,76943
33,100,584650,77042
33,100,508198,93828
33,100,512055,88790
33,100,511584,87347
33,100,509597,73711
33,100,400510,72607
33,100,389767,86166
33,100,524983,73720
33,100,488126,74939
33,100,393502,73726
33,100,523692,73641
33,100,673082,75924
33,100,412464,73651
33,100,540845,75578
33,100,394317,82807
33,100,405550,74877
33,100,559551,78240
33,100,409513,73669
33,100,391782,74850
33,100,485455,79482
33,100,439767,74328
33,100,467821,91471
33,100,575486,74700
33,100,461641,72636
33,100,430265,108815
33,100,397210,73925
33,100,391577,74091
33,100,536410,75528
33,100,514490,77607
33,100,428032,76041
33,100,658267,82050
33,100,388860,74286
33,100,625278,77162
33,100,389159,74534
33,100,401951,75247
33,100,387592,72423
33,100,387371,72294
33,100,622543,75263
33,100,441162,75213
33,100,435645,75207
33,100,487432,73605
33,100,401605,88531
33,100,408190,74596
33,100,567148,73846
33,100,389013,72430
33,100,391334,74156
33,100,548145,73580
33,100,390575,75699
33,100,610291,83726
33,100,529910,88369
33,100,407497,97573
33,100,591639,79974
33,100,517885,80691
33,100,404292,76949
33,100,592516,81007
33,100,547805,76186
33,100,558616,74825
33,100,408029,75762
33,100,758494,114338
33,100,548000,74045
33,100,390421,73104
33,100,407002,74043
33,100,397257,73261
33,100,408549,73910
33,100,746294,111760
33,100,576544,74782
33,100,412019,93807
33,100,453140,72608
33,100,400460,74128
33,100,506913,89006
33,100,604507,74863
33,100,387280,84243
33,100,396414,74958
33,100,505145,73904
33,100,571881,80806
33,100,530053,75414
33,100,440995,73422
33,100,449495,73403
33,100,540784,73413
33,100,541124,74667
33,100,409635,74426
33,100,389639,74036
33,100,504144,72956
33,100,395797,74388
33,100,411860,77571
33,100,392545,73948
33,100,390064,75011
33,100,549059,72653
33,100,391799,73790
33,100,655434,115114
37,100,452130,73309
37,100,857970,120111
37,100,395716,73438
37,100,444947,76190
37,100,397214,75081
37,100,577099,84545
37,100,550582,98253
37,100,513032,75823
37,100,408605,98877
37,100,563375,90307
37,100,420133,83605
37,100,404498,87069
37,100,584563,77105
37,100,476940,79694
37,100,409899,77954
37,100,507544,77755
37,100,461590,79252
37,100,447479,98358
37,100,537190,80694
37,100,766200,93032
37,100,587446,78522
37,100,539384,78716
37,100,806825,128507
37,100,412547,76502
37,100,522740,78404
37,100,418637,78764
37,100,511775,77690
37,100,509807,75696
37,100,784302,118096
37,100,563625,81407
37,100,564330,75599
37,100,560502,75423
37,100,554946,75653
37,100,502971,76289
37,100,461603,97760
37,100,406738,77474
37,100,531444,76722
37,100,593995,77459
37,100,493948,74482
37,100,760148,115447
37,100,500476,75886
37,100,422864,78615
37,100,447927,77239
37,100,395975,74096
37,100,516209,79128
37,100,439421,97415
37,100,648963,88371
37,100,396325,87513
37,100,513073,76146
37,100,435042,80033
37,100,570279,79199
37,100,401017,75821
37,100,408246,75960
37,100,569901,85901
37,100,415390,76405
37,100,407400,76454
37,100,422820,78014
37,100,546616,78992
37,100,526818,79119
37,100,401545,75898
37,100,402149,76345
37,100,524005,89740
37,100,543732,82215
37,100,417621,78370
37,100,541674,79846
37,100,421863,79541
37,100,560393,79701
37,100,665944,116629
37,100,526751,75282
37,100,572417,114267
37,100,587514,82434
37,100,570896,78591
37,100,405905,76297
37,100,827182,122986
37,100,593686,86700
37,100,547727,76584
37,100,414892,76701
37,100,405406,87410
37,100,592247,77931
37,100,753965,108554
37,100,583847,83588
37,100,408102,77260
37,100,406946,76143
37,100,538832,81584
37,100,510594,77179
37,100,491900,74365
37,100,444650,74363
37,100,595063,75488
37,100,454634,83789
37,100,403570,76208
37,100,545356,76893
37,100,506551,86715
37,100,395704,75340
37,100,433897,103069
37,100,602445,76077
37,100,421729,77073
37,100,407736,77821
37,100,402757,87269
37,100,430968,76738
37,100,607613,74496
41,100,580611,76196
41,100,525070,74749
41,100,691870,114755
41,100,405967,74721
41,100,401154,78236
41,100,550819,77017
41,100,408516,73749
41,100,463488,75739
41,100,397103,84855
41,100,398859,75593
41,100,608186,76814
41,100,549816,75583
41,100,646299,112909
41,100,494275,75205
41,100,553508,75244
41,100,402949,75017
41,100,491088,75890
41,100,577174,78353
41,100,459424,77534
41,100,561510,76115
41,100,494473,75595
41,100,555882,74904
41,100,394578,74405
41,100,559192,77023
41,100,596212,75534
41,100,402612,87162
41,100,394961,93760
41,100,520534,75154
41,100,527412,74404
41,100,589476,79448
41,100,438799,76781
41,100,549138,78241
41,100,411755,78598
41,100,524275,74056
41,100,516718,79064
41,100,414632,75409
41,100,570502,74836
41,100,516087,75701
41,100,534277,76827
41,100,408293,75600
41,100,420864,77567
41,100,423300,93985
41,100,555761,80743
41,100,821791,113745
41,100,538645,82452
41,100,694501,117017
41,100,594152,80161
41,100,802255,120154
41,100,479709,78157
41,100,617656,81902
41,100,403095,77221
41,100,769796,114577
41,100,598454,74839
41,100,537013,76284
41,100,407603,75394
41,100,560208,76244
41,100,514793,79413
41,100,532950,77860
41,100,515561,82678
41,100,415696,107607
41,100,528382,78545
41,100,441421,81514
41,100,521804,78953
41,100,572742,88021
41,100,510147,78286
41,100,540926,78320
41,100,550421,87911
41,100,583830,79440
41,100,525979,79250
41,100,585416,95308
41,100,520725,80111
41,100,549769,79261
41,100,542294,77209
41,100,501845,76713
41,100,420795,85619
41,100,523870,76488
41,100,588548,80333
41,100,568308,75339
41,100,524764,93264
41,100,550460,80395
41,100,447754,76423
41,100,622145,86722
41,100,484510,110631
41,100,396161,129974
41,100,403242,75602
41,100,666404,118056
41,100,594857,76088
41,100,552297,78314
41,100,424403,77927
41,100,444137,100240
41,100,553093,80267
41,100,793966,122513
41,100,677565,94554
41,100,509932,94250
41,100,553349,79928
41,100,440297,79011
41,100,509963,108911
41,100,414966,77508
41,100,744920,129222
41,100,568388,76333
45,100,407079,75763
45,100,410240,77265
45,100,407291,85864
45,100,414996,77891
45,100,493491,75023
45,100,529403,74396
45,100,409456,76591
45,100,430542,77203
45,100,507376,77865
45,100,424312,78130
45,100,416396,76791
45,100,410525,76510
45,100,563978,77820
45,100,530010,80335
45,100,584541,77406
45,100,520657,76321
45,100,435912,90627
45,100,413504,77238
45,100,538778,78997
45,100,552492,82632
45,100,407494,76982
45,100,428968,78109
45,100,594926,86384
45,100,428992,77392
45,100,577398,81232
45,100,402686,74845
45,100,534867,78169
45,100,422988,78162
45,100,404496,77364
45,100,414242,76555
45,100,404498,78633
45,100,510135,76669
45,100,536523,78765
45,100,541451,76124
45,100,607816,77063
45,100,573510,75673
45,100,561366,77090
45,100,415218,78463
45,100,499969,76816
45,100,406295,98987
45,100,515151,76301
45,100,498346,75480
45,100,558400,77633
45,100,495542,97709
45,100,641985,79747
45,100,575606,78119
45,100,553946,75759
45,100,416035,74841
45,100,436717,122109
45,100,571608,77213
45,100,407587,76361
45,100,524421,76589
45,100,493292,75919
45,100,402727,79965
45,100,425202,79359
45,100,583865,78277
45,100,595081,77592
45,100,528856,77375
45,100,411104,81803
45,100,410787,77667
45,100,555414,79946
45,100,504598,80392
45,100,427242,97243
45,100,544008,77746
45,100,420538,79724
45,100,568160,81056
45,100,414911,76300
45,100,527072,76999
45,100,395696,74505
45,100,398843,83860
45,100,405993,77427
45,100,508645,77162
45,100,415270,75858
45,100,402426,75822
45,100,552206,75430
45,100,401838,75380
45,100,402188,77072
45,100,501877,77247
45,100,410867,83217
45,100,407960,77710
45,100,780077,117876
45,100,834287,119034
45,100,447611,83789
45,100,505075,75634
45,100,640280,76804
45,100,664468,119142
45,100,402987,75241
45,100,554328,80964
45,100,605065,81645
45,100,551556,84144
45,100,561599,76387
45,100,580632,77154
45,100,544875,81184
45,100,576822,79224
45,100,417485,84749
45,100,533976,77411
45,100,531206,88544
45,100,440434,82025
45,100,511155,77863
45,100,504858,77871
49,100,576996,78741
49,100,421690,80963
49,100,573058,141268
49,100,499049,77122
49,100,556276,77107
49,100,548171,80248
49,100,422582,78295
49,100,423799,75063
49,100,537815,78608
49,100,531230,78185
49,100,437005,78970
49,100,558387,91503
49,100,536927,84382
49,100,500203,88214
49,100,611618,77698
49,100,413573,77603
49,100,520630,76414
49,100,714479,118353
49,100,428016,83527
49,100,581944,76969
49,100,417336,79016
49,100,433731,83516
49,100,796103,123892
49,100,416093,78643
49,100,530612,77151
49,100,810638,128481
49,100,559255,78066
49,100,434989,77563
49,100,558538,76486
49,100,543365,81411
49,100,425531,77051
49,100,418547,82505
49,100,473631,97368
49,100,427882,78162
49,100,525907,77399
49,100,411184,132088
49,100,767366,122855
49,100,419181,79281
49,100,594871,78690
49,100,510150,77645
49,100,538218,94971
49,100,746872,137891
49,100,559906,87760
49,100,494283,77659
49,100,537087,124746
49,100,647033,83224
49,100,524088,77695
49,100,420913,79515
49,100,551899,83245
49,100,534378,78849
49,100,764046,120139
49,100,517463,77981
49,100,444659,81853
49,100,533705,78372
49,100,401006,76193
49,100,429066,78781
49,100,696787,117010
49,100,532747,87838
49,100,555352,77372
49,100,577644,76628
49,100,541218,77642
49,100,404336,78449
49,100,532367,77618
49,100,407099,86958
49,100,504838,76081
49,100,512766,78609
49,100,516419,78396
49,100,567618,79864
49,100,600487,82664
49,100,541955,81256
49,100,422558,83336
49,100,527548,76707
49,100,454218,80026
49,100,414870,79132
49,100,425455,79665
49,100,408904,77100
49,100,541624,82731
49,100,417234,88416
49,100,400205,79253
49,100,424528,79549
49,100,571812,83367
49,100,553508,80619
49,100,602453,89388
49,100,534362,79479
49,100,415113,78615
49,100,436618,79509
49,100,792565,123109
49,100,521503,98652
49,100,620497,76220
49,100,427710,79784
49,100,622849,78016
49,100,534487,76967
49,100,503514,76963
49,100,524880,78222
49,100,532738,78591
49,100,402497,75995
49,100,425199,76378
49,100,415026,78596
49,100,512202,78577
49,100,566629,83603
50,1,333461,84543
50,1,364023,68389
50,1,366875,69269
50,1,314142,78252
50,1,216299,96077
50,1,205965,68337
50,1,207231,69498
50,1,366123,86785
50,1,317444,71310
50,1,345909,69561
50,1,202290,69319
50,1,304008,68666
50,1,330810,67192
50,1,292337,68867
50,1,195896,68260
50,1,375415,67411
50,1,318993,67518
50,1,348046,69371
50,1,357945,67893
50,1,439455,96627
50,1,294636,72237
50,1,202221,70128
50,1,377869,69133
50,1,447942,82741
50,1,373372,102289
50,1,384744,69794
50,1,374527,69804
50,1,333967,68954
50,1,342344,67184
50,1,197832,68097
50,1,292613,71800
50,1,372218,87161
50,1,364315,69951
50,1,345293,71903
50,1,324643,89595
50,1,302456,68090
50,1,342578,69930
50,1,451676,102707
50,1,224416,71033
50,1,331595,86946
50,1,370869,84888
50,1,325757,71046
50,1,359442,88643
50,1,388404,104462
50,1,359631,68870
50,1,373875,69146
50,1,354905,67548
50,1,197804,67030
50,1,222586,69170
50,1,297453,71029
50,1,201846,68858
50,1,202983,70432
50,1,362437,70463
50,1,312118,72790
50,1,328556,68136
50,1,202141,70111
50,1,360108,84845
50,1,326127,71340
50,1,336920,69093
50,1,305583,73116
50,1,331849,75448
50,1,329370,79186
50,1,206219,79340
50,1,303387,72130
50,1,217177,75337
50,1,223826,72831
50,1,210635,68194
50,1,341190,69314
50,1,234023,72523
50,1,330349,70640
50,1,201227,69653
50,1,220967,69528
50,1,407559,73663
50,1,307805,75574
50,1,202318,69672
50,1,296271,69995
50,1,203322,69398
50,1,338796,106448
50,1,400209,71377
50,1,207395,70617
50,1,328758,73582
50,1,408873,82227
50,1,227008,70036
50,1,322024,72692
