Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
911,500,1432000
911,500,1523000
911,500,1496000
911,500,1764000
911,500,1503000
911,500,1483000
911,500,1552000
911,500,1504000
911,500,1500000
920,500,1525000
920,500,1499000
920,500,1492000
920,500,1512000
920,500,1506000
920,500,1493000
920,500,1538000
920,500,1944000
920,500,1529000
920,500,1520000
929,500,1502000
929,500,1544000
929,500,1511000
929,500,1507000
929,500,1474000
929,500,1507000
929,500,1493000
929,500,1500000
929,500,1546000
929,500,1552000
938,500,1480000
938,500,1496000
938,500,1494000
938,500,1488000
938,500,1499000
938,500,1514000
938,500,1500000
938,500,1492000
938,500,1777000
938,500,1454000
947,500,1519000
947,500,1686000
947,500,1515000
947,500,1500000
947,500,1512000
947,500,1581000
947,500,1506000
947,500,1497000
947,500,1499000
947,500,1551000
956,500,1494000
956,500,1480000
956,500,1531000
956,500,1508000
956,500,1509000
956,500,1528000
956,500,1522000
956,500,1552000
956,500,1658000
956,500,1517000
965,500,1540000
965,500,1510000
965,500,1505000
965,500,1481000
965,500,1551000
965,500,1492000
965,500,1483000
965,500,1519000
965,500,1501000
965,500,1526000
974,500,1485000
974,500,1523000
974,500,1536000
974,500,1484000
974,500,1504000
974,500,1488000
974,500,1490000
974,500,1496000
974,500,1509000
974,500,2795000
983,500,1557000
983,500,1587000
983,500,1487000
983,500,1594000
983,500,1529000
983,500,1656000
983,500,1742000
983,500,1732000
983,500,1576000
983,500,1577000
501,1,2744000
501,1,1471000
501,1,1736000
501,1,1532000
501,1,1523000
501,1,1520000
501,1,1629000
501,1,1565000
501,1,1510000
501,1,1515000
501,10,1502000
501,10,1488000
501,10,1481000
501,10,1523000
501,10,1508000
501,10,1574000
501,10,1498000
501,10,1533000
501,10,1537000
501,10,1502000
501,19,1495000
501,19,1510000
501,19,1494000
501,19,1575000
501,19,1459000
501,19,1559000
501,19,1601000
501,19,1559000
501,19,1460000
501,19,1543000
501,28,1538000
501,28,1524000
501,28,1488000
501,28,1569000
501,28,1544000
501,28,1503000
501,28,1529000
501,28,1547000
501,28,1502000
501,28,1492000
501,37,1523000
501,37,1673000
501,37,1594000
501,37,1814000
501,37,1660000
501,37,1650000
501,37,1511000
501,37,1547000
501,37,1531000
501,37,1535000
501,46,1474000
501,46,1550000
501,46,1548000
501,46,1527000
501,46,1447000
501,46,1719000
501,46,1778000
501,46,1504000
501,46,1501000
501,46,1669000
501,55,1514000
501,55,1525000
501,55,1485000
501,55,1669000
501,55,1568000
501,55,1485000
501,55,1486000
501,55,1505000
501,55,1510000
501,55,1535000
501,64,1515000
501,64,1522000
501,64,1492000
501,64,1501000
501,64,1553000
501,64,1760000
501,64,1516000
501,64,1497000
501,64,1520000
501,64,1496000
501,73,1506000
501,73,1501000
501,73,1505000
501,73,1552000
501,73,1473000
501,73,1499000
501,73,1499000
501,73,1612000
501,73,1527000
501,73,1486000
501,82,1505000
501,82,1537000
501,82,1488000
501,82,1500000
501,82,1510000
501,82,1514000
501,82,1532000
501,82,1502000
501,82,1504000
501,82,1531000
501,91,1471000
501,91,1619000
501,91,1451000
501,91,1510000
501,91,1515000
501,91,1498000
501,91,1480000
501,91,1494000
501,91,1550000
501,91,1513000
501,100,1483000
501,100,1500000
501,100,1698000
501,100,1508000
501,100,1543000
501,100,1697000
501,100,1522000
501,100,1531000
501,100,1492000
501,100,1506000
501,109,1897000
501,109,1509000
501,109,1527000
501,109,1503000
501,109,1512000
501,109,1517000
501,109,1492000
501,109,1507000
501,109,1501000
501,109,1516000
501,118,1471000
501,118,1495000
501,118,1491000
501,118,1536000
501,118,1506000
501,118,1506000
501,118,1494000
501,118,1500000
501,118,1478000
501,118,1508000
501,127,1468000
501,127,1497000
501,127,1489000
501,127,1538000
501,127,1477000
