Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,703,642000
501,703,642000
501,703,629000
501,703,692000
501,712,634000
501,712,636000
501,712,635000
501,712,652000
501,712,642000
501,712,632000
501,712,640000
501,712,624000
501,712,650000
501,712,634000
501,721,640000
501,721,627000
501,721,660000
501,721,692000
501,721,656000
501,721,623000
501,721,652000
501,721,643000
501,721,638000
501,721,665000
501,730,629000
501,730,710000
501,730,636000
501,730,638000
501,730,647000
501,730,631000
501,730,653000
501,730,707000
501,730,634000
501,730,637000
501,739,646000
501,739,632000
501,739,741000
501,739,657000
501,739,674000
501,739,678000
501,739,651000
501,739,685000
501,739,690000
501,739,629000
501,748,641000
501,748,633000
501,748,668000
501,748,669000
501,748,760000
501,748,708000
501,748,710000
501,748,654000
501,748,675000
501,748,627000
501,757,645000
501,757,671000
501,757,682000
501,757,661000
501,757,696000
501,757,657000
501,757,647000
501,757,619000
501,757,646000
501,757,638000
501,766,652000
501,766,631000
501,766,722000
501,766,690000
501,766,632000
501,766,638000
501,766,646000
501,766,644000
501,766,727000
501,766,645000
501,775,935000
501,775,624000
501,775,664000
501,775,625000
501,775,619000
501,775,651000
501,775,633000
501,775,663000
501,775,655000
501,775,622000
