Pallet: "balances", Extrinsic: "transfer_best_case", Steps: 100, Repeat: 10
E,U,time
947,500,343000
947,500,502000
947,500,350000
947,500,383000
947,500,362000
947,500,356000
947,500,361000
947,500,388000
947,500,353000
956,500,375000
956,500,375000
956,500,381000
956,500,345000
956,500,371000
956,500,360000
956,500,387000
956,500,373000
956,500,384000
956,500,367000
965,500,369000
965,500,353000
965,500,378000
965,500,344000
965,500,385000
965,500,363000
965,500,345000
965,500,343000
965,500,375000
965,500,356000
974,500,388000
974,500,345000
974,500,353000
974,500,386000
974,500,358000
974,500,355000
974,500,373000
974,500,354000
974,500,360000
974,500,353000
983,500,380000
983,500,359000
983,500,466000
983,500,352000
983,500,361000
983,500,360000
983,500,348000
983,500,351000
983,500,365000
983,500,360000
501,1,366000
501,1,362000
501,1,348000
501,1,361000
501,1,543000
501,1,362000
501,1,346000
501,1,340000
501,1,363000
501,1,364000
501,10,359000
501,10,351000
501,10,364000
501,10,364000
501,10,360000
501,10,346000
501,10,358000
501,10,374000
501,10,352000
501,10,383000
501,19,362000
501,19,348000
501,19,377000
501,19,358000
501,19,368000
501,19,358000
501,19,371000
501,19,340000
501,19,359000
501,19,335000
501,28,383000
501,28,359000
501,28,354000
501,28,366000
501,28,366000
501,28,360000
501,28,366000
501,28,344000
501,28,379000
501,28,365000
501,37,363000
501,37,378000
501,37,334000
501,37,335000
501,37,343000
501,37,359000
501,37,422000
501,37,360000
501,37,389000
501,37,403000
501,46,362000
501,46,350000
501,46,354000
501,46,389000
501,46,461000
501,46,342000
501,46,347000
501,46,363000
501,46,358000
501,46,342000
501,55,345000
501,55,425000
501,55,349000
501,55,373000
501,55,332000
501,55,374000
501,55,340000
501,55,358000
501,55,342000
501,55,341000
501,64,361000
501,64,365000
501,64,381000
501,64,360000
501,64,355000
501,64,349000
501,64,380000
501,64,492000
501,64,383000
501,64,347000
501,73,358000
501,73,337000
501,73,339000
501,73,363000
501,73,357000
501,73,350000
501,73,366000
501,73,356000
501,73,360000
501,73,343000
501,82,467000
501,82,348000
501,82,356000
501,82,354000
501,82,390000
501,82,357000
501,82,357000
501,82,348000
501,82,363000
501,82,363000
501,91,367000
501,91,341000
501,91,341000
501,91,348000
501,91,349000
501,91,331000
501,91,358000
501,91,340000
501,91,437000
501,91,360000
501,100,358000
501,100,372000
501,100,381000
501,100,346000
501,100,364000
501,100,363000
501,100,352000
501,100,370000
501,100,369000
501,100,370000
501,109,349000
501,109,354000
501,109,377000
501,109,327000
501,109,332000
501,109,338000
501,109,338000
501,109,371000
501,109,336000
501,109,347000
501,118,428000
501,118,343000
501,118,352000
501,118,358000
501,118,369000
501,118,363000
501,118,370000
501,118,357000
501,118,375000
501,118,359000
501,127,362000
501,127,374000
501,127,336000
501,127,341000
501,127,333000
501,127,362000
501,127,376000
501,127,358000
501,127,358000
501,127,379000
501,136,357000
501,136,357000
501,136,371000
501,136,352000
501,136,347000
501,136,351000
501,136,364000
501,136,367000
501,136,360000
501,136,346000
501,145,354000
501,145,340000
501,145,340000
501,145,346000
501,145,354000
501,145,342000
501,145,370000
501,145,365000
501,145,341000
501,145,360000
501,154,360000
501,154,352000
501,154,363000
501,154,346000
501,154,355000
501,154,365000
501,154,350000
501,154,397000
501,154,368000
501,154,350000
501,163,363000
501,163,339000
501,163,372000
501,163,391000
501,163,690000
501,163,325000
501,163,467000
501,163,352000
501,163,425000
501,163,362000
501,172,341000
501,172,349000
501,172,358000
501,172,377000
501,172,368000
501,172,354000
501,172,353000
501,172,359000
501,172,353000
501,172,362000
501,181,351000
501,181,352000
501,181,324000
501,181,353000
501,181,355000
501,181,349000
501,181,349000
501,181,362000
501,181,371000
501,181,348000
501,190,339000
501,190,370000
501,190,382000
501,190,370000
501,190,365000
501,190,359000
501,190,360000
501,190,353000
501,190,380000
501,190,350000
501,199,351000
501,199,457000
501,199,353000
501,199,325000
501,199,344000
501,199,346000
501,199,368000
501,199,330000
501,199,343000
501,199,336000
501,208,361000
501,208,379000
501,208,344000
501,208,370000
501,208,327000
501,208,359000
501,208,361000
501,208,417000
501,208,359000
501,208,375000
501,217,354000
501,217,347000
501,217,360000
501,217,379000
501,217,375000
501,217,394000
501,217,345000
501,217,344000
501,217,361000
501,217,362000
501,226,341000
501,226,381000
501,226,405000
501,226,355000
501,226,359000
501,226,342000
501,226,355000
501,226,368000
501,226,340000
501,226,348000
501,235,362000
501,235,338000
501,235,359000
501,235,383000
501,235,356000
501,235,350000
501,235,375000
501,235,362000
501,235,350000
501,235,356000
501,244,362000
501,244,357000
501,244,351000
501,244,343000
501,244,339000
501,244,342000
501,244,338000
501,244,355000
501,244,410000
501,244,361000
501,253,359000
501,253,351000
501,253,357000
501,253,343000
501,253,349000
501,253,356000
501,253,378000
501,253,337000
501,253,342000
501,253,348000
501,262,371000
501,262,351000
501,262,349000
501,262,358000
501,262,377000
501,262,360000
501,262,336000
501,262,368000
501,262,352000
501,262,341000
501,271,356000
501,271,342000
501,271,359000
501,271,384000
501,271,398000
501,271,344000
501,271,366000
501,271,378000
501,271,371000
501,271,340000
501,280,359000
501,280,354000
501,280,366000
501,280,345000
501,280,389000
501,280,377000
501,280,457000
501,280,352000
501,280,388000
501,280,357000
501,289,418000
501,289,373000
501,289,381000
501,289,362000
501,289,359000
501,289,364000
501,289,366000
501,289,370000
501,289,356000
501,289,373000
501,298,355000
501,298,382000
501,298,357000
501,298,334000
501,298,371000
501,298,356000
501,298,375000
501,298,373000
501,298,353000
501,298,339000
501,307,374000
501,307,398000
501,307,369000
501,307,344000
501,307,358000
501,307,364000
501,307,362000
501,307,345000
501,307,365000
501,307,362000
501,316,382000
501,316,342000
501,316,374000
501,316,343000
501,316,367000
501,316,354000
501,316,366000
501,316,383000
501,316,358000
501,316,378000
501,325,339000
501,325,365000
501,325,389000
501,325,362000
501,325,366000
501,325,378000
501,325,370000
501,325,373000
501,325,332000
501,325,384000
501,334,376000
501,334,387000
501,334,357000
501,334,362000
501,334,350000
501,334,368000
501,334,378000
501,334,359000
501,334,353000
501,334,359000
501,343,360000
501,343,357000
501,343,381000
501,343,365000
501,343,368000
501,343,361000
501,343,375000
501,343,361000
501,343,368000
501,343,345000
501,352,348000
501,352,394000
501,352,373000
501,352,350000
501,352,376000
501,352,364000
501,352,359000
501,352,337000
501,352,436000
501,352,352000
501,361,371000
501,361,394000
501,361,340000
501,361,359000
501,361,359000
501,361,338000
501,361,354000
501,361,360000
501,361,393000
501,361,368000
501,370,396000
501,370,358000
501,370,370000
501,370,359000
501,370,346000
501,370,354000
501,370,344000
501,370,344000
501,370,367000
501,370,336000
501,379,353000
501,379,335000
501,379,414000
501,379,394000
501,379,364000
501,379,398000
501,379,361000
501,379,367000
501,379,346000
501,379,339000
501,388,342000
501,388,353000
501,388,345000
501,388,367000
501,388,367000
501,388,353000
501,388,372000
501,388,342000
501,388,347000
501,388,358000
501,397,369000
501,397,357000
501,397,356000
501,397,352000
501,397,358000
501,397,371000
501,397,358000
501,397,378000
501,397,350000
501,397,396000
501,406,362000
501,406,376000
501,406,359000
501,406,366000
501,406,379000
501,406,365000
501,406,340000
501,406,374000
501,406,344000
501,406,367000
501,415,360000
501,415,352000
501,415,342000
501,415,382000
501,415,370000
501,415,350000
501,415,344000
501,415,370000
501,415,357000
501,415,365000
501,424,359000
501,424,370000
501,424,364000
501,424,357000
501,424,379000
501,424,346000
501,424,365000
501,424,341000
501,424,353000
501,424,341000
501,433,341000
501,433,369000
501,433,358000
501,433,342000
501,433,348000
501,433,376000
501,433,362000
501,433,360000
501,433,369000
501,433,358000
501,442,344000
501,442,344000
501,442,351000
501,442,342000
501,442,409000
501,442,350000
501,442,352000
501,442,373000
501,442,346000
501,442,371000
501,451,352000
501,451,361000
501,451,366000
501,451,386000
501,451,334000
501,451,342000
501,451,356000
501,451,366000
501,451,403000
501,451,365000
501,460,344000
501,460,341000
501,460,364000
501,460,362000
501,460,368000
501,460,341000
501,460,355000
501,460,369000
501,460,370000
501,460,362000
501,469,374000
501,469,343000
501,469,349000
501,469,378000
501,469,345000
501,469,391000
501,469,365000
501,469,578000
501,469,354000
501,469,370000
501,478,375000
501,478,348000
501,478,337000
501,478,338000
501,478,397000
501,478,336000
501,478,342000
501,478,360000
501,478,339000
501,478,322000
501,487,345000
501,487,343000
501,487,339000
501,487,387000
501,487,362000
501,487,356000
501,487,384000
501,487,363000
501,487,351000
501,487,357000
501,496,378000
501,496,355000
501,496,341000
501,496,373000
501,496,363000
501,496,346000
501,496,333000
501,496,361000
501,496,363000
501,496,364000
501,505,359000
501,505,357000
501,505,361000
501,505,360000
501,505,371000
501,505,345000
501,505,341000
501,505,377000
501,505,374000
501,505,348000
501,514,365000
501,514,371000
501,514,331000
501,514,351000
501,514,357000
501,514,342000
501,514,398000
501,514,365000
501,514,373000
501,514,328000
501,523,355000
501,523,357000
501,523,386000
501,523,369000
501,523,358000
501,523,368000
501,523,358000
501,523,417000
501,523,351000
501,523,375000
501,532,343000
501,532,402000
501,532,558000
501,532,336000
501,532,348000
501,532,357000
501,532,342000
501,532,413000
501,532,383000
501,532,386000
501,541,337000
501,541,336000
501,541,356000
501,541,406000
501,541,351000
501,541,348000
501,541,729000
501,541,359000
501,541,421000
501,541,395000
501,550,376000
501,550,344000
501,550,380000
501,550,380000
501,550,370000
501,550,368000
501,550,380000
501,550,379000
501,550,354000
501,550,364000
501,559,359000
501,559,335000
501,559,342000
501,559,335000
501,559,365000
501,559,336000
501,559,344000
501,559,336000
501,559,369000
501,559,385000
501,568,454000
501,568,374000
501,568,377000
501,568,384000
501,568,389000
501,568,355000
501,568,330000
501,568,362000
501,568,361000
501,568,376000
501,577,370000
501,577,357000
501,577,351000
501,577,399000
501,577,375000
501,577,373000
501,577,379000
501,577,348000
501,577,370000
501,577,367000
501,586,344000
501,586,358000
501,586,342000
501,586,386000
501,586,350000
501,586,345000
501,586,388000
501,586,349000
501,586,353000
501,586,352000
501,595,349000
501,595,336000
501,595,354000
501,595,399000
501,595,375000
501,595,368000
501,595,344000
501,595,359000
501,595,384000
501,595,381000
501,604,368000
501,604,370000
501,604,358000
501,604,390000
501,604,365000
