Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
501,10,325000
501,10,323000
501,10,331000
501,10,323000
501,10,333000
501,10,324000
501,10,336000
501,19,332000
501,19,336000
501,19,356000
501,19,363000
501,19,332000
501,19,320000
501,19,348000
501,19,375000
501,19,364000
501,19,329000
501,28,317000
501,28,322000
501,28,312000
501,28,623000
501,28,325000
501,28,264000
501,28,335000
501,28,426000
501,28,299000
501,28,356000
501,37,298000
501,37,337000
501,37,396000
501,37,338000
501,37,315000
501,37,332000
501,37,341000
501,37,354000
501,37,307000
501,37,319000
501,46,356000
501,46,366000
501,46,325000
501,46,336000
501,46,334000
501,46,318000
501,46,324000
501,46,330000
501,46,318000
501,46,340000
501,55,321000
501,55,341000
501,55,323000
501,55,320000
501,55,331000
501,55,328000
501,55,331000
501,55,326000
501,55,337000
501,55,312000
501,64,325000
501,64,340000
501,64,327000
501,64,328000
501,64,326000
501,64,334000
501,64,334000
501,64,324000
501,64,329000
501,64,332000
501,73,308000
501,73,313000
501,73,315000
501,73,356000
501,73,342000
501,73,326000
501,73,380000
501,73,344000
501,73,394000
501,73,334000
501,82,310000
501,82,342000
501,82,321000
501,82,310000
501,82,312000
501,82,329000
501,82,309000
501,82,320000
501,82,324000
501,82,295000
501,91,353000
501,91,328000
501,91,326000
501,91,329000
501,91,438000
501,91,307000
501,91,317000
501,91,314000
501,91,346000
501,91,322000
501,100,339000
501,100,319000
501,100,342000
501,100,314000
501,100,337000
501,100,322000
501,100,285000
501,100,315000
501,100,367000
501,100,323000
501,109,332000
501,109,326000
501,109,319000
501,109,314000
501,109,324000
501,109,311000
501,109,313000
501,109,320000
501,109,343000
501,109,318000
501,118,367000
501,118,333000
501,118,316000
501,118,342000
501,118,329000
501,118,316000
501,118,324000
501,118,333000
501,118,339000
501,118,326000
501,127,316000
501,127,309000
501,127,328000
501,127,336000
501,127,330000
501,127,328000
501,127,307000
501,127,322000
501,127,349000
501,127,328000
501,136,346000
501,136,337000
501,136,321000
501,136,324000
501,136,337000
501,136,329000
501,136,313000
501,136,324000
501,136,483000
501,136,326000
501,145,313000
501,145,325000
501,145,294000
501,145,310000
501,145,299000
501,145,335000
501,145,405000
501,145,488000
501,145,327000
501,145,310000
501,154,303000
501,154,326000
501,154,345000
501,154,330000
501,154,324000
501,154,320000
501,154,313000
501,154,323000
501,154,331000
501,154,329000
501,163,332000
501,163,316000
501,163,350000
501,163,313000
501,163,319000
501,163,327000
501,163,341000
501,163,386000
501,163,338000
501,163,335000
501,172,340000
501,172,320000
501,172,347000
501,172,329000
501,172,329000
501,172,324000
501,172,319000
501,172,340000
501,172,334000
501,172,329000
501,181,314000
501,181,311000
501,181,327000
501,181,357000
501,181,311000
501,181,384000
501,181,319000
