Pallet: "scheduler", Extrinsic: "on_initialize", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
35,837127,99327
36,856147,100953
36,857770,100574
36,856597,100245
36,856953,100273
36,857865,100218
36,855923,101503
36,860152,101311
36,855228,100588
36,857335,100731
36,855099,101600
36,855376,100839
36,859400,100892
36,857941,100114
36,857192,100890
36,856868,101882
36,853680,100620
36,860214,101556
36,855995,99820
36,855236,103060
36,857500,101228
37,877729,104269
37,879878,104583
37,878346,103003
37,887052,106193
37,881325,105431
37,878049,105021
37,879758,103412
37,877151,104160
37,883512,105656
37,882411,105950
37,882218,104719
37,880424,103727
37,876853,103211
37,881703,104809
37,879484,103834
37,885355,105046
37,880504,104781
37,880673,107103
37,881833,104849
37,883986,105415
38,905286,109035
38,903551,108089
38,911542,108775
38,904900,108919
38,907881,109438
38,901316,109219
38,904171,108256
38,905339,108566
38,901384,109042
38,908791,108890
38,904986,109130
38,903809,109835
38,906648,109209
38,898431,108611
38,900833,108152
38,903430,110380
38,908414,109544
38,902594,109229
38,934318,109677
38,904276,108983
39,924985,111890
39,928219,113101
39,930303,111827
39,927426,112684
39,926452,112196
39,930793,112680
39,928034,112165
39,930773,112401
39,929847,112265
39,925654,114805
39,925830,113192
39,929072,112617
39,925438,112083
39,926715,112463
39,930129,112779
39,925145,112721
39,929738,112886
39,926263,111988
39,953272,115296
39,923444,111551
40,946212,115175
40,947682,115629
40,953933,115511
40,957390,115463
40,951750,115760
40,951375,116325
40,954764,114885
40,952857,116601
40,947388,115484
40,951339,115296
40,949477,115673
40,947236,115252
40,947553,115587
40,950074,115019
40,950858,115795
40,951727,115180
40,955257,115771
40,949702,115414
40,958157,116568
40,952760,115928
41,978535,119217
41,973103,117975
41,973759,121350
41,974166,117864
41,973892,118863
41,969893,119717
41,970529,118828
41,971356,118725
41,972826,119020
41,972863,118541
41,971814,117594
41,975266,119203
41,971283,119188
41,977169,119192
41,972855,119236
41,975291,119034
41,971049,118405
41,972189,149207
41,976348,119919
41,971745,119169
42,995829,121827
42,991616,121733
42,995909,122011
42,993338,121229
42,994113,122413
42,993823,121516
42,995331,121923
42,1000869,121649
42,1006771,122643
42,999741,121759
42,1001204,122346
42,999117,121993
42,999887,122108
42,994773,121809
42,1025157,122161
42,996578,122061
42,999546,122487
42,998909,121703
42,997171,122490
42,993133,121881
43,1020167,123044
43,1016687,122954
43,1020212,123496
43,1019724,123444
43,1019022,131620
43,1019037,123129
43,1020046,125924
43,1021367,122732
43,1019021,123572
43,1021514,122530
43,1019287,123182
43,1020424,123032
43,1017210,122065
43,1020169,123046
43,1018743,122811
43,1021207,123253
43,1019056,123116
43,1019376,123502
43,1016775,122797
43,1018363,122262
44,1041496,124500
44,1038913,123068
44,1039477,124384
44,1039809,123085
44,1045812,124451
44,1040956,123263
44,1039274,124053
44,1040601,124262
44,1042937,124466
44,1041435,124683
44,1045928,124340
44,1039956,123777
44,1044144,124219
44,1044153,124075
44,1039712,123900
44,1042464,125185
44,1040372,124014
44,1043113,124307
44,1042093,123473
44,1040268,124660
45,1063651,124933
45,1065687,125716
45,1064689,125213
45,1066132,125904
45,1064996,125422
45,1070527,125469
45,1063443,125797
45,1063689,125843
45,1063066,125558
45,1067586,125157
45,1065607,128281
45,1067199,125707
45,1066127,125731
45,1065454,125832
45,1070354,125814
45,1065743,125297
45,1067486,126576
45,1064477,125707
45,1069797,125897
45,1063046,125909
46,1089029,132805
46,1085351,132603
46,1090896,133297
46,1086513,132523
46,1090820,133067
46,1089003,132117
46,1089277,133053
46,1087593,132841
46,1086321,132193
46,1085925,132086
46,1088374,132462
46,1089328,133308
46,1088266,132416
46,1088085,132317
46,1086243,132764
46,1086723,133106
46,1087644,132697
46,1090648,132416
46,1086527,132473
46,1090439,132990
47,1111564,133890
47,1117045,133527
47,1111151,133504
47,1118808,134068
47,1110153,133995
47,1116804,134743
47,1107656,134150
47,1109100,133916
47,1111359,134156
47,1110797,134209
47,1109653,133329
47,1108475,133490
47,1108920,135942
47,1107692,134614
47,1111386,133666
47,1111297,133045
47,1115395,134354
47,1111372,134141
47,1118226,134210
47,1111243,133618
48,1127640,138534
48,1129050,137710
48,1128595,137679
48,1127806,137408
48,1128011,138647
48,1128429,138012
48,1129457,138273
48,1132106,138403
48,1125572,137750
48,1131837,138171
48,1130663,137945
48,1131352,139059
48,1127560,137149
48,1129170,137660
48,1128383,137467
48,1129597,137897
48,1130987,137627
48,1127292,137097
48,1162298,138578
48,1128246,137018
49,1169735,140400
49,1164506,138498
49,1193442,139662
49,1164665,138952
49,1163660,139408
49,1165871,138599
49,1162674,139559
49,1168300,138944
49,1169620,139054
49,1165223,139683
49,1166431,138912
49,1165585,139527
49,1170008,139213
49,1162665,139261
49,1163660,142255
49,1163915,139480
49,1169999,139879
49,1164805,139311
49,1164947,139215
49,1167717,139218
50,1192276,141409
50,1189085,141163
50,1195505,141153
50,1192733,141186
50,1187060,141100
50,1190173,141102
50,1188747,141558
50,1187285,140623
50,1186486,141241
50,1186404,140974
50,1191823,141437
50,1188962,140225
50,1194683,141898
50,1187109,140737
50,1194327,141010
50,1187832,141015
50,1186032,141258
50,1196437,141535
50,1189263,140195
50,1193257,141120

Median Slopes Analysis
========

Model:
Time ~=    11.12
    + s    23.42
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     3.759     0.025    0.6%
    1     36.66     0.149    0.4%
    2     60.49     0.128    0.2%
    3     84.49     0.108    0.1%
    4     106.5     0.084    0.0%
    5     131.2     0.212    0.1%
    6     153.3     0.225    0.1%
    7     174.9     0.179    0.1%
    8     197.4     0.295    0.1%
    9       225     0.211    0.0%
   10     246.4     0.196    0.0%
   11     268.3     0.207    0.0%
   12     290.5     0.334    0.1%
   13     312.4     0.225    0.0%
   14     335.2      0.34    0.1%
   15     357.7     0.643    0.1%
   16     379.9     0.442    0.1%
   17     410.6     0.391    0.0%
   18     433.7     0.404    0.0%
   19     456.4     0.623    0.1%
   20     478.3     0.313    0.0%
   21       502     0.568    0.1%
   22     522.7     0.428    0.0%
   23     545.2     0.369    0.0%
   24     567.9     0.432    0.0%
   25     590.5     0.466    0.0%
   26     614.1     0.732    0.1%
   27     635.4     0.667    0.1%
   28     657.5     0.529    0.0%
   29     679.9     0.532    0.0%
   30     702.9     1.002    0.1%
   31     725.6     0.614    0.0%
   32     748.7     1.051    0.1%
   33       789     0.501    0.0%
   34     812.1     0.877    0.1%
   35     834.7      1.35    0.1%
   36     856.8     0.614    0.0%
   37     880.7     0.898    0.1%
   38     904.6     0.939    0.1%
   39     927.7     1.384    0.1%
   40     951.1     1.113    0.1%
   41     972.9     0.799    0.0%
   42     997.2     1.783    0.1%
   43      1019     0.465    0.0%
   44      1041      0.95    0.0%
   45      1065     0.749    0.0%
   46      1088     0.893    0.0%
   47      1110     0.589    0.0%
   48      1128     0.759    0.0%
   49      1165      1.24    0.1%
   50      1189     1.782    0.1%

Quality and confidence:
param     error
s         0.014

Model:
Time ~=    9.243
    + s    23.45
              µs

