Pallet: "scheduler", Extrinsic: "cancel", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
21,83218,31914
21,83244,31680
21,83690,31592
21,83322,31080
21,83479,30964
21,83181,31529
21,83327,31818
21,83246,31733
21,83656,49236
21,83228,31813
22,85901,31645
22,85796,31690
22,85524,31588
22,86428,31532
22,85557,31305
22,85688,31760
22,85311,31416
22,85068,30938
22,85400,31109
22,85358,31272
22,85376,31356
22,85352,31308
22,85771,31433
22,85865,31514
22,85925,31086
22,85713,31217
22,85644,31490
22,85506,31421
22,85429,33997
22,85589,31528
23,87966,31372
23,88391,31447
23,87933,31514
23,87996,31068
23,88226,31614
23,88917,31865
23,88099,31545
23,89056,31140
23,87912,31373
23,88098,31139
23,88379,31570
23,122161,32460
23,88327,31482
23,88152,31067
23,88224,31443
23,88319,31650
23,88165,31294
23,88416,31383
23,88220,31313
23,88363,31685
24,90935,31833
24,90695,31515
24,90652,31759
24,90447,31792
24,91163,31457
24,90398,31060
24,90574,31280
24,90755,31005
24,91025,30955
24,90595,30777
24,93766,32567
24,91096,31135
24,90897,30932
24,90894,30949
24,90772,31035
24,90637,30864
24,122603,31361
24,91323,30992
24,90914,31187
24,90810,31056
25,93038,31150
25,95804,31462
25,97773,32921
25,93004,31325
25,93039,31896
25,93418,31363
25,93058,31623
25,93450,31605
25,96031,32228
25,92821,32014
25,92980,31945
25,92624,31983
25,92880,31376
25,93030,32046
25,95926,32184
25,93223,31650
25,93189,31821
25,93242,31759
25,92686,31613
25,92832,31788
26,99001,32210
26,95230,32131
26,95957,31910
26,95356,31799
26,95348,31413
26,95242,31711
26,95443,32042
26,95501,31800
26,95771,31248
26,95370,32135
26,95279,31291
26,95440,31957
26,95288,31617
26,96742,32210
26,95498,31652
26,95148,31819
26,95305,31896
26,95167,31905
26,95893,32238
26,95776,31735
27,97971,31925
27,97734,32447
27,97691,31850
27,129186,32282
27,97837,31527
27,97891,31984
27,98578,31342
27,97828,32046
27,97911,31788
27,98178,32074
27,98062,31539
27,98134,31610
27,98119,31552
27,98171,31689
27,97865,31586
27,97732,31635
27,97886,31618
27,98181,32075
27,97645,31282
27,97940,31247
28,101862,31374
28,100888,31354
28,100481,31273
28,100493,31465
28,100610,31835
28,100581,31322
28,100528,31291
28,102074,31393
28,100551,31958
28,100238,31197
28,100357,31246
28,100663,30846
28,100539,31241
28,100663,31164
28,100451,30807
28,100472,30638
28,104043,32196
28,100536,32023
28,100845,31706
28,100417,31926
29,102597,32196
29,103024,32002
29,102962,31244
29,102619,31327
29,102687,30969
29,102661,30892
29,102922,31954
29,103347,30980
29,102842,31931
29,102890,31170
29,102496,31478
29,102418,31123
29,103384,31213
29,102687,30767
29,103555,30918
29,102981,31659
29,102509,30760
29,105756,31739
29,103563,31038
29,102896,30932
30,105002,31484
30,105162,31333
30,104909,31618
30,105177,31309
30,105698,31422
30,105286,31437
30,105063,31470
30,105010,31121
30,105527,31350
30,104968,31447
30,105306,31773
30,104551,30978
30,105147,31580
30,105063,31282
30,105028,31444
30,105356,31259
30,105076,31758
30,105047,31414
30,104932,31330
30,105144,31599
31,107553,31262
31,107730,30938
31,107547,31382
31,107725,31489
31,107185,31123
31,107536,31295
31,107378,31150
31,107330,31640
31,107904,31254
31,107737,30889
31,107587,31366
31,107308,31564
31,107603,31220
31,107501,31604
31,107124,31163
31,107477,31331
31,107401,31376
31,107541,31479
31,107904,31259
31,107537,31724
32,109387,31531
32,109501,31455
32,109654,31327
32,109496,31593
32,109290,31071
32,109352,31260
32,109159,31198
32,109177,31576
32,109369,31801
32,110003,31174
32,109019,31278
32,109532,31401
32,112805,32078
32,109959,31631
32,110168,31358
32,109399,31110
32,109416,31396
32,109792,31563
32,109507,31297
32,109619,31210
33,120574,31541
33,121263,31163
33,121805,31195
33,120947,31318
33,121104,31032
33,120769,31071
33,121048,30813
33,121219,31389
33,120856,31503
33,120993,31611
33,120714,31182
33,121189,31448
33,120821,31375
33,120989,31247
33,121205,31326
33,120705,30951
33,121152,31350
33,120828,31089
33,121189,31147
33,120789,30968
34,136667,31506
34,123190,31096
34,123341,31418
34,122947,31016
34,123011,31361
34,123164,32272
34,123253,31586
34,123478,31917
34,123161,31583
34,123245,31155
34,123354,31505
34,123355,31036
34,123571,31721
34,123401,31401
34,123143,31494
34,123054,31341
34,123677,32120
34,122752,31164
34,123232,31372
34,122918,31363
35,125635,31276
35,125729,31626
35,125849,31464
35,125714,31349
35,125987,31586
35,125703,31284
35,125856,31625
35,125538,31487
35,125703,31375
35,125785,31215
35,126116,31106
35,126348,31739
35,125919,31572
35,125745,31683
35,125564,31561
35,125948,31525
35,125833,31917
35,125602,31341
35,125670,31374
35,125295,31489
36,127813,31419
36,127670,30797
36,128053,31057
36,128097,31153
36,128027,31243
36,127784,31156
36,127202,30873
36,127571,31096
36,127937,31095
36,127876,31513
36,127691,31783
36,127249,31725
36,127339,34039
36,127864,31358
36,127661,31719
36,127553,31494
36,127554,31067
36,128679,31268
36,127927,31590
36,127636,31699
37,130196,31335
37,130390,31307
37,130284,31018
37,130198,31992
37,130585,31307
37,130109,31448
37,130406,31179
37,129932,31141
37,130496,31619
37,131374,31427
37,129953,31363
37,130540,31594
37,130343,31309
37,133188,31716
37,130583,31416
37,130720,31522
37,130283,31261
37,130435,31853
37,130463,31554
37,130500,31486
38,132554,37601
38,132684,33788
38,132801,33423
38,133811,33464
38,133062,33217
38,132813,33349
38,132999,33350
38,132475,33504
38,133252,32933
38,132175,33482
38,132945,33468
38,132647,33379
38,132361,33322
38,132775,33441
38,132632,33360
38,132274,33364
38,133336,33533
38,132535,33426
38,132606,33197
38,132580,33719
39,135271,33707
39,134949,33660
39,135629,33530
39,135949,33775
39,135210,34220
39,135152,33522
39,135349,33913
39,135099,33540
39,134949,33989
39,135707,33817
39,135104,33682
39,135043,33627
39,134971,33892
39,135058,33738
39,135115,33750
39,135149,33688
39,135112,33570
39,135075,33936
39,134861,33418
39,134560,33836
40,137215,33451
40,137286,36528
40,137343,33463
40,137089,33451
40,137471,33889
40,141697,34050
40,137602,33726
40,137139,34012
40,137188,33698
40,137472,33584
40,137095,33719
40,139402,33923
40,137282,33827
40,138095,34145
40,137289,33691
40,137592,33579
40,137429,33851
40,137308,35120
40,137066,34803
40,137342,35184
41,140133,34677
41,139656,34225
41,140103,34130
41,139613,33821
41,140001,36728
41,139842,33880
41,139939,33912
41,139796,33558
41,140971,33846
41,140088,34035
41,140208,33975
41,139825,33666
41,140297,33540
41,139577,33896
41,139703,33814
41,140075,34094
41,140322,34055
41,139495,33956
41,139930,33800
41,140007,34985
42,142326,33895
42,142138,33176
42,142125,34056
42,142341,33691
42,142389,33816
42,142291,33900
42,141865,33932
42,142555,33493
42,142147,33685
42,142316,33605
42,142149,33631
42,142520,33787
42,142232,33637
42,142213,33645
42,142514,34124
42,142153,33664
42,143371,33819
42,142554,33606
42,142673,33604
42,142269,33865
43,144780,33722
43,144752,33903
43,144372,33936
43,144542,33861
43,144476,33960
43,144986,34060
43,144611,33823
43,144334,34071
43,144195,33693
43,144533,33803
43,144671,33759
43,144348,33633
43,147253,34133
43,144348,33875
43,144303,33743
43,144301,34149
43,144431,34145
43,144277,33703
43,144817,33458
43,144435,33768
44,147017,33871
44,146751,33869
44,146901,34018
44,146989,34184
44,146840,34167
44,146882,34128
44,146947,33995
44,147396,33996
44,146817,34486
44,146801,33982
44,147685,34594
44,147442,33964
44,147630,33481
44,147161,34176
44,147106,33984
44,147829,34176
44,146872,33851
44,150510,35219
44,147213,34520
44,147009,33983
45,149390,34842
45,149381,33811
45,149306,34110
45,149537,34261
45,152585,34364
45,149330,33872
45,148894,33494
45,149142,33545
45,149519,33776
45,149565,33992
45,149221,34075
45,150232,33693
45,149436,33767
45,149307,35117
45,148803,33939
45,149273,34035
45,149839,34144
45,149319,33819
45,150182,34103
45,149157,34872
46,152064,33841
46,151921,34140
46,152181,35451
46,152332,35025
46,152145,34078
46,152913,34187
46,152148,34413
46,151745,35633
46,151575,35032
46,152068,35238
46,151833,34139
46,151858,35178
46,151842,34134
46,151714,34083
46,151946,34000
46,154917,35534
46,152104,34161
46,151500,34109
46,152019,34133
46,152040,33756
47,153878,35243
47,154184,35509
47,154395,35328
47,154239,35138
47,153919,34991
47,156697,35834
47,153753,35229
47,154140,35156
47,154294,35049
47,154135,35026
47,153801,35230
47,153789,35984
47,154685,35182
47,153851,35025
47,154032,35069
47,153670,52792
47,154339,34722
47,153786,34984
47,154038,34935
47,154819,35051
48,152711,34263
48,153717,34439
48,153232,34480
48,152848,34410
48,152500,34045
48,157499,34557
48,153700,34142
48,152589,34120
48,153822,34683
48,152767,34637
48,152369,34578
48,152555,34305
48,152686,34467
48,152777,34129
48,152715,34219
48,154029,34593
48,153783,34328
48,152465,34317
48,152444,34515
48,152791,34644
49,169663,34844
49,169986,34887
49,169420,35203
49,167734,34827
49,167897,34619
49,168169,35079
49,167727,34515
49,168407,34996
49,169206,34740
49,168422,35219
49,167989,34858
49,168306,34762
49,168027,34419
49,168069,34306
49,170864,34923
49,168726,34693
49,167887,34643
49,168081,34763
49,168143,34760
49,168208,34836
50,172315,35043
50,171195,34634
50,171029,35482
50,171194,34882
50,171074,35189
50,170901,35660
50,170846,35396
50,172824,35436
50,172713,35345
50,172683,34828
50,172511,35308
50,172372,35731
50,171010,35392
50,170812,35269
50,171650,35278
50,171512,35586
50,170800,35208
50,170771,35547
50,170665,35563
50,171370,35193

Median Slopes Analysis
========

Model:
Time ~=    22.37
    + s    2.855
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    1      23.9     0.085    0.3%
    2     27.07     0.079    0.2%
    3     30.47     0.063    0.2%
    4     33.32     0.081    0.2%
    5     37.09     0.041    0.1%
    6      39.5      0.06    0.1%
    7        42     0.091    0.2%
    8     44.45     0.083    0.1%
    9     49.21     0.057    0.1%
   10     51.86     0.071    0.1%
   11     54.25     0.072    0.1%
   12      56.7     0.081    0.1%
   13     59.29     0.096    0.1%
   14     61.77     0.077    0.1%
   15     64.35     0.079    0.1%
   16     66.62     0.066    0.0%
   17     73.73     0.116    0.1%
   18     76.04     0.101    0.1%
   19     78.53     0.059    0.0%
   20     80.91     0.101    0.1%
   21     83.31     0.084    0.1%
   22     85.58     0.115    0.1%
   23     88.24      0.09    0.1%
   24     90.83     0.111    0.1%
   25     93.12     0.133    0.1%
   26     95.43     0.133    0.1%
   27     97.96     0.101    0.1%
   28     100.5      0.06    0.0%
   29     102.8     0.125    0.1%
   30       105     0.057    0.0%
   31     107.5     0.054    0.0%
   32     109.4     0.092    0.0%
   33     120.9     0.125    0.1%
   34     123.2     0.077    0.0%
   35     125.7     0.064    0.0%
   36     127.7     0.113    0.0%
   37     130.4     0.085    0.0%
   38     132.7     0.118    0.0%
   39     135.1     0.046    0.0%
   40     137.3     0.082    0.0%
   41     139.9     0.106    0.0%
   42     142.3     0.095    0.0%
   43     144.4     0.105    0.0%
   44       147      0.15    0.1%
   45     149.3     0.086    0.0%
   46       152     0.098    0.0%
   47       154     0.145    0.0%
   48     152.8     0.317    0.2%
   49     168.2     0.203    0.1%
   50     171.3     0.398    0.2%

Quality and confidence:
param     error
s         0.007

Model:
Time ~=    22.15
    + s    2.869
              µs

