Pallet: "democracy", Extrinsic: "propose", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
87,53909,51250
87,53514,50956
87,53037,51111
87,49298,51625
87,53106,51361
87,53447,51096
87,53421,51041
88,53646,55552
88,47690,55376
88,53370,55104
88,53213,55825
88,53326,55097
88,53539,55594
88,53816,55503
88,54199,55267
88,54241,56013
88,53544,55512
88,53413,54928
88,54181,54850
88,53390,55346
88,53672,55366
88,53861,55134
88,53529,55440
88,53353,55425
88,54256,55528
88,52874,55248
88,54349,55858
89,54346,53876
89,48060,51266
89,53369,52095
89,48052,51256
89,47577,51186
89,48009,51187
89,53408,51798
89,48023,51465
89,53745,50795
89,53547,51350
89,48495,51469
89,53981,51525
89,53727,52150
89,53468,51094
89,53684,51908
89,53620,51438
89,53849,51830
89,48006,51161
89,48434,51762
89,48136,51325
90,53761,51529
90,54000,51604
90,53379,51673
90,54138,51093
90,53610,51630
90,54202,51678
90,54578,51588
90,53518,50943
90,53749,51826
90,54206,52061
90,54175,51460
90,54018,51754
90,54334,51573
90,53626,52196
90,54497,52044
90,53817,51711
90,47938,51539
90,53896,52030
90,48499,52086
90,53888,51444
91,47251,52355
91,48516,52484
91,54254,52026
91,53923,52430
91,53796,52706
91,53463,51620
91,53516,51749
91,48404,51917
91,53741,52548
91,54499,52115
91,52959,52592
91,53569,52139
91,53576,52135
91,53530,52189
91,53489,51970
91,53705,51753
91,53479,51939
91,53457,51924
91,54408,52695
91,54590,52350
92,57777,51970
92,53681,51247
92,54246,51626
92,53625,51791
92,54181,51336
92,54187,51671
92,54207,51011
92,53169,51108
92,53845,51357
92,54121,51060
92,53906,50802
92,53957,51344
92,54831,51799
92,54432,51243
92,53572,51675
92,53999,51326
92,53970,51378
92,53555,51910
92,54317,51204
92,55704,51844
93,54222,52355
93,54024,52464
93,54052,52160
93,54228,51927
93,53706,51855
93,53698,52151
93,53545,51941
93,53567,52239
93,54219,51974
93,54519,51836
93,47971,52213
93,53691,52327
93,53875,52886
93,53368,52192
93,53500,51968
93,53665,51956
93,53537,52231
93,53723,52277
93,53805,52404
93,54001,52180
94,53911,52232
94,54195,51282
94,54409,51382
94,54007,51412
94,54217,51917
94,54106,51945
94,54234,52592
94,54833,52169
94,54866,51764
94,55263,51678
94,57323,52353
94,54671,52092
94,54609,51749
94,53712,52057
94,53765,51642
94,53731,51613
94,54317,51513
94,53697,51700
94,53720,51232
94,53214,51881
95,54262,51799
95,53255,52038
95,53959,52275
95,54077,52644
95,54093,52105
95,53108,51948
95,53643,52359
95,53918,52504
95,53446,51986
95,53563,51973
95,54021,52230
95,53828,52138
95,54054,51696
95,53854,51923
95,53947,52024
95,53739,52168
95,53870,51599
95,54366,51495
95,54501,52248
95,54412,51917
96,54619,56170
96,54066,56325
96,54431,55942
96,53954,55984
96,54130,56722
96,53985,56602
96,53809,56540
96,53811,56956
96,54390,56442
96,54826,56038
96,53984,56132
96,54597,56528
96,54876,56641
96,54664,56712
96,53232,56565
96,54136,56435
96,53643,55940
96,55013,56688
96,54003,56395
96,53888,56719
97,53957,51980
97,54385,52743
97,54208,52280
97,54878,51671
97,54059,51817
97,54761,51904
97,54910,51789
97,53570,51471
97,55366,52382
97,53449,51982
97,54361,52353
97,54374,51867
97,53736,51853
97,54193,52271
97,53860,51887
97,53947,51514
97,54034,51968
97,54003,52746
97,53643,52265
97,54681,52464
98,54148,56826
98,54674,56873
98,53698,57325
98,54502,57047
98,53857,56488
98,54470,56526
98,54798,56423
98,54428,56417
98,54189,56675
98,54425,56521
98,54847,56789
98,54775,56390
98,54325,56839
98,54330,56327
98,54268,56865
98,54525,56862
98,54448,56908
98,54745,57135
98,53951,56995
98,54265,56788
99,55087,52145
99,54377,52627
99,54533,52308
99,54281,52632
99,54254,52264
99,54150,52393
99,54507,51570
99,54640,51949
99,53974,52136
99,54923,52474
99,54275,52299
99,54920,52542
99,54376,52823
99,54648,52406
99,54132,52522
99,54325,51942
99,54416,52001
99,54911,51709
99,54527,52610
99,54554,52349
100,54566,52857
100,54108,52113
100,54800,52684
100,53993,52394
100,54487,52471
100,54939,52357
100,54477,52402
100,54855,55453
100,55147,53007
100,55308,52598
100,55117,52671
100,54416,52512
100,54903,52657
100,54840,52859
100,55147,52601
100,55001,52341
100,54528,52854
100,54525,52561
100,55102,52396
100,54430,51876

Median Slopes Analysis
========

Model:
Time ~=    43.11
    + p    0.123
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     40.23      0.26    0.6%
    2     40.74      0.14    0.3%
    3     40.79     0.107    0.2%
    4     41.26     0.106    0.2%
    5     41.23      0.11    0.2%
    6     41.48     0.111    0.2%
    7     41.73     0.081    0.1%
    8     42.77     0.174    0.4%
    9     43.05     0.119    0.2%
   10     43.05     0.109    0.2%
   11     42.26     0.062    0.1%
   12     42.21     0.088    0.2%
   13      42.5     0.109    0.2%
   14     44.08     0.146    0.3%
   15     44.64     0.123    0.2%
   16     44.76     0.116    0.2%
   17     45.08     0.172    0.3%
   18     45.22     0.121    0.2%
   19     45.54     0.139    0.3%
   20     45.37     0.094    0.2%
   21     45.74     0.093    0.2%
   22     45.97     0.141    0.3%
   23     46.26     0.097    0.2%
   24     46.24     0.108    0.2%
   25     46.65     0.086    0.1%
   26     46.73     0.057    0.1%
   27     46.98     0.136    0.2%
   28     47.04     0.134    0.2%
   29     46.35     0.098    0.2%
   30      46.7     0.244    0.5%
   31     47.34     0.133    0.2%
   32     47.06     0.156    0.3%
   33     47.54     0.222    0.4%
   34     48.01     0.203    0.4%
   35     47.95     0.205    0.4%
   36     47.95     0.206    0.4%
   37     48.01     0.172    0.3%
   38     47.94     0.559    1.1%
   39     47.67     0.934    1.9%
   40     47.84     1.043    2.1%
   41     48.46     0.545    1.1%
   42     49.01     0.081    0.1%
   43      49.2     0.131    0.2%
   44      49.4     0.181    0.3%
   45      49.9     0.096    0.1%
   46     49.65      0.14    0.2%
   47     49.86     0.171    0.3%
   48     50.01     0.081    0.1%
   49     50.06     0.154    0.3%
   50     49.97     0.109    0.2%
   51     50.13     0.083    0.1%
   52     50.57     0.086    0.1%
   53     50.61     0.101    0.1%
   54     50.81     0.104    0.2%
   55     50.51      0.12    0.2%
   56     50.73       0.1    0.1%
   57     50.57     0.093    0.1%
   58        51     0.093    0.1%
   59     50.77     0.143    0.2%
   60     51.14     0.144    0.2%
   61     51.14     0.185    0.3%
   62     51.12     0.088    0.1%
   63     51.41     0.143    0.2%
   64     51.38     0.147    0.2%
   65     51.87      0.37    0.7%
   66     51.68     0.155    0.2%
   67     51.36     0.119    0.2%
   68     51.57     0.124    0.2%
   69     52.18     0.178    0.3%
   70     51.91      0.16    0.3%
   71     52.26     0.131    0.2%
   72     51.99     0.229    0.4%
   73     52.15     0.093    0.1%
   74     51.46     1.736    3.3%
   75     51.22     1.669    3.2%
   76     52.05     0.181    0.3%
   77      51.2     1.978    3.8%
   78     49.47     2.063    4.1%
   79     49.71     2.258    4.5%
   80     50.55     2.046    4.0%
   81     52.49     1.371    2.6%
   82     53.05     0.227    0.4%
   83     53.03     0.116    0.2%
   84     53.24     0.139    0.2%
   85     52.93     0.165    0.3%
   86     52.23     1.536    2.9%
   87     53.47     0.059    0.1%
   88     53.57     0.161    0.3%
   89     51.42     2.568    4.9%
   90      53.9     0.167    0.3%
   91     53.58     0.112    0.2%
   92     54.06     0.135    0.2%
   93     53.77     0.141    0.2%
   94     54.17     0.232    0.4%
   95     53.92     0.101    0.1%
   96     54.16     0.213    0.3%
   97     54.15     0.166    0.3%
   98     54.39     0.089    0.1%
   99     54.45     0.109    0.2%
  100     54.74     0.186    0.3%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    42.58
    + p    0.127
              µs

