Pallet: "staking", Extrinsic: "cancel_deferred_slash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
761,32672799,37933
761,32701870,38341
761,32701256,37890
761,32675263,37925
761,32703461,37712
761,32856626,39619
761,32679152,38128
761,32673385,38027
761,32730444,38061
761,32672154,37843
761,32711881,39336
761,32704705,38081
761,32713807,38777
761,32680653,37794
761,32726753,37520
761,32702965,38096
761,32778485,40271
780,33004623,37424
780,32971505,36901
780,32977119,36719
780,32969779,36663
780,33007064,36878
780,32975173,36478
780,32970456,36579
780,32996062,36504
780,32974811,36387
780,32967964,36400
780,33058779,36900
780,32969188,36498
780,32968249,36314
780,33003216,36888
780,32983081,37023
780,32974770,36397
780,33033048,36807
780,32974349,36447
780,32975437,36721
780,33032485,36678
799,33248167,35128
799,33240573,34892
799,33304456,35124
799,33285082,36422
799,33246092,35702
799,33269817,35290
799,33241824,35337
799,33242402,35093
799,33299040,35100
799,33244053,35180
799,33241080,34930
799,33265666,34990
799,33270066,35107
799,33243462,34942
799,33306139,36443
799,33249356,35164
799,33246970,35004
799,33247732,34951
799,33246737,35169
799,33248864,35031
818,33553330,34165
818,33496895,34414
818,33489047,33893
818,33495756,34526
818,33519736,34236
818,33489325,33829
818,33552076,34313
818,33519401,34299
818,33492355,34119
818,33489792,33876
818,33488478,33908
818,33488899,33971
818,33553509,35161
818,33491645,34234
818,33492757,34569
818,33524104,34184
818,33490609,33763
818,33488872,33880
818,33518909,33945
818,33497325,33795
837,33711736,32616
837,33714771,32424
837,33716819,32448
837,33713787,32666
837,34082289,35281
837,34165304,33201
837,33739844,32530
837,33718430,33261
837,33715613,32980
837,33718031,33016
837,33746085,32839
837,33842619,35198
837,33714834,33265
837,33713789,33304
837,33714853,32648
837,33714244,32852
837,33944825,34205
837,33715976,33034
837,33721719,32947
837,33777009,33676
856,33972746,32161
856,33909941,31545
856,33978787,32653
856,33914757,31597
856,33941766,32104
856,33913047,31559
856,33911635,31541
856,33911226,31070
856,34154344,38796
856,34178419,32324
856,34168218,32301
856,33964909,31367
856,33913430,32108
856,33919263,32612
856,33968858,31844
856,33915388,31855
856,33908016,30998
856,33912934,31371
856,33942002,31877
856,33942097,31279
875,34118853,31269
875,34088648,30977
875,34088183,31047
875,34114185,30550
875,34090936,30982
875,34118632,30466
875,34118706,30869
875,34092185,30372
875,34089593,30243
875,34090240,30284
875,34089470,29935
875,34122523,31091
875,34120464,31087
875,34125923,31271
875,34092985,30888
875,34091084,30698
875,34088675,30231
875,34091135,30048
875,34114519,30076
875,34087258,30340
894,34237597,28585
894,34237544,28255
894,34238380,29075
894,34233209,28328
894,34263579,28799
894,34239488,28311
894,34238277,28420
894,34230940,28623
894,34270240,29701
894,34240034,28908
894,34237717,29393
894,34239143,29653
894,34237162,28668
894,34232732,28205
894,34231789,28298
894,34295988,29312
894,34241105,28906
894,34267094,28906
894,34263007,28987
894,34234171,28237
913,34394784,28333
913,34386088,27887
913,34387500,27790
913,34362411,28309
913,34354625,27460
913,34357514,27576
913,34362211,27387
913,34415702,27463
913,34365751,27748
913,34391636,29174
913,34359535,27852
913,34372296,28541
913,34359646,28418
913,34414895,28757
913,34361169,28004
913,34362492,27404
913,34385496,28243
913,34357044,28078
913,34368712,28636
913,34385765,28215
932,34455235,27275
932,34711387,28507
932,34492461,27413
932,34520325,26797
932,34457296,26956
932,34521539,27631
932,34456359,26742
932,34455270,26251
932,34454440,26839
932,34488590,28341
932,34456479,27351
932,34513912,26444
932,34454110,26585
932,34456302,26799
932,34456493,26407
932,34485679,26661
932,34451133,26518
932,34510519,26486
932,34457621,26732
932,34456412,26523
951,34533047,25667
951,34529119,26082
951,34557317,26058
951,34526992,25895
951,34529326,25578
951,34560653,25754
951,34529234,25831
951,34529553,25629
951,34559097,25549
951,34528525,26225
951,34526236,25648
951,34531981,25929
951,34528779,25576
951,34530750,25713
951,34556419,26310
951,34530505,25591
951,34526747,25562
951,34563818,26558
951,34531800,25855
951,34557512,25757
970,34610817,25461
970,34581652,25469
970,34582842,25231
970,34584141,24645
970,34584049,24694
970,34579278,24289
970,34615297,25043
970,34609865,24703
970,34583303,24786
970,34583979,25937
970,34580444,24744
970,34581636,24875
970,34849614,27381
970,34590593,25801
970,34607610,25433
970,34589210,26516
970,34582553,25630
970,34609108,25150
970,34644770,26060
970,34652531,26974
989,34640113,24603
989,34788918,24377
989,34608043,23773
989,34691440,23755
989,34606177,23629
989,34608649,23307
989,34635200,24158
989,34631182,23952
989,34637695,23982
989,34630545,23401
989,34608182,23383
989,34604246,23556
989,34599197,22768
989,34608674,23325
989,34606229,23471
989,34631044,23267
989,34604527,23059
989,34603678,22939
989,34599336,22696
989,34603467,23224

Median Slopes Analysis
========

Model:
Time ~=     6670
    + s    34.61
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    1     414.9     0.149    0.0%
   20      1705     1.117    0.0%
   39      2972     0.546    0.0%
   58      4213     0.558    0.0%
   77      5429     0.486    0.0%
   96      6620     0.565    0.0%
  115      7786     0.519    0.0%
  134      8928     0.532    0.0%
  153     10040     0.678    0.0%
  172     11130      0.61    0.0%
