Pallet: "im-online", Extrinsic: "heartbeat", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
k,e,extrinsic_time,storage_root_time
1000,77,164778,60329
1000,77,161105,60023
1000,77,165139,60304
1000,77,166066,60361
1000,77,165332,60246
1000,77,164674,60022
1000,77,164563,60252
1000,77,161092,60031
1000,77,161112,59977
1000,77,164799,60035
1000,77,164335,59895
1000,77,164947,59508
1000,78,165137,60897
1000,78,165269,60189
1000,78,164938,60210
1000,78,175540,61849
1000,78,163417,61460
1000,78,166038,60166
1000,78,165554,59976
1000,78,164872,61169
1000,78,165221,60148
1000,78,165159,60156
1000,78,165553,61048
1000,78,165417,60070
1000,78,165246,60001
1000,78,164850,61180
1000,78,165477,60220
1000,78,160807,59873
1000,78,166545,60096
1000,78,165057,60004
1000,78,164866,60288
1000,78,167761,60655
1000,79,165302,60138
1000,79,165473,60961
1000,79,164932,60242
1000,79,165145,60024
1000,79,165684,61159
1000,79,165427,60697
1000,79,165253,59984
1000,79,165489,60912
1000,79,165168,61916
1000,79,165445,60031
1000,79,164756,60194
1000,79,164926,60814
1000,79,165005,60286
1000,79,165212,60041
1000,79,168759,60182
1000,79,165290,60112
1000,79,200194,60156
1000,79,162415,60264
1000,79,165000,60925
1000,79,160847,59807
1000,80,165031,61563
1000,80,165126,61216
1000,80,164780,60115
1000,80,161978,59893
1000,80,164920,60506
1000,80,165495,60190
1000,80,164901,60238
1000,80,165189,60036
1000,80,161208,60255
1000,80,165922,59929
1000,80,164930,59681
1000,80,172168,61587
1000,80,166581,61148
1000,80,161425,60184
1000,80,166221,60185
1000,80,161595,60918
1000,80,165558,60339
1000,80,164859,60380
1000,80,165033,61113
1000,80,165139,60115
1000,81,195972,60360
1000,81,165656,61507
1000,81,166615,60254
1000,81,165012,60085
1000,81,165828,60056
1000,81,165985,60123
1000,81,170368,61346
1000,81,167472,60043
1000,81,170097,61189
1000,81,167543,60985
1000,81,166151,60064
1000,81,165300,60214
1000,81,165873,60954
1000,81,165405,61656
1000,81,165285,60042
1000,81,165511,61294
1000,81,165836,60371
1000,81,165451,60052
1000,81,166361,60148
1000,81,166158,61087
1000,82,165701,59990
1000,82,162259,60674
1000,82,165789,61296
1000,82,162308,61040
1000,82,165527,60015
1000,82,165612,59829
1000,82,165255,60561
1000,82,162741,60100
1000,82,165190,60060
1000,82,165963,61480
1000,82,165332,60220
1000,82,162911,60116
1000,82,166788,60411
1000,82,165806,60325
1000,82,165562,59999
1000,82,165461,59680
1000,82,162292,60197
1000,82,166679,60298
1000,82,165638,60460
1000,82,173620,63169
1000,83,162871,60832
1000,83,165891,60291
1000,83,163191,60300
1000,83,166070,61446
1000,83,165637,60316
1000,83,166532,59803
1000,83,165859,62238
1000,83,166217,59886
1000,83,166193,60242
1000,83,163311,60221
1000,83,165315,60038
1000,83,166038,59909
1000,83,165973,60036
1000,83,162645,60277
1000,83,165980,61139
1000,83,166749,60269
1000,83,162206,60097
1000,83,165983,60889
1000,83,167234,60662
1000,83,165625,60089
1000,84,165936,61153
1000,84,163100,60152
1000,84,166057,60328
1000,84,165357,59640
1000,84,166823,60254
1000,84,163775,60071
1000,84,166311,59853
1000,84,166291,60264
1000,84,177912,61630
1000,84,167078,60353
1000,84,167091,60000
1000,84,165991,62368
1000,84,162409,60152
1000,84,170773,60448
1000,84,166568,60930
1000,84,177564,62528
1000,84,164017,60737
1000,84,166618,60206
1000,84,174910,62114
1000,84,163721,60375
1000,85,166728,60279
1000,85,166360,60533
1000,85,162508,61398
1000,85,166010,59848
1000,85,162541,62032
1000,85,163417,62721
1000,85,166739,60498
1000,85,176305,62211
1000,85,175188,63451
1000,85,167304,60952
1000,85,175103,61973
1000,85,167154,60487
1000,85,166752,60540
1000,85,162511,60267
1000,85,167050,60344
1000,85,165931,60244
1000,85,166305,61303
1000,85,166316,60533
1000,85,162822,60380
1000,85,166494,61377
1000,86,166198,60560
1000,86,166417,60491
1000,86,165632,60943
1000,86,166675,60433
1000,86,167504,60433
1000,86,166315,60213
1000,86,166269,60533
1000,86,166847,60389
1000,86,166089,60351
1000,86,164306,60269
1000,86,166041,61527
1000,86,163182,60463
1000,86,166504,60131
1000,86,165348,61373
1000,86,166138,60521
1000,86,165735,60348
1000,86,166468,60967
1000,86,166032,60560
1000,86,166254,60168
1000,86,166059,60211
1000,87,166778,60090
1000,87,165808,59956
1000,87,165813,59874
1000,87,166833,60183
1000,87,167370,61769
1000,87,167370,63634
1000,87,166605,63751
1000,87,167781,61028
1000,87,167247,60436
1000,87,166553,60221
1000,87,168055,61028
1000,87,166347,60504
1000,87,168635,60379
1000,87,167376,59965
1000,87,166810,60168
1000,87,166078,61726
1000,87,173180,63114
1000,87,167987,60419
1000,87,165812,60747
1000,87,162573,60406
1000,88,166784,60395
1000,88,166116,61400
1000,88,167072,60403
1000,88,166629,60313
1000,88,166028,60433
1000,88,166971,61303
1000,88,166855,60291
1000,88,168839,60382
1000,88,166947,60418
1000,88,167166,61440
1000,88,166467,60729
1000,88,166506,60206
1000,88,167390,68204
1000,88,167338,60459
1000,88,166390,60382
1000,88,162393,61096
1000,88,166362,60416
1000,88,167448,60619
1000,88,168050,60334
1000,88,166625,60248
1000,89,166697,60287
1000,89,166573,60178
1000,89,167983,60218
1000,89,166695,61641
1000,89,166451,60077
1000,89,169695,60334
1000,89,170606,61050
1000,89,167522,61110
1000,89,166494,60493
1000,89,166892,61486
1000,89,167954,60515
1000,89,166407,60258
1000,89,166280,60346
1000,89,166673,60613
1000,89,166829,61390
1000,89,166932,60293
1000,89,166892,60079
1000,89,167092,60878
1000,89,167745,60593
1000,89,166926,60244
1000,90,166750,61365
1000,90,168356,60653
1000,90,163166,60216
1000,90,167100,63226
1000,90,166726,61174
1000,90,168181,60257
1000,90,166673,60251
1000,90,174654,62907
1000,90,164447,62675
1000,90,162972,60436
1000,90,167245,60381
1000,90,168201,61339
1000,90,167201,61153
1000,90,166333,60271
1000,90,166333,60444
1000,90,166947,62851
1000,90,166421,60186
1000,90,169795,60504
1000,90,169806,60671
1000,90,166552,61323
1000,91,166741,60609
1000,91,166692,60228
1000,91,166770,61067
1000,91,168284,60983
1000,91,167757,60151
1000,91,173849,62069
1000,91,172940,60431
1000,91,170327,61070
1000,91,167657,60599
1000,91,167533,60867
1000,91,166935,60811
1000,91,167319,60544
1000,91,166715,60540
1000,91,166957,61631
1000,91,167030,60432
1000,91,167058,60613
1000,91,167083,61560
1000,91,167548,60755
1000,91,166813,60400
1000,91,167887,60485
1000,92,167273,60517
1000,92,167245,60533
1000,92,167691,60663
1000,92,166623,60442
1000,92,167695,61611
1000,92,167713,60685
1000,92,167198,60570
1000,92,168083,61561
1000,92,167132,61131
1000,92,164161,60750
1000,92,166898,60629
1000,92,167105,60340
1000,92,163784,60804
1000,92,168898,60277
1000,92,170028,62417
1000,92,168203,61441
1000,92,167617,60731
1000,92,167017,60436
1000,92,167802,61670
1000,92,167368,60673
1000,93,167349,60622
1000,93,167604,60548
1000,93,180746,60782
1000,93,167643,60374
1000,93,167714,60430
1000,93,164519,60670
1000,93,164105,60445
1000,93,167508,65588
1000,93,167432,60620
1000,93,163798,60419
1000,93,167381,60653
1000,93,170284,60468
1000,93,164252,60299
1000,93,168312,60375
1000,93,167375,60582
1000,93,170909,61266
1000,93,167574,64576
1000,93,167723,61828
1000,93,167671,60564
1000,93,168618,60595
1000,94,167231,60420
1000,94,167525,60437
1000,94,167762,60507
1000,94,168580,60338
1000,94,167913,60401
1000,94,168100,60408
1000,94,167713,60604
1000,94,167461,60656
1000,94,167975,60341
1000,94,167326,60691
1000,94,168497,60533
1000,94,168792,60395
1000,94,164539,61068
1000,94,168158,60696
1000,94,168103,60765
1000,94,168905,60474
1000,94,168788,60389
1000,94,167499,60456
1000,94,168332,60197
1000,94,167560,60419
1000,95,171691,62018
1000,95,168589,60478
1000,95,168042,60394
1000,95,167415,60531
1000,95,171787,60692
1000,95,167806,60517
1000,95,168434,60709
1000,95,168457,60670
1000,95,167638,60356
1000,95,167995,60576
1000,95,167790,60413
1000,95,167424,60371
1000,95,167745,60356
1000,95,167465,60540
1000,95,167881,60715
1000,95,167954,63841
1000,95,170702,60606
1000,95,165873,60589
1000,95,163844,60364
1000,95,169015,60700
1000,96,164516,60565
1000,96,167733,60570
1000,96,168173,60570
1000,96,168309,60784
1000,96,168236,60298
1000,96,169849,60839
1000,96,168652,60790
1000,96,164265,60544
1000,96,169468,60659
1000,96,168330,60526
1000,96,164229,60387
1000,96,167700,60471
1000,96,167979,60545
1000,96,164817,60603
1000,96,168164,62794
1000,96,172562,60825
1000,96,168259,60813
1000,96,170914,60860
1000,96,168405,60169
1000,96,168893,60705
1000,97,168098,60742
1000,97,168581,60539
1000,97,164634,60594
1000,97,168507,60623
1000,97,168058,62208
1000,97,171894,62622
1000,97,169508,60619
1000,97,168143,60911
1000,97,169695,60552
1000,97,168231,60337
1000,97,168472,60668
1000,97,168058,60781
1000,97,167953,60679
1000,97,168096,60309
1000,97,169201,60385
1000,97,168867,60635
1000,97,167943,60444
1000,97,169897,60817
1000,97,168091,61006
1000,97,167653,60499
1000,98,168146,60614
1000,98,165375,60762
1000,98,168117,60716
1000,98,168367,60671
1000,98,168222,60807
1000,98,168622,60508
1000,98,168631,60914
1000,98,168551,60416
1000,98,168193,60595
1000,98,168786,60698
1000,98,168025,60406
1000,98,173219,61938
1000,98,172798,61728
1000,98,168890,60724
1000,98,168176,60759
1000,98,168598,60637
1000,98,168535,60984
1000,98,174188,61830
1000,98,167884,60566
1000,98,168095,60555
1000,99,169384,60751
1000,99,165170,60449
1000,99,168738,60764
1000,99,169205,60806
1000,99,168262,60846
1000,99,168239,60763
1000,99,168847,60723
1000,99,168355,60748
1000,99,169007,60819
1000,99,169839,61222
1000,99,170542,61013
1000,99,168591,60549
1000,99,169817,60480
1000,99,172794,62137
1000,99,169101,60837
1000,99,165014,60531
1000,99,165741,61173
1000,99,164459,62104
1000,99,170552,60688
1000,99,168294,61041
1000,100,170378,61598
1000,100,169105,60322
1000,100,169817,60694
1000,100,168784,60756
1000,100,165444,61024
1000,100,168467,60488
1000,100,168423,60548
1000,100,168494,60777
1000,100,168263,60599
1000,100,169178,60700
1000,100,168662,60868
1000,100,170107,60686
1000,100,164344,63836
1000,100,198113,61345
1000,100,168644,60687
1000,100,169023,60500
1000,100,171812,60942
1000,100,165895,60856
1000,100,169207,61290
1000,100,165512,60931

Median Slopes Analysis
========

Model:
Time ~=    36.86
    + k    0.109
    + e    0.237
              µs

Min Squares Analysis
========

Data points distribution:
    k     e   mean µs  sigma µs       %
    1   100     60.24      0.45    0.7%
   20   100     62.59     0.399    0.6%
   39   100     64.85     0.299    0.4%
   58   100     66.71     0.335    0.5%
   77   100     68.81     0.282    0.4%
   96   100     70.86     0.209    0.2%
  115   100     73.26     0.362    0.4%
  134   100      75.2     0.268    0.3%
  153   100     77.18     0.194    0.2%
  172   100     79.13     0.244    0.3%
  191   100     81.73     0.203    0.2%
  210   100     83.47     0.356    0.4%
  229   100     85.94     0.604    0.7%
  248   100      87.5     0.307    0.3%
  267   100      89.7     0.309    0.3%
  286   100     91.56     0.327    0.3%
  305   100     93.71     0.257    0.2%
  324   100     96.47     0.535    0.5%
  343   100     98.55     0.315    0.3%
  362   100     100.4     0.298    0.2%
  381   100     102.8     0.354    0.3%
  400   100     104.5     0.359    0.3%
  419   100     105.9     0.171    0.1%
  438   100     108.1      0.32    0.2%
  457   100     110.6     0.292    0.2%
  476   100       113     0.541    0.4%
  495   100     114.8     0.314    0.2%
  514   100     116.7     0.392    0.3%
  533   100     118.3      0.19    0.1%
  552   100     120.7     0.166    0.1%
  571   100     122.6     0.104    0.0%
  590   100     124.8      0.39    0.3%
  609   100     127.3     0.147    0.1%
  628   100     128.9     0.224    0.1%
  647   100       132     0.215    0.1%
  666   100     134.6     0.599    0.4%
  685   100     136.3     0.273    0.2%
  704   100     138.4     0.306    0.2%
  723   100     139.9     0.287    0.2%
  742   100       142     0.224    0.1%
  761   100       144     0.159    0.1%
  780   100     146.8     0.657    0.4%
  799   100     148.3     0.257    0.1%
  818   100     150.5     0.431    0.2%
  837   100     152.7     0.606    0.3%
  856   100     154.3     0.193    0.1%
  875   100     157.1     0.873    0.5%
  894   100     159.6     1.088    0.6%
  913   100     159.1     1.091    0.6%
  932   100     161.6     0.446    0.2%
  951   100     163.6     0.226    0.1%
  970   100       166     0.504    0.3%
  989   100     167.6     0.232    0.1%
 1000     1       145     0.222    0.1%
 1000     2     145.4     0.105    0.0%
 1000     3     145.9     0.208    0.1%
 1000     4       146     0.476    0.3%
 1000     5     146.9     0.211    0.1%
 1000     6       147     0.204    0.1%
 1000     7     147.3     0.198    0.1%
 1000     8     147.4     0.187    0.1%
 1000     9     148.2     0.216    0.1%
 1000    10     148.2     0.308    0.2%
 1000    11       149     0.363    0.2%
 1000    12     148.7     0.197    0.1%
 1000    13     148.9     0.248    0.1%
 1000    14     149.1     0.242    0.1%
 1000    15     149.5     0.249    0.1%
 1000    16     149.5     0.317    0.2%
 1000    17     150.4     0.215    0.1%
 1000    18     150.6     0.616    0.4%
 1000    19     150.8     0.259    0.1%
 1000    20     150.9     0.423    0.2%
 1000    21     150.9     0.239    0.1%
 1000    22     151.2     0.269    0.1%
 1000    23     151.5     0.274    0.1%
 1000    24     151.8      0.24    0.1%
 1000    25     152.1     0.226    0.1%
 1000    26       152     0.252    0.1%
 1000    27     152.3     0.195    0.1%
 1000    28     152.6     0.262    0.1%
 1000    29     152.8     0.293    0.1%
 1000    30     152.8     0.166    0.1%
 1000    31     153.1     0.232    0.1%
 1000    32     153.2     0.196    0.1%
 1000    33     153.3     0.252    0.1%
 1000    34     154.6     0.213    0.1%
 1000    35     155.1     0.217    0.1%
 1000    36     155.2     0.218    0.1%
 1000    37     155.3     0.185    0.1%
 1000    38     155.3     0.198    0.1%
 1000    39     155.7     0.301    0.1%
 1000    40     155.8     0.195    0.1%
 1000    41     155.9     0.175    0.1%
 1000    42     156.3     0.123    0.0%
 1000    43     156.4     0.251    0.1%
 1000    44     156.5       0.2    0.1%
 1000    45     156.5     0.133    0.0%
 1000    46       157     0.331    0.2%
 1000    47     157.1     0.263    0.1%
 1000    48     157.7     0.332    0.2%
 1000    49     157.6     0.257    0.1%
 1000    50       158     0.313    0.1%
 1000    51     157.6     0.257    0.1%
 1000    52       158     0.226    0.1%
 1000    53     158.4     0.284    0.1%
 1000    54     158.6     0.315    0.1%
 1000    55     158.4     0.199    0.1%
 1000    56     158.5     0.255    0.1%
 1000    57     159.2     0.271    0.1%
 1000    58     159.3     0.253    0.1%
 1000    59     159.1     0.173    0.1%
 1000    60     159.6     0.237    0.1%
 1000    61     159.9     0.299    0.1%
 1000    62     159.9     0.236    0.1%
 1000    63     159.9     0.226    0.1%
 1000    64     160.4     0.206    0.1%
 1000    65     160.2     0.165    0.1%
 1000    66     160.8     0.208    0.1%
 1000    67     160.8     0.214    0.1%
 1000    68     161.4     0.369    0.2%
 1000    69     161.1     0.173    0.1%
 1000    70     163.3     0.298    0.1%
 1000    71     164.1     0.251    0.1%
 1000    72       164     0.285    0.1%
 1000    73     163.9     0.262    0.1%
 1000    74     164.3     0.144    0.0%
 1000    75     164.8     0.377    0.2%
 1000    76     165.1     0.518    0.3%
 1000    77     164.7       0.2    0.1%
 1000    78     165.2     0.181    0.1%
 1000    79     165.2     0.144    0.0%
 1000    80       165     0.178    0.1%
 1000    81     165.9     0.314    0.1%
 1000    82     165.5     0.185    0.1%
 1000    83     165.8     0.227    0.1%
 1000    84     166.3     0.472    0.2%
 1000    85     166.4     0.334    0.2%
 1000    86     166.1     0.124    0.0%
 1000    87     166.9     0.363    0.2%
 1000    88     166.8     0.227    0.1%
 1000    89     166.9     0.237    0.1%
 1000    90     166.9     0.477    0.2%
 1000    91     167.2     0.296    0.1%
 1000    92     167.4     0.236    0.1%
 1000    93     167.5     0.125    0.0%
 1000    94     167.9     0.254    0.1%
 1000    95     167.9     0.261    0.1%
 1000    96     168.2     0.233    0.1%
 1000    97     168.3     0.261    0.1%
 1000    98     168.4     0.193    0.1%
 1000    99     168.7     0.377    0.2%
 1000   100     168.7      0.29    0.1%

Quality and confidence:
param     error
k             0
e             0

Model:
Time ~=    36.76
    + k    0.109
    + e    0.239
              µs

