Pallet: "staking", Extrinsic: "force_unstake", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
76,231440,219058
76,229499,216914
76,231775,216226
76,231297,218179
76,232641,220150
76,232810,218446
76,230628,219883
76,232465,218074
76,230515,221152
76,235974,217286
76,231794,217732
76,235907,217597
76,234171,216101
76,231968,217612
76,231771,217506
76,231397,216453
78,236871,220819
78,236921,220576
78,237369,222003
78,236653,224914
78,238851,220888
78,237264,221576
78,237057,221101
78,239597,224176
78,237237,222295
78,240083,221875
78,238618,222030
78,237545,221889
78,234483,221568
78,236238,220285
78,235690,223360
78,235708,220361
78,235893,220891
78,236706,220032
78,239821,221353
78,236681,220786
80,242370,226866
80,244954,229654
80,241722,225334
80,241538,225617
80,240734,224799
80,244171,229982
80,242433,224854
80,241361,225679
80,244259,229118
80,241107,225047
80,242452,226339
80,241392,224671
80,248192,226080
80,241358,226278
80,242154,224824
80,241155,230901
80,242156,226764
80,242787,225868
80,245373,226349
80,241196,230000
82,246798,229500
82,245828,228673
82,247749,232380
82,246845,232300
82,247180,228222
82,246971,229089
82,246090,231895
82,248161,229131
82,246675,232633
82,249860,232101
82,246940,232136
82,247007,228592
82,248783,229759
82,246935,231846
82,247429,229001
82,245435,229037
82,246122,228957
82,246645,228919
82,247552,229558
82,246277,229452
84,252181,236999
84,249839,232954
84,251957,232422
84,250225,233818
84,250586,233130
84,251641,248015
84,250148,232837
84,280877,232371
84,251182,232570
84,251492,233539
84,250783,233426
84,252562,232771
84,252104,232471
84,251512,232906
84,251938,233397
84,251147,232291
84,251381,232602
84,251006,235849
84,251653,232407
84,250767,231986
86,254470,236496
86,254150,236361
86,256047,237238
86,255956,237442
86,259536,236078
86,253593,236707
86,255996,237244
86,256403,236588
86,255595,235953
86,256920,236137
86,259473,237076
86,254889,236082
86,256428,235177
86,254605,235603
86,254578,239062
86,257990,236463
86,257119,235301
86,257212,234341
86,258148,236707
86,255965,236397
88,260403,238969
88,265655,238673
88,261903,237308
88,260538,238424
88,259282,242057
88,262038,240208
88,259278,239300
88,261141,238616
88,259831,239378
88,260643,238853
88,259942,237714
88,291901,238413
88,263084,240373
88,259735,239287
88,260397,242379
88,262049,236555
88,261163,240838
88,264006,240234
88,261982,239377
88,260700,240007
90,265999,243209
90,266256,243109
90,265255,242955
90,266813,242715
90,266521,245323
90,265156,243747
90,265795,244573
90,265612,244101
90,268892,244763
90,266173,243707
90,268010,244997
90,262986,243576
90,262841,243250
90,264053,244727
90,266985,244523
90,263331,244513
90,264216,244733
90,264515,248019
90,267102,244433
90,265539,245506
92,269107,248713
92,270559,250905
92,270186,249353
92,269776,249151
92,266769,250159
92,267762,249338
92,267703,248743
92,271212,251008
92,267771,249835
92,269097,249209
92,268427,252332
92,268506,248264
92,267437,249444
92,268229,248538
92,268376,249159
92,270232,250619
92,271391,249224
92,272099,250725
92,268129,250590
92,269188,249365
94,275442,252684
94,272915,251918
94,273965,252123
94,275929,253237
94,272428,251458
94,272972,252497
94,273279,255058
94,276370,252550
94,271416,251812
94,272678,252628
94,273259,251063
94,274644,252202
94,272537,251264
94,274985,252012
94,273927,252402
94,275621,250679
94,275935,253149
94,275487,252040
94,274317,251537
94,274033,252854
96,278427,255343
96,278134,254803
96,281531,255991
96,276877,255563
96,280015,255213
96,313708,257431
96,277650,256204
96,279527,254296
96,281630,285566
96,277764,254886
96,278557,255130
96,279400,291762
96,278294,255646
96,279012,255928
96,280062,255635
96,279741,255132
96,279312,254815
96,276528,254802
96,279029,255783
96,277862,254037
98,283613,260381
98,283897,260082
98,280941,259876
98,284223,260532
98,288280,266364
98,280040,259882
98,286655,264001
98,286371,259260
98,283489,259437
98,286362,259889
98,286113,261139
98,284738,260258
98,285024,259525
98,284500,261483
98,283455,259946
98,284663,259413
98,289851,259072
98,284504,259717
98,283957,259530
98,293437,261249
100,290308,262811
100,287430,263956
100,292828,264922
100,288137,263388
100,287947,268142
100,318318,263690
100,288574,264268
100,287697,264937
100,290920,263385
100,286376,263876
100,291304,263926
100,291238,269522
100,289965,263726
100,288060,261720
100,290148,263941
100,287880,264136
100,289335,263550
100,290415,271299
100,289550,265119
100,288466,263891

Median Slopes Analysis
========

Model:
Time ~=    53.13
    + s    2.366
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     48.33     0.059    0.1%
    2     56.46     0.069    0.1%
    4     61.85     0.089    0.1%
    6     66.67     0.194    0.2%
    8     71.78     0.115    0.1%
   10     76.48     0.164    0.2%
   12     81.43     0.089    0.1%
   14      86.2     0.206    0.2%
   16     91.16     0.228    0.2%
   18     95.85     0.269    0.2%
   20     100.3     0.187    0.1%
   22     104.9     0.248    0.2%
   24     110.3     0.235    0.2%
   26     115.1     0.169    0.1%
   28     119.8     0.266    0.2%
   30     124.8      0.25    0.2%
   32     129.7     0.362    0.2%
   34       134     0.156    0.1%
   36     139.1     0.203    0.1%
   38     143.8     0.238    0.1%
   40     148.4     0.216    0.1%
   42     153.3     0.424    0.2%
   44     157.4     0.208    0.1%
   46     162.4     0.183    0.1%
   48     166.6     0.253    0.1%
   50     172.3     0.255    0.1%
   52     176.9     0.403    0.2%
   54     181.8      0.59    0.3%
   56     185.9     0.423    0.2%
   58     190.7     0.546    0.2%
   60       195     0.457    0.2%
   62     199.8     0.643    0.3%
   64     205.1     0.413    0.2%
   66     209.5     0.392    0.1%
   68     214.6      0.35    0.1%
   70       219     0.389    0.1%
   72     223.5      0.36    0.1%
   74     228.4     0.458    0.2%
   76     231.9     0.505    0.2%
   78       237     0.297    0.1%
   80       242     0.474    0.1%
   82     246.9     0.221    0.0%
   84     251.3     0.327    0.1%
   86     256.1     0.606    0.2%
   88       261      0.63    0.2%
   90     265.6     0.568    0.2%
   92     268.9     0.654    0.2%
   94       274      0.75    0.2%
   96     278.9     0.531    0.1%
   98     284.7     0.792    0.2%
  100     289.2     0.871    0.3%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=    53.07
    + s    2.365
              µs

