Pallet: "vesting", Extrinsic: "vest_locked", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
l,extrinsic_time,storage_root_time
12,48058,23236
12,48389,23226
12,47864,23101
13,47927,23327
13,47357,22890
13,47852,23113
13,47536,22777
13,47553,23033
13,47442,23189
13,47864,22959
13,47471,22853
13,47859,23450
13,47500,23202
13,47714,22918
13,47380,22717
13,47527,23000
13,47523,22902
13,47791,22872
13,47406,23017
13,47574,22922
13,47567,22788
13,47490,23055
13,47406,22883
14,48144,23173
14,48076,22986
14,48251,23121
14,48421,23156
14,48366,22894
14,48046,22768
14,47826,22956
14,48184,22916
14,48393,23167
14,48074,23004
14,47975,23242
14,47896,22902
14,47985,22995
14,48182,22932
14,48767,22930
14,47937,23102
14,50822,23062
14,47990,23053
14,47982,23001
14,47984,23164
15,48230,23286
15,48629,23106
15,48231,22899
15,48259,23078
15,48075,22957
15,47692,23043
15,48274,23120
15,48102,22972
15,48188,22944
15,48154,22949
15,48466,23291
15,47979,23157
15,48578,22968
15,48470,23027
15,48375,23171
15,48303,22994
15,47781,23101
15,47657,23313
15,47701,22861
15,48380,22966
16,49023,23252
16,48973,23109
16,49268,23105
16,79302,23239
16,48993,23250
16,48832,22869
16,48772,23161
16,48830,23006
16,48609,23276
16,48733,22998
16,48643,23006
16,48916,23053
16,48810,23384
16,49100,22975
16,49170,23332
16,49136,23196
16,48860,23090
16,48863,23052
16,48892,22927
16,49129,23012
17,49442,23499
17,49765,23285
17,49838,23304
17,49535,23172
17,49154,23326
17,49434,23343
17,49466,23363
17,49212,23045
17,49651,23405
17,49616,23154
17,49271,22954
17,49629,23128
17,49311,23335
17,49364,22980
17,49238,22728
17,49198,22985
17,49262,23029
17,49556,23055
17,49557,23383
17,49336,23118
18,49951,23616
18,49354,23117
18,49202,23055
18,49810,22927
18,49273,22851
18,49608,22988
18,49732,23270
18,49293,23187
18,49403,23080
18,49353,23365
18,49898,23291
18,49502,23230
18,49305,23128
18,49372,23168
18,49146,23007
18,49498,23124
18,49526,23231
18,49535,23380
18,49642,23143
18,49510,22949
19,49594,23547
19,50048,23176
19,50130,23052
19,49644,23079
19,50060,23142
19,50141,23387
19,49520,23034
19,50054,23104
19,50089,23083
19,50043,23257
19,50036,23455
19,49890,23301
19,50181,23035
19,49955,22936
19,49797,23475
19,49913,23442
19,50545,23424
19,49632,23178
19,49794,23228
19,49793,23497
20,49992,23570
20,49753,23217
20,49980,23361
20,49747,23683
20,50527,23724
20,50450,23627
20,50101,23785
20,50302,23104
20,50087,23000
20,50046,22989
20,49965,23247
20,50070,23526
20,50114,23460
20,49638,23051
20,49855,23154
20,49778,23275
20,49476,23326
20,49979,22940
20,52740,23442
20,50072,23436

Median Slopes Analysis
========

Model:
Time ~=    44.49
    + l     0.28
              µs

Min Squares Analysis
========

Data points distribution:
    l   mean µs  sigma µs       %
    0     43.84     0.165    0.3%
    1     44.34     0.076    0.1%
    2      45.1     0.129    0.2%
    3     45.42     0.099    0.2%
    4     45.48     0.103    0.2%
    5      46.2     0.121    0.2%
    6     46.36     0.148    0.3%
    7     46.15     0.097    0.2%
    8     47.18     0.072    0.1%
    9     47.46     0.075    0.1%
   10     47.97     0.079    0.1%
   11     47.63     0.104    0.2%
   12     47.95     0.066    0.1%
   13     47.54     0.064    0.1%
   14     48.09     0.089    0.1%
   15     48.21     0.087    0.1%
   16     48.92     0.086    0.1%
   17     49.42     0.098    0.1%
   18     49.46     0.084    0.1%
   19     49.95       0.1    0.2%
   20     50.01     0.071    0.1%

Quality and confidence:
param     error
l         0.004

Model:
Time ~=    44.43
    + l    0.284
              µs

