Pallet: "system", Extrinsic: "kill_prefix", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
799,665061,1380692
799,660684,1395212
799,659399,1399233
799,658817,1390327
799,662542,1391422
799,657023,1394413
799,660133,1393197
799,659441,1396780
799,660071,1393485
799,668435,1375026
799,666587,1383686
799,659521,1396268
799,660256,1390407
799,659413,1394577
799,663635,1395661
799,665263,1392300
799,662511,1396397
799,660858,1393287
818,679697,1424382
818,679856,1407730
818,676987,1424222
818,677116,1421140
818,683573,1412478
818,679428,1429242
818,681773,1404225
818,675415,1418333
818,685529,1413096
818,673175,1418781
818,711839,1473783
818,684987,1422880
818,678539,1420412
818,683648,1412360
818,679417,1420715
818,681152,1405812
818,678698,1423569
818,679463,1425767
818,677616,1422730
818,676074,1424351
837,701475,1441893
837,700098,1448063
837,694087,1454248
837,691232,1456225
837,695840,1461487
837,695237,1463773
837,705882,1442169
837,692576,1456962
837,690986,1452001
837,700202,1442535
837,700643,1454952
837,694740,1454739
837,698217,1443965
837,692348,1455913
837,695053,1462594
837,700745,1449475
837,696083,1457531
837,701576,1436568
837,695410,1458904
837,693851,1453638
856,717391,1577050
856,713474,1580651
856,715116,1581268
856,715989,1581816
856,713999,1611369
856,721838,1587419
856,710188,1584493
856,713992,1581193
856,714345,1577833
856,720708,1566285
856,716426,1585301
856,713699,1580344
856,721845,1564727
856,725778,1563720
856,722527,1561756
856,714593,1578007
856,713810,1580317
856,717217,1586283
856,716525,1579593
856,714267,1588520
875,729323,1596930
875,723365,1600321
875,730600,1589977
875,725615,1604125
875,729077,1601764
875,722742,1601919
875,726060,1598242
875,723459,1600484
875,724572,1600426
875,718615,1597102
875,722965,1596263
875,721052,1596303
875,722966,1595425
875,723628,1594480
875,724259,1599865
875,722300,1593912
875,722159,1598875
875,723997,1599623
875,722678,1593906
875,724026,1603698
894,739421,1541329
894,738141,1544413
894,742741,1539546
894,739113,1542669
894,743130,1537934
894,743205,1541706
894,740496,1536478
894,740859,1545149
894,748068,1519917
894,741912,1541659
894,744043,1546573
894,740090,1548053
894,745491,1531957
894,740622,1519606
894,740360,1540906
894,739118,1539673
894,737990,1568767
894,735543,1540986
894,740105,1544919
894,747517,1520133
913,752208,1657353
913,749343,1652829
913,767679,1643912
913,757828,1666583
913,757509,1669425
913,766633,1640211
913,773208,1642444
913,758918,1637933
913,761976,1671175
913,759067,1687968
913,757989,1664851
913,754314,1660764
913,768885,1644963
913,756679,1668944
913,756761,1664507
913,785663,1660184
913,754026,1658870
913,757568,1669647
913,758619,1664665
913,767259,1640884
932,771895,1603024
932,772705,1600359
932,770763,1603996
932,773534,1604275
932,778792,1586451
932,775382,1603156
932,776505,1606426
932,776570,1603380
932,788796,1588031
932,770278,1633977
932,784372,1582855
932,771232,1601311
932,771358,1601405
932,768425,1600959
932,778894,1603146
932,768726,1607395
932,767312,1594521
932,769637,1601206
932,785943,1592696
932,779631,1579822
951,790176,1825235
951,784553,1819066
951,794123,1802068
951,789976,1823805
951,789166,1805121
951,798209,1796357
951,783339,1817831
951,795311,1798565
951,784400,1823016
951,790464,1816815
951,798506,1803288
951,796984,1797343
951,791915,1797845
951,788187,1821716
951,789833,1825040
951,795032,1799956
951,790939,1827910
951,789708,1819836
951,784818,1820173
951,797863,1803117
970,807684,1671384
970,819758,1648382
970,804764,1663818
970,807198,1669380
970,815166,1642391
970,804943,1666407
970,809986,1673400
970,807581,1664376
970,809837,1676661
970,812812,1670345
970,810349,1672526
970,807025,1664222
970,812205,1673076
970,821923,1652920
970,814392,1675399
970,815107,1675140
970,821926,1655878
970,812306,1668575
970,814597,1672800
970,807984,1672200
989,812969,1781067
989,821628,1760820
989,820168,1752078
989,804991,1801541
989,809658,1776720
989,812074,1781451
989,813593,1780157
989,805980,1773266
989,823005,1751210
989,813404,1780598
989,816346,1784496
989,809566,1771113
989,809532,1806025
989,812089,1782436
989,813735,1778657
989,812103,1781677
989,816041,1778474
989,815833,1783435
989,808577,1803725
989,820113,1761167

Median Slopes Analysis
========

Model:
Time ~=        0
    + p    0.834
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     3.939     0.039    0.9%
   20     19.91     0.095    0.4%
   39     35.79     0.237    0.6%
   58     51.57     0.101    0.1%
   77     63.31     0.158    0.2%
   96     78.31     0.407    0.5%
  115     92.86     0.183    0.1%
  134     107.8      0.12    0.1%
  153     124.7     0.881    0.7%
  172     140.3     0.274    0.1%
  191     156.6     0.921    0.5%
  210     171.5      0.29    0.1%
  229     189.7     0.334    0.1%
  248     199.7     0.302    0.1%
  267     216.8     0.187    0.0%
  286     232.3     0.366    0.1%
  305     245.8     0.286    0.1%
  324     268.9     0.829    0.3%
  343     280.8     0.489    0.1%
  362     299.8     0.811    0.2%
  381       321     0.958    0.2%
  400     333.4     0.371    0.1%
  419     350.6     0.702    0.2%
  438     370.5     1.761    0.4%
  457     378.5     0.728    0.1%
  476     401.1     0.587    0.1%
  495     415.9     0.613    0.1%
  514     427.2     1.442    0.3%
  533     450.1     1.123    0.2%
  552     460.8     0.749    0.1%
  571     475.7     1.047    0.2%
  590     495.9     1.305    0.2%
  609     506.3     0.846    0.1%
  628     529.2     1.794    0.3%
  647     550.9      1.92    0.3%
  666     555.8     1.443    0.2%
  685       576     2.433    0.4%
  704     596.8     1.707    0.2%
  723     591.6      0.37    0.0%
  742     619.2     1.055    0.1%
  761     641.4     1.239    0.1%
  780     648.7     1.339    0.2%
  799       661     1.299    0.1%
  818     679.5     1.146    0.1%
  837     696.4     2.097    0.3%
  856     715.5     1.211    0.1%
  875     723.5     0.577    0.0%
  894     740.9     1.155    0.1%
  913     759.2     2.795    0.3%
  932     773.8     2.627    0.3%
  951     791.1     1.873    0.2%
  970     811.2     2.309    0.2%
  989     813.1     1.782    0.2%

Quality and confidence:
param     error
p             0

Model:
Time ~=        0
    + p    0.834
              µs

