Pallet: "scheduler", Extrinsic: "schedule", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
21,25005,24607
21,24543,24307
22,24694,24507
22,25313,24897
22,24999,24796
22,24761,24711
22,24646,24580
22,24773,24509
22,24708,24862
22,24837,24485
22,24780,24616
22,24960,24492
22,24718,24574
22,24509,24554
22,24842,24224
22,24167,24642
22,24889,24505
22,24853,24718
22,24783,24401
22,24715,24557
22,25214,25407
22,24776,25115
23,24921,24616
23,25020,24561
23,25082,24844
23,24691,24770
23,25361,23883
23,25188,24026
23,25291,23629
23,24523,24689
23,25401,23390
23,25298,23682
23,24935,24704
23,24442,25075
23,24505,24694
23,25035,24703
23,25143,24964
23,25058,24570
23,25046,24563
23,25046,24366
23,24950,24531
23,24776,24798
24,28055,24314
24,26350,24115
24,26184,24065
24,26188,24394
24,26281,23865
24,26088,23982
24,26002,24193
24,26335,23994
24,26153,23578
24,26579,23940
24,26286,24188
24,26609,24302
24,26153,24006
24,25765,24304
24,26154,24385
24,25698,24457
24,26203,24025
24,25570,24055
24,26295,23898
24,25645,24085
25,26373,23978
25,25802,23856
25,26418,23936
25,26469,23672
25,25386,24067
25,26291,23827
25,25977,24123
25,25501,23817
25,25982,23892
25,25893,23802
25,26176,24297
25,26435,24173
25,26349,24137
25,25971,23857
25,25770,23959
25,25598,23991
25,26418,24100
25,26412,23830
25,26396,24002
25,26075,23863
26,26751,24070
26,26543,24294
26,25885,23867
26,26521,24175
26,25789,23767
26,25698,23918
26,26572,24087
26,26541,24161
26,26308,23850
26,26076,24102
26,25847,23865
26,26053,24164
26,26478,23725
26,26213,23630
26,25725,23724
26,26834,23993
26,25982,23988
26,26504,24077
26,25875,23814
26,25901,24146
27,26160,24092
27,26503,24236
27,25960,24024
27,25205,25400
27,25925,23869
27,25175,25391
27,25530,24251
27,25854,23770
27,25774,23753
27,25795,23591
27,26849,24158
27,25806,23611
27,26118,23926
27,26006,23927
27,26690,24054
27,25610,24071
27,26328,24302
27,29503,24871
27,26549,24140
27,25728,23904
28,26337,23801
28,26012,24040
28,26069,24018
28,25874,23979
28,26905,24415
28,26269,24065
28,25741,23935
28,25845,24174
28,25894,24258
28,26378,23977
28,25648,24235
28,26480,24202
28,26374,23752
28,26422,23815
28,26261,24027
28,26374,24434
28,26321,23701
28,25895,23735
28,26219,24317
28,25448,24009
29,25975,24102
29,25112,25563
29,26529,24466
29,25278,25248
29,26377,24316
29,26481,24353
29,26640,24508
29,26479,24391
29,26018,24065
29,25891,23966
29,26537,24730
29,26654,24072
29,26165,24625
29,26206,24288
29,26290,24374
29,26558,24302
29,26500,24478
29,26565,24336
29,26031,24280
29,26651,24423
30,26313,24066
30,25980,24049
30,26251,24366
30,25706,24316
30,25990,24337
30,26113,24222
30,26059,24328
30,26090,23901
30,25882,23695
30,25893,24081
30,26197,23875
30,25968,24171
30,26104,24009
30,26058,24223
30,25972,24173
30,25963,24046
30,25817,24224
30,25937,24254
30,26262,24667
30,26176,24496
31,26484,23746
31,26327,24138
31,26740,24066
31,26161,23819
31,26483,23793
31,26338,23939
31,26277,23895
31,26178,24065
31,26389,23746
31,26580,23897
31,26709,24117
31,26125,24264
31,26108,24302
31,26526,24172
31,26549,24371
31,26034,23892
31,26528,23829
31,26314,24225
31,25948,24380
31,26709,24336
32,26416,24277
32,26067,24455
32,26568,24432
32,26214,24347
32,26033,24158
32,26052,24282
32,26229,24376
32,26360,24101
32,26451,24054
32,26099,24425
32,26363,24227
32,26312,23954
32,26223,23979
32,26331,23946
32,26389,24629
32,26273,24936
32,26436,24135
32,26200,24101
32,26318,24298
32,26384,24077
33,26013,24598
33,26207,24276
33,26255,24439
33,26468,24258
33,26365,24440
33,26460,24255
33,26394,24333
33,26752,24976
33,26131,24117
33,26214,24287
33,26295,24350
33,26284,24351
33,26139,23975
33,26515,24637
33,26482,24247
33,26394,24197
33,26211,24330
33,26290,24306
33,26690,24126
33,26304,24756
34,26502,24327
34,26605,24844
34,26267,24260
34,26633,24421
34,26310,24518
34,26780,24305
34,26468,24428
34,26434,24448
34,26426,24428
34,26313,24182
34,26652,24531
34,26393,24197
34,26119,24206
34,26202,24531
34,26199,24193
34,26592,24326
34,26552,24760
34,26538,24363
34,26371,24381
34,26539,24604
35,26280,24814
35,26727,24281
35,26615,25060
35,26563,24549
35,26253,24493
35,25535,24707
35,26519,24681
35,26947,24596
35,26294,24744
35,26349,24697
35,26271,24387
35,26578,24418
35,26528,24206
35,26356,24792
35,26200,24637
35,26093,24148
35,26367,24435
35,26144,24468
35,26549,24185
35,26622,24434
36,26676,24656
36,26730,24587
36,27117,24801
36,27478,24845
36,26385,24649
36,27500,24030
36,27239,24553
36,26688,24856
36,26277,24589
36,26365,24305
36,26781,24653
36,26589,24375
36,26379,24214
36,26819,24406
36,27463,24676
36,27377,24712
36,26789,24646
36,27236,24591
36,26982,24588
36,26429,24537
37,26828,27762
37,27016,24404
37,27005,24388
37,27157,24429
37,26428,24413
37,27124,24673
37,26888,24446
37,26977,24128
37,26834,24295
37,27010,24297
37,26798,24474
37,27342,24373
37,26725,24196
37,26745,24698
37,26898,24741
37,26676,24523
37,26501,24208
37,27127,24479
37,26555,24378
37,26724,24500
38,26775,24348
38,26627,24428
38,27282,24664
38,26338,24400
38,26587,24551
38,26453,24448
38,26708,24373
38,26819,24866
38,26522,24249
38,26540,24636
38,26488,24872
38,26594,24373
38,27512,24696
38,26474,24629
38,26752,24142
38,26622,24160
38,26384,24187
38,27297,24977
38,27587,24945
38,26654,24377
39,26757,24597
39,26927,25075
39,26759,25123
39,26986,24987
39,26699,24726
39,26679,24637
39,26700,24649
39,26787,24885
39,27323,24864
39,27470,24462
39,26994,24602
39,26685,24491
39,26981,24686
39,27045,24934
39,26710,24311
39,26908,24485
39,27207,24612
39,27007,24850
39,27077,25060
39,27079,25066
40,26896,24617
40,26904,24562
40,27002,24462
40,27192,24642
40,26813,24558
40,27790,24804
40,27341,24877
40,27094,24811
40,27338,25081
40,27061,24496
40,27074,24872
40,27706,24618
40,26944,24788
40,27428,24586
40,27554,24692
40,27453,24584
40,27699,24518
40,27951,25091
40,27876,24778
40,27729,24844
41,27484,25206
41,26816,24861
41,27788,24714
41,27313,25004
41,26925,24643
41,26548,25021
41,27252,24988
41,27299,25154
41,26915,24714
41,27099,24826
41,26797,24530
41,26725,24768
41,26921,24863
41,26746,24512
41,26671,24459
41,27007,24718
41,27439,25094
41,26740,24860
41,26841,25052
41,26633,24943
42,26791,24860
42,26870,25272
42,27157,24950
42,26784,24527
42,26863,24781
42,26730,24584
42,27156,24887
42,27087,25315
42,27317,24586
42,26824,24611
42,26815,24803
42,27508,25197
42,26960,24884
42,26834,24720
42,27063,24547
42,26899,25046
42,27138,24627
42,26947,24673
42,26946,24516
42,26974,25061
43,47812,25997
43,27124,24973
43,26537,25684
43,27102,24842
43,36545,25674
43,27381,24717
43,26349,26621
43,26688,24685
43,26357,25658
43,27062,24796
43,26473,27061
43,26912,24757
43,25893,25795
43,26706,24988
43,26338,25933
43,27299,25553
43,26470,25782
43,26948,24494
43,26072,27053
43,28529,25179
44,27942,24513
44,26333,26632
44,27802,24692
44,27552,24990
44,28007,24704
44,27942,24477
44,27809,24413
44,28035,24635
44,28156,24971
44,27636,24862
44,27655,24922
44,27653,24882
44,27745,24575
44,27645,25136
44,28059,24691
44,27863,24884
44,28077,24874
44,28402,24925
44,27813,24808
44,27728,24811
45,26582,26756
45,26799,24618
45,27333,25216
45,26869,24701
45,27401,25255
45,26896,24719
45,27583,25072
45,27453,25177
45,27303,25409
45,27000,24941
45,27050,24428
45,27028,25181
45,27144,25010
45,26831,24683
45,27206,24744
45,27255,24798
45,26871,24626
45,27188,24601
45,26872,24658
45,26792,25199
46,27180,25408
46,26409,25836
46,28056,24963
46,26206,26923
46,28081,25295
46,27241,25132
46,27483,25013
46,27296,24815
46,29712,25433
46,28159,25045
46,28216,25030
46,27826,25123
46,27156,24869
46,28148,25198
46,27988,25179
46,27409,25389
46,28025,25159
46,28517,25193
46,27354,24849
46,27882,24945
47,26738,27567
47,28485,25226
47,28263,25218
47,28318,25487
47,28095,25285
47,28365,25189
47,28609,25380
47,28002,25034
47,28295,25322
47,27987,25423
47,28711,25376
47,28274,25308
47,28068,25321
47,28400,25493
47,28730,25726
47,28285,25271
47,28811,25355
47,28358,25171
47,27988,25268
47,28421,25459
48,28253,25245
48,28472,25066
48,28889,25781
48,28977,25877
48,28905,25411
48,29058,25767
48,27657,25597
48,28644,25472
48,28665,25580
48,28926,25571
48,28771,25223
48,28843,25602
48,28761,25334
48,28988,25495
48,28950,25168
48,28438,25592
48,29330,25722
48,27183,25490
48,28894,25823
48,28793,25705
49,29273,25808
49,28084,25454
49,29194,25764
49,29001,25821
49,27991,25952
49,29159,25637
49,27917,25752
49,29113,25970
49,29021,25579
49,27441,25458
49,28762,25521
49,27542,25389
49,28931,25725
49,29115,25595
49,29395,25783
49,29075,25661
49,29354,25585
49,29251,25516
49,29136,25762
49,28951,25668
50,29549,26187
50,29640,26143
50,29469,25860
50,29183,25752
50,29394,25758
50,29321,25719
50,29354,26070
50,29713,25719
50,29614,25577
50,29476,25698
50,28947,26001
50,29312,25744
50,29728,25754
50,28069,25926
50,29325,25885
50,29651,25734
50,29482,25940
50,29577,26046
50,29548,25895
50,29878,25868

Median Slopes Analysis
========

Model:
Time ~=    22.34
    + s    0.123
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     21.29     0.108    0.5%
    1     22.32     0.088    0.3%
    2     22.35      0.05    0.2%
    3     22.82     0.076    0.3%
    4     22.81     0.021    0.0%
    5      22.9     0.049    0.2%
    6      23.2     0.046    0.1%
    7     23.35     0.085    0.3%
    8     23.35     0.064    0.2%
    9     23.59     0.065    0.2%
   10     23.54     0.036    0.1%
   11     23.64     0.072    0.3%
   12     23.94      0.07    0.2%
   13     23.75     0.092    0.3%
   14     24.21     0.056    0.2%
   15     24.24     0.053    0.2%
   16     24.16     0.077    0.3%
   17     24.35     0.071    0.2%
   18     24.56     0.103    0.4%
   19     24.53     0.067    0.2%
   20     24.88      0.07    0.2%
   21     24.84     0.114    0.4%
   22     24.78     0.045    0.1%
   23     25.02     0.066    0.2%
   24     26.19     0.065    0.2%
   25     26.14     0.182    0.6%
   26     26.19     0.236    0.9%
   27     25.97     0.172    0.6%
   28     26.16     0.173    0.6%
   29     26.35     0.168    0.6%
   30     26.02     0.057    0.2%
   31     26.38     0.111    0.4%
   32      26.3     0.059    0.2%
   33     26.32     0.071    0.2%
   34     26.45     0.076    0.2%
   35      26.4     0.112    0.4%
   36     26.84     0.196    0.7%
   37     26.87     0.097    0.3%
   38     26.63      0.08    0.3%
   39     26.91     0.103    0.3%
   40     27.32     0.205    0.7%
   41     26.93     0.145    0.5%
   42     26.94     0.078    0.2%
   43      26.8     0.246    0.9%
   44     27.83     0.103    0.3%
   45     27.05     0.135    0.4%
   46     27.74     0.301    1.0%
   47      28.3     0.087    0.3%
   48      28.8     0.094    0.3%
   49     29.02     0.115    0.3%
   50     29.47     0.091    0.3%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=    22.29
    + s    0.126
              µs

