Pallet: "staking", Extrinsic: "payout_all", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
v,n,extrinsic_time,storage_root_time
10,42,15927822,624799
10,42,15880357,626330
10,42,15905002,625082
10,42,15888874,626613
10,42,15908093,628796
10,42,15913904,627448
10,42,15887988,625969
10,42,15911550,625825
10,42,15968745,624349
10,42,15952638,658609
10,42,15948471,628166
10,42,15876908,627493
10,42,15926201,627809
10,42,15856078,627626
10,42,15859558,627256
10,42,15976559,627607
10,42,15867596,625717
10,42,15868908,624169
10,42,15891123,627319
10,43,16192074,635850
10,43,16185987,635578
10,43,16180829,636325
10,43,16206137,638622
10,43,16218063,640767
10,43,16220305,636871
10,43,16241171,636394
10,43,16246501,636100
10,43,16226808,637109
10,43,16183926,635683
10,43,16181190,637632
10,43,16259812,635979
10,43,16252501,635796
10,43,16234385,638756
10,43,16238149,639564
10,43,16252993,641413
10,43,16242501,639064
10,43,16255700,635014
10,43,16260509,636506
10,43,16234102,636853
10,44,16692257,647458
10,44,16635209,645950
10,44,16636682,645923
10,44,16637069,647444
10,44,16549816,646399
10,44,16603686,644509
10,44,16616484,643448
10,44,16699470,644968
10,44,16619102,648794
10,44,16566286,644920
10,44,16604046,645758
10,44,16633702,669561
10,44,16543000,643698
10,44,16682319,648839
10,44,16674882,642780
10,44,16630168,645367
10,44,16665659,646848
10,44,16663767,645487
10,44,16553346,646630
10,44,16591837,645792
10,45,17083483,655464
10,45,17101537,654586
10,45,16954713,653594
10,45,16978833,686410
10,45,16971878,653499
10,45,16922409,653176
10,45,17029522,655395
10,45,16941497,653474
10,45,16958724,685407
10,45,16993923,656565
10,45,16937640,653339
10,45,16956227,654523
10,45,17012518,653897
10,45,16977977,655629
10,45,16944291,653373
10,45,16979554,654633
10,45,17019277,653534
10,45,17003876,653516
10,45,16996545,656446
10,45,17070954,651039
10,46,17314384,662549
10,46,17333865,664788
10,46,17317732,683840
10,46,17286748,662013
10,46,17357478,665502
10,46,17366314,665515
10,46,17312902,693850
10,46,17319796,663875
10,46,17290170,664140
10,46,17336035,664821
10,46,17322437,664537
10,46,17250672,662102
10,46,17313747,664078
10,46,17287746,662606
10,46,17273537,662212
10,46,17310523,665864
10,46,17350769,664393
10,46,17381825,662644
10,46,17366106,663292
10,46,17295968,667001
10,47,17662115,675772
10,47,17675025,672733
10,47,17653648,677004
10,47,17705765,674362
10,47,17654556,673924
10,47,17660740,673988
10,47,17639651,675453
10,47,17772090,675830
10,47,17701395,676410
10,47,17727548,675446
10,47,17664788,675756
10,47,17619983,677661
10,47,17659280,672011
10,47,17662237,670109
10,47,17692605,676660
10,47,17663798,677142
10,47,17702425,671414
10,47,17698019,675269
10,47,17696520,674627
10,47,17704993,671534
10,48,18143328,690103
10,48,18074819,717382
10,48,18070932,687586
10,48,18060093,690536
10,48,18037933,687848
10,48,18118308,688735
10,48,18035858,687189
10,48,17989599,692012
10,48,18016339,688505
10,48,18075445,687320
10,48,18013384,687929
10,48,18096628,686525
10,48,18049250,690184
10,48,18018977,690018
10,48,18029594,686890
10,48,18035181,691721
10,48,18038941,689243
10,48,18016181,687630
10,48,18004912,693109
10,48,18028959,690251
10,49,18384218,695554
10,49,18420201,694301
10,49,18429588,697323
10,49,18427575,694860
10,49,18325753,695566
10,49,18398490,696023
10,49,18352128,696328
10,49,18335852,694917
10,49,18378396,695981
10,49,18436546,694300
10,49,18368080,693995
10,49,18381874,696860
10,49,18399045,697495
10,49,18447175,694837
10,49,18405089,695581
10,49,18408738,695958
10,49,18323389,698465
10,49,18359125,696984
10,49,18339537,697181
10,49,18429083,698385
10,50,18766241,703250
10,50,18764952,703919
10,50,18714128,700872
10,50,18747087,701693
10,50,18684218,702237
10,50,18773925,704342
10,50,18708478,702272
10,50,18708026,701751
10,50,18683847,701267
10,50,18683875,704794
10,50,18689750,706614
10,50,18743720,703344
10,50,18765661,703473
10,50,18769225,702691
10,50,18773685,701170
10,50,18722805,701258
10,50,18684644,701015
10,50,18733992,703369
10,50,18728300,704880
10,50,18668207,707280
10,51,19152633,711686
10,51,19128867,710965
10,51,19109837,710767
10,51,19091753,746188
10,51,19089949,713434
10,51,19075068,711737
10,51,19087023,714705
10,51,19090151,742879
10,51,19035201,712123
10,51,19109994,710069
10,51,19049664,709130
10,51,19080971,710924
10,51,19049837,710580
10,51,19016555,711861
10,51,19057595,710642
10,51,19069422,716760
10,51,19057381,711071
