Pallet: "elections", Extrinsic: "phragmen", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,e,extrinsic_time,storage_root_time
100,46,16,12101545,356247
100,55,16,14049920,357665
100,55,16,14085698,356686
100,55,16,14127679,360691
100,55,16,14065764,355775
100,55,16,14130248,355919
100,55,16,14095547,357877
100,55,16,14103346,356293
100,55,16,14076663,359545
100,55,16,14059065,356702
100,55,16,14064616,355041
100,55,16,14096978,356129
100,55,16,14064604,357286
100,55,16,14084679,356653
100,55,16,14078728,356601
100,55,16,14073504,355526
100,55,16,14062806,357015
100,55,16,14044808,356339
100,55,16,14053435,356112
100,55,16,14130967,356800
100,55,16,14105188,355864
100,64,16,15988544,364397
100,64,16,15974198,363229
100,64,16,15961133,365219
100,64,16,15972674,366715
100,64,16,15963839,364518
100,64,16,15966591,365554
100,64,16,16014773,364816
100,64,16,15974800,364777
100,64,16,15974145,364025
100,64,16,15955658,364450
100,64,16,15954202,367559
100,64,16,15933507,366978
100,64,16,15933449,363833
100,64,16,16009934,365779
100,64,16,15951456,366863
100,64,16,15952352,368415
100,64,16,15994232,364748
100,64,16,15983209,365424
100,64,16,15966947,364741
100,64,16,15959678,364995
100,73,16,17872159,366005
100,73,16,17776897,364630
100,73,16,17773642,365988
100,73,16,17780344,364313
100,73,16,17778324,364538
100,73,16,17822109,365142
100,73,16,17806454,364914
100,73,16,17792366,364865
100,73,16,17795588,363198
100,73,16,17785904,365124
100,73,16,17795493,366379
100,73,16,17795581,364923
100,73,16,17835095,364955
100,73,16,17830601,364929
100,73,16,17810488,365204
100,73,16,17818087,365283
100,73,16,17802218,366611
100,73,16,17796097,365395
100,73,16,17764305,363572
100,73,16,17850621,364940
100,82,16,19600871,373872
100,82,16,19628662,372927
100,82,16,19617273,372868
100,82,16,19599237,373342
100,82,16,19606266,371624
100,82,16,19635040,373351
100,82,16,19552679,373659
100,82,16,19588301,373349
100,82,16,19577504,373355
100,82,16,19604862,372837
100,82,16,19551152,372511
100,82,16,19631205,374155
100,82,16,19604831,373960
100,82,16,19560176,374238
100,82,16,19577445,376288
100,82,16,19579442,373519
100,82,16,19536838,373096
100,82,16,19622101,374969
100,82,16,19544942,374058
100,82,16,19581137,376532
100,91,16,21279975,383379
100,91,16,21235345,383703
100,91,16,21249226,384607
100,91,16,21264251,383736
100,91,16,21392138,383862
100,91,16,21328953,383640
100,91,16,21220240,383980
100,91,16,21224736,384574
100,91,16,21292502,383846
100,91,16,21270937,383501
100,91,16,21193405,385776
100,91,16,21259247,384424
100,91,16,21266623,384942
100,91,16,21246911,383737
100,91,16,21238698,381614
100,91,16,21300752,383643
100,91,16,21281940,386946
100,91,16,21206073,383592
100,91,16,21237299,383483
100,91,16,21243828,384296
100,100,16,22864237,383501
100,100,16,22861810,384717
100,100,16,22909516,382511
100,100,16,22897671,383375
100,100,16,22858135,381382
100,100,16,22857029,384556
100,100,16,22868035,382437
100,100,16,22863130,384292
100,100,16,22946605,386248
100,100,16,22902063,384842
100,100,16,22880010,381765
100,100,16,22904503,381492
100,100,16,22854122,381803
100,100,16,22872629,383542
100,100,16,22901468,382777
100,100,16,22919975,384045
100,100,16,23148974,390746
100,100,16,23027599,383655
100,100,16,22918704,383152
100,100,16,22913601,382794
100,109,16,24886753,391132
100,109,16,24815711,389335
100,109,16,24808400,388070
100,109,16,24809286,389346
100,109,16,24884498,391502
100,109,16,24892855,390211
100,109,16,24802681,390369
100,109,16,24845704,389321
100,109,16,24827163,389857
100,109,16,24809766,388180
100,109,16,24848325,389187
100,109,16,24798166,389443
100,109,16,24804887,392507
100,109,16,24796493,390402
100,109,16,24800989,389532
100,109,16,24887737,389574
100,109,16,24790806,388937
100,109,16,24818734,389122
100,109,16,24802405,388783
100,109,16,24801727,389859
100,118,16,26558048,388761
100,118,16,26573445,388043
100,118,16,26506263,387668
100,118,16,26557387,386029
100,118,16,26525637,387778
100,118,16,26566470,387528
100,118,16,26524244,387548
100,118,16,26513245,387721
100,118,16,26528195,389658
100,118,16,26617759,391037
100,118,16,26542225,386937
100,118,16,26558559,388572
100,118,16,26514638,386670
100,118,16,26541650,388003
100,118,16,26570849,388177
100,118,16,26547567,388715
100,118,16,26563717,388969
100,118,16,26581029,387856
100,118,16,26492246,388036
100,118,16,26596320,388137
100,127,16,28025535,382907
100,127,16,28083808,383362
100,127,16,28081920,383279
100,127,16,28119109,383512
100,127,16,28058611,383945
100,127,16,28058575,382169
100,127,16,28007211,383873
100,127,16,28056858,415747
100,127,16,28081198,383292
100,127,16,28037251,382475
100,127,16,28060691,383848
100,127,16,28039222,383218
100,127,16,28109277,383564
100,127,16,28079458,381738
100,127,16,28026195,383706
100,127,16,28079702,383578
100,127,16,28079427,383129
100,127,16,28113097,385288
100,127,16,28104421,383112
100,127,16,28043055,384013
100,136,16,30327445,390628
100,136,16,30331078,387464
100,136,16,30321542,391356
100,136,16,30313135,388605
100,136,16,30706360,390184
100,136,16,30383046,388652
100,136,16,30366195,389236
100,136,16,30348048,391940
100,136,16,30360119,390065
100,136,16,30347628,389090
100,136,16,30383151,388829
100,136,16,30306997,388486
100,136,16,30332538,388640
100,136,16,30451636,389579
100,136,16,30413634,390033
100,136,16,30337189,388903
100,136,16,30303480,389740
100,136,16,30327470,390806
100,136,16,30331629,392078
100,136,16,30496561,388954
100,145,16,32082283,397909
100,145,16,32121216,392602
100,145,16,32080035,393501
100,145,16,32116116,392354
100,145,16,32120782,394168
100,145,16,32157298,395165
100,145,16,32103595,393996
100,145,16,32134572,394265
100,145,16,32132015,393702
100,145,16,32085428,394543
100,145,16,32150488,394034
100,145,16,32140995,392797
100,145,16,32105745,394052
100,145,16,32121056,394071
100,145,16,32113252,393943
100,145,16,32103126,392208
100,145,16,32067056,393447
100,145,16,32158431,392809
100,145,16,32151042,394857
100,145,16,32164062,392024
100,154,16,33576424,398306
100,154,16,33722714,398527
100,154,16,33641748,398216
100,154,16,33654357,396348
100,154,16,33592967,398706
100,154,16,33715132,397879
100,154,16,33574500,399795
100,154,16,33557287,396057
100,154,16,33577402,398226
100,154,16,33663377,396446
100,154,16,33590855,397157
100,154,16,33585660,401321
100,154,16,33609529,398163
100,154,16,33702277,397402
100,154,16,33635217,397997
100,154,16,33638091,399182
100,154,16,33592647,397931
100,154,16,33692540,396941
100,154,16,33619833,400367
100,154,16,33676853,397717
100,163,16,35430927,398261
100,163,16,35412015,399223
100,163,16,35559557,400566
100,163,16,35512633,396989
100,163,16,35487009,453428
100,163,16,35390673,398307
100,163,16,35462786,398195
100,163,16,35453108,399099
100,163,16,35507204,397297
100,163,16,35467066,398246
100,163,16,35432282,397309
100,163,16,35450466,399426
100,163,16,35382113,398334
100,163,16,35412365,398046
100,163,16,35351426,398067
100,163,16,35430307,397325
100,163,16,35479430,398622
100,163,16,35422411,399035
100,163,16,35397527,398137
100,163,16,35437091,399044
100,172,16,37170699,404896
100,172,16,37175632,403802
100,172,16,37166829,405366
100,172,16,37162499,405287
100,172,16,37208137,403525
100,172,16,37107523,404830
100,172,16,37220990,404959
100,172,16,37191221,404967
100,172,16,37177953,406103
100,172,16,37244979,405583
100,172,16,37195899,409544
100,172,16,37202072,405117
100,172,16,37170445,404679
100,172,16,37271390,404534
100,172,16,37211853,402858
100,172,16,37131179,404610
100,172,16,37151259,403825
100,172,16,37219056,403844
100,172,16,37211684,403743
100,172,16,37189206,404076
100,181,16,38788297,404814
100,181,16,38865440,405410
100,181,16,38753897,405291
100,181,16,38907210,405036
100,181,16,38804872,403022
100,181,16,38759481,404524
100,181,16,38757168,403641
100,181,16,38815385,403716
100,181,16,38742613,403821
100,181,16,38737880,404300
100,181,16,38802582,404312
100,181,16,38757578,403676
100,181,16,38802048,404357
100,181,16,38744571,403036
100,181,16,38810822,404930
100,181,16,38771449,405711
100,181,16,38765343,405015
100,181,16,38775339,405719
100,181,16,38827010,403526
100,181,16,38781389,403184
100,190,16,40767839,407676
100,190,16,40707533,409416
100,190,16,40749713,408266
100,190,16,40795324,409416
100,190,16,40692458,407959
100,190,16,40748121,409163
100,190,16,40741916,407511
100,190,16,40773467,409149
100,190,16,40805396,408581
100,190,16,40704390,408624
100,190,16,40791134,410277
100,190,16,40784501,412338
100,190,16,40719175,408167
100,190,16,40679208,408767
100,190,16,40755850,409743
100,190,16,40743396,408749
100,190,16,40733080,409489
100,190,16,40759497,409474
100,190,16,40714449,409786
100,190,16,40669664,409550
100,199,16,42270021,414553
100,199,16,42226467,414785
100,199,16,42212682,414928
100,199,16,42275696,414313
100,199,16,42225519,416853
100,199,16,42212970,414229
100,199,16,42268428,413665
100,199,16,42180576,413500
100,199,16,42202438,413826
100,199,16,42178888,413926
100,199,16,42236903,414491
100,199,16,42248260,412496
100,199,16,42213451,412490
100,199,16,42166782,412122
100,199,16,42236157,412255
100,199,16,42190857,412772
100,199,16,42249990,414720
100,199,16,42327555,429252
100,199,16,42243297,413132
100,199,16,42240118,413808
100,208,16,44171388,414808
100,208,16,44175168,415942
100,208,16,44148022,411643
100,208,16,44119583,413595
100,208,16,44107909,412116
100,208,16,44172821,412842
100,208,16,44254690,417931
100,208,16,44235811,413007
100,208,16,44214410,414546
100,208,16,44224997,414943
100,208,16,44108218,414041
100,208,16,44185453,415312
100,208,16,44103840,415170
100,208,16,44199296,413197
100,208,16,44175750,414990
100,208,16,44194935,416328
100,208,16,44188487,413700
100,208,16,44180410,413318
100,208,16,44152147,414029
100,208,16,44115131,414422
100,217,16,46107964,416200
100,217,16,46044311,416376
100,217,16,46053479,415682
100,217,16,46090923,418125
100,217,16,46083248,415697
100,217,16,46029567,416510
100,217,16,46135496,415805
100,217,16,46278124,416957
100,217,16,46172852,416103
100,217,16,46164199,415814
100,217,16,46078009,415475
100,217,16,46085524,416666
100,217,16,46134411,417807
100,217,16,46047167,414697
100,217,16,46115419,416993
100,217,16,46134721,415462
100,217,16,46132597,415723
100,217,16,46078700,416903
100,217,16,46164925,415451
100,217,16,46064395,420094
100,226,16,47566499,415147
100,226,16,47595073,411673
100,226,16,47635483,414499
100,226,16,47574937,412501
100,226,16,47581135,412771
100,226,16,47655252,412040
100,226,16,47617855,411789
100,226,16,47554118,413222
100,226,16,47639671,411998
100,226,16,47652921,412458
100,226,16,47602898,411843
100,226,16,47634542,413240
100,226,16,47638637,415278
100,226,16,47594801,409880
100,226,16,47524673,412424
100,226,16,47796722,413205
100,226,16,47610469,413211
100,226,16,47610407,411700
100,226,16,47578437,412789
100,226,16,47643062,416119
100,235,16,49543860,423608
100,235,16,49588811,421918
100,235,16,49468639,424054
100,235,16,49566797,423721
100,235,16,49610735,422544
100,235,16,49515268,422862
100,235,16,49602013,422298
100,235,16,49567169,424591
100,235,16,49578378,424254
100,235,16,49591181,421902
100,235,16,49457978,421010
100,235,16,49583735,454382
100,235,16,49618025,422770
100,235,16,49492223,422406
100,235,16,49549661,421346
100,235,16,49609680,423621
100,235,16,49497772,422776
100,235,16,49588830,422141
100,235,16,49532344,453648
100,235,16,49574476,426139
100,244,16,51385130,423198
100,244,16,51336436,424018
100,244,16,51467041,422357
100,244,16,51428865,422115
100,244,16,51325132,421171
100,244,16,51395690,422542
100,244,16,51435681,457143
100,244,16,51512928,422546
100,244,16,51468957,422010
100,244,16,51405252,422123
100,244,16,51481439,421849
100,244,16,51445035,423392
100,244,16,51457682,423331
100,244,16,51426050,420984
100,244,16,51369138,422346
100,244,16,51327851,422080
100,244,16,51410073,425643
100,244,16,51381118,423440
100,244,16,51438907,421865
100,244,16,51451937,425119
100,253,16,53235455,428646
100,253,16,53205179,429004
100,253,16,53299527,431710
100,253,16,53104710,429428
100,253,16,53165284,429616
100,253,16,53250564,428914
100,253,16,53379229,427949
100,253,16,53256297,429979
100,253,16,53297072,430744
100,253,16,53206306,428622
100,253,16,53182912,429142
100,253,16,53384297,429668
100,253,16,53173275,431416
100,253,16,53134787,429800
100,253,16,53228604,430473
100,253,16,53249504,431322
100,253,16,53193058,428770
100,253,16,53180729,431277
100,253,16,53249783,428045
100,253,16,53259773,429748
100,262,16,54796732,439655
100,262,16,54911517,437535
100,262,16,54824216,438512
100,262,16,54895172,435294
100,262,16,54938153,438218
100,262,16,54858212,436338
100,262,16,54839440,436373
100,262,16,54831512,437332
100,262,16,54796283,435813
100,262,16,54895550,438726
100,262,16,54809848,435763
100,262,16,54802350,436690
100,262,16,54918822,437260
100,262,16,54966334,438490
100,262,16,54907957,435723
100,262,16,54810824,435792
100,262,16,54880041,438439
100,262,16,54863684,437928
100,262,16,54824390,434982
100,262,16,54813108,437641
100,271,16,56658138,432728
100,271,16,56624558,433530
100,271,16,56594300,430950
100,271,16,56614677,431099
100,271,16,56584881,430028
100,271,16,56626715,430094
100,271,16,56687856,432115
100,271,16,56585270,433225
100,271,16,56561697,430629
100,271,16,56607670,431595
100,271,16,56504620,429688
100,271,16,56689595,431434
100,271,16,56602448,431153
100,271,16,56593176,431665
100,271,16,56692599,430385
100,271,16,56633245,432088
100,271,16,56610796,431745
100,271,16,56869793,430874
100,271,16,56597575,431362
100,271,16,56563377,433724
100,280,16,58479418,436361
100,280,16,58444955,437299
100,280,16,58432772,433938
100,280,16,58456928,436053
100,280,16,58507566,435595
100,280,16,58476144,435132
100,280,16,58418806,437649
100,280,16,58442006,434585
100,280,16,58484295,463704
100,280,16,58520280,435009
100,280,16,58451320,433578
100,280,16,58519593,435633
100,280,16,58484729,435533
100,280,16,58453338,434971
100,280,16,58582525,435053
100,280,16,58454991,436963
100,280,16,58386239,435908
100,280,16,58465269,467832
100,280,16,58369581,435643
100,280,16,58485479,435297
100,289,16,60125262,432015
100,289,16,60146009,434170
100,289,16,60132822,434289
100,289,16,60115556,433413
100,289,16,60115958,433649
100,289,16,60072010,434351
100,289,16,60140440,433366
100,289,16,60133804,432209
100,289,16,60165484,432893
100,289,16,60165864,433381
100,289,16,60083218,433460
100,289,16,60160909,432111
100,289,16,60158723,433336
100,289,16,60059166,430810
100,289,16,60100334,432334
100,289,16,60108515,433326
100,289,16,60166872,436684
100,289,16,60064675,434170
100,289,16,60120025,432609
100,289,16,60108197,433042
100,298,16,61637061,437379
100,298,16,61588250,435519
100,298,16,61673475,438766
100,298,16,61721563,437849
100,298,16,61567418,437720
100,298,16,61648252,440126
100,298,16,61651947,437081
100,298,16,61724170,438632
100,298,16,61596153,436692
100,298,16,61672857,437917
100,298,16,61693140,437309
100,298,16,61621979,438528
100,298,16,61704489,437996
100,298,16,61599791,440920
100,298,16,61673711,437403
100,298,16,61662778,438587
100,298,16,61596699,441026
100,298,16,61602570,437390
100,298,16,61615540,436273
100,298,16,61616292,437323
100,307,16,63466665,439993
100,307,16,63561461,437349
100,307,16,63592717,437553
100,307,16,63652630,438585
100,307,16,63522679,439614
100,307,16,63590065,436496
100,307,16,63519724,435356
100,307,16,63549740,436269
100,307,16,63548121,439583
100,307,16,63489243,437377
100,307,16,63551640,438111
100,307,16,63780693,436353
100,307,16,63595047,436373
100,307,16,63536883,437539
100,307,16,63578433,436439
100,307,16,63496504,436765
100,307,16,63520600,467073
100,307,16,63485992,438734
100,307,16,63587305,436874
100,307,16,63569848,436770
100,316,16,64957522,439521
100,316,16,64980800,439956
100,316,16,65033747,439169
100,316,16,64974366,439888
100,316,16,64947422,438923
100,316,16,65042265,440386
100,316,16,65099970,438416
100,316,16,65009790,440189
100,316,16,65022381,441446
100,316,16,65040461,439517
100,316,16,65015028,441627
100,316,16,65023655,441327
100,316,16,65043822,442701
100,316,16,65051274,440310
100,316,16,64964566,439796
100,316,16,64923915,437113
100,316,16,64888008,440969
100,316,16,65024420,440635
100,316,16,64965645,438615
100,316,16,64968986,439585
100,325,16,66797170,433380
100,325,16,66710056,432331
100,325,16,66762957,434147
100,325,16,66697416,432596
100,325,16,66777067,432581
100,325,16,66729185,431805
100,325,16,66726351,437817
100,325,16,67040337,434249
100,325,16,66784123,432371
100,325,16,66725369,432094
100,325,16,66867537,432629
100,325,16,66806320,433308
100,325,16,66803151,432692
100,325,16,66728894,433070
100,325,16,66668324,429906
100,325,16,66680236,433431
100,325,16,66711964,431956
100,325,16,66819899,437387
100,325,16,66764688,434184
100,325,16,66674542,432629
100,334,16,68945358,437998
100,334,16,68898955,439004
100,334,16,68932161,436779
100,334,16,68826359,437471
100,334,16,68874901,440497
100,334,16,69017157,439117
100,334,16,68817958,441983
100,334,16,69081877,439304
100,334,16,68911623,437850
100,334,16,68843841,437616
100,334,16,68912734,436044
100,334,16,68999553,437828
100,334,16,68977456,437532
100,334,16,69021800,437762
100,334,16,68961121,438257
100,334,16,68921437,439240
100,334,16,68823150,436604
100,334,16,69011146,437984
100,334,16,68884151,436956
100,334,16,68993822,437061
100,343,16,70692335,438693
100,343,16,70714142,440168
100,343,16,70738313,438761
100,343,16,70757918,438373
100,343,16,70663544,438192
100,343,16,70796172,438994
100,343,16,70634168,439149
100,343,16,70775345,437662
100,343,16,70647960,436733
100,343,16,70652005,441979
100,343,16,70667995,437392
100,343,16,70600337,438652
100,343,16,70620704,438580
100,343,16,70758313,437131
100,343,16,70716062,439308
100,343,16,70738240,439051
100,343,16,70667552,439014
100,343,16,70757480,438224
100,343,16,70639889,436212
100,343,16,70714881,438329
100,352,16,72279313,435354
100,352,16,72386710,437207
100,352,16,72233080,438264
100,352,16,72370388,446666
100,352,16,72388671,438758
100,352,16,72338970,438406
100,352,16,72372352,437123
100,352,16,72252387,438841
100,352,16,72261610,437494
100,352,16,72342263,437476
100,352,16,72418720,437952
100,352,16,72267566,435875
100,352,16,72237004,438119
100,352,16,72287703,438515
100,352,16,72289271,440793
100,352,16,72258616,437268
100,352,16,72334974,436608
100,352,16,72327132,438407
100,352,16,72268300,438796
100,352,16,72259969,436736
100,361,16,73903418,446139
100,361,16,73905585,444904
100,361,16,73833746,449911
100,361,16,73917644,447002
100,361,16,73882110,445273
100,361,16,73925219,445659
100,361,16,73888111,448797
100,361,16,73780197,445770
100,361,16,73970503,448283
100,361,16,73820722,448003
100,361,16,73962637,447548
100,361,16,73865231,446180
100,361,16,74063511,445979
100,361,16,73790611,451919
100,361,16,73816576,446784
100,361,16,73883737,444909
100,361,16,73857294,446150
100,361,16,73874960,449864
100,361,16,73774605,446448
100,361,16,73924452,447358
100,370,16,75350032,439851
100,370,16,75532272,440046
100,370,16,75406749,439746
100,370,16,75501211,440448
100,370,16,75624626,441183
100,370,16,75541351,443361
100,370,16,75292021,441994
100,370,16,75466894,441019
100,370,16,75436585,440720
100,370,16,75361926,443375
100,370,16,75380209,440296
100,370,16,75390046,439842
100,370,16,75299511,440498
100,370,16,75429402,441884
100,370,16,75381631,440914
100,370,16,75331753,440361
100,370,16,75442373,439711
100,370,16,75293233,443391
100,370,16,75428718,442097
100,370,16,75315297,441687
100,379,16,77339958,445805
100,379,16,77197770,445878
100,379,16,77335971,451633
100,379,16,77248306,446032
100,379,16,77223252,447640
100,379,16,77235950,445874
100,379,16,77261790,446971
100,379,16,77231833,447392
100,379,16,77232261,447466
100,379,16,77298216,446623
100,379,16,77168006,445817
100,379,16,77311941,448320
100,379,16,77144477,445296
100,379,16,77260464,446629
100,379,16,77190382,447535
100,379,16,77311798,449405
100,379,16,77250580,448034
100,379,16,77193694,446048
100,379,16,77346209,448092
100,379,16,77185182,447138
100,388,16,79000234,445299
100,388,16,78856634,445717
100,388,16,78896693,446950
100,388,16,78870617,444422
100,388,16,78999073,444639
100,388,16,78872815,448330
100,388,16,78894942,444804
100,388,16,78910521,445852
100,388,16,78808002,445143
100,388,16,79088963,443921
100,388,16,78894175,443686
100,388,16,78973054,444581
100,388,16,78784050,448693
100,388,16,79067934,446877
100,388,16,78901429,443316
100,388,16,78841809,444794
100,388,16,78929956,444797
100,388,16,78864466,444651
100,388,16,79110550,447946
100,388,16,78906006,450302
100,397,16,80239094,455467
100,397,16,80268021,453918
100,397,16,80242592,453779
100,397,16,80254039,453419
100,397,16,80163723,453666
100,397,16,80164977,454311
100,397,16,80102178,453496
100,397,16,80160322,453554
100,397,16,80039310,453435
100,397,16,80260448,453847
100,397,16,80175760,451007
100,397,16,80219298,453944
100,397,16,80255973,454230
100,397,16,80206892,453114
100,397,16,80216568,455009
100,397,16,80196525,455098
100,397,16,80281584,455196
100,397,16,80257135,453328
100,397,16,80117658,455899
100,397,16,80217473,454315
100,406,16,81470005,447813
100,406,16,81525687,448774
100,406,16,81441250,451504
100,406,16,81520081,447736
100,406,16,81468260,447415
100,406,16,81663145,450554
100,406,16,81530512,448345
100,406,16,81364971,448660
100,406,16,81519976,448252
100,406,16,81368630,448393
100,406,16,81431780,448096
100,406,16,81430849,447995
100,406,16,81682424,449159
100,406,16,81502053,448121
100,406,16,81463101,448970
100,406,16,81407286,449043
100,406,16,81488327,448222
100,406,16,81486982,449177
100,406,16,81538370,446764
100,406,16,81474498,447191
100,415,16,83521171,451383
100,415,16,83510877,448061
100,415,16,83547601,448003
100,415,16,83526565,448428
100,415,16,83467759,449942
100,415,16,83497489,448325
100,415,16,83364637,450002
100,415,16,83562418,448351
100,415,16,83488951,449255
100,415,16,83620002,450214
100,415,16,83444772,448487
100,415,16,83289728,449439
100,415,16,83591100,449143
100,415,16,83416959,450584
100,415,16,83579519,450211
100,415,16,83519488,449717
100,415,16,83384851,449738
100,415,16,83534681,448693
100,415,16,83498987,448627
100,415,16,83495503,450002
100,424,16,85048604,439794
100,424,16,85193925,441084
100,424,16,85154032,439653
100,424,16,85176941,439625
100,424,16,85117219,442601
100,424,16,85245349,439307
100,424,16,85203517,437151
100,424,16,85194443,437925
100,424,16,85102307,437772
100,424,16,85262362,439471
100,424,16,85137208,440675
100,424,16,85293501,438395
100,424,16,85329977,437829
100,424,16,85108465,440693
100,424,16,85202145,440362
100,424,16,85135971,439750
100,424,16,85300310,439362
100,424,16,85271550,437415
100,424,16,85135243,436684
100,424,16,85159147,439879
100,433,16,87620319,446061
100,433,16,87403887,443868
100,433,16,87519091,447025
100,433,16,87382206,448227
100,433,16,87384134,446315
100,433,16,87427672,446967
100,433,16,87382800,446220
100,433,16,87490537,447284
100,433,16,87391623,445313
100,433,16,87455066,444789
100,433,16,87469889,448902
100,433,16,87390930,446530
100,433,16,87530516,446596
100,433,16,87446925,443346
100,433,16,87322117,444047
100,433,16,87446908,447127
100,433,16,87572151,445144
100,433,16,87490938,445869
100,433,16,87584480,447927
100,433,16,87446585,446201
100,442,16,89306435,450027
100,442,16,89319201,451049
100,442,16,89184464,447385
100,442,16,89309402,447829
100,442,16,89312588,449848
100,442,16,89240801,449562
100,442,16,89202012,480114
100,442,16,89143252,448496
100,442,16,89176612,452041
100,442,16,89188173,450403
100,442,16,89280441,447809
100,442,16,89358918,448738
100,442,16,89142280,450027
100,442,16,89457047,447598
100,442,16,89481732,450463
100,442,16,89160402,453334
100,442,16,89229972,451447
100,442,16,89241944,450988
100,442,16,89278668,449297
100,442,16,89387103,448969
100,451,16,91163874,456053
100,451,16,91098348,453204
100,451,16,91071520,458574
100,451,16,91252106,455300
100,451,16,91138521,459637
100,451,16,91107458,454612
100,451,16,91102673,461167
100,451,16,91167085,456796
100,451,16,91207469,460288
100,451,16,91227343,456393
100,451,16,91142210,456080
100,451,16,91072747,454914
100,451,16,91148786,458395
100,451,16,91268160,457688
100,451,16,91192514,456970
100,451,16,91170067,456281
100,451,16,91155904,456658
100,451,16,91228250,458279
100,451,16,91205463,454875
100,451,16,91092252,456790
100,460,16,92487675,448978
100,460,16,92560597,450641
100,460,16,92557163,448596
100,460,16,92561012,448621
100,460,16,92581174,449883
100,460,16,92722969,448894
100,460,16,92706112,453069
100,460,16,92469121,450448
100,460,16,92556742,449097
100,460,16,92520963,450882
100,460,16,92622202,451553
100,460,16,92631005,447260
100,460,16,92631748,445504
100,460,16,92481431,446381
100,460,16,92603878,446942
100,460,16,92619631,450876
100,460,16,92447473,449312
100,460,16,92636633,449423
100,460,16,92543848,450286
100,460,16,92530208,450998
100,469,16,94194476,455387
100,469,16,94236047,455149
100,469,16,94177299,455350
100,469,16,94356241,461254
100,469,16,94430133,454650
100,469,16,94174339,456045
100,469,16,94245096,456462
100,469,16,94347567,454711
100,469,16,94221009,457729
100,469,16,94385918,454755
100,469,16,94215729,454595
100,469,16,94228818,455280
100,469,16,94351337,456559
100,469,16,94206208,456038
100,469,16,94442457,454295
100,469,16,94241670,457243
100,469,16,94276090,457372
100,469,16,94178559,455935
100,469,16,94362784,454458
100,469,16,94297835,456422
100,478,16,96110041,456487
100,478,16,96206649,454489
100,478,16,96147145,457626
100,478,16,96074774,456017
100,478,16,96156234,453840
100,478,16,96168473,459356
100,478,16,96050310,456497
100,478,16,96133220,460386
100,478,16,96062922,456967
100,478,16,96402119,457636
100,478,16,96184569,459549
100,478,16,96200587,456624
100,478,16,96121527,458977
100,478,16,96135428,457612
100,478,16,96107672,458270
100,478,16,96143008,452986
100,478,16,96102046,456687
100,478,16,96252258,459835
100,478,16,96132230,458206
100,478,16,96114761,457227
100,487,16,97866906,454818
100,487,16,97807850,455123
100,487,16,98004170,457054
100,487,16,97840989,455561
100,487,16,97983454,457095
100,487,16,97754923,456545
100,487,16,97783531,455676
100,487,16,97899360,454855
100,487,16,97768865,455959
100,487,16,98003690,454152
100,487,16,97708197,457220
100,487,16,97902764,457076
100,487,16,97875346,456407
100,487,16,97842544,454254
100,487,16,97803743,454928
100,487,16,97940905,456767
100,487,16,97798970,454726
100,487,16,97799980,457191
100,487,16,97942194,456368
100,487,16,97891420,456744
100,496,16,99288823,455352
100,496,16,99377383,455979
100,496,16,99279599,456386
100,496,16,99439627,458704
100,496,16,99309039,453948
100,496,16,99355358,455008
100,496,16,99293406,453427
100,496,16,99270557,457990
100,496,16,99401425,454783
100,496,16,99264217,454877
100,496,16,99362913,452812
100,496,16,99297301,458231
100,496,16,99571950,455798
100,496,16,99305709,454256
100,496,16,99368587,454396
100,496,16,99311730,453056
100,496,16,99384073,456976
100,496,16,99451158,455426
100,496,16,99406333,454380
100,496,16,99188116,455500
100,500,1,8788341,465033
100,500,1,8752494,459747
100,500,1,8731424,458733
100,500,1,8847397,458220
100,500,1,8851631,460552
100,500,1,8743025,460753
100,500,1,8855391,457760
100,500,1,8800658,458630
100,500,1,8767993,458824
100,500,1,8772380,458383
100,500,1,8716110,461707
100,500,1,8780883,459909
100,500,1,8814226,460843
100,500,1,8753942,460097
100,500,1,8737150,459261
100,500,1,8803780,460884
100,500,1,8796163,457683
100,500,1,8884965,460516
100,500,1,8826989,459423
100,500,1,8779281,460379
100,500,2,11076474,461618
100,500,2,11083607,461519
100,500,2,11155725,458394
100,500,2,11065801,460103
100,500,2,11083589,460310
100,500,2,11165610,458523
100,500,2,11019301,461223
100,500,2,11009612,461401
100,500,2,11087307,460719
100,500,2,11030604,461675
100,500,2,11188586,458815
100,500,2,10984779,459732
100,500,2,11085554,460683
100,500,2,11202332,459122
100,500,2,11052967,463467
100,500,2,11065921,460805
100,500,2,11077181,460639
100,500,2,11274081,459201
100,500,2,11054664,458946
100,500,2,11071961,460610
100,500,3,14752233,454075
100,500,3,14747075,452192
100,500,3,14829608,452294
100,500,3,14863593,452705
100,500,3,14730214,452932
100,500,3,14894513,450836
100,500,3,14685409,452460
100,500,3,14793555,452573
100,500,3,14710338,456234
100,500,3,14790180,452118
100,500,3,14755398,453007
100,500,3,14828438,451996
100,500,3,14768924,452370
100,500,3,14905451,451806
100,500,3,14706990,454427
100,500,3,14728145,453252
100,500,3,14787313,455520
100,500,3,14767617,453265
100,500,3,14778480,450925
100,500,3,14709680,450801
100,500,4,19982082,455975
100,500,4,19862941,455508
100,500,4,20032328,455867
100,500,4,19864395,458587
100,500,4,20004798,456307
100,500,4,19817481,454722
100,500,4,19980241,454793
100,500,4,19927205,456091
100,500,4,19932011,484542
100,500,4,19901434,453725
