Pallet: "proxy", Extrinsic: "anonymous", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
17,37418,32308
17,36999,32052
17,37177,32419
17,37160,32225
17,37115,32588
17,37260,32112
17,37534,32280
17,37095,31833
17,37119,32294
17,37101,31990
18,37121,32207
18,37350,32611
18,37397,33020
18,37713,32260
18,37327,32588
18,37395,32313
18,37123,32318
18,37428,32110
18,37032,32179
18,37403,32098
18,37360,32365
18,37344,32054
18,37386,32481
18,36973,32372
18,36967,32148
18,37159,31889
18,40344,32909
18,37367,32547
18,36853,32018
18,37132,31945
19,36696,32678
19,36605,32454
19,37222,32843
19,37014,32495
19,36884,32006
19,37019,32854
19,36620,32435
19,40005,32797
19,36907,32284
19,36864,32315
19,36953,32170
19,36997,32463
19,36853,32304
19,36594,32312
19,37274,32041
19,37176,32340
19,36947,32153
19,36990,32534
19,37579,32401
19,37096,32105
20,37314,32362
20,37939,32365
20,37324,32298
20,37888,32084
20,37478,32336
20,37311,32156
20,37289,31939
20,37458,32402
20,37128,31963
20,37702,32203
20,37426,32186
20,37358,32463
20,37180,32161
20,37772,31991
20,37302,31818
20,37195,32824
20,37178,32044
20,37250,31940
20,37313,32170
20,38010,32398
21,37221,32288
21,37242,32544
21,37477,32003
21,37312,32291
21,36969,31918
21,36772,31850
21,37103,32075
21,37567,32302
21,36985,31899
21,38219,31972
21,37344,32101
21,36821,31954
21,37587,32435
21,37527,32042
21,37612,31920
21,37126,31938
21,37151,32012
21,37268,32598
21,37073,32111
21,39800,32300
22,37477,32634
22,37038,32185
22,37272,32396
22,36996,32491
22,37303,32012
22,37090,32563
22,37063,32277
22,37316,31718
22,37415,31861
22,37486,32438
22,37033,31800
22,36619,31930
22,37613,31705
22,37050,32344
22,37099,32438
22,37268,32603
22,37186,32428
22,36794,32195
22,37169,32122
22,37522,32934
23,37153,32492
23,37158,32073
23,36870,32002
23,36822,31766
23,37228,31902
23,37354,32038
23,36909,32339
23,37259,31724
23,37239,35339
23,37100,32801
23,37492,33111
23,37658,32070
23,37160,32409
23,37125,32219
23,36951,32484
23,37046,32571
23,37231,32268
23,37154,32131
23,37260,32495
23,37277,32152
24,37106,32133
24,36738,31986
24,37198,32630
24,36711,32349
24,36919,32442
24,37074,32531
24,37163,32274
24,37531,32706
24,37612,32313
24,37577,32099
24,37145,32362
24,37252,32296
24,37538,32161
24,37167,32119
24,37124,32104
24,36894,31945
24,37138,32011
24,37260,31900
24,36938,32164
24,37074,32315
25,37409,32505
25,37063,32302
25,37115,32788
25,37636,32457
25,37620,32749
25,37699,32346
25,37256,32420
25,37340,31790
25,37229,31877
25,37179,32161
25,37188,31940
25,37264,32327
25,37616,31947
25,37317,32046
25,37412,32060
25,37225,32376
25,37394,32416
25,37249,32245
25,37763,31810
25,36967,32242
26,36497,32318
26,37147,32183
26,36655,32405
26,37207,32039
26,36971,32085
26,36888,31922
26,37122,31814
26,36988,32496
26,37019,32191
26,37020,32409
26,37086,32439
26,37318,32249
26,36998,32359
26,37144,32344
26,37103,32821
26,37006,32358
26,36750,32607
26,36810,32732
26,37276,32654
26,36821,32069
27,37809,32302
27,37379,32582
27,37620,32385
27,37883,32463
27,37585,32648
27,37709,32166
27,37166,32471
27,37337,32147
27,37587,32344
27,37357,32361
27,37583,32136
27,37522,32208
27,37959,32318
27,37514,32269
27,37411,32552
27,37564,32177
27,37339,32479
27,37753,31934
27,37595,31917
27,37479,32592
28,37371,32471
28,37376,32991
28,37107,32397
28,37632,32422
28,40513,32693
28,37421,32513
28,37454,32323
28,37339,32671
28,37366,31912
28,37673,32663
28,37161,32144
28,37164,32097
28,37150,35704
28,37399,32346
28,37259,32828
28,37299,32727
28,37379,32431
28,37256,32933
28,37141,32164
28,37197,32800
29,38707,50384
29,38525,32778
29,38672,32764
29,38380,33022
29,38507,32537
29,38381,32375
29,38376,32640
29,38419,32527
29,38349,32680
29,38082,32763
29,38123,32599
29,38173,32678
29,38310,33108
29,38484,33206
29,38256,32730
29,38235,32327
29,38539,32328
29,38283,32624
29,38904,32068
29,38155,32259
30,37731,32694
30,37738,32312
30,37394,32844
30,37331,32279
30,37677,32807
30,37425,33174
30,37148,32695
30,38018,32198
30,37637,32523
30,37711,32571
30,37695,32472
30,37645,32616
30,37919,32587
30,37366,31841
30,37540,33229
30,37755,32601
30,38035,32852
30,38039,32231
30,37514,32201
30,37914,32429
31,38079,32365
31,37759,32564
31,37886,32632
31,37793,32429
31,38085,32914
31,37902,32918
31,38079,32853
31,38039,32443
31,37849,32655
31,37773,33201
31,37780,32375
31,37761,32515
31,38253,32690
31,37880,32512
31,38495,32877
31,37978,32682
31,38428,32598
31,38126,32139
31,37793,32514
31,37921,32866

Median Slopes Analysis
========

Model:
Time ~=    36.49
    + p    0.037
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    1     36.54     0.072    0.1%
    2     36.37     0.058    0.1%
    3      36.9     0.038    0.1%
    4     36.45     0.054    0.1%
    5     36.52     0.072    0.1%
    6     36.87     0.061    0.1%
    7     37.06     0.058    0.1%
    8     36.74     0.039    0.1%
    9     36.69     0.057    0.1%
   10      36.7     0.075    0.2%
   11     36.89     0.113    0.3%
   12     36.85     0.069    0.1%
   13     37.06     0.067    0.1%
   14     37.23     0.107    0.2%
   15     37.36       0.1    0.2%
   16      37.2     0.037    0.0%
   17     37.15      0.06    0.1%
   18     37.29     0.104    0.2%
   19     36.96     0.066    0.1%
   20     37.35     0.066    0.1%
   21     37.27     0.134    0.3%
   22     37.18     0.097    0.2%
   23     37.18     0.051    0.1%
   24     37.14     0.052    0.1%
   25      37.3     0.071    0.1%
   26     37.02     0.065    0.1%
   27     37.54      0.06    0.1%
   28     37.32     0.064    0.1%
   29     38.37     0.076    0.1%
   30     37.66     0.077    0.2%
   31     37.94     0.093    0.2%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    36.48
    + p    0.039
              µs

