Pallet: "offences", Extrinsic: "report_offence_im_online", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,o,n,extrinsic_time,storage_root_time
100,100,16,163546290,11813372
100,100,16,162924715,11789597
100,100,16,162908253,11813419
100,100,16,163103715,11843766
100,100,16,163029974,11745694
100,100,16,162744557,11738272
100,100,16,162618235,11853001
100,100,16,163160681,11843268
100,100,16,162860981,11811735
100,100,16,162958649,11789749
100,100,16,162535595,11857593
100,100,16,162699787,11848025
100,100,16,162176361,11790457
100,100,16,163772245,11881681
100,100,16,162759244,11859337
100,100,16,163445431,11791471
100,100,16,163236741,11859292
100,2,16,1189274,299864
100,2,16,1166102,294195
100,2,16,1165125,324585
100,2,16,1182141,293552
100,2,16,1163108,293695
100,2,16,1163068,296889
100,2,16,1167245,295253
100,2,16,1164978,292979
100,2,16,1166625,294528
100,2,16,1169625,293842
100,2,16,1168715,293824
100,2,16,1166425,294294
100,2,16,1170100,293821
100,2,16,1165166,294785
100,2,16,1167753,293822
100,2,16,1177179,294594
100,2,16,1164790,294775
100,2,16,1170242,294707
100,2,16,1168820,293325
100,2,16,1164649,293714
100,3,16,1755263,409754
100,3,16,1761242,409388
100,3,16,1756544,410210
100,3,16,1762508,410642
100,3,16,1762221,413461
100,3,16,1761579,410443
100,3,16,1753323,410849
100,3,16,1755816,410857
100,3,16,1747069,410170
100,3,16,1764583,409825
100,3,16,1749644,410387
100,3,16,1754854,408784
100,3,16,1767981,411647
100,3,16,1758841,410619
100,3,16,1781553,410442
100,3,16,1767329,409881
100,3,16,1765585,410083
100,3,16,1749670,410074
100,3,16,1753665,411309
100,3,16,1748672,439641
100,4,16,2356054,510315
100,4,16,2350322,510895
100,4,16,2371908,510886
100,4,16,2364515,511335
100,4,16,2364085,509887
100,4,16,2375917,509630
100,4,16,2360624,511159
100,4,16,2355281,508830
100,4,16,2361165,513527
100,4,16,2348784,509738
100,4,16,2371329,510025
100,4,16,2359177,511307
100,4,16,2361051,510302
100,4,16,2364709,510056
100,4,16,2366616,510716
100,4,16,2354307,510867
100,4,16,2374009,509625
100,4,16,2359944,512838
100,4,16,2365117,508643
100,4,16,2356818,513643
100,5,16,2983494,604394
100,5,16,2992218,603692
100,5,16,2970093,604819
100,5,16,2982657,604223
100,5,16,2967634,603620
100,5,16,2991554,608223
100,5,16,2978759,606480
100,5,16,2992757,605410
100,5,16,2986819,603996
100,5,16,2975716,604489
100,5,16,2991102,605621
100,5,16,2970768,605189
100,5,16,3017963,605081
100,5,16,2979603,604310
100,5,16,2979920,605161
100,5,16,2972986,604449
100,5,16,2977836,607721
100,5,16,2984991,606215
100,5,16,2976598,604132
100,5,16,2978951,603318
100,6,16,3636917,741561
100,6,16,3666607,755423
100,6,16,3635374,743997
100,6,16,3636323,739632
100,6,16,3629859,739672
100,6,16,3659921,741148
100,6,16,3658409,741323
100,6,16,3655558,741604
100,6,16,3643474,743252
100,6,16,3627864,740499
100,6,16,3668971,742022
100,6,16,3640592,739813
100,6,16,3626635,739546
100,6,16,3633596,742390
100,6,16,3637565,739627
100,6,16,3628395,740078
100,6,16,3629185,740876
100,6,16,3649541,739262
100,6,16,3645152,738750
100,6,16,3655307,742176
100,7,16,4354762,841003
100,7,16,4303412,843889
100,7,16,4310115,841734
100,7,16,4310263,845600
100,7,16,4299113,841236
100,7,16,4318927,844637
100,7,16,4313197,843026
100,7,16,4313246,840216
100,7,16,4319805,844250
100,7,16,4340454,843329
100,7,16,4308308,843197
100,7,16,4294725,842572
100,7,16,4332255,841653
100,7,16,4304463,843310
100,7,16,4327581,841048
100,7,16,4333930,841314
100,7,16,4311734,844197
100,7,16,4322353,842655
100,7,16,4303303,843950
100,7,16,4338806,842330
100,8,16,4988261,943004
100,8,16,5027851,942167
100,8,16,5028330,943405
100,8,16,5009761,944570
100,8,16,5004174,947090
100,8,16,5030311,944209
100,8,16,4983443,942925
100,8,16,5012065,941451
100,8,16,5033967,941518
100,8,16,4998817,941312
100,8,16,5002661,943303
100,8,16,5010300,944722
100,8,16,5015771,973784
100,8,16,4970834,946725
100,8,16,4996217,944658
100,8,16,5008236,941740
100,8,16,5033627,944567
100,8,16,5004564,944640
100,8,16,5027162,941483
100,8,16,5024836,943232
100,9,16,5807220,1048743
100,9,16,5766186,1054129
100,9,16,5820738,1081348
100,9,16,5788631,1052406
100,9,16,5777008,1051416
100,9,16,5783834,1050786
100,9,16,5767215,1048532
100,9,16,5757088,1052040
100,9,16,5764315,1048911
100,9,16,5764331,1048078
100,9,16,5777045,1050032
100,9,16,5789947,1053424
100,9,16,5780519,1052069
100,9,16,5777896,1052790
100,9,16,5793216,1050064
100,9,16,5796464,1049997
100,9,16,5741560,1053099
100,9,16,5761783,1047444
100,9,16,5781683,1049169
100,9,16,5793791,1048073
100,10,16,6527977,1150037
100,10,16,6545680,1149022
100,10,16,6540937,1146922
100,10,16,6497890,1149592
100,10,16,6561471,1148129
100,10,16,6479314,1148835
100,10,16,6516475,1149100
100,10,16,6506804,1150170
100,10,16,6520903,1147603
100,10,16,6515827,1148533
100,10,16,6511340,1149326
100,10,16,6547871,1149519
100,10,16,6488975,1152040
100,10,16,6518255,1146070
100,10,16,6543733,1148957
100,10,16,6490448,1145242
100,10,16,6519472,1147893
100,10,16,6559286,1147824
100,10,16,6493871,1147901
100,10,16,6492533,1150309
100,11,16,7203092,1254305
100,11,16,7225537,1252681
100,11,16,7277848,1254460
100,11,16,7238838,1252065
100,11,16,7264805,1253689
100,11,16,7238607,1250792
100,11,16,7248820,1254869
100,11,16,7240382,1251139
100,11,16,7219321,1255356
100,11,16,7251255,1256449
100,11,16,7261451,1283361
100,11,16,7233378,1257843
100,11,16,7219568,1253962
100,11,16,7288915,1254908
100,11,16,7225974,1253104
100,11,16,7279173,1253463
100,11,16,7224338,1252390
100,11,16,7306304,1251147
100,11,16,7269152,1251012
100,11,16,7263386,1254933
100,12,16,8024028,1356139
100,12,16,7972041,1358413
100,12,16,8026382,1359914
100,12,16,7987313,1356489
100,12,16,8014359,1358309
100,12,16,8038605,1354736
100,12,16,7949008,1359325
100,12,16,8003213,1357765
100,12,16,8015168,1356729
100,12,16,7990726,1355486
100,12,16,7941618,1360429
100,12,16,8000262,1358611
100,12,16,8002812,1355694
100,12,16,8056746,1356271
100,12,16,7976520,1357845
100,12,16,7965466,1357434
100,12,16,7981255,1356057
100,12,16,8020877,1355412
100,12,16,7953745,1357543
100,12,16,8031359,1360179
100,13,16,8813289,1530836
100,13,16,8865425,1535054
100,13,16,8738852,1531498
100,13,16,8776033,1533252
100,13,16,8831177,1529332
100,13,16,8792692,1536325
100,13,16,8783930,1530343
100,13,16,8785696,1533811
100,13,16,8808585,1529264
100,13,16,8806297,1527868
100,13,16,8783973,1531659
100,13,16,8753487,1531019
100,13,16,8827394,1529810
100,13,16,8774321,1531819
100,13,16,8799625,1532078
100,13,16,8780557,1531353
100,13,16,8812452,1533184
100,13,16,8834405,1530273
100,13,16,8801595,1533134
100,13,16,8784092,1528395
100,14,16,9617772,1638739
100,14,16,9678189,1672620
100,14,16,9660790,1636282
100,14,16,9695305,1631695
100,14,16,9629010,1629646
100,14,16,9617354,1634916
100,14,16,9657883,1640001
100,14,16,9764684,1669564
100,14,16,9658894,1633210
100,14,16,9678785,1633123
100,14,16,9586099,1633514
100,14,16,9641155,1632575
100,14,16,9667901,1638857
100,14,16,9625154,1637256
100,14,16,9617513,1634357
100,14,16,9651414,1634916
100,14,16,9635879,1636051
100,14,16,9710860,1637210
100,14,16,9682172,1639500
100,14,16,9645886,1637901
100,15,16,10522584,1750135
100,15,16,10462378,1749663
100,15,16,10555865,1746818
100,15,16,10581966,1742809
100,15,16,10462654,1747897
100,15,16,10516269,1746206
100,15,16,10584747,1746795
100,15,16,10614970,1746055
100,15,16,10572346,1751187
100,15,16,10491900,1760444
100,15,16,10462899,1752399
100,15,16,10543059,1749423
100,15,16,10549106,1741810
100,15,16,10463377,1741275
100,15,16,10543564,1745981
100,15,16,10493521,1743964
100,15,16,10502240,1746486
100,15,16,10446231,1750549
100,15,16,10486113,1751699
100,15,16,10520940,1749361
100,16,16,11304890,1860198
100,16,16,11298267,1861473
100,16,16,11325964,1863736
100,16,16,11317646,1862154
100,16,16,11315545,1860440
100,16,16,11373115,1861453
100,16,16,11354936,1862925
100,16,16,11325968,1860139
100,16,16,11242964,1861876
100,16,16,11340811,1860409
100,16,16,11309820,1864114
100,16,16,11339844,1856192
100,16,16,11289124,1862185
100,16,16,11346936,1858963
100,16,16,11334518,1860629
100,16,16,11315484,1863625
100,16,16,11297302,1861715
100,16,16,11358878,1865921
100,16,16,11316908,1859933
100,16,16,11330453,1860285
100,17,16,12293766,1970233
100,17,16,12270400,1972205
100,17,16,12235726,1975127
100,17,16,12302785,1972460
100,17,16,12219814,1969011
100,17,16,12282510,1967130
100,17,16,12331335,1970326
100,17,16,12388173,1970285
100,17,16,12321137,1971215
100,17,16,12301873,1972649
100,17,16,12269356,2001574
100,17,16,12296675,1971207
100,17,16,12314923,1968234
100,17,16,12390916,1971036
100,17,16,12318739,1969395
100,17,16,12377276,1970209
100,17,16,12280195,1971690
100,17,16,12322174,1971456
100,17,16,12369841,1969318
100,17,16,12278462,1971906
100,18,16,13198175,2081385
100,18,16,13179503,2078226
100,18,16,13111860,2080154
100,18,16,13086590,2076200
100,18,16,13139841,2076511
100,18,16,13342215,2080286
100,18,16,13097907,2075816
100,18,16,13159716,2077574
100,18,16,13112980,2077920
100,18,16,13237987,2075904
100,18,16,13202037,2077298
100,18,16,13057506,2076214
100,18,16,13200625,2078115
100,18,16,13246389,2078361
100,18,16,13106479,2077961
100,18,16,13167226,2076943
100,18,16,13306256,2085233
100,18,16,13194344,2077828
100,18,16,13228506,2080016
100,18,16,13139079,2076146
100,19,16,14033115,2192513
100,19,16,14133517,2196464
100,19,16,14034984,2186658
100,19,16,14071861,2193740
100,19,16,14076272,2191695
100,19,16,14195847,2189599
100,19,16,14052522,2193105
100,19,16,14140615,2190225
100,19,16,14159753,2188704
100,19,16,14179233,2185297
100,19,16,14160554,2190476
100,19,16,14114777,2223507
100,19,16,14108896,2186022
100,19,16,14073897,2189817
100,19,16,14142500,2193669
100,19,16,14057952,2191172
100,19,16,14266514,2193612
100,19,16,14073638,2194584
100,19,16,14144283,2194388
100,19,16,14139100,2191193
100,20,16,15014851,2308163
100,20,16,15052460,2336065
100,20,16,15024591,2301193
100,20,16,14983809,2303263
100,20,16,15075933,2299983
100,20,16,15122349,2303268
100,20,16,15029937,2306803
100,20,16,15054503,2304856
100,20,16,15238812,2304391
100,20,16,14999842,2302713
100,20,16,15107526,2305326
100,20,16,15009776,2306298
100,20,16,15064812,2306823
100,20,16,15049116,2303022
100,20,16,15099666,2300933
100,20,16,15070305,2306068
100,20,16,15051147,2295043
100,20,16,15165186,2306999
100,20,16,15009520,2299285
100,20,16,15098449,2305463
100,21,16,16170296,2411794
100,21,16,16042624,2407425
100,21,16,16167521,2411647
100,21,16,16172802,2414151
100,21,16,16172416,2411844
100,21,16,16021117,2409660
100,21,16,16176700,2406285
100,21,16,16125650,2409178
100,21,16,16121080,2410403
100,21,16,16130339,2405431
100,21,16,16153662,2408207
100,21,16,16137651,2420729
100,21,16,16122035,2413909
100,21,16,16093289,2413482
100,21,16,16143659,2405928
100,21,16,16088294,2411704
100,21,16,16041637,2407875
100,21,16,16136959,2408411
100,21,16,16122309,2410688
100,21,16,16099118,2408071
100,22,16,17007685,2519261
100,22,16,17207402,2521957
100,22,16,17093740,2521219
100,22,16,16929644,2520550
100,22,16,17140167,2515577
100,22,16,17113600,2519681
100,22,16,17155104,2517452
100,22,16,17176442,2520315
100,22,16,17012830,2517355
100,22,16,17104430,2520765
100,22,16,17072315,2525088
100,22,16,16989264,2520266
100,22,16,16974412,2516967
100,22,16,17128207,2517855
100,22,16,17179478,2517656
100,22,16,17070836,2519452
100,22,16,17150026,2524861
100,22,16,17019577,2518335
100,22,16,17058656,2520058
100,22,16,17202222,2549048
100,23,16,18157056,2635856
100,23,16,18145569,2639346
100,23,16,18160926,2638514
100,23,16,18221835,2636706
100,23,16,18185699,2635909
100,23,16,18084167,2638071
100,23,16,18133095,2638634
100,23,16,18306944,2637693
100,23,16,18104813,2639492
100,23,16,18326111,2634126
100,23,16,18146761,2635553
100,23,16,18278184,2637583
100,23,16,18036836,2665255
100,23,16,18114071,2636897
100,23,16,18127192,2634539
100,23,16,18157206,2637611
100,23,16,18161974,2637559
100,23,16,18078122,2636006
100,23,16,18116994,2666039
100,23,16,18149635,2635570
100,24,16,19021963,2752147
100,24,16,19171335,2749155
100,24,16,19134881,2755039
100,24,16,19106721,2754681
100,24,16,19142288,2751572
100,24,16,19231156,2751780
100,24,16,19310746,2759565
100,24,16,19105121,2754361
100,24,16,19116331,2761265
100,24,16,19237262,2747031
100,24,16,19140601,2758003
100,24,16,19052152,2784855
100,24,16,19106820,2750607
100,24,16,19127424,2751257
100,24,16,19257396,2759353
100,24,16,19460787,2816251
100,24,16,19244749,2751819
100,24,16,19168745,2756522
100,24,16,19259416,2757606
100,24,16,19106037,2753517
100,25,16,20226975,2994995
100,25,16,20352530,2999376
100,25,16,20170928,2996513
100,25,16,20188784,2988816
100,25,16,20233991,2994065
100,25,16,20195248,2997708
100,25,16,20046492,2996228
100,25,16,20194718,2990275
100,25,16,20149888,2999043
100,25,16,20178294,2996572
100,25,16,20096548,2999720
100,25,16,20119262,2992069
100,25,16,20200224,2993416
100,25,16,20100388,2996482
100,25,16,20311461,2991738
100,25,16,20117798,2993054
100,25,16,20039428,2990493
100,25,16,20212799,2993599
100,25,16,20214184,3026938
100,25,16,20066984,3023932
100,26,16,21260346,3105962
100,26,16,21268159,3104736
100,26,16,21204865,3102205
100,26,16,21238095,3103894
100,26,16,21327057,3105307
100,26,16,21420866,3103041
100,26,16,21585030,3106590
100,26,16,21156717,3107124
100,26,16,21216329,3107757
100,26,16,21438599,3105067
100,26,16,21253536,3108885
100,26,16,21530303,3104391
100,26,16,21199132,3103928
100,26,16,21294939,3102450
100,26,16,21412249,3103079
100,26,16,21153487,3104478
100,26,16,21400938,3102841
100,26,16,21233862,3101537
100,26,16,21312905,3100700
100,26,16,21200876,3101915
100,27,16,22271802,3261148
100,27,16,22267772,3220022
100,27,16,22306709,3221228
100,27,16,22372971,3224117
100,27,16,22328638,3221121
100,27,16,22304517,3217498
100,27,16,22341472,3213739
100,27,16,22408968,3220979
100,27,16,22247848,3246483
100,27,16,22426614,3217463
100,27,16,22252511,3220629
100,27,16,22366868,3217287
100,27,16,22253115,3216980
100,27,16,22306502,3222314
100,27,16,22308855,3214797
100,27,16,22308085,3220646
100,27,16,22250536,3217210
100,27,16,22304854,3244097
100,27,16,22323961,3217227
100,27,16,22354369,3219060
100,28,16,23742523,3349995
100,28,16,23792526,3386639
100,28,16,23623919,3351927
100,28,16,23687223,3344775
100,28,16,23601856,3349880
100,28,16,23692723,3345848
100,28,16,23623676,3341780
100,28,16,23609677,3379784
100,28,16,23669552,3347115
100,28,16,23545757,3350647
100,28,16,23669293,3346882
100,28,16,23567344,3349374
100,28,16,23757654,3377948
100,28,16,23579745,3347645
100,28,16,23658005,3346272
100,28,16,23536456,3340888
100,28,16,23675703,3349163
100,28,16,23651877,3348669
100,28,16,23710843,3378381
100,28,16,23710499,3345616
100,29,16,24658603,3464603
100,29,16,24627108,3460341
100,29,16,24531867,3461283
100,29,16,24586385,3495685
100,29,16,24573941,3457990
100,29,16,24714762,3462725
100,29,16,24947993,3466568
100,29,16,24800074,3466480
100,29,16,24638383,3498168
100,29,16,24727753,3463735
100,29,16,24881551,3465966
100,29,16,24747467,3497371
100,29,16,24564944,3458992
100,29,16,24640074,3492244
100,29,16,24818795,3461697
100,29,16,24876099,3464038
100,29,16,24875179,3467372
100,29,16,24691956,3462323
100,29,16,24595364,3491917
100,29,16,24619126,3465701
100,30,16,25804676,3579203
100,30,16,25805371,3564056
100,30,16,25686908,3563957
100,30,16,25824663,3567406
100,30,16,25774216,3562576
100,30,16,25799724,3562940
100,30,16,25940052,3570098
100,30,16,25977664,3568132
100,30,16,25804464,3568367
100,30,16,25884244,3566519
100,30,16,25799674,3564362
100,30,16,25895530,3567088
100,30,16,25970556,3562976
100,30,16,25982650,3563687
100,30,16,25876723,3569708
100,30,16,25890837,3593641
100,30,16,25879558,3565814
100,30,16,25835173,3563069
100,30,16,26010348,3574504
100,30,16,25657309,3566930
100,31,16,27306396,3674759
100,31,16,27135272,3670411
100,31,16,27244565,3674977
100,31,16,27126225,3673467
100,31,16,27308495,3702624
100,31,16,27201037,3679556
100,31,16,27279232,3680510
100,31,16,27272629,3681800
100,31,16,27183981,3675639
100,31,16,27061770,3670780
100,31,16,27235367,3688687
100,31,16,27146211,3675042
100,31,16,27214538,3699750
100,31,16,27244818,3675445
100,31,16,27321465,3680088
100,31,16,27135574,3679547
100,31,16,27277097,3673057
100,31,16,27165476,3679304
100,31,16,27259922,3685518
100,31,16,27236044,3677883
100,32,16,28220106,3782733
100,32,16,28470290,3781234
100,32,16,28277366,3783246
100,32,16,28268119,3780959
100,32,16,28278081,3783528
100,32,16,28380588,3782778
100,32,16,28226911,3777365
100,32,16,28509551,3784496
100,32,16,28506266,3783051
100,32,16,28235597,3782787
100,32,16,28266551,3776938
100,32,16,28400928,3777682
100,32,16,28185232,3779161
100,32,16,28264943,3783804
100,32,16,28174718,3787922
100,32,16,28251392,3787373
100,32,16,28483279,3781418
100,32,16,28154258,3786032
100,32,16,28420859,3791768
100,32,16,28313455,3780579
100,33,16,29505140,3891600
100,33,16,29805636,3891237
100,33,16,29584046,3883438
100,33,16,29581651,3887283
100,33,16,29602989,3883683
100,33,16,29584507,3888987
100,33,16,29618740,3884150
100,33,16,29568865,3887161
100,33,16,29751829,3915688
100,33,16,29544589,3887791
100,33,16,29572032,3887231
100,33,16,29748146,3892701
100,33,16,29498158,3895007
100,33,16,29651105,3918351
100,33,16,29547574,3913919
100,33,16,29496995,3888138
100,33,16,29611904,3913564
100,33,16,29573149,3886071
100,33,16,29647539,3884726
100,33,16,29600279,3889293
100,34,16,31011416,4001964
100,34,16,31004313,3998022
100,34,16,31023232,3991980
100,34,16,31045548,4003485
100,34,16,30929477,4001220
100,34,16,30949934,3991052
100,34,16,30769140,3995605
100,34,16,30953706,3990698
100,34,16,31035755,4025262
100,34,16,30931361,3985623
100,34,16,30973117,3999813
100,34,16,31002654,3995419
100,34,16,31053796,4001121
100,34,16,30902617,4000582
100,34,16,31192700,3994084
100,34,16,30856702,4002277
100,34,16,30766932,3988823
100,34,16,30763821,3991278
100,34,16,30829835,4005066
100,34,16,30824316,3993965
100,35,16,31934652,4104863
100,35,16,32076801,4106948
100,35,16,32145534,4108644
100,35,16,32097781,4135339
100,35,16,32020309,4104890
100,35,16,32279110,4097368
100,35,16,32157804,4106088
100,35,16,32331142,4104110
100,35,16,32135594,4106479
100,35,16,32040494,4116177
100,35,16,32054017,4105064
100,35,16,32198567,4106552
100,35,16,32142081,4105162
100,35,16,32136828,4103898
100,35,16,32146366,4106414
100,35,16,32071369,4137678
100,35,16,32017214,4105819
100,35,16,32294099,4101067
100,35,16,32075248,4106104
100,35,16,32279129,4110645
100,36,16,33278868,4210411
100,36,16,33492482,4209312
100,36,16,33566815,4219056
100,36,16,33407231,4204809
100,36,16,33442207,4212324
100,36,16,33403809,4204127
100,36,16,33330551,4211954
100,36,16,33384694,4203838
100,36,16,33535867,4210601
100,36,16,33293932,4214229
100,36,16,33344437,4201634
100,36,16,33448131,4234155
100,36,16,33418422,4204791
100,36,16,33362843,4205696
100,36,16,33502283,4203668
100,36,16,33446021,4213010
100,36,16,33412996,4203188
100,36,16,33372472,4209351
100,36,16,33484565,4211262
100,36,16,33470791,4210199
100,37,16,34886484,4333300
100,37,16,35093422,4347078
100,37,16,34923086,4337818
100,37,16,35108709,4360061
100,37,16,34927598,4336545
100,37,16,34980445,4331593
100,37,16,34816397,4329537
100,37,16,34920302,4322587
100,37,16,35059166,4332703
100,37,16,34943415,4324361
100,37,16,34842308,4323709
100,37,16,35225471,4327860
100,37,16,34994876,4328857
100,37,16,35110897,4316775
100,37,16,34800463,4364843
100,37,16,34876778,4315690
100,37,16,34903556,4325649
100,37,16,34927181,4320697
100,37,16,35173432,4325119
100,37,16,34877645,4326336
100,38,16,36170310,4466723
100,38,16,36119225,4461411
100,38,16,36304796,4481396
100,38,16,36102626,4447323
100,38,16,36123971,4456784
100,38,16,36112603,4451543
100,38,16,36171729,4483386
100,38,16,36178999,4437898
100,38,16,36165391,4449204
100,38,16,36247096,4446543
100,38,16,36111601,4443465
100,38,16,36133189,4483835
100,38,16,36233570,4455787
100,38,16,36367773,4447367
100,38,16,36006059,4451984
100,38,16,36171715,4452919
100,38,16,36187866,4447139
100,38,16,36332043,4451402
100,38,16,36548474,4457540
100,38,16,36126966,4449392
100,39,16,37607468,4572874
100,39,16,37517096,4557154
100,39,16,37770958,4559431
100,39,16,37435736,4562111
100,39,16,37486806,4573328
100,39,16,37410645,4552018
100,39,16,37531643,4555715
100,39,16,37626138,4556713
100,39,16,37852980,4561870
100,39,16,37497085,4556681
100,39,16,37441720,4554411
100,39,16,37717491,4564522
100,39,16,37288805,4554759
100,39,16,37534236,4598850
100,39,16,37487673,4559168
100,39,16,37658926,4557161
100,39,16,37421411,4555677
100,39,16,37566410,4548912
100,39,16,37371565,4548720
100,39,16,37603626,4554747
100,40,16,39142981,4682103
100,40,16,38880818,4677772
100,40,16,38826579,4677343
100,40,16,38966918,4679025
100,40,16,39001111,4682491
100,40,16,39083237,4667385
100,40,16,38994175,4668353
100,40,16,39045441,4666995
100,40,16,38849126,4663552
100,40,16,38917397,4677821
100,40,16,38958835,4672937
100,40,16,39188516,4683787
100,40,16,38946916,4669247
100,40,16,39117428,4678834
100,40,16,38892278,4661461
100,40,16,39118596,4662436
100,40,16,39032988,4670785
100,40,16,38901927,4672074
100,40,16,39229463,4664437
100,40,16,38895110,4702376
100,41,16,40210115,4777798
100,41,16,40189467,4829519
100,41,16,40103376,4776979
100,41,16,40390520,4815435
100,41,16,40274854,4777114
100,41,16,40259823,4768402
100,41,16,40374479,4782535
100,41,16,40310567,4789124
100,41,16,40608043,4783047
100,41,16,40299215,4775295
100,41,16,40119757,4774060
100,41,16,40311645,4868347
100,41,16,40290284,4768885
100,41,16,40321789,4779168
100,41,16,40308868,4766664
100,41,16,40554370,4770677
100,41,16,40298388,4769737
100,41,16,40167070,4768919
100,41,16,40242916,4776950
100,41,16,40233478,4771322
100,42,16,41805054,4893435
100,42,16,41707367,4885917
100,42,16,41854783,4888424
100,42,16,41853582,4921609
100,42,16,42063871,4975986
100,42,16,41792087,4892477
100,42,16,42118067,4899995
100,42,16,41738528,4888032
100,42,16,41518288,4884342
100,42,16,41752701,4893540
100,42,16,41977065,4900856
100,42,16,41814826,4895928
100,42,16,41762823,4892117
100,42,16,41902370,4887541
100,42,16,41779093,4914675
100,42,16,41679765,4876193
100,42,16,41778425,4896630
100,42,16,41811531,4886081
100,42,16,41821602,4885782
100,42,16,41745170,4894149
100,43,16,43146547,5004489
100,43,16,43038907,5027217
100,43,16,43289884,4995008
100,43,16,43176822,4999760
100,43,16,43189492,4988956
100,43,16,43170533,4993163
100,43,16,43104731,4984337
100,43,16,43060596,4977149
100,43,16,43413583,4991124
100,43,16,43301122,5027137
100,43,16,43391201,5002858
100,43,16,43020756,4983661
100,43,16,43257851,5023273
100,43,16,42950142,4976738
100,43,16,43072698,4993471
100,43,16,43010533,4982552
100,43,16,43221246,4994253
100,43,16,43154254,5000104
100,43,16,43013582,4992808
100,43,16,43043068,5005229
100,44,16,44562446,5110324
100,44,16,44866595,5100038
100,44,16,44889626,5104557
100,44,16,44799285,5098113
100,44,16,44779607,5100078
100,44,16,44972103,5110636
100,44,16,44719146,5101336
100,44,16,44641826,5099824
100,44,16,44770255,5136383
100,44,16,45020704,5118111
100,44,16,44761545,5085606
100,44,16,44560534,5132480
100,44,16,44991567,5109506
100,44,16,44919899,5118454
100,44,16,44905564,5101722
100,44,16,44708728,5109382
100,44,16,44980432,5109532
100,44,16,44926832,5113525
100,44,16,44614604,5106368
100,44,16,44673825,5113211
100,45,16,46186273,5216927
100,45,16,46171429,5238050
100,45,16,46477233,5254144
100,45,16,46151598,5216254
100,45,16,46456648,5223824
100,45,16,46327845,5211237
100,45,16,46343446,5228556
100,45,16,46467015,5222748
100,45,16,46526009,5229125
100,45,16,46150436,5214357
100,45,16,46566209,5240599
100,45,16,46399214,5218014
100,45,16,46019285,5217638
100,45,16,46498679,5223160
100,45,16,46352437,5229274
100,45,16,46249022,5217901
100,45,16,46212536,5239161
100,45,16,46560225,5247416
100,45,16,46608319,5217612
100,45,16,46350895,5249609
100,46,16,47862764,5335906
100,46,16,47821089,5352000
100,46,16,47585362,5372405
100,46,16,47997798,5378562
100,46,16,47702287,5338094
100,46,16,47860135,5342512
100,46,16,47867359,5323943
100,46,16,47608572,5339684
100,46,16,47998316,5328195
100,46,16,47890642,5324761
100,46,16,48003522,5324682
100,46,16,47653813,5328357
100,46,16,47987174,5337296
100,46,16,47727225,5364509
100,46,16,48068003,5323805
100,46,16,47757664,5339150
100,46,16,47783172,5328739
100,46,16,47995371,5328078
100,46,16,47626279,5351550
100,46,16,47819109,5325526
100,47,16,49089533,5452031
100,47,16,49445049,5443570
100,47,16,49129964,5434204
100,47,16,49270081,5470381
100,47,16,49132448,5443090
100,47,16,49265036,5448579
100,47,16,49314365,5452260
100,47,16,49209026,5448224
100,47,16,49519370,5444998
100,47,16,49119535,5446220
100,47,16,49342165,5447829
100,47,16,49238650,5449298
100,47,16,49406467,5444963
100,47,16,49307508,5441476
100,47,16,49076876,5471020
100,47,16,49320169,5436138
100,47,16,49482004,5449451
100,47,16,49408734,5443338
100,47,16,49398931,5438892
100,47,16,49366054,5456046
100,48,16,51171670,5568086
100,48,16,50916906,5560243
100,48,16,50952081,5590804
100,48,16,51027955,5561564
100,48,16,51079300,5606890
100,48,16,50997378,5560356
100,48,16,50877509,5624004
100,48,16,50806961,5571862
100,48,16,50886322,5574156
100,48,16,51128081,5579466
100,48,16,51007136,5554744
100,48,16,51012159,5573756
100,48,16,51010140,5569447
100,48,16,51125921,5577961
100,48,16,51086287,5565690
100,48,16,51115959,5562248
100,48,16,51192199,5578663
100,48,16,50679484,5565106
100,48,16,50909602,5575706
100,48,16,51089871,5561179
100,49,16,52618770,5687792
100,49,16,52454152,5672066
100,49,16,52560370,5677068
100,49,16,52397646,5672090
100,49,16,52654318,5674800
100,49,16,52241871,5764777
100,49,16,52625835,5668825
100,49,16,52457667,5685583
100,49,16,52741633,5690113
100,49,16,52549936,5661823
100,49,16,52577681,5666610
100,49,16,52528740,5686484
100,49,16,52517166,5683338
100,49,16,52577570,5712827
100,49,16,52434330,5671521
100,49,16,52726956,5672461
100,49,16,52321633,5665514
100,49,16,52355894,5668810
100,49,16,52554464,5687345
100,49,16,52415931,5683604
100,50,16,54382608,6084350
100,50,16,54204887,6039923
100,50,16,53988219,6095179
100,50,16,54479192,6059469
100,50,16,54139263,6063984
100,50,16,54157792,6056770
100,50,16,54404067,6058173
100,50,16,54123507,6062875
100,50,16,54245778,6117093
100,50,16,54240568,6053719
100,50,16,54357470,6052056
100,50,16,53928549,6070375
100,50,16,54029821,6054423
100,50,16,54385498,6061706
100,50,16,54268646,6056804
100,50,16,54309119,6061783
100,50,16,54330293,6057111
100,50,16,54197729,6050760
100,50,16,54452878,6047584
100,50,16,54440647,6062038
100,51,16,55707800,6174119
100,51,16,55787029,6175899
100,51,16,57050908,6151625
100,51,16,55649362,6161393
100,51,16,55855753,6157094
100,51,16,56141090,6185500
100,51,16,56070248,6165528
