Pallet: "staking", Extrinsic: "do_slash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
l,extrinsic_time,storage_root_time
  229     60.67     0.122    0.2%
  248     62.51     0.151    0.2%
  267     64.13     0.176    0.2%
  286     64.97     0.088    0.1%
  305     66.32     0.089    0.1%
  324     67.99     0.096    0.1%
  343     68.79      0.09    0.1%
  362      70.2     0.126    0.1%
  381     71.37     0.111    0.1%
  400     72.71     0.087    0.1%
  419     73.88     0.128    0.1%
  438      75.3     0.144    0.1%
  457     76.73     0.081    0.1%
  476     78.13     0.137    0.1%
  495     81.16      0.13    0.1%
  514     82.96     0.086    0.1%
  533     84.26     0.139    0.1%
  552     86.04     0.153    0.1%
  571     86.59     0.121    0.1%
  590     87.94     0.092    0.1%
  609     89.35     0.134    0.1%
  628     90.98     0.133    0.1%
  647     91.59     0.145    0.1%
  666     93.01     0.137    0.1%
  685     94.44     0.171    0.1%
  704     95.99     0.111    0.1%
  723     96.94     0.144    0.1%
  742     97.94     0.129    0.1%
  761     99.55      0.12    0.1%
  780     101.4     0.114    0.1%
  799       102     0.224    0.2%
  818     103.4     0.105    0.1%
  837     104.4     0.174    0.1%
  856     105.8     0.098    0.0%
  875     107.5     0.116    0.1%
  894     108.2     0.146    0.1%
  913     109.7     0.124    0.1%
  932     111.4     0.156    0.1%
  951     112.4     0.107    0.0%
  970     113.1     0.139    0.1%
  989     114.8     0.207    0.1%

Quality and confidence:
param     error
l             0

Model:
Time ~=     44.5
    + l    0.072
              µs

