Pallet: "collective", Extrinsic: "execute", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,b,extrinsic_time,storage_root_time
64,1024,34877,17153
64,1024,33657,17121
64,1024,33394,17445
64,1024,33547,17056
64,1024,33126,17256
64,1024,33503,17277
64,1024,33264,17004
64,1024,33254,17017
64,1024,33188,17184
64,1024,32984,16748
64,1024,33175,16711
64,1024,33876,17094
64,1024,33212,17051
64,1024,33194,16961
64,1024,33459,16774
64,1024,32890,17042
64,1024,33209,17132
64,1024,33384,17172
64,1024,33614,16894
64,1024,33585,16928
65,1024,33735,16935
65,1024,33559,17119
65,1024,33342,17275
65,1024,33357,16862
65,1024,33110,17486
65,1024,33496,16883
65,1024,33294,16968
65,1024,33650,16935
65,1024,33643,17217
65,1024,33241,17350
65,1024,33139,16866
65,1024,33009,16921
65,1024,33253,16979
65,1024,33095,16766
65,1024,33030,17150
65,1024,33597,17156
65,1024,33205,16852
65,1024,33161,16749
65,1024,33005,16959
65,1024,33808,16797
66,1024,33736,17310
66,1024,33430,17432
66,1024,33828,16974
66,1024,33319,16942
66,1024,33487,17117
66,1024,33251,17145
66,1024,33059,16845
66,1024,32770,17328
66,1024,33177,16957
66,1024,33158,16791
66,1024,33205,16996
66,1024,33218,17068
66,1024,33084,17111
66,1024,33303,17007
66,1024,33232,16984
66,1024,33063,16943
66,1024,33198,16973
66,1024,33291,16906
66,1024,33122,17251
66,1024,33152,17097
67,1024,34005,17229
67,1024,33854,17087
67,1024,33524,17088
67,1024,33468,17166
67,1024,33809,17173
67,1024,33660,17145
67,1024,33403,16977
67,1024,33764,16935
67,1024,33627,17074
67,1024,33493,17005
67,1024,33554,17454
67,1024,33310,16902
67,1024,33293,17103
67,1024,33551,17078
67,1024,33444,16908
67,1024,33611,16865
67,1024,33759,17221
67,1024,33807,17043
67,1024,33717,16873
67,1024,33276,17087
68,1024,33515,17533
68,1024,33395,16985
68,1024,36585,17907
68,1024,33610,17118
68,1024,33533,17246
68,1024,33545,17229
68,1024,33477,16955
68,1024,33387,16741
68,1024,33317,16850
68,1024,33487,16893
68,1024,33438,17119
68,1024,33526,17156
68,1024,33654,17103
68,1024,33364,17068
68,1024,33368,16830
68,1024,33441,16833
68,1024,33468,16923
68,1024,33492,17278
68,1024,33572,16997
68,1024,33590,17115
69,1024,34160,17280
69,1024,33902,17425
69,1024,34156,17219
69,1024,33799,17233
69,1024,33896,17457
69,1024,33653,17380
69,1024,34291,17132
69,1024,33910,17159
69,1024,33925,17188
69,1024,33847,17107
69,1024,34058,17068
69,1024,33874,17078
69,1024,34124,17005
69,1024,33752,17073
69,1024,33769,17694
69,1024,34094,17358
69,1024,33819,17250
69,1024,33704,17027
69,1024,33597,17228
69,1024,33642,17191
70,1024,33778,17408
70,1024,33916,17052
70,1024,33681,17345
70,1024,33460,16914
70,1024,33788,17100
70,1024,33481,17178
70,1024,33585,16961
70,1024,33477,16922
70,1024,33783,17273
70,1024,33694,17132
70,1024,33742,17073
70,1024,33435,17092
70,1024,33602,17613
70,1024,33391,16974
70,1024,33610,17029
70,1024,33613,17256
70,1024,33546,16919
70,1024,33700,16951
70,1024,33914,17269
70,1024,33897,16786
71,1024,34231,17065
71,1024,34130,17010
71,1024,33909,17161
71,1024,34166,16834
71,1024,33998,17031
71,1024,34343,17011
71,1024,34140,16900
71,1024,34086,17079
71,1024,33965,17026
71,1024,34354,17422
71,1024,34398,17502
71,1024,34236,17076
71,1024,34340,17488
71,1024,34251,17009
71,1024,34306,17556
71,1024,34512,17178
71,1024,33891,17159
71,1024,34135,17058
71,1024,33850,17470
71,1024,34171,17266
72,1024,34139,17058
72,1024,33953,17043
72,1024,34072,17051
72,1024,34057,17556
72,1024,34339,17032
72,1024,34064,17165
72,1024,34251,17027
72,1024,34194,17341
72,1024,33878,16933
72,1024,33774,16877
72,1024,34217,17304
72,1024,34137,17099
72,1024,34112,16931
72,1024,33691,16876
72,1024,34193,17004
72,1024,34554,17275
72,1024,34260,17093
72,1024,33940,17072
72,1024,33880,16867
72,1024,34002,16930
73,1024,33965,17500
73,1024,34361,17250
73,1024,34569,17120
73,1024,34166,17204
73,1024,34741,17514
73,1024,34550,17165
73,1024,34053,17411
73,1024,33947,17348
73,1024,34240,17271
73,1024,34254,17273
73,1024,33832,17001
73,1024,34278,17313
73,1024,34339,17240
73,1024,34008,16958
73,1024,34372,17625
73,1024,33849,17043
73,1024,34211,17179
73,1024,34094,16993
73,1024,34345,17341
73,1024,34064,16989
74,1024,34698,17476
74,1024,34509,17364
74,1024,34586,17164
74,1024,34391,17276
74,1024,34523,16983
74,1024,34478,17546
74,1024,34213,17362
74,1024,34243,17361
74,1024,34287,17118
74,1024,34310,17289
74,1024,34249,17002
74,1024,34552,17099
74,1024,34561,16967
74,1024,34337,17098
74,1024,34493,17208
74,1024,34166,17002
74,1024,34253,17685
74,1024,34377,17260
74,1024,34461,17208
74,1024,34425,17182
75,1024,34959,17422
75,1024,34395,17329
75,1024,34224,17399
75,1024,34266,17160
75,1024,34262,17079
75,1024,34546,17070
75,1024,34370,16968
75,1024,34424,16931
75,1024,34257,16983
75,1024,34371,17248
75,1024,34246,16789
75,1024,34514,17142
75,1024,34149,16951
75,1024,34100,17029
75,1024,34122,17101
75,1024,33918,16958
75,1024,34575,17391
75,1024,34193,17012
75,1024,34128,16991
75,1024,34112,16971
76,1024,34975,17530
76,1024,34463,17490
76,1024,34599,20177
76,1024,34917,17430
76,1024,34626,17313
76,1024,34641,17086
76,1024,34437,17061
76,1024,34400,17107
76,1024,34153,17219
76,1024,34522,17245
76,1024,34254,17099
76,1024,34381,16959
76,1024,34453,17263
76,1024,34810,17279
76,1024,34561,17079
76,1024,34303,16822
76,1024,34413,17104
76,1024,34455,17231
76,1024,34313,17226
76,1024,34300,17052
77,1024,34428,17026
77,1024,34279,17413
77,1024,34483,17205
77,1024,34748,16825
77,1024,34389,17258
77,1024,34424,17340
77,1024,34391,16896
77,1024,34331,17260
77,1024,34465,17195
77,1024,35029,17269
77,1024,34582,17226
77,1024,34527,17308
77,1024,34497,16873
77,1024,34360,17304
77,1024,34686,16920
77,1024,34437,16634
77,1024,34717,17061
77,1024,34838,17319
77,1024,34536,16896
77,1024,34738,16978
78,1024,35032,17089
78,1024,34608,17192
78,1024,34855,17181
78,1024,34919,17062
78,1024,34833,17137
78,1024,34767,17191
78,1024,35081,17208
78,1024,35143,17214
78,1024,34886,17027
78,1024,34742,17111
78,1024,34564,17246
78,1024,34830,17314
78,1024,34683,16926
78,1024,34699,17365
78,1024,34693,17277
78,1024,34705,16899
78,1024,34740,17325
78,1024,34802,17793
78,1024,34730,17254
78,1024,34757,17293
79,1024,35125,17218
79,1024,34817,17158
79,1024,34658,17020
79,1024,34630,17050
79,1024,34824,17081
79,1024,34802,17567
79,1024,34619,17139
79,1024,34815,17656
79,1024,34657,17151
79,1024,34878,17313
79,1024,35305,17545
79,1024,34990,17132
79,1024,35195,17071
79,1024,34900,17017
79,1024,34831,17044
79,1024,34893,16992
79,1024,34753,17568
79,1024,34589,17190
79,1024,34614,17334
79,1024,34716,17212
80,1024,35258,17475
80,1024,35177,17106
80,1024,35036,17221
80,1024,35370,17258
80,1024,34929,17254
80,1024,34797,17298
80,1024,35152,17622
80,1024,35126,16964
80,1024,34717,17185
80,1024,34527,17197
80,1024,34815,16987
80,1024,35198,17361
80,1024,34863,16996
80,1024,34941,17318
80,1024,35266,17390
80,1024,35070,17033
80,1024,34940,17223
80,1024,34686,17208
80,1024,34745,16981
80,1024,34909,17109
81,1024,35344,17259
81,1024,35017,17427
81,1024,35071,17170
81,1024,35062,16993
81,1024,35070,16967
81,1024,34626,17145
81,1024,34573,17301
81,1024,34747,17146
81,1024,34953,17003
81,1024,34992,17126
81,1024,34831,17279
81,1024,34781,16964
81,1024,38081,17554
81,1024,35603,17122
81,1024,34696,17652
81,1024,35072,17402
81,1024,34924,17249
81,1024,34966,17080
81,1024,35005,17484
81,1024,34830,17066
82,1024,35438,17472
82,1024,35090,17127
82,1024,34983,17200
82,1024,35209,17062
82,1024,34729,17122
82,1024,35044,16865
82,1024,34974,17125
82,1024,35444,17007
82,1024,35129,17157
82,1024,35114,17505
82,1024,35314,17389
82,1024,35204,17180
82,1024,35107,17054
82,1024,35230,17225
82,1024,35351,17106
82,1024,35142,17585
82,1024,35620,16965
82,1024,35436,17306
82,1024,35185,17256
82,1024,35154,17178
83,1024,35666,17499
83,1024,35534,17309
83,1024,35352,17490
83,1024,35467,17300
83,1024,35421,17261
83,1024,35521,17427
83,1024,35606,17190
83,1024,35355,17044
83,1024,35442,17077
83,1024,35807,17307
83,1024,35321,17237
83,1024,35175,17011
83,1024,35255,16921
83,1024,35292,17146
83,1024,35654,16933
83,1024,67073,17608
83,1024,35428,17576
83,1024,35004,17158
83,1024,35406,17047
83,1024,35626,16997
84,1024,35657,17167
84,1024,35525,17433
84,1024,35403,17311
84,1024,35339,17311
84,1024,35211,17209
84,1024,35373,16964
84,1024,35339,17023
84,1024,35057,17010
84,1024,35070,17205
84,1024,35382,17537
84,1024,35316,17155
84,1024,35050,16960
84,1024,35120,17312
84,1024,35548,17128
84,1024,35131,17126
84,1024,35141,17255
84,1024,37925,17787
84,1024,35092,17189
84,1024,35162,16856
84,1024,35567,17531
85,1024,35705,17130
85,1024,35521,17167
85,1024,35540,17089
85,1024,35801,17141
85,1024,35388,16970
85,1024,35287,17391
85,1024,35498,17155
85,1024,35830,17056
85,1024,35095,17173
85,1024,35505,17341
85,1024,35202,17154
85,1024,35226,16987
85,1024,35227,17368
85,1024,35304,17205
85,1024,35180,16860
85,1024,35457,17083
85,1024,35554,16908
85,1024,35662,17093
85,1024,35895,17517
85,1024,35459,17278
86,1024,36241,17714
86,1024,35887,17463
86,1024,35696,17150
86,1024,35701,16937
86,1024,35589,17457
86,1024,35888,17289
86,1024,35868,17076
86,1024,35902,17118
86,1024,35397,17016
86,1024,35722,16918
86,1024,35763,16925
86,1024,35689,16888
86,1024,35913,17495
86,1024,35821,16677
86,1024,35681,17155
86,1024,35608,16977
86,1024,35907,17174
86,1024,35776,17174
86,1024,35649,16979
86,1024,36393,17689
87,1024,35947,16929
87,1024,35820,16963
87,1024,35877,17433
87,1024,36013,17000
87,1024,35811,17297
87,1024,35784,17014
87,1024,36085,17164
87,1024,36271,17041
87,1024,35835,17216
87,1024,35593,17069
87,1024,36197,17810
87,1024,36140,17263
87,1024,35548,16976
87,1024,35679,17129
87,1024,35807,17029
87,1024,35862,17206
87,1024,36091,17306
87,1024,35566,17564
87,1024,35762,17276
87,1024,35983,17061
88,1024,36179,17156
88,1024,35737,16897
88,1024,35687,17103
88,1024,36003,17326
88,1024,36046,17041
88,1024,35925,17365
88,1024,35506,16966
88,1024,35557,17236
88,1024,35717,17165
88,1024,35718,17065
88,1024,35709,17528
88,1024,35815,17186
88,1024,35616,16987
88,1024,35773,16871
88,1024,35811,17131
88,1024,35743,17717
88,1024,36214,17671
88,1024,35781,17136
88,1024,35676,17155
88,1024,35680,17260
89,1024,36812,17848
89,1024,36032,17193
89,1024,35842,17131
89,1024,35851,17337
89,1024,36224,17611
89,1024,35988,17008
89,1024,35861,17013
89,1024,36001,17046
89,1024,35912,16763
89,1024,36049,17309
89,1024,36299,17200
89,1024,35834,17129
89,1024,36068,17145
89,1024,35863,16913
89,1024,36059,17497
89,1024,36086,17276
89,1024,35889,17259
89,1024,35745,17155
89,1024,35693,17172
89,1024,35542,17023
90,1024,36356,17395
90,1024,36189,17581
90,1024,36254,17419
90,1024,36351,17109
90,1024,35881,17147
90,1024,36001,17008
90,1024,36091,17187
90,1024,35969,17303
90,1024,36053,17036
90,1024,35744,17509
90,1024,35986,16892
90,1024,36254,17152
90,1024,35834,17196
90,1024,35935,17190
90,1024,36021,16859
90,1024,35945,16982
90,1024,35986,17076
90,1024,36508,17247
90,1024,36083,17188
90,1024,35980,17205
91,1024,36425,17432
91,1024,36125,17103
91,1024,36352,16903
91,1024,36116,17109
91,1024,36116,17403
91,1024,36222,17043
91,1024,35995,17031
91,1024,36099,17379
91,1024,36266,17195
91,1024,35750,17241
91,1024,36173,17101
91,1024,36006,17175
91,1024,36279,17161
91,1024,35798,16970
91,1024,36448,17206
91,1024,36256,17232
91,1024,36196,17354
91,1024,36271,17482
91,1024,35968,17086
91,1024,36025,17112
92,1024,36564,17234
92,1024,36669,17407
92,1024,36963,17439
92,1024,36406,17417
92,1024,36364,17169
92,1024,36779,17624
92,1024,36295,16968
92,1024,36371,17474
92,1024,36107,17157
92,1024,36252,16996
92,1024,36343,17382
92,1024,36614,17059
92,1024,36649,16977
92,1024,36560,17535
92,1024,36032,17288
92,1024,36514,16991
92,1024,36481,17443
92,1024,36277,17111
92,1024,36643,17235
92,1024,36319,17296
93,1024,36565,17168
93,1024,36503,17266
93,1024,68063,17867
93,1024,36738,17463
93,1024,36429,17398
93,1024,36381,17149
93,1024,36271,17163
93,1024,36495,17252
93,1024,36316,17642
93,1024,36409,17274
93,1024,36217,17065
93,1024,36142,16991
93,1024,36256,17442
93,1024,36580,17344
93,1024,36232,16976
93,1024,36021,16945
93,1024,36060,16998
93,1024,36139,17254
93,1024,36377,17163
93,1024,36137,16908
94,1024,36437,17220
94,1024,36292,17334
94,1024,36331,19958
94,1024,36419,17421
94,1024,35972,17385
94,1024,36390,17047
94,1024,36242,16796
94,1024,36657,17154
94,1024,36156,17621
94,1024,36240,17321
94,1024,36495,17230
94,1024,36021,17142
94,1024,36905,17453
94,1024,36279,17267
94,1024,36551,17331
94,1024,36423,16934
94,1024,36623,17169
94,1024,36195,17387
94,1024,36141,17156
94,1024,36189,16915
95,1024,36975,17420
95,1024,36979,17300
95,1024,36536,17398
95,1024,36757,17561
95,1024,36506,17237
95,1024,36621,17167
95,1024,36629,17589
95,1024,36733,17382
95,1024,36906,17251
95,1024,36858,17271
95,1024,36627,17225
95,1024,36631,17200
95,1024,36571,17227
95,1024,36745,17173
95,1024,36479,16974
95,1024,36473,17140
95,1024,36788,17202
95,1024,36930,17550
95,1024,36581,16984
95,1024,36594,17412
96,1024,36815,17347
96,1024,36830,17203
96,1024,36538,17453
96,1024,36978,17253
96,1024,36683,17394
96,1024,36581,17224
96,1024,36558,17261
96,1024,36446,17166
96,1024,36788,17550
96,1024,36255,17257
96,1024,36177,17137
96,1024,36655,17242
96,1024,36432,17414
96,1024,36519,17102
96,1024,36807,17139
96,1024,36654,17044
96,1024,36537,17281
96,1024,36600,17134
96,1024,36629,17440
96,1024,36454,17384
97,1024,36775,17602
97,1024,36565,17117
97,1024,36541,16961
97,1024,36653,17234
97,1024,36374,17394
97,1024,36230,17459
97,1024,35994,17285
97,1024,36069,17171
97,1024,36153,17003
97,1024,36596,17075
97,1024,36463,17247
97,1024,36402,17289
97,1024,36343,17245
97,1024,36447,16971
97,1024,36470,17082
97,1024,36660,17369
97,1024,36392,17312
97,1024,36677,17167
97,1024,36831,17204
97,1024,36819,17401
98,1024,37381,17430
98,1024,37205,17210
98,1024,36716,17684
98,1024,37420,17270
98,1024,36985,16948
98,1024,36869,17033
98,1024,37093,17458
98,1024,37257,17612
98,1024,36985,17200
98,1024,36942,17177
98,1024,37318,17284
98,1024,37085,17419
98,1024,37051,16954
98,1024,36857,17095
98,1024,36778,17182
98,1024,36775,17373
98,1024,37189,17153
98,1024,36971,17228
98,1024,36897,17400
98,1024,36735,17296
99,1024,37202,17200
99,1024,37401,17019
99,1024,37395,17349
99,1024,36844,17032
99,1024,37114,17137
99,1024,37260,17193
99,1024,37431,17074
99,1024,37470,16832
99,1024,37088,17247
99,1024,36803,17095
99,1024,37034,17195
99,1024,36913,17091
99,1024,37077,17242
99,1024,37627,17310
99,1024,37074,17584
99,1024,36955,16971
99,1024,36894,17402
99,1024,37048,17280
99,1024,37137,17070
99,1024,37062,17086
100,1024,36941,16996
100,1024,37086,17387
100,1024,37254,17403
100,1024,36861,17164
100,1024,37220,17427
100,1024,37183,17299
100,1024,36973,17382
100,1024,37263,17138
100,1024,37514,17241
100,1024,37189,17218
100,1024,37170,17147
100,1024,37211,17001
100,1024,37099,17047
100,1024,37119,17283
100,1024,36983,17109
100,1024,37165,17169
100,1024,36960,17304
100,1024,37448,17552
100,1024,37243,17135
100,1024,36883,17163
100,1,33910,17243
100,1,37196,17535
100,1,34133,17668
100,1,34370,17399
100,1,33914,17167
100,1,33893,17230
100,1,34105,17403
100,1,34111,16999
100,1,33930,17381
100,1,33914,17278
100,1,34018,17162
100,1,33951,16927
100,1,33935,16808
100,1,33570,17031
100,1,33581,16914
100,1,34122,17425
100,1,33941,17203
100,1,34303,17194
100,1,34209,17252
100,1,33773,17473
100,21,34331,17749
100,21,63037,17554
100,21,34205,17306
100,21,34138,17371
100,21,34297,17439
100,21,34378,17251
100,21,34304,17059
100,21,34400,17369
100,21,34504,17317
100,21,34394,17145
100,21,34125,17101
100,21,34450,17563
100,21,34177,17371
100,21,34063,17074
100,21,34194,17210
100,21,34235,16968
100,21,34317,17062
100,21,34205,17300
100,21,34441,17150
100,21,34132,17338
100,41,34673,17260
100,41,34700,17262
100,41,34217,17225
100,41,34166,17390
100,41,34494,17050
100,41,34386,17248
100,41,34431,17168
100,41,34302,17425
100,41,34638,17395
100,41,34607,17215
100,41,34004,17476
100,41,34643,16978
100,41,34508,17236
100,41,34449,17235
100,41,34496,17267
100,41,34445,17034
100,41,34184,17139
100,41,34722,17479
100,41,34238,17222
100,41,34154,17367
100,61,37542,17389
100,61,34574,17072
100,61,34307,17362
100,61,34543,16899
100,61,34309,17099
100,61,34577,17159
100,61,34271,16798
100,61,34371,17025
100,61,34278,17439
100,61,34229,17115
100,61,34561,16982
100,61,34287,16945
100,61,34348,16995
100,61,34419,16978
100,61,34216,17095
100,61,34352,17327
100,61,34507,16979
100,61,34349,17284
100,61,34266,17290
100,61,34407,17497
100,81,35594,17610
100,81,34261,17335
100,81,34690,17391
100,81,34345,17126
100,81,34410,17062
100,81,34651,17205
100,81,34583,17067
100,81,34506,17193
100,81,34331,17174
100,81,34738,17285
100,81,34422,17055
100,81,34633,17464
100,81,34339,17076
100,81,34533,16907
100,81,34440,17027
100,81,34737,17029
100,81,47417,17375
100,81,34145,17174
100,81,34342,17158
100,81,34765,17182
100,101,35076,17548
100,101,34703,17156
100,101,34582,17126
100,101,34590,16971
100,101,34453,17217
100,101,34367,17213
100,101,34356,17346
100,101,34590,17346
100,101,34320,16989
100,101,34469,17068
100,101,34682,17480
100,101,34899,17064
100,101,34657,17052
100,101,34617,17109
100,101,34683,17356
100,101,34679,17250
100,101,34655,16894
100,101,34391,17004
100,101,34757,17161
100,101,34633,17218
100,121,34966,17241
100,121,34695,17295
100,121,34927,17211
100,121,34726,16971
100,121,34693,17209
100,121,34476,16928
100,121,34663,17044
100,121,34594,17473
100,121,34238,17056
100,121,34302,17185
100,121,34506,17191
100,121,34630,16993
100,121,34800,17209
100,121,34443,17186
100,121,34511,17274
100,121,34389,17258
100,121,34495,17088
100,121,34752,17171
100,121,34778,17222
100,121,34512,17049
100,141,34935,17715
100,141,34923,17444
100,141,34695,17131
100,141,34461,17025
100,141,34532,17255
100,141,34941,17416
100,141,34835,17205
100,141,34524,16981
100,141,34604,16941
100,141,34898,17076
100,141,34930,17515
100,141,34438,17302
100,141,34762,17493
100,141,34648,16872
100,141,34727,17215
100,141,34977,17218
100,141,34696,17063
100,141,34860,17108
100,141,34961,17119
100,141,37693,17348
100,161,35174,16977
100,161,35037,17242
100,161,34890,17358
100,161,35058,17455
100,161,34589,17332
100,161,34645,17070
100,161,34748,17022
100,161,34668,17021
100,161,34344,16923
100,161,34713,17156
100,161,34406,17361
100,161,34716,17311
100,161,34536,17199
100,161,34529,17315
100,161,34369,17120
100,161,34364,17687
100,161,34782,17011
100,161,35044,17097
100,161,34748,16863
100,161,35394,17476
100,181,34601,16971
100,181,34816,17506
100,181,34961,17038
100,181,34615,17154
100,181,34970,17278
100,181,34930,17055
100,181,34657,17236
100,181,34755,17082
100,181,34633,17373
100,181,34705,16749
100,181,34707,17201
100,181,34977,17238
100,181,34788,17179
100,181,34854,17257
100,181,34426,17223
100,181,34662,17568
100,181,34669,17481
100,181,34484,17393
100,181,34570,17054
100,181,35103,17225
100,201,34786,17053
100,201,34798,17303
100,201,34889,17248
100,201,34852,17190
100,201,34733,17218
100,201,34777,17178
100,201,34777,17388
100,201,34925,17268
100,201,34675,17215
100,201,35267,17435
100,201,34890,17241
100,201,34751,17149
100,201,34944,17337
100,201,34689,16912
100,201,34726,17235
100,201,34742,17116
100,201,34938,17101
100,201,34750,16938
100,201,34714,17096
100,201,34918,17295
100,221,34838,16971
100,221,34829,16851
100,221,34863,16760
100,221,35025,17044
100,221,34917,17028
100,221,34987,17152
100,221,34794,17096
100,221,34863,17067
100,221,34815,17448
100,221,34951,16815
100,221,34925,17147
100,221,34997,16950
100,221,35160,17041
100,221,34841,17274
100,221,34546,17119
100,221,34680,16736
100,221,35327,17065
100,221,34741,17072
100,221,34958,17160
100,221,35308,17379
100,241,34839,17259
100,241,34676,16936
100,241,34689,17182
100,241,34761,17540
100,241,34605,17271
100,241,34582,16943
100,241,34660,16943
100,241,35244,17513
100,241,35021,17152
100,241,35104,17296
100,241,34683,17325
100,241,34834,17156
100,241,35024,16941
100,241,34956,16789
100,241,35107,17273
100,241,34651,16869
100,241,34716,17493
100,241,35123,17224
100,241,38092,17416
100,241,35021,17067
100,261,35288,17017
100,261,35312,17249
100,261,34902,16957
100,261,35599,17491
100,261,34931,17151
100,261,35340,16981
100,261,34957,16986
100,261,35245,17013
100,261,35318,17628
100,261,34983,17092
100,261,34974,17019
100,261,35236,17328
100,261,34700,17311
100,261,34684,17350
100,261,35326,17211
100,261,35152,17122
100,261,34999,17127
100,261,35019,17285
100,261,35464,17373
100,261,35384,17485
100,281,35088,17298
100,281,35291,17107
100,281,35148,17210
100,281,35113,17555
100,281,35105,17375
100,281,35075,17060
100,281,35092,17233
100,281,35085,16912
100,281,35198,17057
100,281,35094,17212
100,281,34929,16971
100,281,34987,16840
100,281,34837,17302
100,281,35264,17061
100,281,35035,16969
100,281,34863,17378
100,281,35506,17386
100,281,35002,17005
100,281,35292,17174
100,281,34832,17035
100,301,35169,17400
100,301,35194,16915
100,301,35262,17078
100,301,35171,17547
100,301,35240,17234
100,301,34870,17127
100,301,35087,17115
100,301,35503,17186
100,301,34968,16930
100,301,34918,16895
100,301,34991,16912
100,301,34877,17034
100,301,34859,17132
100,301,35065,17248
100,301,35091,17073
100,301,35047,17144
100,301,35112,17414
100,301,35090,17092
100,301,35233,17425
100,301,35203,17227
100,321,35229,17116
100,321,35088,17127
100,321,35403,17268
100,321,35265,17092
100,321,35128,17372
100,321,35302,17326
100,321,35033,16968
100,321,35346,16949
100,321,34947,16887
100,321,35035,17129
100,321,34980,17484
100,321,35028,17130
100,321,34935,17149
100,321,35046,17308
100,321,35055,17067
100,321,35135,17151
100,321,35105,17095
100,321,35088,17444
100,321,35331,17214
100,321,34714,17098
100,341,35023,17049
100,341,35072,17081
100,341,35156,17165
100,341,35152,16966
100,341,34881,17246
100,341,35040,17105
100,341,34941,16886
100,341,34956,17151
100,341,35465,17502
100,341,35265,17470
100,341,35210,17153
100,341,35037,17429
100,341,35306,17215
100,341,34799,17124
100,341,35303,17203
100,341,35203,17064
100,341,35125,16994
100,341,38306,17623
100,341,35692,17101
100,341,35077,17034
100,361,35091,17097
100,361,34903,16934
100,361,35686,17794
100,361,35142,17139
100,361,35080,16786
100,361,35205,17077
100,361,35427,16988
100,361,34841,16640
100,361,35063,16981
100,361,35249,17123
100,361,35181,16978
100,361,34907,17082
100,361,34957,17405
100,361,34940,17095
100,361,34923,17138
100,361,34849,16947
100,361,35286,17211
100,361,35983,17217
100,361,35034,16890
100,361,35115,16824
100,381,35502,17507
100,381,35426,17263
100,381,35315,17427
100,381,35447,17285
100,381,35734,16725
100,381,35189,16995
100,381,35221,16816
100,381,35222,17020
100,381,35339,17392
100,381,35135,17075
100,381,35343,16942
100,381,35029,17424
100,381,35437,17151
100,381,35073,17075
100,381,35418,17544
100,381,35461,17136
100,381,35477,17042
100,381,35519,16906
100,381,35454,17001
100,381,35404,17108
100,401,35364,16880
100,401,35502,17245
100,401,35694,16980
100,401,35729,17053
100,401,35596,17089
100,401,35827,17373
100,401,35409,17044
100,401,35435,17099
100,401,35466,17290
100,401,35274,17199
100,401,35566,16948
100,401,35508,17348
100,401,35599,17063
100,401,35321,16913
100,401,35222,16935
100,401,35281,16972
100,401,35395,17108
100,401,35702,17386
100,401,35260,17413
100,401,35525,17218
100,421,35376,16945
100,421,35312,17246
100,421,35162,16921
100,421,35334,17285
100,421,35528,16981
100,421,35747,17213
100,421,35250,17150
100,421,35762,17148
100,421,35544,17140
100,421,35634,17256
100,421,35436,17178
100,421,35622,17193
100,421,35314,17394
100,421,35961,17637
100,421,35394,16949
100,421,35217,17410
100,421,35307,20567
100,421,35693,17132
100,421,35333,17097
100,421,35297,17180
100,441,35489,17029
100,441,35466,17428
100,441,35541,17358
100,441,35002,17095
100,441,35722,17257
100,441,35755,17046
100,441,35496,17107
100,441,35520,17351
100,441,35534,16958
100,441,35477,17129
100,441,35405,17065
100,441,35388,17240
100,441,35479,17282
100,441,35713,17152
100,441,35705,17307
100,441,35403,17154
100,441,35868,17477
100,441,35040,17396
100,441,35643,17490
100,441,35334,17136
100,461,35580,17234
100,461,35497,17311
100,461,35498,17167
100,461,35771,17335
100,461,35869,17463
100,461,35413,17482
100,461,35448,17090
100,461,35434,16849
100,461,35476,16899
100,461,35400,16786
100,461,35407,16849
100,461,35525,16964
100,461,35437,17427
100,461,35576,17234
100,461,35620,17483
100,461,35584,17309
100,461,35985,17455
100,461,35644,17260
100,461,35560,17194
100,461,35612,17035
100,481,35377,17098
100,481,35325,16870
100,481,35713,17592
100,481,35245,17147
100,481,35579,17318
100,481,35305,17284
100,481,35259,17127
100,481,35543,16836
100,481,35650,17616
100,481,35350,17135
100,481,35414,17415
100,481,35270,17135
100,481,35376,17164
100,481,35318,17080
100,481,35068,16917
100,481,35602,17104
100,481,35649,17448
100,481,35533,17140
100,481,35420,16974
100,481,35580,17321
100,501,35234,17164
100,501,35386,17645
100,501,35850,17571
100,501,35536,16963
100,501,35472,17403
100,501,35494,17024
100,501,35364,17039
100,501,35633,17354
100,501,35338,17549
100,501,35106,17594
100,501,35990,17090
100,501,35495,17145
100,501,35656,17052
100,501,35602,17289
100,501,36262,17510
100,501,38816,17658
100,501,35361,17328
100,501,35555,16942
100,501,35666,17314
100,501,35565,16886
100,521,35721,17221
100,521,35573,17149
100,521,35813,17284
100,521,35681,17056
100,521,35823,17087
100,521,35723,17449
100,521,35596,17309
100,521,35267,17263
100,521,35635,17290
100,521,36006,17135
100,521,35394,17130
100,521,35550,17191
100,521,35645,16992
100,521,35534,17314
100,521,35686,17098
100,521,36190,17126
100,521,35569,17178
100,521,35867,17163
100,521,35731,17199
100,521,35599,17096
100,541,35799,17079
100,541,35793,17199
100,541,35718,17066
100,541,35405,16935
100,541,35694,17248
100,541,35740,17161
100,541,35578,17250
100,541,35655,16749
100,541,35591,17350
100,541,35869,17312
100,541,35566,16851
100,541,35732,17098
100,541,35880,17033
100,541,35738,16978
100,541,35809,17233
100,541,35618,17234
100,541,35793,17079
100,541,35756,17138
100,541,35674,17216
100,541,35430,17168
100,561,35658,17287
100,561,35968,17538
100,561,35792,17277
100,561,35678,17470
100,561,35480,17060
100,561,35688,16951
100,561,35537,16981
100,561,35605,17392
100,561,35675,17073
100,561,35308,17263
100,561,35742,17348
100,561,35858,17206
100,561,36073,17195
100,561,35850,17108
100,561,35657,16918
100,561,36093,17242
100,561,35578,17127
100,561,35899,16860
100,561,35888,17458
