Pallet: "staking", Extrinsic: "rebond", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
l,extrinsic_time,storage_root_time
324,49904,31372
324,49901,31648
343,50934,31592
343,50507,31553
343,50014,31161
343,50311,31268
343,50264,31173
343,50261,31377
343,50793,31426
343,50293,31427
343,50392,31493
343,50486,31253
343,50127,30943
343,50414,31297
343,50893,31262
343,50504,31174
343,50718,31496
343,50258,31446
343,50456,31289
343,50668,31376
343,50205,30944
343,50439,31151
362,51564,31503
362,51519,31154
362,50963,31502
362,51423,31064
362,51539,31160
362,50997,31094
362,52375,31498
362,51591,31713
362,51452,31120
362,50914,31006
362,50995,31443
362,51321,30966
362,51292,31487
362,51302,31024
362,51478,30891
362,51105,31150
362,51063,30996
362,51194,30986
362,51428,31125
362,51656,31273
381,51857,33493
381,51904,30759
381,52108,31365
381,52147,30837
381,52367,31010
381,52552,31142
381,52026,31489
381,52211,30997
381,51967,31118
381,52271,30956
381,52397,30876
381,51864,30627
381,51868,31164
381,51908,31089
381,51926,30808
381,51976,31062
381,51800,30578
381,52430,31158
381,52049,30872
381,51906,30840
400,52771,30780
400,52781,30649
400,53115,31136
400,53237,30967
400,53130,31009
400,52754,30485
400,52989,30946
400,52986,30423
400,52981,30984
400,52988,31212
400,52962,31178
400,53051,30865
400,52803,30954
400,52820,30781
400,52723,30677
400,52781,30644
400,53099,31075
400,52747,30991
400,52678,30965
400,53086,31193
419,53750,31807
419,53514,31150
419,53584,31085
419,53887,31424
419,53521,30947
419,53840,31056
419,53735,30948
419,53576,30834
419,53284,30805
419,53073,30524
419,53869,30931
419,53964,30932
419,53633,30930
419,53216,30688
419,53679,30469
419,53956,30831
419,53714,31110
419,54088,30896
419,53396,30868
419,53460,31196
438,54842,30755
438,54653,30646
438,54754,31023
438,54458,30973
438,54776,31123
438,54526,30798
438,54735,31030
438,54645,31244
438,54806,31525
438,54748,31239
438,54527,31264
438,54682,31229
438,54990,31430
438,55018,31688
438,54641,31396
438,54593,30875
438,54841,31279
438,54698,31430
438,54375,31468
438,54924,30720
457,55689,31436
457,56164,31205
457,55647,31205
457,55666,31426
457,55860,31068
457,55717,31378
457,55733,31098
457,55684,31036
457,55487,31213
457,55698,30987
457,55424,31109
457,55506,30873
457,55856,30667
457,55848,31336
457,55940,31217
457,55742,31045
457,55997,31234
457,55530,31110
457,55774,31172
457,55303,31248
476,57352,30990
476,57947,30627
476,57307,30981
476,57024,30950
476,57273,30957
476,57251,31172
476,57191,30988
476,57491,31326
476,56917,31189
476,56832,30697
476,57755,31135
476,57343,30998
476,60044,30871
476,57302,31135
476,57196,30695
476,56989,30616
476,57498,31019
476,57014,30648
476,56674,30579
476,57689,30929
495,58773,31044
495,58833,30728
495,59166,30984
495,58568,31025
495,58700,30840
495,58635,30943
495,59093,30940
495,58848,30696
495,58864,31234
495,58618,30870
495,58807,30980
495,59191,31197
495,59210,30923
495,58467,30756
495,59015,30838
495,58743,30709
495,58454,30814
495,59059,31002
495,58397,30619
495,61409,31069
514,59821,31103
514,59837,30913
514,59470,30691
514,59897,30632
514,59299,30509
514,59860,30927
514,59564,30638
514,60122,30962
514,59578,30870
514,59848,31254
514,59602,30990
514,59900,31040
514,59614,33531
514,59646,31042
514,60141,31332
514,59487,31222
514,59825,31325
514,59508,30973
514,59789,30836
514,59963,31068
533,60906,30864
533,60652,30769
533,60684,30939
533,60827,31045
533,60197,31205
533,63297,59027
533,60302,31039
533,60389,30758
533,60799,31202
533,60401,31181
533,61116,30874
533,60412,30948
533,60622,30943
533,60521,31254
533,60545,30785
533,60428,31110
533,60225,30856
533,60979,31622
533,62820,31588
533,60789,30843
552,61673,31768
552,61592,31192
552,61738,31085
552,61647,30750
552,62207,31150
552,61664,30947
552,61457,31122
552,61957,31068
552,61367,30648
552,62090,31095
552,61649,31107
552,61957,30925
552,61790,31230
552,61464,31198
552,62232,31086
552,61201,31189
552,61795,31246
552,62315,31271
552,61825,31322
552,61595,31456
571,62002,31248
571,62496,31148
571,62479,31025
571,61682,30838
571,62254,30981
571,62155,30990
571,62216,31108
571,62155,30854
571,61740,30676
571,62011,31279
571,62109,31144
571,62233,31013
571,62724,31236
571,62003,31266
571,62112,31234
571,62012,31023
571,61968,30878
571,62699,31396
571,62177,30979
571,62145,30892
590,62859,31066
590,63246,31268
590,62874,30811
590,62954,31330
590,63538,30939
590,63449,31176
590,62814,31155
590,63468,31073
590,78500,32186
590,67238,32429
590,63573,31395
590,63100,31393
590,63040,31191
590,62961,31071
590,63354,31154
590,63180,31365
590,62923,31525
590,62543,30990
590,63141,30947
590,62651,30823
609,64458,31261
609,64057,31009
609,64302,31080
609,64085,31183
609,63793,31119
609,63826,30882
609,64076,30807
609,64086,30848
609,64185,30683
609,63841,31218
609,63767,30961
609,63755,30726
609,64102,31561
609,63700,30607
609,64079,31116
609,63933,31463
609,64144,30731
609,64100,31050
609,64132,30940
609,63631,31095
628,64922,31468
628,65004,31211
628,64960,31375
628,65331,31719
628,64551,31408
628,64991,31360
628,65551,31717
628,67698,31564
628,65196,30753
628,64943,31250
628,64942,31376
628,65148,31205
628,65172,31380
628,65236,31138
628,65701,30828
628,65215,31452
628,65270,31452
628,64471,31102
628,65547,31490
628,65127,31500
647,66463,31512
647,65691,31377
647,65284,31628
647,65531,31226
647,65445,31368
647,65852,31282
647,65047,31458
647,65354,31355
647,65589,31404
647,65485,31098
647,65564,31161
647,65546,30939
647,65155,33592
647,65747,31385
647,65797,31251
647,65071,31379
647,65532,31538
647,65472,31731
647,65520,31278
647,65301,31576
666,66747,31285
666,66765,31457
666,66331,31071
666,66650,30770
666,66464,30987
666,66472,31330
666,66452,31248
666,67345,31521
666,66319,31436
666,66569,30908
666,67109,31602
666,66761,31476
666,66637,31495
666,66871,31126
666,66649,31317
666,66222,30869
666,66461,31311
666,66678,33728
666,66594,31430
666,66485,30983
685,68240,31531
685,67451,31238
685,66952,31160
685,67280,31181
685,67474,31371
685,67256,31485
685,67118,31236
685,67520,31163
685,67356,31144
685,67009,30785
685,67373,30710
685,67551,31636
685,67096,31291
685,67210,30838
685,67463,31109
685,67424,31393
685,67024,31463
685,67474,31725
685,67929,31297
685,67517,31417
704,67802,30785
704,68073,30846
704,71113,59637
704,67782,31291
704,68075,31398
704,68562,30824
704,68046,31106
704,67963,30969
704,67573,30724
704,68261,30592
704,68074,30920
704,67576,31093
704,67935,31168
704,67987,31236
704,67728,31201
704,68191,30902
704,68094,31340
704,67929,31239
704,68159,31289
704,67751,31139
723,69302,31418
723,69192,31255
723,69494,31023
723,68936,31447
723,69060,30892
723,69228,30961
723,69013,31353
723,69355,31525
723,68945,31094
723,69105,31022
723,69369,31074
723,69082,31550
723,68759,30868
723,68605,30910
723,69190,31125
723,68972,30976
723,68751,31255
723,68957,30914
723,69000,30907
723,68879,39444
742,69715,31639
742,69757,31108
742,70057,31171
742,69984,31235
742,69750,31456
742,69983,31521
742,69732,30956
742,69903,31138
742,70180,31019
742,70151,31201
742,69533,31451
742,69911,31239
742,70119,31044
742,69908,31339
742,69596,31124
742,69737,31026
742,69450,30986
742,69751,30766
742,70127,31239
742,69504,31288
761,71079,30964
761,70708,31017
761,71113,30935
761,71395,31450
761,71360,31004
761,71572,31301
761,70458,31166
761,71071,31303
761,71293,31372
761,70960,31147
761,70662,31328
761,70422,31154
761,70922,30843
761,70798,31186
761,70887,31316
761,70795,31074
761,73441,31176
761,70875,31171
761,71219,31086
761,70972,31242
780,71768,31714
780,71919,31557
780,71530,31292
780,71405,31197
780,72523,31593
780,72221,31223
780,72462,31667
780,71955,31235
780,71762,34199
780,71989,31487
780,72824,31241
780,71951,31381
780,72675,31951
780,71849,31222
780,72041,31232
780,72184,31542
780,72341,31418
780,71707,31210
780,72127,31607
780,72131,31789
799,72131,31221
799,72069,31443
799,72647,31752
799,72594,31305
799,73060,31460
799,72321,31675
799,71751,30799
799,72817,31013
799,72561,31193
799,72631,31423
799,72399,31392
799,72526,31311
799,72009,31118
799,72616,31387
799,72847,31389
799,72828,31759
799,72460,31396
799,72136,31434
799,72445,31750
799,72477,30997
818,73760,31238
818,73231,31199
818,73458,31310
818,73717,31198
818,73207,31472
818,73197,31412
818,73166,30837
818,73563,31252
818,73684,31025
818,73256,31526
818,73600,31379
818,73093,31361
818,73152,30878
818,73763,31038
818,73383,30970
818,73221,31354
818,73584,31476
818,73523,31476
818,73317,31531
818,73417,31331
837,74520,31385
837,74445,31570
837,74359,31296
837,73867,31298
837,73974,31185
837,73716,31230
837,73815,30950
837,74149,30982
837,74514,31493
837,74300,31416
837,74268,31553
837,74366,31382
837,74490,31103
837,74005,31404
837,74283,31278
837,73617,31278
837,74219,30894
837,74368,31400
837,74567,31464
837,74030,31358
856,75007,31671
856,74937,31230
856,75120,31504
856,74527,30756
856,74643,30831
856,75050,30783
856,74816,31184
856,75218,31513
856,75039,31654
856,75215,31193
856,75178,31534
856,75005,31693
856,74865,31216
856,75128,31328
856,75048,31446
856,75232,31088
856,75436,31223
856,75226,31092
856,75336,31152
856,75597,31710
875,76016,31252
875,76331,31592
875,76064,31308
875,76105,31725
875,76196,31275
875,76393,31444
875,76422,31446
875,76818,31512
875,76443,31409
875,76492,31465
875,76954,31623
875,76419,31646
875,76568,31580
875,76462,31398
875,75660,31205
875,76138,31311
875,78519,46542
875,75788,31174
875,76229,31465
875,76490,31303
894,77333,31344
894,77582,31297
894,77004,31660
894,76878,31877
894,76786,31830
894,77024,31917
894,76626,31955
894,76283,31742
894,76791,32075
894,76617,31654
894,77143,31855
894,77087,31299
894,77070,31532
894,76865,31844
894,77104,31660
894,77066,32126
894,76869,31619
894,77465,31775
894,76701,31794
894,76646,31713
913,78477,31775
913,78020,31437
913,78011,31538
913,77924,31536
913,77712,31537
913,77729,31268
913,77509,31511
913,77487,31002
913,77691,31370
913,77662,31107
913,78103,31097
913,77857,31287
913,77937,31611
913,77616,31567
913,77975,31699
913,77958,31322
913,78490,31653
913,78122,31232
913,77479,31483
913,77607,31481
932,78527,31436
932,78597,31777
932,78878,31958
932,78640,31768
932,78655,31801
932,78358,31569
932,78334,31792
932,78037,31341
932,78025,31389
932,78369,31231
932,78294,31033
932,78291,31568
932,78529,31491
932,78163,31401
932,78459,31637
932,81027,31450
932,78362,31239
932,78669,31267
932,78520,31149
932,78424,31409
951,79632,31298
951,79492,31146
951,79345,31193
951,79307,30934
951,79281,31473
951,79586,31753
951,79519,31282
951,79764,31599
951,79564,31212
951,79577,31495
951,79229,31314
951,79786,31497
951,79627,31233
951,79986,31462
951,79262,31080
951,79711,31348
951,79199,31210
951,79377,31300
951,78948,31164
951,79598,31380
970,80107,31372
970,80364,31475
970,80244,31185
970,80346,31372
970,79678,31430
970,80321,31518
970,80159,31491
970,79986,31275
970,80410,31286
970,80160,31023
970,80624,31649
970,80288,31311
970,80150,31560
970,80443,31540
970,80170,31178
970,80299,31621
970,80335,31530
970,80170,31470
970,80497,31396
970,80353,31406
989,81241,31290
989,81002,31651
989,81110,31170
989,80985,31283
989,81529,31314
989,80777,31476
989,81285,31314
989,81023,31399
989,81109,31269
989,81306,31363
989,80970,31419
989,80908,31251
989,81118,31258
989,83511,31686
989,80943,31529
989,80792,31257
989,80366,31189
989,80705,31234
989,80702,31212
989,81012,31276

Median Slopes Analysis
========

Model:
Time ~=    34.58
    + l    0.047
              µs

Min Squares Analysis
========

Data points distribution:
    l   mean µs  sigma µs       %
    1     33.74     0.159    0.4%
   20     36.09     0.104    0.2%
   39     36.57      0.08    0.2%
   58     37.19     0.084    0.2%
   77     38.63     0.082    0.2%
   96     39.26     0.084    0.2%
  115     39.93      0.07    0.1%
  134     41.02     0.106    0.2%
  153     42.12     0.093    0.2%
  172     42.55     0.085    0.1%
  191     43.59     0.087    0.1%
  210     44.37     0.062    0.1%
  229     45.39     0.067    0.1%
  248     46.08     0.056    0.1%
  267     47.09     0.114    0.2%
  286      47.8      0.09    0.1%
  305     48.81     0.121    0.2%
  324     49.79     0.055    0.1%
  343      50.4     0.084    0.1%
  362     51.35     0.125    0.2%
  381     52.02       0.1    0.1%
  400     52.91     0.099    0.1%
  419     53.65     0.101    0.1%
  438     54.71     0.055    0.1%
  457     55.71     0.055    0.0%
  476     57.27     0.116    0.2%
  495     58.82     0.124    0.2%
  514     59.74      0.11    0.1%
  533     60.62     0.142    0.2%
  552     61.73     0.103    0.1%
  571     62.13     0.071    0.1%
  590     63.13     0.167    0.2%
  609     64.01     0.103    0.1%
  628     65.13     0.104    0.1%
  647      65.5     0.064    0.0%
  666     66.59      0.09    0.1%
  685     67.37     0.092    0.1%
  704     67.99     0.087    0.1%
  723     69.05     0.085    0.1%
  742     69.84     0.099    0.1%
  761     70.98     0.121    0.1%
  780     72.03     0.117    0.1%
  799      72.5     0.095    0.1%
  818     73.39     0.129    0.1%
  837     74.23     0.126    0.1%
  856      75.1     0.078    0.1%
  875     76.35     0.116    0.1%
  894     76.94     0.112    0.1%
  913     77.84     0.126    0.1%
  932     78.44     0.086    0.1%
  951     79.49     0.109    0.1%
  970     80.26     0.073    0.0%
  989     81.01     0.069    0.0%

Quality and confidence:
param     error
l             0

Model:
Time ~=    34.51
    + l    0.048
              µs

