Pallet: "claims", Extrinsic: "keccak256", Lowest values: [], Highest values: [], Steps: [50], Repeat: 50
i,extrinsic_time,storage_root_time
2600,2660000,7000
2600,2532000,7000
2600,2955000,7000
2600,2250000,6000
2600,2277000,7000
2600,2246000,8000
2600,2373000,7000
2600,2092000,6000
2600,2270000,6000
2600,2816000,8000
2600,2536000,7000
2600,2353000,6000
2600,2400000,6000
2600,3123000,9000
2600,2252000,6000
2600,2401000,8000
2600,2938000,8000
2600,2968000,7000
2600,2760000,7000
2600,2531000,7000
2600,2080000,6000
2600,2087000,5000
2600,2244000,8000
2800,2232000,6000
2800,3130000,9000
2800,2249000,6000
2800,2915000,8000
2800,2739000,7000
2800,3214000,7000
2800,2725000,7000
2800,2722000,8000
2800,2341000,7000
2800,3165000,8000
2800,3016000,7000
2800,2732000,7000
2800,2838000,7000
2800,3214000,7000
2800,2756000,7000
2800,2336000,6000
2800,2231000,6000
2800,2233000,6000
2800,2865000,7000
2800,2729000,7000
2800,3019000,6000
2800,2729000,7000
2800,3157000,7000
2800,2738000,6000
2800,2230000,6000
2800,2363000,6000
2800,2584000,8000
2800,2929000,7000
2800,2727000,8000
2800,2855000,8000
2800,3025000,8000
2800,2403000,6000
2800,2403000,7000
2800,2734000,7000
2800,2229000,6000
2800,2234000,7000
2800,2342000,6000
2800,2250000,6000
2800,3176000,8000
2800,2742000,7000
2800,2853000,8000
2800,2721000,7000
2800,3151000,9000
2800,2732000,7000
2800,2588000,8000
2800,2970000,7000
2800,3152000,9000
2800,3089000,7000
2800,2759000,7000
2800,2233000,6000
3000,3390000,8000
3000,2409000,6000
3000,3213000,9000
3000,2946000,7000
3000,2919000,7000
3000,2394000,6000
3000,2771000,7000
3000,3070000,8000
3000,2924000,7000
3000,3222000,7000
3000,3213000,7000
3000,2926000,7000
3000,3219000,7000
3000,3177000,6000
3000,3325000,7000
3000,3443000,8000
3000,3109000,8000
3000,3182000,6000
3000,2390000,6000
3000,2603000,6000
3000,3222000,8000
3000,2924000,9000
3000,3057000,6000
3000,3221000,7000
3000,3181000,6000
3000,2394000,7000
3000,3415000,9000
3000,2922000,8000
3000,2392000,6000
3000,3375000,8000
3000,2930000,6000
3000,3291000,7000
3000,2918000,7000
3000,2655000,6000
3000,3233000,8000
3000,4080000,7000
3000,2931000,7000
3000,3128000,8000
3000,3376000,9000
3000,2948000,7000
3000,2932000,6000
3000,2774000,126000
3000,2919000,7000
3000,3226000,7000
3000,2928000,7000
3000,2755000,6000
3000,2696000,6000
3000,3221000,8000
3000,3556000,8000
3000,2394000,7000
3200,2947000,6000
3200,3062000,7000
3200,2549000,6000
3200,2813000,7000
3200,3362000,10000
3200,2552000,6000
3200,3584000,10000
3200,3117000,7000
3200,3093000,9000
3200,3141000,7000
3200,2880000,7000
3200,2724000,20000
3200,3321000,6000
3200,2805000,6000
3200,2549000,6000
3200,2552000,7000
3200,3304000,7000
3200,3125000,7000
3200,2915000,7000
3200,3510000,7000
3200,2603000,8000
3200,2658000,8000
3200,3400000,9000
3200,2806000,6000
3200,2801000,7000
3200,3315000,7000
3200,3338000,7000
3200,3116000,6000
3200,3232000,8000
3200,2668000,7000
3200,3484000,7000
3200,3527000,7000
3200,3409000,7000
3200,3138000,7000
3200,3120000,8000
3200,2951000,6000
3200,2549000,7000
3200,2553000,6000
3200,3503000,9000
3200,3111000,7000
3200,3019000,9000
3200,3552000,7000
3200,3115000,7000
3200,3406000,7000
3200,3136000,132000
3200,3101000,8000
3200,4702000,9000
3200,3116000,7000
3200,3116000,7000
3200,3659000,8000
3400,3532000,7000
3400,3618000,8000
3400,3606000,8000
3400,3826000,8000
3400,3429000,6000
3400,2710000,7000
3400,3121000,7000
3400,2711000,7000
3400,2827000,6000
3400,3137000,7000
3400,3349000,7000
3400,3514000,8000
3400,3348000,7000
3400,3690000,7000
3400,3313000,7000
3400,2709000,5000
3400,3635000,7000
3400,3517000,8000
3400,3311000,7000
3400,3646000,7000
3400,3030000,6000
3400,3990000,10000
3400,3305000,6000
3400,3860000,8000
3400,3446000,7000
3400,2973000,6000
3400,3302000,7000
3400,2839000,6000
3400,2728000,6000
3400,3137000,7000
3400,3899000,7000
3400,3313000,7000
3400,3609000,7000
3400,3551000,7000
3400,3795000,8000
3400,3295000,7000
3400,3798000,8000
3400,3088000,6000
3400,3842000,8000
3400,2711000,6000
3400,2816000,7000
3400,3826000,8000
3400,3338000,7000
3400,3636000,8000
3400,3819000,8000
3400,3307000,7000
3400,3576000,6000
3400,3183000,7000
3400,3306000,7000
3400,3341000,8000
3600,3500000,8000
3600,3510000,8000
3600,3322000,8000
3600,3510000,7000
3600,3708000,7000
3600,3801000,7000
3600,3745000,8000
3600,4028000,7000
3600,3282000,7000
3600,3824000,7000
3600,3795000,8000
3600,3527000,8000
3600,3612000,6000
3600,3501000,8000
3600,2947000,5000
3600,3788000,8000
3600,3033000,6000
3600,3157000,7000
3600,4164000,8000
3600,3511000,7000
3600,3830000,7000
3600,3939000,8000
3600,3501000,8000
3600,3113000,7000
3600,3808000,7000
3600,3511000,7000
3600,3606000,7000
3600,4144000,8000
3600,2865000,8000
3600,2868000,7000
3600,3940000,8000
3600,3512000,6000
3600,4039000,10000
3600,3449000,6000
3600,2994000,6000
3600,2876000,6000
3600,3488000,7000
3600,3930000,7000
3600,3514000,7000
3600,3363000,7000
3600,2966000,6000
3600,4029000,8000
3600,4032000,8000
3600,3458000,7000
3600,3739000,8000
3600,3511000,9000
3600,2871000,6000
3600,3150000,6000
3600,2865000,6000
3600,4871000,9000
3800,3692000,7000
3800,3313000,6000
3800,3989000,7000
3800,3725000,10000
3800,3697000,7000
3800,3702000,6000
3800,3513000,8000
3800,3491000,7000
3800,3890000,7000
3800,3377000,7000
3800,4299000,10000
3800,3712000,6000
3800,4085000,8000
3800,3714000,7000
3800,3688000,7000
3800,4138000,7000
3800,4231000,7000
3800,3713000,9000
3800,4308000,7000
3800,3665000,6000
3800,3990000,7000
3800,3053000,6000
3800,3350000,7000
3800,3032000,5000
3800,3025000,7000
3800,3836000,6000
3800,3698000,7000
3800,3508000,6000
3800,3956000,9000
3800,4036000,7000
3800,4242000,8000
3800,4012000,9000
3800,4006000,7000
3800,3307000,7000
3800,3320000,6000
3800,3511000,6000
3800,3894000,8000
3800,3828000,7000
3800,5113000,8000
3800,3705000,7000
3800,4127000,7000
3800,3652000,7000
3800,3416000,8000
3800,3925000,7000
3800,3690000,6000
3800,3633000,7000
3800,3697000,8000
3800,3542000,7000
3800,3923000,7000
3800,3704000,7000
4000,3995000,7000
4000,4107000,6000
4000,4078000,7000
4000,3292000,7000
4000,3207000,7000
4000,3438000,8000
4000,4316000,8000
4000,3188000,6000
4000,4200000,7000
4000,4019000,6000
4000,3733000,7000
4000,3898000,7000
4000,3736000,7000
4000,3705000,6000
4000,4199000,7000
4000,4198000,7000
4000,4173000,8000
4000,3784000,7000
4000,4271000,7000
4000,3321000,7000
4000,4436000,9000
4000,4156000,7000
4000,4027000,7000
4000,3184000,6000
4000,3180000,6000
4000,3831000,7000
4000,3310000,5000
4000,4174000,8000
4000,4020000,9000
4000,4098000,7000
4000,3185000,7000
4000,4679000,10000
4000,3913000,7000
4000,3183000,6000
4000,3887000,7000
4000,4198000,9000
4000,4498000,8000
4000,3552000,6000
4000,4142000,7000
4000,4181000,8000
4000,4090000,7000
4000,3783000,6000
4000,3481000,7000
4000,3895000,7000
4000,3985000,7000
4000,3547000,6000
4000,4183000,7000
4000,4327000,7000
4000,4461000,8000
4000,4448000,8000
4200,4495000,8000
4200,4085000,8000
4200,3340000,5000
4200,4411000,7000
4200,4086000,7000
4200,4694000,9000
4200,4209000,6000
4200,3349000,6000
4200,3465000,7000
4200,4310000,8000
4200,4106000,6000
4200,3348000,6000
4200,4376000,7000
4200,4371000,7000
4200,3582000,6000
4200,4235000,8000
4200,4106000,8000
4200,3364000,6000
4200,3389000,6000
4200,4379000,7000
4200,4086000,8000
4200,3892000,6000
4200,4082000,7000
4200,3910000,7000
4200,3669000,7000
4200,3348000,5000
4200,3653000,7000
4200,4699000,8000
4200,4430000,7000
4200,4395000,8000
4200,4079000,8000
4200,4421000,7000
4200,4693000,8000
4200,4383000,7000
4200,4493000,7000
4200,4298000,7000
4200,4712000,8000
4200,4178000,7000
4200,4368000,8000
4200,4692000,10000
4200,4811000,8000
4200,4393000,6000
4200,3336000,6000
4200,4701000,7000
4200,4086000,7000
4200,4392000,7000
4200,4382000,7000
4200,4033000,7000
4200,3918000,7000
4200,4093000,7000
4400,3519000,6000
4400,4951000,8000
4400,5005000,7000
4400,4506000,8000
4400,4288000,6000
4400,4968000,8000
4400,4276000,6000
4400,3530000,8000
4400,4362000,6000
4400,4599000,6000
4400,4275000,7000
4400,4421000,6000
4400,4571000,7000
4400,4480000,8000
4400,4681000,6000
4400,4293000,8000
4400,4939000,8000
4400,4577000,7000
4400,4646000,7000
4400,4287000,7000
4400,4574000,8000
4400,4406000,8000
4400,3522000,6000
4400,4920000,7000
4400,3627000,5000
4400,3930000,8000
4400,3499000,6000
4400,3612000,7000
4400,4617000,7000
4400,4911000,9000
4400,4296000,7000
4400,4453000,8000
4400,4271000,6000
4400,3759000,5000
4400,3724000,6000
4400,3650000,6000
4400,4073000,9000
4400,4286000,7000
4400,4574000,9000
4400,3504000,6000
4400,3506000,7000
4400,4385000,9000
4400,4027000,6000
4400,3584000,7000
4400,3595000,6000
4400,3525000,6000
4400,4073000,6000
4400,3531000,6000
4400,4943000,7000
4400,3507000,7000
4600,4706000,9000
4600,4008000,7000
4600,4423000,7000
4600,4480000,7000
4600,4768000,8000
4600,3769000,6000
4600,4769000,7000
4600,3667000,6000
4600,3921000,6000
4600,4312000,7000
4600,4472000,8000
4600,4829000,8000
4600,4404000,7000
4600,4146000,6000
4600,4904000,7000
4600,4684000,7000
4600,4469000,6000
4600,4156000,7000
4600,4211000,7000
4600,4499000,7000
4600,5323000,7000
4600,4499000,8000
4600,4680000,8000
4600,4768000,7000
4600,3819000,8000
4600,5141000,7000
4600,3761000,6000
4600,5136000,7000
4600,4466000,7000
4600,4677000,9000
4600,4753000,8000
4600,4479000,7000
4600,4770000,6000
4600,4478000,8000
4600,4771000,6000
4600,5174000,7000
4600,3653000,6000
4600,4761000,7000
4600,4467000,7000
4600,3678000,6000
4600,4303000,8000
4600,4470000,7000
4600,3655000,6000
4600,5718000,7000
4600,4749000,7000
4600,4781000,6000
4600,4765000,7000
4600,4734000,6000
4600,5684000,7000
4600,4696000,7000
4800,4339000,7000
4800,4758000,6000
4800,4698000,6000
4800,3818000,6000
4800,4042000,5000
4800,5297000,7000
4800,4665000,7000
4800,4871000,7000
4800,4660000,8000
4800,4955000,7000
4800,4994000,6000
4800,3956000,5000
4800,4467000,7000
4800,4796000,7000
4800,4632000,7000
4800,5320000,7000
4800,4702000,7000
4800,4911000,7000
4800,4663000,7000
4800,5430000,6000
4800,4663000,8000
4800,4674000,8000
4800,4955000,131000
4800,4902000,8000
4800,4661000,7000
4800,5345000,7000
4800,5302000,8000
4800,4936000,8000
4800,4627000,6000
4800,4959000,9000
4800,4693000,7000
4800,4665000,8000
4800,4964000,7000
4800,4675000,7000
4800,5266000,8000
4800,4979000,7000
4800,3919000,6000
4800,3923000,6000
4800,3920000,6000
4800,4060000,23000
4800,4477000,7000
4800,3823000,6000
4800,4896000,9000
4800,4665000,8000
4800,4459000,21000
4800,5042000,10000
4800,4657000,7000
4800,4904000,7000
4800,5296000,7000
4800,4896000,6000
5000,4213000,6000
5000,5003000,7000
5000,4853000,7000
5000,5163000,7000
5000,4402000,7000
5000,4966000,8000
5000,5358000,7000
5000,3979000,6000
5000,3990000,6000
5000,4970000,7000
5000,4857000,7000
5000,5090000,7000
5000,5271000,10000
5000,4861000,7000
5000,5563000,7000
5000,4987000,8000
5000,4525000,7000
5000,5155000,7000
5000,5199000,7000
5000,5160000,7000
5000,5150000,9000
5000,4976000,6000
5000,5535000,8000
5000,5595000,7000
5000,4853000,7000
5000,5056000,7000
5000,4854000,8000
5000,5194000,7000
5000,5569000,7000
5000,4862000,7000
5000,5142000,9000
5000,4762000,6000
5000,5174000,8000
5000,5224000,6000
5000,4866000,7000
5000,5531000,7000
5000,4843000,7000
5000,4705000,8000
5000,5147000,8000
5000,5257000,8000
5000,5549000,7000
5000,4867000,8000
5000,3972000,5000
5000,5153000,7000
5000,4854000,8000
5000,4119000,6000
5000,4396000,6000
5000,4964000,6000
5000,4852000,8000
5000,5439000,8000
5200,4946000,6000
5200,4906000,7000
5200,5251000,7000
5200,4134000,6000
