Pallet: "democracy", Extrinsic: "second", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
66,42273,54736
66,42480,54476
66,42707,55701
66,42688,54527
68,42608,55464
68,42757,54549
68,43018,55273
68,43220,54820
68,44000,55484
68,42562,54885
68,43117,54805
68,42948,55187
68,43272,54589
68,42681,54761
68,42456,54107
68,42974,54714
68,42426,57859
68,43247,55460
68,42659,54789
68,42879,54898
68,43277,55101
68,43035,54889
68,43266,55909
68,42892,54830
70,44029,55169
70,43049,55188
70,43516,55288
70,43190,54757
70,43304,54808
70,43954,55907
70,43162,55575
70,44420,56224
70,43925,55405
70,42867,54863
70,43766,55283
70,44051,55013
70,43819,55115
70,43330,55111
70,42986,55052
70,43262,55116
70,44083,55051
70,43121,55265
70,43324,55035
70,43799,55242
72,43809,55458
72,43880,55253
72,43602,55301
72,44003,55907
72,43792,55502
72,43964,54954
72,44110,55200
72,43279,55419
72,43485,56294
72,43321,55615
72,43561,55139
72,43029,55547
72,43343,58208
72,44162,55169
72,43773,55325
72,43639,55236
72,43516,55479
72,43758,55048
72,43780,55251
72,43805,54733
74,43282,54936
74,43465,55291
74,43967,55653
74,43972,55301
74,44088,55190
74,43273,55344
74,43637,55538
74,43092,55144
74,43149,55214
74,43706,58491
74,43657,55637
74,43731,55051
74,43588,55214
74,44171,55360
74,43963,55086
74,43811,55344
74,43642,55049
74,43732,54995
74,43816,55085
74,44254,54682
76,44034,55015
76,43849,54940
76,44131,55412
76,44202,54985
76,44106,54950
76,44296,54666
76,43843,54912
76,44422,55161
76,43483,54931
76,44043,55405
76,43920,54975
76,43498,55375
76,43481,54623
76,43610,55262
76,43570,55166
76,43551,55288
76,44259,55441
76,44209,54946
76,44396,54439
76,43768,55056
78,44308,55428
78,44379,54665
78,45522,55384
78,44950,54731
78,44049,54741
78,44681,54840
78,44140,55122
78,44462,54726
78,44501,55003
78,44319,55260
78,43990,54753
78,45220,55016
78,44533,55556
78,44843,54982
78,44683,54701
78,44171,54772
78,44306,54791
78,44197,54804
78,44643,55166
78,44801,54710
80,45728,55172
80,45692,54629
80,45024,54608
80,46130,55236
80,46016,54495
80,45133,55369
80,44403,55403
80,44915,55804
80,44765,55446
80,44689,56066
80,44458,54964
80,45211,54695
80,45501,55462
80,45449,54965
80,45690,54997
80,45346,54502
80,44670,57184
80,45848,55385
80,44892,54858
80,45689,54515
82,45734,55152
82,45547,55218
82,45851,54913
82,46039,54822
82,45271,55008
82,46006,55123
82,45376,54676
82,45436,55073
82,45580,54846
82,45387,55118
82,45430,55105
82,44595,55772
82,45379,54527
82,45699,54401
82,45203,54591
82,45239,54654
82,45643,55075
82,47038,56016
82,45881,55271
82,45626,54324
84,46056,55165
84,45598,55080
84,45316,55914
84,44899,55608
84,44841,55537
84,45509,55806
84,45669,55329
84,46230,54700
84,45817,54611
84,46104,54741
84,45494,55295
84,45751,54750
84,45660,54651
84,46169,55474
84,45636,55331
84,45782,55087
84,45655,54831
84,46005,54689
84,45915,54745
84,46232,55182
86,46497,55255
86,46145,54620
86,46701,54650
86,46023,55342
86,46211,54755
86,46188,54658
86,46225,54761
86,46435,55199
86,46681,55272
86,46356,54671
86,46056,54971
86,46193,54651
86,45743,55108
86,46412,55238
86,45385,54839
86,46361,55116
86,46363,55440
86,46917,54916
86,46138,54842
86,45736,54896
88,46408,55520
88,45826,54738
88,46914,55178
88,46096,54793
88,45846,55318
88,46295,54857
88,45793,55046
88,45649,55167
88,46396,55010
88,46023,54624
88,46018,57934
88,47276,54487
88,45510,54538
88,46090,57950
88,46241,54936
88,46083,55153
88,49233,55072
88,46240,54939
88,45894,55122
88,46624,54772
90,46533,55935
90,46364,55570
90,47123,55325
90,47336,54704
90,46066,54738
90,46901,54953
90,46293,55368
90,46241,54730
90,46333,54844
90,45479,55742
90,46882,54990
90,46411,55039
90,46897,54687
90,46454,54864
90,46801,55337
90,46934,54966
90,47047,54694
90,46265,54783
90,49762,55347
90,46218,54768
92,46984,55028
92,47644,55317
92,47059,55214
92,47003,55427
92,47599,54923
92,47823,55282
92,47340,55396
92,46645,55886
92,46573,55421
92,47694,55648
92,47099,55089
92,47681,55166
92,47219,55135
92,46992,55308
92,47099,55227
92,46877,55549
92,46701,55857
92,46936,55103
92,47104,55234
92,46826,55214
94,51934,56476
94,47354,55223
94,47724,55326
94,47659,55172
94,47548,55243
94,47552,56398
94,47135,55151
94,46756,54878
94,47460,55033
94,47178,55543
94,47516,54732
94,47182,54521
94,47226,55173
94,47755,55363
94,47036,54872
94,47749,55170
94,48080,54780
94,48010,55607
94,47138,55722
94,47093,55399
96,50760,58306
96,46306,57036
96,46886,55764
96,46839,56030
96,47015,55498
96,46987,55941
96,47209,55821
96,47118,55742
96,47075,55814
96,47000,57017
96,47043,57093
96,46877,56310
96,46913,55815
96,46886,56053
96,47124,56359
96,46670,55873
96,46616,56239
96,46875,55405
96,47122,56266
96,47117,57152
98,47711,57613
98,47199,56461
98,47185,56164
98,47516,56566
98,47157,56855
98,47210,56252
98,46903,55612
98,47659,56126
98,46980,56870
98,47347,56786
98,46900,55619
98,48123,56177
98,47202,57064
98,47332,56395
98,46499,55638
98,47731,56291
98,47594,56654
98,47205,56604
98,47220,55855
98,47542,55628
100,47846,56404
100,48023,56038
100,48111,57475
100,47773,56792
100,48081,55751
100,47814,56484
100,47025,56033
100,48301,57117
100,47302,56287
100,47874,55880
100,47710,56386
100,48218,55806
100,47921,57325
100,47643,56514
100,47667,56204
100,47968,56155
100,47448,55817
100,47706,57401
100,47876,56649
100,47823,56148

Median Slopes Analysis
========

Model:
Time ~=    30.73
    + s     0.18
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0      27.1     0.085    0.3%
    2     28.64     0.145    0.5%
    4     29.41     0.072    0.2%
    6     30.61     0.091    0.2%
    8     30.91     0.129    0.4%
   10     31.84     0.145    0.4%
   12     32.08     0.132    0.4%
   14      32.8     0.133    0.4%
   16     33.58     0.144    0.4%
   18     34.04     0.089    0.2%
   20     34.51     0.096    0.2%
   22     35.21     0.176    0.4%
   24     35.55      0.07    0.1%
