Pallet: "democracy", Extrinsic: "external_propose", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
39,13496,8635
39,13574,8589
39,13649,8507
39,13710,8574
39,13547,8665
39,13470,8671
39,13401,8604
39,13429,8546
40,13750,8522
40,13798,8697
40,13429,8617
40,13512,8754
40,13526,8707
40,13735,8677
40,13565,8731
40,13454,8581
40,13507,8680
40,14114,8978
40,13639,8650
40,13587,8622
40,13486,8619
40,13584,8576
40,13570,8705
40,13736,8833
40,13490,8698
40,13526,8593
40,13510,8789
40,13556,8644
41,13666,8732
41,13616,8667
41,13643,8568
41,13698,8676
41,15135,8858
41,13675,8550
41,13654,8689
41,13541,8606
41,13835,8609
41,13462,8740
41,13440,8678
41,13520,8543
41,13636,8586
41,13420,8768
41,13401,8597
41,13508,8715
41,13481,8583
41,13565,8493
41,13516,8618
41,13678,8692
42,13650,8819
42,13619,8633
42,13386,8548
42,13433,8699
42,13392,8485
42,13253,8573
42,13254,8629
42,13511,8582
42,13368,8594
42,13519,8607
42,13393,8586
42,13404,8577
42,13474,8556
42,13512,8640
42,13307,8670
42,13532,8614
42,13484,8983
42,13378,8674
42,13268,8768
42,13658,8502
43,13912,8650
43,13676,8714
43,13398,8705
43,13386,8731
43,13432,8632
43,13705,8753
43,13526,8668
43,13512,8680
43,13385,8706
43,13407,8555
43,13377,8636
43,13574,8710
43,13619,8816
43,13485,8873
43,13533,8657
43,13445,8713
43,13319,8668
43,13398,8664
43,13390,8731
43,13383,8581
44,13520,8754
44,13631,8739
44,13552,8677
44,13555,8719
44,13622,8611
44,13662,8787
44,13628,8735
44,13462,8704
44,14085,9009
44,13671,8575
44,13431,8668
44,13570,8575
44,13661,8700
44,13523,8809
44,13735,8665
44,13638,8750
44,13449,8713
44,13521,8650
44,13546,8670
44,13555,8582
45,13611,8743
45,13465,8596
45,13419,8654
45,13568,8655
45,13409,8518
45,13511,8572
45,13598,8734
45,13713,8830
45,13465,8498
45,13487,8660
45,13389,8751
45,13536,8710
45,13489,8638
45,13645,8598
45,13431,8565
45,13498,8786
45,13464,8711
45,13556,8585
45,13603,8608
45,13500,8791
46,13671,8775
46,13501,8713
46,13600,8726
46,13712,8605
46,13631,8633
46,13641,8607
46,13453,8567
46,13666,8564
46,13443,8588
46,13649,8737
46,13667,8811
46,13650,8604
46,13561,8652
46,13441,8711
46,13497,8653
46,13453,8606
46,13463,8584
46,13591,8600
46,13446,8576
46,13575,8615
47,13553,8722
47,13553,8619
47,13597,8677
47,13626,8613
47,13398,8761
47,13501,8713
47,13584,8603
47,13452,8721
47,13395,8589
47,13501,8582
47,13409,8547
47,13640,8631
47,13516,8699
47,13614,8609
47,13674,8627
47,13571,8684
47,13490,8556
47,13562,8615
47,13692,8630
47,13543,8615
48,13650,8671
48,13860,8676
48,13636,8647
48,13564,8591
48,13774,8773
48,13714,8467
48,13722,8615
48,16317,9114
48,13601,8557
48,13660,8662
48,13517,8529
48,13830,8707
48,13535,8683
48,13717,8541
48,13715,8695
48,13741,8615
48,13455,8574
48,13649,8652
48,13486,8698
48,13595,8567
49,13535,8621
49,13467,8665
49,13597,8598
49,13619,8600
49,13464,8633
49,13592,8634
49,13508,8740
49,13570,8609
49,13524,8644
49,13680,8763
49,13529,8687
49,13477,8530
49,13566,8533
49,13410,8593
49,13451,8624
49,13492,8583
49,13514,8542
49,13669,8650
49,13596,8602
49,13593,8622
50,13513,8534
50,13590,8684
50,13395,8626
50,13327,8511
50,13379,8536
50,13415,8385
50,13540,8661
50,13305,8530
50,13461,8652
50,13430,8822
50,13491,8569
50,13508,8588
50,13372,8575
50,13413,8624
50,13418,8524
50,13542,8457
50,13490,8530
50,13374,8575
50,13401,8613
50,13392,8510
51,14029,8890
51,13750,8670
51,13554,8507
51,13701,8623
51,13579,8651
51,13648,8586
51,13475,8508
51,13604,8516
51,13650,8628
51,13537,8532
51,13620,8597
51,13611,8592
51,13690,8661
51,13597,8698
51,13548,8611
51,13628,8748
51,13562,8598
51,13509,8575
51,13448,8610
51,13577,8690
52,13622,8708
52,13568,8657
52,13498,8665
52,13919,8619
52,13678,8690
52,17799,23846
52,13731,8708
52,13630,8647
52,13485,8602
52,13537,8646
52,13503,8568
52,13430,8585
52,13672,8625
52,13425,8698
52,13676,8738
52,13682,8687
52,13815,8663
52,13830,8572
52,13517,8802
52,13455,8576
53,13637,8681
53,13460,8580
53,13421,8557
53,13337,8614
53,13449,8516
53,13538,8687
53,13460,8740
53,13537,8605
53,13611,8719
53,13353,8577
53,13475,8571
53,13444,8574
53,13485,8593
53,13473,8642
53,13383,8542
53,13446,8587
53,13612,8483
53,13886,8788
53,13738,8762
53,15082,8810
54,13700,8562
54,13591,8672
54,13334,8611
54,13419,8629
54,13412,8550
54,13449,8552
54,13325,8482
54,13434,8555
54,13448,8717
54,13670,8672
54,13389,8624
54,13520,8580
54,13448,8659
54,13523,8549
54,13501,8632
54,13438,8573
54,13484,8509
54,13397,8634
54,13453,8683
54,13444,8622
55,14140,8765
55,13607,8680
55,13677,8702
55,13517,8604
55,13468,8740
55,13403,8762
55,13550,8660
55,13794,8653
55,13593,8606
55,13540,8606
55,13658,8754
55,13626,8656
55,13682,8728
55,13534,8756
55,13440,8645
55,13464,8844
55,13504,8671
55,13387,8677
55,13488,8714
55,13515,8629
56,13360,8662
56,13468,8616
56,13700,8701
56,13557,8713
56,13743,8693
56,13476,8736
56,13434,8657
56,13588,8726
56,13566,8803
56,13537,8607
56,13606,8670
56,13462,8646
56,13438,8682
56,13725,8638
56,13519,8672
56,13697,8694
56,13369,8603
56,13375,8626
56,13561,8641
56,13419,8619
57,13737,8529
57,13641,8641
57,13619,8581
57,13469,8623
57,13498,8577
57,13482,8644
57,13477,8725
57,13501,8597
57,13296,8638
57,13333,8561
57,13349,8616
57,13449,8538
57,13359,8568
57,13417,8618
57,13387,8568
57,13450,8554
57,13503,8623
57,13405,8772
57,13512,8615
57,13554,8588
58,13845,8541
58,13499,8563
58,13334,8645
58,13654,8650
58,13405,8633
58,13400,8547
58,13431,8667
58,13475,8605
58,13541,8737
58,13542,8575
58,13576,8648
58,13409,8797
58,13488,8676
58,13491,8636
58,13438,8550
58,13438,8658
58,13248,8573
58,13343,8526
58,13476,8566
58,13628,8538
59,13866,8753
59,13555,8760
59,13523,8667
59,13364,8761
59,13451,8558
59,13528,8680
59,13523,8669
59,13498,8678
59,13404,8650
59,13519,8568
59,13473,8665
59,13500,8622
59,13694,8799
59,13556,8627
59,13565,8664
59,13445,8662
59,13454,8588
59,13514,8669
59,13380,8588
59,13524,8534
60,13782,8693
60,13484,8596
60,13446,8626
60,26552,8759
60,13578,8786
60,13513,8609
60,13524,8623
60,13613,8525
60,13372,8625
60,13421,8611
60,13368,8599
60,13342,8572
60,13496,8639
60,13576,8683
60,13530,8767
60,13514,8592
60,13351,8652
60,13453,8612
60,13475,8656
60,13532,8536
61,13606,8798
61,13546,8648
61,13461,8643
61,13542,8582
61,13631,8552
61,13859,8740
61,13779,8689
61,13711,8720
61,13539,8625
61,13696,8700
61,13711,8667
61,13624,8509
61,13590,8635
61,13569,8648
61,13501,8648
61,13864,8546
61,13561,8621
61,13712,8585
61,13535,8622
61,13626,8713
62,13530,8804
62,13506,8584
62,13355,8573
62,13493,8436
62,13612,8621
62,13522,8698
62,13347,8551
62,13441,8646
62,13490,8754
62,13471,8684
62,13450,8676
62,13438,8606
62,13343,8650
62,13292,8605
62,13523,8653
62,13391,8636
62,13624,8588
62,13427,8632
62,13386,8499
62,13497,8629
63,13732,8742
63,13571,8601
63,13586,8545
63,13463,8590
63,13512,8541
63,13501,8535
63,13429,8452
63,13619,8649
63,13447,8479
63,13492,8522
63,13691,8652
63,13661,8677
63,13525,8661
63,13695,8584
63,13504,8709
63,13626,8694
63,13579,8619
63,13549,8727
63,13579,8607
63,13521,8564
64,13614,8559
64,16371,9005
64,13680,8634
64,13784,8656
64,13647,8669
64,13730,8642
64,13383,8678
64,13616,8780
64,13622,8819
64,13572,8756
64,13552,8670
64,13679,8657
64,13647,8609
64,13617,8702
64,13690,8639
64,13528,8668
64,13547,8584
64,13549,8736
64,13543,8606
64,13488,8654
65,13440,8597
65,13692,8651
65,13485,8599
65,13449,8629
65,13627,8620
65,13619,8639
65,13646,8637
65,13373,8641
65,13525,8460
65,13552,8732
65,13376,8562
65,13449,8607
65,13569,8686
65,13521,8588
65,13508,8664
65,13575,8595
65,13656,8656
65,13625,8571
65,13438,8649
65,13485,8789
66,13513,8500
66,13458,8682
66,13527,8535
66,13627,8670
66,13513,8550
66,13579,8653
66,13533,8524
66,13494,8535
66,13505,8774
66,13495,8727
66,13460,8693
66,13550,8614
66,13403,8727
66,13444,8725
66,13405,8690
66,14986,8770
66,13512,8658
66,13537,8596
66,13394,8622
66,13414,8624
67,13622,8680
67,13597,8703
67,13555,8691
67,13444,8569
67,13568,8688
67,13584,8541
67,13553,8575
67,13623,8609
67,13487,8602
67,13499,8656
67,13646,8724
67,13481,8599
67,13555,8639
67,13670,8611
67,13572,8553
67,13454,8492
67,13656,8593
67,13760,8492
67,13732,8694
67,13433,8511
68,17793,8944
68,13617,8612
68,13541,8619
68,13540,8666
68,13388,8587
68,13524,8604
68,13638,8747
68,13263,8681
68,13336,8538
68,13464,8812
68,13449,8650
68,13519,8688
68,13547,8668
68,13386,8533
68,13372,8475
68,13410,8669
68,13484,8634
68,13284,8520
68,13509,8692
68,13531,8685
69,13815,8685
69,13425,8695
69,13565,8687
69,13786,8709
69,13731,8735
69,13553,8858
69,13475,8784
69,13579,8614
69,13640,8609
69,13596,8735
69,13668,8597
69,13652,8673
69,13589,8671
69,13716,8710
69,13685,8680
69,13559,8617
69,13694,8638
69,13766,8624
69,13779,8623
69,13534,8646
70,13713,8557
70,13638,8586
70,13521,8571
70,13436,8682
70,13459,8534
70,13551,8605
70,13426,8617
70,13597,8615
70,13389,8693
70,13534,8563
70,13325,8735
70,13435,8621
70,13456,8621
70,13488,8614
70,13592,8525
70,13446,8590
70,13473,8661
70,13513,8620
70,13602,8700
70,13512,8605
71,13959,8834
71,13678,8665
71,13635,8620
71,13561,8777
71,13663,8521
71,13657,8647
71,13586,8680
71,13758,8677
71,13622,8655
71,13611,8657
71,13670,8764
71,13940,8676
71,13663,8640
71,13773,8720
71,13640,8531
71,13694,8647
71,13599,8632
71,13601,8600
71,13593,8700
71,14335,8840
72,13713,8735
72,13648,8626
72,13581,8675
72,13772,8713
72,13868,8611
72,13680,8591
72,13703,8694
72,13638,8569
72,13538,8635
72,13742,8501
72,13506,8596
72,13749,8669
72,13666,8642
72,13836,8643
72,13625,8649
72,13659,8730
72,13445,8792
72,13549,8688
72,13592,8637
72,13788,8684
73,13701,8624
73,13601,8624
73,13538,8673
73,13546,8621
73,13614,8518
73,13628,8666
73,13670,8639
73,13590,8616
73,13608,8764
73,13653,8681
73,13643,8609
73,13458,8653
73,13460,8635
73,13543,8701
73,13569,8640
73,13688,8575
73,13679,8646
73,13681,8643
73,13627,8677
73,13664,8594
74,13795,8735
74,13640,8729
74,13650,8624
74,13529,8646
74,13696,8708
74,13614,8622
74,13704,8667
74,13593,8723
74,13753,8603
74,13573,8553
74,13636,8671
74,13581,8588
74,13525,8597
74,13409,8594
74,13600,8707
74,13474,8740
74,13607,8629
74,13646,8609
74,13447,8686
74,13477,8697
75,13654,8800
75,13655,8687
75,13632,8738
75,13520,8579
75,13579,8694
75,13466,8556
75,13468,8476
75,13459,8605
75,13525,8555
75,13378,8624
75,13566,8593
75,13608,8766
75,13659,8741
75,13553,8658
75,13466,8823
75,13678,8630
75,13362,8540
75,13464,8705
75,13812,8607
75,13392,8637
76,13628,8660
76,13768,8691
76,13536,8773
76,13594,8598
76,13693,8769
76,13592,8652
76,13619,8668
76,13571,8617
76,13441,8664
76,13584,8719
76,13455,8685
76,13639,8642
76,13461,8601
76,13569,8601
76,13590,8695
76,13474,8665
76,13533,8738
76,13581,8729
76,13540,8737
76,13687,8594
77,13714,8685
77,13723,8608
77,13573,8650
77,13633,8632
77,13563,8678
77,13689,8560
77,13568,8719
77,13579,8683
77,13453,8656
77,13488,8646
77,13564,8603
77,13472,8722
77,13673,8592
77,13606,8509
77,13668,8642
77,13632,8645
77,13498,8678
77,13556,8659
77,13552,8641
77,13515,8568
78,13615,8624
78,13554,8606
78,13436,8570
78,13517,8574
78,13738,8585
78,13609,8665
78,13626,8505
78,13675,8684
78,13672,8694
78,13834,8683
78,13654,8664
78,13647,8611
78,13524,8762
78,13380,8591
78,13527,8601
78,13559,8671
78,13620,8635
78,13645,8711
78,13581,8623
78,13702,8745
79,13694,8756
79,13755,8626
79,13653,8610
79,13582,8517
79,13652,8566
79,13518,8584
79,13513,8541
79,13530,8668
79,13593,8550
79,13572,8722
79,13534,8610
79,15327,8919
79,13629,8664
79,13669,8617
79,13515,8680
79,13583,8628
79,13466,11248
79,13635,8718
79,13569,8503
79,13457,8585
80,13451,8653
80,13435,8561
80,13613,8527
80,13399,8604
80,13578,8599
80,13487,8713
80,13517,8645
80,13576,8785
80,13518,8502
80,13563,8637
80,13508,8585
80,13485,8647
80,13516,8781
80,13531,8770
80,13500,8650
80,13477,8729
80,13420,8676
80,13465,8700
80,13496,8503
80,13569,8660
81,13781,8627
81,13533,8627
81,13688,8650
81,13558,8526
81,13542,8653
81,13572,8693
81,13570,8642
81,13705,8886
81,13621,8636
81,13714,8630
81,13515,8494
81,13572,8634
81,13443,8599
81,13525,8517
81,13438,8540
81,13485,8637
81,13577,8613
81,13500,8581
81,13595,8634
81,13597,8601
82,13521,8605
82,13506,8478
82,13401,8588
82,13259,8586
82,13715,8511
82,13329,8471
82,13460,8628
82,13364,8653
82,13473,8521
82,13341,8637
82,13293,8532
82,13489,8560
82,13314,8592
82,13707,8477
82,13710,8542
82,13466,8530
82,13579,8574
82,13377,8533
82,13416,8547
82,13447,8567
83,13767,8661
83,13656,8727
83,13659,8592
83,13555,8539
83,13514,8592
83,13625,8415
83,13507,8543
83,13473,8517
83,13624,8657
83,13608,8770
83,13473,8643
83,13550,8584
83,13606,8538
83,13672,8663
83,13643,8622
83,13620,11484
83,13412,8517
83,13520,8582
83,13605,8717
83,13472,8810
84,13750,8572
84,13695,8744
84,13639,8686
84,13638,8540
84,13489,8599
84,13499,8561
84,13391,8679
84,13626,8510
84,13242,8682
84,13305,8678
84,13305,8632
84,13347,8613
84,13398,8546
84,13447,8539
84,13538,8651
84,13639,8623
84,13529,8761
84,13392,8671
84,13374,8606
84,13400,8611
85,13744,8662
85,13612,8573
85,13631,8630
85,13596,8664
85,13533,8751
85,13558,8572
85,13426,8606
85,13644,8529
85,13536,8654
85,13581,8497
85,13559,8588
85,13537,8630
85,13528,8631
85,13564,8613
85,13545,8642
85,13651,8651
85,13603,8599
85,13486,8628
85,13553,8633
85,13484,8669
86,13740,8474
86,13574,8611
86,13590,8614
86,13660,8546
86,13541,8493
86,13675,8594
86,13666,8600
86,13615,8668
86,13642,8522
86,13757,8670
86,13591,8551
86,13547,8738
86,13655,8519
86,13569,8617
86,13561,8544
86,13665,8570
86,13592,8642
86,13613,8535
86,13729,8643
86,13891,8612
87,13822,8646
87,13461,8647
87,13581,8687
