Pallet: "proxy", Extrinsic: "kill_anonymous", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
p,extrinsic_time,storage_root_time
30,20432,23376

Median Slopes Analysis
========

Model:
Time ~=    15.69
    + p    0.132
              µs

Min Squares Analysis
========

Data points distribution:
    p   mean µs  sigma µs       %
    0     15.74     0.132    0.8%
    1     15.84     0.052    0.3%
    2     15.91     0.048    0.3%
    3     16.02     0.061    0.3%
    4     16.22     0.069    0.4%
    5     16.24     0.057    0.3%
    6     16.55     0.076    0.4%
    7     16.57     0.044    0.2%
    8      16.8     0.049    0.2%
    9     17.13     0.048    0.2%
   10      17.1     0.043    0.2%
   11     17.29     0.055    0.3%
   12     17.28     0.054    0.3%
   13     17.36     0.036    0.2%
   14     17.66     0.082    0.4%
   15     17.71     0.049    0.2%
   16     17.82     0.031    0.1%
   17     18.02     0.079    0.4%
   18     18.04     0.071    0.3%
   19     18.23     0.072    0.3%
   20      18.4     0.048    0.2%
   21     18.32      0.06    0.3%
   22      18.4     0.064    0.3%
   23     18.69     0.055    0.2%
   24     18.76     0.046    0.2%
   25     18.84     0.096    0.5%
   26     18.86     0.034    0.1%
   27     19.07     0.087    0.4%
   28     19.87     0.088    0.4%
   29     19.87     0.058    0.2%
   30     20.47     0.066    0.3%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=    15.65
    + p    0.137
              µs

