Pallet: "treasury", Extrinsic: "create_sub_bounty", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
u,r,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
1000,6540,91108,2439,4,14,6,2
1000,6540,90646,2418,4,14,6,2
1000,6867,90887,2274,4,14,6,2
1000,6867,91103,2429,4,14,6,2
1000,6867,91260,2289,4,14,6,2
1000,6867,91757,2340,4,14,6,2
1000,6867,91523,2205,4,14,6,2
1000,6867,91439,2296,4,14,6,2
1000,6867,91197,2320,4,14,6,2
1000,6867,90921,2296,4,14,6,2
1000,6867,90551,2385,4,14,6,2
1000,6867,90838,2329,4,14,6,2
1000,6867,91433,2457,4,14,6,2
1000,6867,91276,2441,4,14,6,2
1000,6867,91294,2381,4,14,6,2
1000,6867,91119,2435,4,14,6,2
1000,6867,91505,2305,4,14,6,2
1000,6867,91472,2358,4,14,6,2
1000,6867,90868,2418,4,14,6,2
1000,6867,90776,2427,4,14,6,2
1000,6867,91524,2344,4,14,6,2
1000,6867,91607,2316,4,14,6,2
1000,7194,91988,2473,4,14,6,2
1000,7194,91502,2456,4,14,6,2
1000,7194,91793,2416,4,14,6,2
1000,7194,91444,2337,4,14,6,2
1000,7194,91777,2483,4,14,6,2
1000,7194,91383,2398,4,14,6,2
1000,7194,91422,2361,4,14,6,2
1000,7194,91942,2438,4,14,6,2
1000,7194,91266,2361,4,14,6,2
1000,7194,91828,2466,4,14,6,2
1000,7194,91636,2361,4,14,6,2
1000,7194,91171,2396,4,14,6,2
1000,7194,91376,2325,4,14,6,2
1000,7194,91548,2287,4,14,6,2
1000,7194,91725,2350,4,14,6,2
1000,7194,91448,2306,4,14,6,2
1000,7194,91471,2320,4,14,6,2
1000,7194,91254,2330,4,14,6,2
1000,7194,92238,2491,4,14,6,2
1000,7194,91515,2327,4,14,6,2
1000,7521,91536,2387,4,14,6,2
1000,7521,91564,2394,4,14,6,2
1000,7521,92432,2254,4,14,6,2
1000,7521,91735,2402,4,14,6,2
1000,7521,91449,2271,4,14,6,2
1000,7521,91788,2400,4,14,6,2
1000,7521,91913,2374,4,14,6,2
1000,7521,92163,2437,4,14,6,2
1000,7521,92221,2352,4,14,6,2
1000,7521,91695,2318,4,14,6,2
1000,7521,91630,2467,4,14,6,2
1000,7521,91466,2423,4,14,6,2
1000,7521,91600,2365,4,14,6,2
1000,7521,91588,2351,4,14,6,2
1000,7521,91766,2461,4,14,6,2
1000,7521,92023,2473,4,14,6,2
1000,7521,91618,2418,4,14,6,2
1000,7521,90997,2285,4,14,6,2
1000,7521,91759,2474,4,14,6,2
1000,7521,91660,2387,4,14,6,2
1000,7848,92927,2381,4,14,6,2
1000,7848,92097,2513,4,14,6,2
1000,7848,91829,2423,4,14,6,2
1000,7848,92257,2402,4,14,6,2
1000,7848,91923,2430,4,14,6,2
1000,7848,91815,2399,4,14,6,2
1000,7848,91789,2417,4,14,6,2
1000,7848,92211,2316,4,14,6,2
1000,7848,92874,2324,4,14,6,2
1000,7848,91788,2423,4,14,6,2
1000,7848,91499,2482,4,14,6,2
1000,7848,92221,2424,4,14,6,2
1000,7848,91823,2346,4,14,6,2
1000,7848,91593,2462,4,14,6,2
1000,7848,92233,2298,4,14,6,2
1000,7848,92037,2392,4,14,6,2
1000,7848,92127,2398,4,14,6,2
1000,7848,91912,2468,4,14,6,2
1000,7848,91663,2322,4,14,6,2
1000,7848,92212,2396,4,14,6,2
1000,8175,92222,2352,4,14,6,2
1000,8175,95601,2415,4,14,6,2
1000,8175,92373,2396,4,14,6,2
1000,8175,92060,2311,4,14,6,2
1000,8175,92543,2348,4,14,6,2
1000,8175,91794,2380,4,14,6,2
1000,8175,92590,2283,4,14,6,2
1000,8175,92389,2342,4,14,6,2
1000,8175,92479,2375,4,14,6,2
1000,8175,92355,2305,4,14,6,2
1000,8175,92567,2408,4,14,6,2
1000,8175,92305,2323,4,14,6,2
1000,8175,92732,2366,4,14,6,2
1000,8175,92362,2341,4,14,6,2
1000,8175,92892,2460,4,14,6,2
1000,8175,92228,2331,4,14,6,2
1000,8175,92599,2427,4,14,6,2
1000,8175,92229,2362,4,14,6,2
1000,8175,92425,2404,4,14,6,2
1000,8175,91890,2441,4,14,6,2
1000,8502,92832,2390,4,14,6,2
1000,8502,92433,2379,4,14,6,2
1000,8502,92666,2453,4,14,6,2
1000,8502,92117,2374,4,14,6,2
1000,8502,92765,2397,4,14,6,2
1000,8502,92586,2362,4,14,6,2
1000,8502,92721,2325,4,14,6,2
1000,8502,96322,2324,4,14,6,2
1000,8502,93023,2289,4,14,6,2
1000,8502,92701,2388,4,14,6,2
1000,8502,92600,2400,4,14,6,2
1000,8502,92563,2445,4,14,6,2
1000,8502,92748,2432,4,14,6,2
1000,8502,92392,2448,4,14,6,2
1000,8502,92034,2355,4,14,6,2
1000,8502,92493,2373,4,14,6,2
1000,8502,92637,2442,4,14,6,2
1000,8502,92633,2384,4,14,6,2
1000,8502,92317,2348,4,14,6,2
1000,8502,92588,2397,4,14,6,2
1000,8829,92748,2320,4,14,6,2
1000,8829,92489,2400,4,14,6,2
1000,8829,92880,2463,4,14,6,2
1000,8829,93246,2414,4,14,6,2
1000,8829,93341,2538,4,14,6,2
1000,8829,92812,2432,4,14,6,2
1000,8829,93307,2542,4,14,6,2
1000,8829,93137,2367,4,14,6,2
1000,8829,92570,2403,4,14,6,2
1000,8829,92365,2335,4,14,6,2
1000,8829,92463,2453,4,14,6,2
1000,8829,93225,2356,4,14,6,2
1000,8829,92913,2439,4,14,6,2
1000,8829,105341,2525,4,14,6,2
1000,8829,92147,2447,4,14,6,2
1000,8829,92950,2447,4,14,6,2
1000,8829,92270,2373,4,14,6,2
1000,8829,92310,2398,4,14,6,2
1000,8829,93019,2374,4,14,6,2
1000,8829,92929,2345,4,14,6,2
1000,9156,92921,2327,4,14,6,2
1000,9156,92788,2323,4,14,6,2
1000,9156,93143,2376,4,14,6,2
1000,9156,93078,2394,4,14,6,2
1000,9156,93665,2330,4,14,6,2
1000,9156,92864,2271,4,14,6,2
1000,9156,93420,2284,4,14,6,2
1000,9156,92445,2300,4,14,6,2
1000,9156,93741,2337,4,14,6,2
1000,9156,92999,2334,4,14,6,2
1000,9156,96126,2460,4,14,6,2
1000,9156,93009,2318,4,14,6,2
1000,9156,92746,2434,4,14,6,2
1000,9156,92535,2361,4,14,6,2
1000,9156,93468,2393,4,14,6,2
1000,9156,93307,2304,4,14,6,2
1000,9156,92658,2413,4,14,6,2
1000,9156,92932,2346,4,14,6,2
1000,9156,93024,2357,4,14,6,2
1000,9156,92895,2458,4,14,6,2
1000,9483,93718,2414,4,14,6,2
1000,9483,93348,2442,4,14,6,2
1000,9483,93593,2381,4,14,6,2
1000,9483,93382,2367,4,14,6,2
1000,9483,93427,2426,4,14,6,2
1000,9483,93171,2371,4,14,6,2
1000,9483,93856,2443,4,14,6,2
1000,9483,93388,2422,4,14,6,2
1000,9483,93176,2387,4,14,6,2
1000,9483,93219,2430,4,14,6,2
1000,9483,92825,2386,4,14,6,2
1000,9483,93331,2375,4,14,6,2
1000,9483,93099,2343,4,14,6,2
1000,9483,93591,2407,4,14,6,2
1000,9483,92833,2408,4,14,6,2
1000,9483,93203,2384,4,14,6,2
1000,9483,93739,2397,4,14,6,2
1000,9483,93684,2428,4,14,6,2
1000,9483,93352,2346,4,14,6,2
1000,9483,93478,2340,4,14,6,2
1000,9810,93518,2412,4,14,6,2
1000,9810,94218,2481,4,14,6,2
1000,9810,94036,2380,4,14,6,2
1000,9810,93710,2284,4,14,6,2
1000,9810,93701,2374,4,14,6,2
1000,9810,94381,2295,4,14,6,2
1000,9810,93439,2431,4,14,6,2
1000,9810,93991,2401,4,14,6,2
1000,9810,93617,2335,4,14,6,2
1000,9810,93573,2424,4,14,6,2
1000,9810,93503,2377,4,14,6,2
1000,9810,93552,2332,4,14,6,2
1000,9810,93393,2325,4,14,6,2
1000,9810,96171,2423,4,14,6,2
1000,9810,93179,2357,4,14,6,2
1000,9810,93006,2286,4,14,6,2
1000,9810,93681,2465,4,14,6,2
1000,9810,93216,2378,4,14,6,2
1000,9810,93340,2346,4,14,6,2
1000,9810,93716,2375,4,14,6,2
1000,10137,93337,2362,4,14,6,2
1000,10137,93578,2345,4,14,6,2
1000,10137,94240,2456,4,14,6,2
1000,10137,93557,2376,4,14,6,2
1000,10137,94401,2383,4,14,6,2
1000,10137,93926,2474,4,14,6,2
1000,10137,94531,2317,4,14,6,2
1000,10137,93668,2335,4,14,6,2
1000,10137,93845,2487,4,14,6,2
1000,10137,93813,2489,4,14,6,2
1000,10137,93528,2451,4,14,6,2
1000,10137,94452,2460,4,14,6,2
1000,10137,93741,2281,4,14,6,2
1000,10137,93982,2385,4,14,6,2
1000,10137,93657,2323,4,14,6,2
1000,10137,94161,2468,4,14,6,2
1000,10137,94225,2421,4,14,6,2
1000,10137,93582,2383,4,14,6,2
1000,10137,94398,2487,4,14,6,2
1000,10137,94862,2390,4,14,6,2
1000,10464,94369,2405,4,14,6,2
1000,10464,94488,2436,4,14,6,2
1000,10464,94127,2281,4,14,6,2
1000,10464,93762,2413,4,14,6,2
1000,10464,93885,2377,4,14,6,2
1000,10464,94639,2461,4,14,6,2
1000,10464,94039,2442,4,14,6,2
1000,10464,93716,2442,4,14,6,2
1000,10464,94593,2341,4,14,6,2
1000,10464,93810,2338,4,14,6,2
1000,10464,94484,2326,4,14,6,2
1000,10464,94437,2479,4,14,6,2
1000,10464,94452,2354,4,14,6,2
1000,10464,94285,2427,4,14,6,2
1000,10464,94349,2447,4,14,6,2
1000,10464,94535,2490,4,14,6,2
1000,10464,95257,2455,4,14,6,2
1000,10464,95075,2361,4,14,6,2
1000,10464,94221,2435,4,14,6,2
1000,10464,94499,2326,4,14,6,2
1000,10791,94690,2319,4,14,6,2
1000,10791,95078,2380,4,14,6,2
1000,10791,94425,2292,4,14,6,2
1000,10791,94147,2406,4,14,6,2
1000,10791,95490,2465,4,14,6,2
1000,10791,95218,2387,4,14,6,2
1000,10791,95322,2304,4,14,6,2
1000,10791,94820,2397,4,14,6,2
1000,10791,94717,2323,4,14,6,2
1000,10791,94143,2339,4,14,6,2
1000,10791,94502,2399,4,14,6,2
1000,10791,95392,2314,4,14,6,2
1000,10791,94275,2398,4,14,6,2
1000,10791,94911,2380,4,14,6,2
1000,10791,94321,2366,4,14,6,2
1000,10791,94049,2380,4,14,6,2
1000,10791,94858,2358,4,14,6,2
1000,10791,94292,2320,4,14,6,2
1000,10791,94438,2338,4,14,6,2
1000,10791,94601,2339,4,14,6,2
1000,11118,94737,2412,4,14,6,2
1000,11118,94998,2309,4,14,6,2
1000,11118,95064,2455,4,14,6,2
1000,11118,95038,2483,4,14,6,2
1000,11118,94886,2454,4,14,6,2
1000,11118,95077,2411,4,14,6,2
1000,11118,94994,2455,4,14,6,2
1000,11118,95016,2373,4,14,6,2
1000,11118,95229,2441,4,14,6,2
1000,11118,95547,2268,4,14,6,2
1000,11118,95653,2374,4,14,6,2
1000,11118,94898,2276,4,14,6,2
1000,11118,94971,2335,4,14,6,2
1000,11118,94741,2425,4,14,6,2
1000,11118,94394,2406,4,14,6,2
1000,11118,93996,2476,4,14,6,2
1000,11118,94811,2441,4,14,6,2
1000,11118,95281,2392,4,14,6,2
1000,11118,94718,2407,4,14,6,2
1000,11118,94567,2436,4,14,6,2
1000,11445,95097,2337,4,14,6,2
1000,11445,95103,2399,4,14,6,2
1000,11445,95272,2346,4,14,6,2
1000,11445,94914,2252,4,14,6,2
1000,11445,95352,2316,4,14,6,2
1000,11445,95547,2286,4,14,6,2
1000,11445,95338,2388,4,14,6,2
1000,11445,95115,2456,4,14,6,2
1000,11445,94952,2390,4,14,6,2
1000,11445,94963,2302,4,14,6,2
1000,11445,94751,2403,4,14,6,2
1000,11445,94683,2360,4,14,6,2
1000,11445,95267,2340,4,14,6,2
1000,11445,95244,2470,4,14,6,2
1000,11445,95693,2412,4,14,6,2
1000,11445,95073,2347,4,14,6,2
1000,11445,95710,2377,4,14,6,2
1000,11445,95658,2386,4,14,6,2
1000,11445,95137,2397,4,14,6,2
1000,11445,94978,2289,4,14,6,2
1000,11772,95268,2427,4,14,6,2
1000,11772,96106,2440,4,14,6,2
1000,11772,95003,2436,4,14,6,2
1000,11772,94929,2438,4,14,6,2
1000,11772,95585,2403,4,14,6,2
1000,11772,95003,2494,4,14,6,2
1000,11772,95700,2539,4,14,6,2
1000,11772,95225,2514,4,14,6,2
1000,11772,95093,2422,4,14,6,2
1000,11772,95295,2428,4,14,6,2
1000,11772,95200,2449,4,14,6,2
1000,11772,95119,2348,4,14,6,2
1000,11772,95063,2511,4,14,6,2
1000,11772,95761,2379,4,14,6,2
1000,11772,95851,2382,4,14,6,2
1000,11772,95945,2444,4,14,6,2
1000,11772,94850,2279,4,14,6,2
1000,11772,95506,2404,4,14,6,2
1000,11772,94986,2379,4,14,6,2
1000,11772,95434,2443,4,14,6,2
1000,12099,95935,2481,4,14,6,2
1000,12099,96307,2438,4,14,6,2
1000,12099,95502,2405,4,14,6,2
1000,12099,95732,2453,4,14,6,2
1000,12099,96402,2439,4,14,6,2
1000,12099,96139,2388,4,14,6,2
1000,12099,95690,2432,4,14,6,2
1000,12099,95666,2333,4,14,6,2
1000,12099,95794,2386,4,14,6,2
1000,12099,95617,2486,4,14,6,2
1000,12099,95150,2439,4,14,6,2
1000,12099,95438,2313,4,14,6,2
1000,12099,95914,2365,4,14,6,2
1000,12099,96247,2458,4,14,6,2
1000,12099,95754,2443,4,14,6,2
1000,12099,95322,2397,4,14,6,2
1000,12099,96054,2453,4,14,6,2
1000,12099,95538,2403,4,14,6,2
1000,12099,95994,2497,4,14,6,2
1000,12099,95925,2449,4,14,6,2
1000,12426,96366,2356,4,14,6,2
1000,12426,96331,2394,4,14,6,2
1000,12426,95815,2358,4,14,6,2
1000,12426,95924,2301,4,14,6,2
1000,12426,95441,2387,4,14,6,2
1000,12426,96120,2370,4,14,6,2
1000,12426,99055,2478,4,14,6,2
1000,12426,96442,2409,4,14,6,2
1000,12426,96081,2410,4,14,6,2
1000,12426,96055,2327,4,14,6,2
1000,12426,95641,2334,4,14,6,2
1000,12426,95572,2302,4,14,6,2
1000,12426,95861,2345,4,14,6,2
1000,12426,96006,2396,4,14,6,2
1000,12426,95866,2352,4,14,6,2
1000,12426,95882,2494,4,14,6,2
1000,12426,96003,2441,4,14,6,2
1000,12426,95731,2374,4,14,6,2
1000,12426,95458,2399,4,14,6,2
1000,12426,96334,2344,4,14,6,2
1000,12753,95953,2271,4,14,6,2
1000,12753,95979,2362,4,14,6,2
1000,12753,96012,2340,4,14,6,2
1000,12753,99106,2523,4,14,6,2
1000,12753,95758,2343,4,14,6,2
1000,12753,96307,2271,4,14,6,2
1000,12753,96113,2389,4,14,6,2
1000,12753,96263,2363,4,14,6,2
1000,12753,96454,2445,4,14,6,2
1000,12753,96375,2397,4,14,6,2
1000,12753,96469,2382,4,14,6,2
1000,12753,96552,2418,4,14,6,2
1000,12753,96797,2445,4,14,6,2
1000,12753,96353,2412,4,14,6,2
1000,12753,96442,2325,4,14,6,2
1000,12753,95944,2326,4,14,6,2
1000,12753,96718,2334,4,14,6,2
1000,12753,96765,2361,4,14,6,2
1000,12753,96304,2316,4,14,6,2
1000,12753,96508,2402,4,14,6,2
1000,13080,96880,2407,4,14,6,2
1000,13080,96672,2412,4,14,6,2
1000,13080,96502,2462,4,14,6,2
1000,13080,96289,2359,4,14,6,2
1000,13080,96895,2381,4,14,6,2
1000,13080,96617,2301,4,14,6,2
1000,13080,96537,2380,4,14,6,2
1000,13080,96556,2469,4,14,6,2
1000,13080,96047,2387,4,14,6,2
1000,13080,96566,2427,4,14,6,2
1000,13080,96864,2369,4,14,6,2
1000,13080,96629,2392,4,14,6,2
1000,13080,96625,2389,4,14,6,2
1000,13080,96406,2341,4,14,6,2
1000,13080,96396,2409,4,14,6,2
1000,13080,96532,2369,4,14,6,2
1000,13080,96362,2359,4,14,6,2
1000,13080,97160,2404,4,14,6,2
1000,13080,96542,2387,4,14,6,2
1000,13080,96977,2329,4,14,6,2
1000,13407,96763,2463,4,14,6,2
1000,13407,97190,2361,4,14,6,2
1000,13407,96989,2400,4,14,6,2
1000,13407,96681,2374,4,14,6,2
1000,13407,97097,2412,4,14,6,2
1000,13407,97518,2458,4,14,6,2
1000,13407,96603,2361,4,14,6,2
1000,13407,96713,2379,4,14,6,2
1000,13407,97393,2420,4,14,6,2
1000,13407,96534,2388,4,14,6,2
1000,13407,96654,2370,4,14,6,2
1000,13407,96203,2529,4,14,6,2
1000,13407,96967,2419,4,14,6,2
1000,13407,96206,2401,4,14,6,2
1000,13407,96550,2514,4,14,6,2
1000,13407,96126,2449,4,14,6,2
1000,13407,96820,2367,4,14,6,2
1000,13407,97081,2427,4,14,6,2
1000,13407,96289,2369,4,14,6,2
1000,13407,96305,2470,4,14,6,2
1000,13734,96782,2376,4,14,6,2
1000,13734,96469,2447,4,14,6,2
1000,13734,99820,2446,4,14,6,2
1000,13734,97025,2486,4,14,6,2
1000,13734,96657,2405,4,14,6,2
1000,13734,97060,2454,4,14,6,2
1000,13734,96647,2360,4,14,6,2
1000,13734,96580,2419,4,14,6,2
1000,13734,96640,2456,4,14,6,2
1000,13734,96784,2322,4,14,6,2
1000,13734,96784,2342,4,14,6,2
1000,13734,97202,2479,4,14,6,2
1000,13734,97008,2454,4,14,6,2
1000,13734,96838,2524,4,14,6,2
1000,13734,96995,2388,4,14,6,2
1000,13734,97424,2402,4,14,6,2
1000,13734,97428,2451,4,14,6,2
1000,13734,96480,2517,4,14,6,2
1000,13734,96497,2430,4,14,6,2
1000,13734,97616,2361,4,14,6,2
1000,14061,96948,2506,4,14,6,2
1000,14061,96855,2407,4,14,6,2
1000,14061,97591,2430,4,14,6,2
1000,14061,97807,2425,4,14,6,2
1000,14061,96893,2414,4,14,6,2
1000,14061,96858,2440,4,14,6,2
1000,14061,97319,2358,4,14,6,2
1000,14061,97173,2478,4,14,6,2
1000,14061,97928,2394,4,14,6,2
1000,14061,97291,2429,4,14,6,2
1000,14061,97142,2399,4,14,6,2
1000,14061,96837,2384,4,14,6,2
1000,14061,96976,2482,4,14,6,2
1000,14061,97472,2422,4,14,6,2
1000,14061,96947,2472,4,14,6,2
1000,14061,97086,2502,4,14,6,2
1000,14061,97347,2411,4,14,6,2
1000,14061,97294,2349,4,14,6,2
1000,14061,97353,2436,4,14,6,2
1000,14061,96847,2487,4,14,6,2
1000,14388,97589,2338,4,14,6,2
1000,14388,97451,2449,4,14,6,2
1000,14388,97336,2371,4,14,6,2
1000,14388,97507,2412,4,14,6,2
1000,14388,100748,2424,4,14,6,2
1000,14388,98216,2384,4,14,6,2
1000,14388,97795,2387,4,14,6,2
1000,14388,97646,2383,4,14,6,2
1000,14388,97844,2390,4,14,6,2
1000,14388,97837,2369,4,14,6,2
1000,14388,97292,2378,4,14,6,2
1000,14388,97927,2471,4,14,6,2
1000,14388,97074,2313,4,14,6,2
1000,14388,97663,2356,4,14,6,2
1000,14388,97831,2434,4,14,6,2
1000,14388,97879,2391,4,14,6,2
1000,14388,97719,2336,4,14,6,2
1000,14388,98432,2334,4,14,6,2
1000,14388,98171,2371,4,14,6,2
1000,14388,97487,2404,4,14,6,2
1000,14715,98206,2333,4,14,6,2
1000,14715,98412,2384,4,14,6,2
1000,14715,98111,2422,4,14,6,2
1000,14715,97637,2378,4,14,6,2
1000,14715,98314,2409,4,14,6,2
1000,14715,98534,2418,4,14,6,2
1000,14715,97554,2378,4,14,6,2
1000,14715,97229,2409,4,14,6,2
1000,14715,98077,2305,4,14,6,2
1000,14715,100096,2365,4,14,6,2
1000,14715,98425,2334,4,14,6,2
1000,14715,98198,2280,4,14,6,2
1000,14715,98139,2335,4,14,6,2
1000,14715,97652,2344,4,14,6,2
1000,14715,97891,2307,4,14,6,2
1000,14715,97876,2434,4,14,6,2
1000,14715,97363,2384,4,14,6,2
1000,14715,97945,2405,4,14,6,2
1000,14715,98424,2406,4,14,6,2
1000,14715,98075,2367,4,14,6,2
1000,15042,98232,2373,4,14,6,2
1000,15042,98789,2355,4,14,6,2
1000,15042,98201,2371,4,14,6,2
1000,15042,98164,2314,4,14,6,2
1000,15042,98031,2300,4,14,6,2
1000,15042,98237,2347,4,14,6,2
1000,15042,98418,2460,4,14,6,2
1000,15042,98063,2315,4,14,6,2
1000,15042,97657,2302,4,14,6,2
1000,15042,98415,2369,4,14,6,2
1000,15042,98639,2258,4,14,6,2
1000,15042,97890,2388,4,14,6,2
1000,15042,98032,2364,4,14,6,2
1000,15042,97595,2333,4,14,6,2
1000,15042,97757,2421,4,14,6,2
1000,15042,98052,2370,4,14,6,2
1000,15042,98442,2354,4,14,6,2
1000,15042,98272,2358,4,14,6,2
1000,15042,98967,2396,4,14,6,2
1000,15042,97997,2284,4,14,6,2
1000,15369,98227,2344,4,14,6,2
1000,15369,99222,2398,4,14,6,2
1000,15369,98246,2378,4,14,6,2
1000,15369,99249,2424,4,14,6,2
1000,15369,98390,2356,4,14,6,2
1000,15369,98229,2403,4,14,6,2
1000,15369,98698,2384,4,14,6,2
1000,15369,98739,2401,4,14,6,2
1000,15369,98512,2306,4,14,6,2
1000,15369,98905,2413,4,14,6,2
1000,15369,98802,2401,4,14,6,2
1000,15369,101245,2453,4,14,6,2
1000,15369,98768,2365,4,14,6,2
1000,15369,98320,2394,4,14,6,2
1000,15369,98577,2342,4,14,6,2
1000,15369,97911,2425,4,14,6,2
1000,15369,98395,2323,4,14,6,2
1000,15369,98448,2422,4,14,6,2
1000,15369,98604,2355,4,14,6,2
1000,15369,98841,4945,4,14,6,2
1000,15696,98643,2310,4,14,6,2
1000,15696,98157,2391,4,14,6,2
1000,15696,99255,2385,4,14,6,2
1000,15696,98417,2414,4,14,6,2
1000,15696,98430,2443,4,14,6,2
1000,15696,99009,2453,4,14,6,2
1000,15696,98680,2484,4,14,6,2
1000,15696,99315,2333,4,14,6,2
1000,15696,99399,2384,4,14,6,2
1000,15696,98693,2439,4,14,6,2
1000,15696,98975,2425,4,14,6,2
1000,15696,98168,2333,4,14,6,2
1000,15696,98668,2414,4,14,6,2
1000,15696,98831,2368,4,14,6,2
1000,15696,98527,2465,4,14,6,2
1000,15696,98438,2324,4,14,6,2
1000,15696,102090,2515,4,14,6,2
1000,15696,98645,2414,4,14,6,2
1000,15696,98808,2411,4,14,6,2
1000,15696,98128,2351,4,14,6,2
1000,16023,98642,2343,4,14,6,2
1000,16023,98808,2458,4,14,6,2
1000,16023,98986,2371,4,14,6,2
1000,16023,99526,2331,4,14,6,2
1000,16023,99232,16884,4,14,6,2
1000,16023,99075,2481,4,14,6,2
1000,16023,99123,2411,4,14,6,2
1000,16023,99111,2490,4,14,6,2
1000,16023,99081,2482,4,14,6,2
1000,16023,98453,2442,4,14,6,2
1000,16023,98096,2350,4,14,6,2
1000,16023,98681,2304,4,14,6,2
1000,16023,98340,2466,4,14,6,2
1000,16023,98905,2445,4,14,6,2
1000,16023,99008,2430,4,14,6,2
1000,16023,98350,2464,4,14,6,2
1000,16023,99169,2432,4,14,6,2
1000,16023,98956,2383,4,14,6,2
1000,16023,99141,2462,4,14,6,2
1000,16023,98687,2439,4,14,6,2
1000,16350,98538,2405,4,14,6,2
1000,16350,99869,2415,4,14,6,2
1000,16350,100019,2375,4,14,6,2
1000,16350,99846,2385,4,14,6,2
1000,16350,99132,2347,4,14,6,2
1000,16350,99279,2426,4,14,6,2
1000,16350,100033,2417,4,14,6,2
1000,16350,99761,2354,4,14,6,2
1000,16350,99814,2348,4,14,6,2
1000,16350,98874,2387,4,14,6,2
1000,16350,98930,2281,4,14,6,2
1000,16350,99093,2378,4,14,6,2
1000,16350,99322,2290,4,14,6,2
1000,16350,99585,2394,4,14,6,2
1000,16350,99357,2343,4,14,6,2
1000,16350,99001,2345,4,14,6,2
1000,16350,99177,2354,4,14,6,2
1000,16350,99425,2368,4,14,6,2
1000,16350,100311,2332,4,14,6,2
1000,16350,99636,2311,4,14,6,2

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    84.97
    + u        0
    + r        0
              µs

Reads = 4 + (0 * u) + (0 * r)
Writes = 6 + (0 * u) + (0 * r)
Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    u     r   mean µs  sigma µs       %
    0 16384     99.35     0.091    0.0%
   20 16384     99.55     0.153    0.1%
   40 16384     99.53     0.182    0.1%
   60 16384     99.34     0.117    0.1%
   80 16384     99.04     0.193    0.1%
  100 16384     99.15     0.156    0.1%
  120 16384     99.31     0.065    0.0%
  140 16384     98.86     0.172    0.1%
  160 16384     99.28     0.217    0.2%
  180 16384     99.39     0.119    0.1%
  200 16384     99.19     0.141    0.1%
  220 16384     99.43     0.163    0.1%
  240 16384     99.22     0.088    0.0%
  260 16384     99.63     0.097    0.0%
  280 16384     98.93     0.082    0.0%
  300 16384     99.11     0.149    0.1%
  320 16384     99.16     0.149    0.1%
  340 16384     99.47     0.134    0.1%
  360 16384      99.1     0.143    0.1%
  380 16384     98.91     0.175    0.1%
  400 16384     98.91     0.102    0.1%
  420 16384     99.12      0.07    0.0%
  440 16384     99.12     0.178    0.1%
  460 16384     99.12     0.117    0.1%
  480 16384     99.47     0.076    0.0%
  500 16384     99.61      0.11    0.1%
  520 16384     99.82     0.114    0.1%
  540 16384     99.58     0.157    0.1%
  560 16384     99.15     0.151    0.1%
  580 16384     99.26     0.077    0.0%
  600 16384     99.22     0.066    0.0%
  620 16384      99.1     0.135    0.1%
  640 16384     99.09     0.093    0.0%
  660 16384     99.17     0.083    0.0%
  680 16384     99.16     0.104    0.1%
  700 16384     98.92     0.133    0.1%
  720 16384     99.19     0.147    0.1%
  740 16384     99.04     0.108    0.1%
  760 16384     99.26     0.115    0.1%
  780 16384     99.24     0.091    0.0%
  800 16384     99.13     0.088    0.0%
  820 16384     98.96     0.161    0.1%
  840 16384     99.38     0.179    0.1%
  860 16384        99     0.066    0.0%
  880 16384     99.56     0.077    0.0%
  900 16384     99.68     0.113    0.1%
  920 16384     99.66     0.117    0.1%
  940 16384     99.32     0.086    0.0%
  960 16384     99.51     0.174    0.1%
  980 16384     99.29     0.181    0.1%
 1000     0     84.43     0.079    0.0%
 1000   327     85.04     0.187    0.2%
 1000   654     85.17     0.131    0.1%
 1000   981     85.52     0.125    0.1%
 1000  1308     86.41     0.102    0.1%
 1000  1635     86.55     0.106    0.1%
 1000  1962     87.05     0.184    0.2%
 1000  2289     87.36     0.151    0.1%
 1000  2616      87.4     0.184    0.2%
 1000  2943     87.91     0.114    0.1%
 1000  3270     88.12     0.176    0.1%
 1000  3597     88.33     0.137    0.1%
 1000  3924     88.73     0.122    0.1%
 1000  4251     88.84      0.13    0.1%
 1000  4578     89.03     0.073    0.0%
 1000  4905     89.54     0.226    0.2%
 1000  5232        90      0.08    0.0%
 1000  5559      90.1      0.11    0.1%
 1000  5886     90.39     0.156    0.1%
 1000  6213     90.59     0.188    0.2%
 1000  6540     90.91     0.086    0.0%
 1000  6867     91.25     0.164    0.1%
 1000  7194     91.54     0.117    0.1%
 1000  7521     91.68      0.07    0.0%
 1000  7848     91.99     0.149    0.1%
 1000  8175      92.4     0.098    0.1%
 1000  8502     92.61     0.064    0.0%
 1000  8829     92.84     0.187    0.2%
 1000  9156     93.01     0.126    0.1%
 1000  9483     93.37     0.108    0.1%
 1000  9810      93.6     0.093    0.0%
 1000 10137     93.92     0.209    0.2%
 1000 10464     94.37     0.119    0.1%
 1000 10791     94.62     0.192    0.2%
 1000 11118     94.94     0.099    0.1%
 1000 11445     95.16     0.106    0.1%
 1000 11772     95.27     0.168    0.1%
 1000 12099      95.8     0.124    0.1%
