Pallet: "vesting", Extrinsic: "vest_other_locked", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
l,extrinsic_time,storage_root_time
19,49672,22908
20,50161,25676
20,50315,23270
20,50234,22817
20,50191,22683
20,49970,22544
20,49947,23001
20,49670,22507
20,49852,22453
20,50571,22781
20,49838,22830
20,49986,22746
20,49948,22860
20,49776,22710
20,50092,22880
20,49397,22628
20,49900,22893
20,49922,22745
20,50057,22788
20,49962,22685
20,50093,22927

Median Slopes Analysis
========

Model:
Time ~=    44.31
    + l    0.293
              µs

Min Squares Analysis
========

Data points distribution:
    l   mean µs  sigma µs       %
    0      43.9     0.242    0.5%
    1      44.4     0.074    0.1%
    2      45.3     0.091    0.2%
    3     44.84     0.082    0.1%
    4     45.13     0.092    0.2%
    5     45.88     0.057    0.1%
    6     46.07     0.099    0.2%
    7     46.35      0.12    0.2%
    8     47.37     0.132    0.2%
    9     47.33     0.113    0.2%
   10     47.62     0.049    0.1%
   11     47.77     0.067    0.1%
   12     47.85      0.22    0.4%
   13     47.72     0.079    0.1%
   14     48.05     0.064    0.1%
   15     48.48     0.054    0.1%
   16     49.23     0.171    0.3%
   17     49.19      0.12    0.2%
   18      49.9     0.034    0.0%
   19     49.67     0.088    0.1%
   20     49.98     0.065    0.1%

Quality and confidence:
param     error
l         0.003

Model:
Time ~=     44.3
    + l    0.294
              µs

