Pallet: "utility", Extrinsic: "as_multi_create", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
36,10000,68468,27299
36,10000,68619,27519
36,10000,69462,27590
36,10000,68959,27686
36,10000,69333,27633
37,10000,68516,27235
37,10000,68907,27572
37,10000,68955,27126
37,10000,68519,27442
37,10000,69032,27487
37,10000,68690,27387
37,10000,69120,27860
37,10000,69690,27312
37,10000,69349,27797
37,10000,68574,27309
37,10000,68924,27585
37,10000,69095,27239
37,10000,68485,27249
37,10000,69349,27865
37,10000,68628,27275
37,10000,68566,27621
37,10000,69367,27846
37,10000,68778,27552
37,10000,68836,27288
37,10000,68250,27384
38,10000,68997,27926
38,10000,69641,28556
38,10000,68975,27725
38,10000,69233,28082
38,10000,68463,28140
38,10000,68818,27452
38,10000,68872,27829
38,10000,68511,27581
38,10000,68704,28044
38,10000,69114,27764
38,10000,68425,27474
38,10000,69025,27595
38,10000,68846,28182
38,10000,68563,27767
38,10000,69028,27502
38,10000,81594,27848
38,10000,69283,27806
38,10000,69227,27763
38,10000,68156,27742
38,10000,68719,27496
39,10000,69666,28319
39,10000,69149,27211
39,10000,69161,27404
39,10000,70066,28148
39,10000,68517,27349
39,10000,69335,27609
39,10000,69770,27980
39,10000,68991,27666
39,10000,69258,27413
39,10000,69743,27846
39,10000,68566,27100
39,10000,69392,27635
39,10000,70276,28499
39,10000,68531,27339
39,10000,69890,27746
39,10000,69782,28165
39,10000,68972,27545
39,10000,69279,27422
39,10000,73055,28649
39,10000,68868,27216
40,10000,69216,28358
40,10000,69557,27751
40,10000,68951,27971
40,10000,69375,28083
40,10000,69589,27960
40,10000,69268,28303
40,10000,68896,27499
40,10000,68996,28015
40,10000,70007,28509
40,10000,68734,27847
40,10000,69528,27738
40,10000,69387,27533
40,10000,69412,27827
40,10000,69260,27587
40,10000,69963,27458
40,10000,69789,28341
40,10000,68720,27694
40,10000,68864,27808
40,10000,69370,28272
40,10000,68781,27683
41,10000,68952,27648
41,10000,69512,27587
41,10000,69441,28208
41,10000,68767,27688
41,10000,69546,27558
41,10000,68925,30647
41,10000,69903,28027
41,10000,69037,28013
41,10000,69297,27826
41,10000,69113,27700
41,10000,69366,28030
41,10000,68834,27961
41,10000,69392,28159
41,10000,69171,27714
41,10000,70209,28118
41,10000,69132,27601
41,10000,69915,27680
41,10000,69443,27837
41,10000,69252,28148
41,10000,68856,27667
42,10000,69300,28426
42,10000,69277,27732
42,10000,69395,28213
42,10000,68446,27953
42,10000,69085,27576
42,10000,69098,27684
42,10000,69471,28045
42,10000,73158,28311
42,10000,69487,27485
42,10000,69625,28539
42,10000,69113,27500
42,10000,69226,28102
42,10000,69228,27784
42,10000,69588,27483
42,10000,69464,27764
42,10000,69510,28110
42,10000,69683,28026
42,10000,69200,27428
42,10000,69585,28676
42,10000,69049,27835
43,10000,73261,28329
43,10000,69631,27858
43,10000,69270,27471
43,10000,70040,27964
43,10000,69852,27847
43,10000,70144,28237
43,10000,69620,27974
43,10000,69717,28086
43,10000,69674,27819
43,10000,70137,28048
43,10000,69912,28145
43,10000,69030,28134
43,10000,69473,27822
43,10000,69818,27631
43,10000,70630,28038
43,10000,69687,27789
43,10000,69745,28244
43,10000,69506,31139
43,10000,69527,27843
43,10000,69365,27512
44,10000,70170,27807
44,10000,69866,28293
44,10000,69843,28156
44,10000,69827,27697
44,10000,69262,28157
44,10000,68907,27384
44,10000,70344,28249
44,10000,69350,27591
44,10000,69331,28068
44,10000,69693,28361
44,10000,69611,28296
44,10000,69200,28158
44,10000,69702,27661
44,10000,69938,28300
44,10000,70103,27515
44,10000,69858,28036
44,10000,70034,28286
44,10000,69000,27960
44,10000,69739,28436
44,10000,69515,27858
45,10000,69903,28107
45,10000,69430,27687
45,10000,69514,31199
45,10000,69709,28020
45,10000,69892,28386
45,10000,68987,28083
45,10000,69561,27794
45,10000,69479,27733
45,10000,69426,27867
45,10000,69160,27807
45,10000,69428,27633
45,10000,69883,28091
45,10000,69755,28095
45,10000,69127,28377
45,10000,69470,28128
45,10000,69409,27931
45,10000,69664,27920
45,10000,69432,27993
45,10000,69061,27578
45,10000,69314,27507
46,10000,70155,28546
46,10000,69468,28192
46,10000,69740,28223
46,10000,70791,28201
46,10000,69879,28000
46,10000,69605,28262
46,10000,69727,27865
46,10000,69727,28314
46,10000,69710,27682
46,10000,69831,28251
46,10000,69788,27601
46,10000,69858,28647
46,10000,69380,27812
46,10000,69595,28185
46,10000,69861,28246
46,10000,70237,28190
46,10000,69867,28256
46,10000,69745,28414
46,10000,70487,28119
46,10000,70039,27884
47,10000,69683,27977
47,10000,70078,28123
47,10000,69513,27694
47,10000,70244,27656
47,10000,69698,28010
47,10000,69382,27814
47,10000,69547,28030
47,10000,69892,27483
47,10000,69807,28158
47,10000,70134,27818
47,10000,70083,28477
47,10000,69151,27736
47,10000,69599,27730
47,10000,69631,28024
47,10000,69485,27943
47,10000,69754,28274
47,10000,69629,28082
47,10000,70039,28129
47,10000,69881,28267
47,10000,70376,28492
48,10000,70411,28388
48,10000,69815,28170
48,10000,70087,28071
48,10000,70309,28218
48,10000,69648,28256
48,10000,70271,28228
48,10000,69790,28566
48,10000,69765,28229
48,10000,69537,28123
48,10000,70032,28147
48,10000,73607,28688
48,10000,70105,28137
48,10000,69627,28426
48,10000,69965,28601
48,10000,70327,29104
48,10000,69716,28314
48,10000,69506,28469
48,10000,69851,28180
48,10000,70159,28329
48,10000,69667,28050
49,10000,70686,28473
49,10000,70467,28477
49,10000,70493,28275
49,10000,70530,28139
49,10000,70609,28402
49,10000,70353,28280
49,10000,70532,28153
49,10000,70705,28116
49,10000,69957,28710
49,10000,70063,28521
49,10000,70919,28395
49,10000,70430,28242
49,10000,70228,27960
49,10000,70873,28360
49,10000,70340,27721
49,10000,70405,27835
49,10000,70298,27811
49,10000,71024,28027
49,10000,70538,27882
49,10000,70468,27770
50,10000,69986,27797
50,10000,69698,28025
50,10000,70275,27579
50,10000,70273,27923
50,10000,70292,27750
50,10000,70723,27866
50,10000,70812,27511
50,10000,70249,27433
50,10000,69853,27802
50,10000,70041,27585
50,10000,69923,27414
50,10000,70059,27609
50,10000,73585,28562
50,10000,70215,27950
50,10000,70522,27551
50,10000,70134,27731
50,10000,70254,27658
50,10000,70363,27688
50,10000,70317,27450
50,10000,70188,27860
51,10000,70704,27106
51,10000,70367,27374
51,10000,70274,27423
51,10000,70176,27848
51,10000,70207,27798
51,10000,70277,27352
51,10000,70025,27520
51,10000,70939,28050
51,10000,70808,27969
51,10000,69886,27392
51,10000,70665,27478
51,10000,70456,27665
51,10000,69806,27540
51,10000,70347,27991
51,10000,70056,27331
51,10000,69910,27589
51,10000,70210,27242
51,10000,70448,27691
51,10000,73666,27773
51,10000,69993,27390
52,10000,70083,27235
