Pallet: "staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
59,217633,190729
59,217578,190943
59,218648,191023
59,217384,189987
59,217391,190936
59,217714,190509
59,217656,191226
60,224376,192115
60,219030,195361
60,220017,195690
60,220713,191506
60,222985,192899
60,219783,193564
60,235504,205500
60,219352,192770
60,220563,196055
60,220553,192168
60,221249,192266
60,219209,192198
60,219268,192514
60,218406,193478
60,220557,192011
60,220170,192112
60,219023,191983
60,220298,192344
60,219794,193425
60,220857,192322
61,222554,193658
61,222753,193418
61,221787,194628
61,221970,193690
61,222296,194315
61,222038,193720
61,222171,194105
61,221225,193659
61,222470,194088
61,223480,193197
61,220469,193860
61,222093,193124
61,223237,193959
61,226636,196816
61,221381,193738
61,222754,193820
61,223263,193638
61,224904,196026
61,223123,193716
61,222412,193762
62,223819,195902
62,224513,227053
62,224763,196462
62,223482,195830
62,225414,195361
62,224782,198816
62,225836,196153
62,223926,195577
62,225275,194565
62,225461,198177
62,225861,198848
62,224341,195186
62,223885,195715
62,223270,198851
62,224134,195481
62,223843,198340
62,223678,195907
62,223657,195449
62,224423,195038
62,224744,195650
63,226265,197462
63,229023,198668
63,227880,197570
63,226415,198317
63,226115,197959
63,227312,197666
63,227563,201959
63,228190,197951
63,227377,197368
63,227041,198693
63,228776,196906
63,228781,198670
63,227226,198535
63,229113,197959
63,227889,198182
63,228461,198599
63,228085,199087
63,226275,198600
63,228763,198129
63,227834,197796
64,230390,198582
64,228326,198449
64,229893,199759
64,229148,198977
64,229765,199332
64,229800,199602
64,228999,199070
64,228300,199008
64,229981,199772
64,229540,199788
64,229280,199377
64,230953,198761
64,230912,199559
64,230077,200070
64,228453,200119
64,230474,199199
64,227996,199994
64,230976,200066
64,230217,200069
64,230029,198990
65,233037,203030
65,231874,203872
65,232682,202525
65,230603,203854
65,231534,203394
65,232562,206701
65,234351,203265
65,232577,202887
65,232449,203103
65,232457,206258
65,232953,206855
65,231973,205580
65,234419,204196
65,230779,234307
65,231761,203243
65,233412,203603
65,231743,203326
65,261885,202941
65,230545,203495
65,232808,202996
66,234319,205966
66,238435,204190
66,234355,203998
66,235610,205481
66,235009,206214
66,236848,205118
66,232383,204288
66,234577,205280
66,235246,205252
66,236105,205293
66,235464,203829
66,234810,204419
66,234491,204123
66,235508,206447
66,234735,205161
66,235347,204379
66,234082,204262
66,235119,206538
66,233589,205468
66,234289,204979
67,236767,207263
67,236970,206819
67,236397,206299
67,235544,206746
67,237580,208765
67,236866,206153
67,235919,205495
67,236218,205240
67,236898,209288
67,237758,205523
67,235711,207138
67,237513,206341
67,268752,206745
67,236123,205870
67,236796,206688
67,237490,206959
67,236410,206312
67,237662,205129
67,237253,206035
67,236950,206181
68,239168,208063
68,238342,206758
68,239334,206309
68,237694,208088
68,240061,206284
68,238839,207697
68,237937,207078
68,237825,207216
68,238884,206767
68,238831,207983
68,240039,207213
68,239522,210364
68,240415,207047
68,240019,209067
68,239210,207074
68,241127,210351
68,239274,207503
68,240291,210403
68,239458,206725
68,240094,207572
69,241680,208933
69,240318,210404
69,241186,207856
69,242439,209203
69,240461,207930
69,241222,212084
69,241202,209420
69,241965,208376
69,241825,209389
69,241895,208949
69,241820,212401
69,242203,208894
69,241510,212513
69,239990,207802
69,245100,209060
69,241229,208862
69,241325,208489
69,240998,209628
69,241968,209383
69,242873,208040
70,244619,210030
70,244872,210669
70,244033,213167
70,242719,211897
70,244182,210056
70,245627,209853
70,243662,212047
70,243504,211007
70,244886,213846
70,245294,214563
70,244289,210104
70,244739,211552
70,245548,210892
70,244727,210825
70,243869,210499
70,244324,210845
70,243534,210177
70,243765,210166
70,244824,211513
70,244632,211143
71,246515,211488
71,245534,211572
71,245401,211933
71,246599,212631
71,246702,217858
71,246885,216640
71,245960,211697
71,247186,213483
71,244440,212377
71,244530,211354
71,246011,213671
71,244778,211308
71,245664,212633
71,247044,212048
71,245556,212085
71,247491,211746
71,245599,212577
71,244519,213111
71,245412,213004
71,277676,212007
72,247159,214373
72,248240,215211
72,249434,216080
72,248062,214425
72,249380,218113
