Pallet: "elections", Extrinsic: "phragmen", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,e,extrinsic_time,storage_root_time
100,55,16,14095340,360473
100,55,16,14231791,362472
100,55,16,14289483,362960
100,55,16,14258783,363091
100,64,16,16129258,370802
100,64,16,16202146,369223
100,64,16,16140404,368076
100,64,16,16115597,370207
100,64,16,16141490,368692
100,64,16,16126787,368161
100,64,16,16144659,368467
100,64,16,16001675,368913
100,64,16,16145225,369342
100,64,16,16092909,367166
100,64,16,16097788,369258
100,64,16,16145757,369011
100,64,16,16082325,368302
100,64,16,16111801,368422
100,64,16,16153927,369144
100,64,16,16190888,368911
100,64,16,16156569,369951
100,64,16,16098793,368926
100,64,16,16095049,369213
100,64,16,16135070,369115
100,73,16,17863776,377567
100,73,16,17913702,378619
100,73,16,17875437,378594
100,73,16,17960291,378842
100,73,16,17912463,378206
100,73,16,17749800,378233
100,73,16,17905416,379614
100,73,16,17913658,379183
100,73,16,17889523,377694
100,73,16,17923205,378008
100,73,16,17784059,377836
100,73,16,17765700,380168
100,73,16,17742601,376736
100,73,16,17775553,378608
100,73,16,17807422,378832
100,73,16,17915628,378614
100,73,16,17890948,377666
100,73,16,17843695,378127
100,73,16,17869841,378780
100,73,16,17947501,377802
100,82,16,19479336,382807
100,82,16,19480459,383376
100,82,16,19581020,387374
100,82,16,19453879,384247
100,82,16,19622767,383344
100,82,16,19487413,381893
100,82,16,19513604,382332
100,82,16,19555019,382612
100,82,16,19610687,381877
100,82,16,19471658,384700
100,82,16,19613927,385867
100,82,16,19724134,383541
100,82,16,19580680,383504
100,82,16,19648803,381885
100,82,16,19634551,385529
100,82,16,19612804,384738
100,82,16,19458056,382679
100,82,16,19711111,381920
100,82,16,19573926,383649
100,82,16,19465396,382906
100,91,16,21371421,384501
100,91,16,21474577,384708
100,91,16,21503832,382565
100,91,16,21331415,382627
100,91,16,21363434,381653
100,91,16,21472305,382852
100,91,16,21483732,383321
100,91,16,21240694,384837
100,91,16,21210717,382783
100,91,16,21437273,382720
100,91,16,21376378,383837
100,91,16,21427832,382898
100,91,16,21426898,382422
100,91,16,21210790,383751
100,91,16,21448092,384735
100,91,16,21271182,384162
100,91,16,21410578,383952
100,91,16,21344707,383238
100,91,16,21434549,382642
100,91,16,21438964,383658
100,100,16,23067058,388705
100,100,16,23075395,390316
100,100,16,22986617,389921
100,100,16,22923993,387980
100,100,16,22899009,388683
100,100,16,22922337,389297
100,100,16,23028166,389574
100,100,16,23214832,387722
100,100,16,23073695,388999
100,100,16,23196582,388203
100,100,16,23087232,387199
100,100,16,22962028,388351
100,100,16,23063655,389527
100,100,16,23163669,388118
100,100,16,23075104,388982
100,100,16,23139431,388695
100,100,16,22998800,387622
100,100,16,23118529,388647
100,100,16,23197264,387650
100,100,16,22928153,388498
100,109,16,25070462,385484
100,109,16,25090132,386296
100,109,16,24904703,387402
100,109,16,25128312,387947
100,109,16,24881774,387647
100,109,16,24901574,386330
100,109,16,24919279,417307
100,109,16,24906180,386504
100,109,16,25125677,385591
100,109,16,24885286,386933
100,109,16,24924731,388234
100,109,16,24938429,387286
100,109,16,24875402,384625
100,109,16,25270821,385692
100,109,16,25017236,386677
100,109,16,24876373,388065
100,109,16,25212525,389708
100,109,16,25099030,386451
100,109,16,25171747,386712
100,109,16,24908667,387564
100,118,16,26554814,388395
100,118,16,26813228,387862
100,118,16,26829010,387582
100,118,16,26738822,389017
100,118,16,26650598,388821
100,118,16,26802424,387896
100,118,16,26531544,386611
100,118,16,26523585,388405
100,118,16,26571337,387772
100,118,16,26901493,399318
100,118,16,26615900,389483
100,118,16,26666670,389008
100,118,16,26541246,388020
100,118,16,26553130,389550
100,118,16,26797397,387253
100,118,16,26598128,389667
100,118,16,26550771,389251
100,118,16,26529987,388702
100,118,16,26876316,387313
100,118,16,26566742,390824
100,127,16,28631985,391955
100,127,16,28333947,389452
100,127,16,28327775,393107
100,127,16,28607810,390343
100,127,16,28407853,393536
100,127,16,28647615,391998
100,127,16,28309094,392104
100,127,16,28311749,389987
100,127,16,28638569,390838
100,127,16,28333741,391526
100,127,16,28533700,391113
100,127,16,28496041,391110
100,127,16,28326899,391016
100,127,16,28397820,388930
100,127,16,28615889,395985
100,127,16,28645033,391035
100,127,16,28633506,391650
100,127,16,28366959,390576
100,127,16,28639027,389205
100,127,16,28320123,390212
100,136,16,30538985,431153
100,136,16,30512830,400147
100,136,16,30192701,399875
100,136,16,30179615,401772
100,136,16,30163652,401220
100,136,16,30498929,401675
100,136,16,30231893,399878
100,136,16,30158541,403757
100,136,16,30396460,402469
100,136,16,30203859,402753
100,136,16,30215480,401366
100,136,16,30423786,401239
100,136,16,30196787,400375
100,136,16,30305458,401113
100,136,16,30441123,402039
100,136,16,30374981,400758
100,136,16,30523722,401392
100,136,16,30165196,400657
100,136,16,30217432,400991
100,136,16,30230111,399485
100,145,16,32036481,399157
100,145,16,32096952,398646
100,145,16,32011647,396185
100,145,16,32018383,396771
100,145,16,32239503,398175
100,145,16,32383805,396937
100,145,16,32361907,398084
100,145,16,32370567,397717
100,145,16,32434333,400224
100,145,16,32074853,398013
100,145,16,32000850,399835
100,145,16,32066253,400120
100,145,16,32027145,397614
100,145,16,32047470,397860
100,145,16,32252280,397450
100,145,16,32087017,398827
100,145,16,32152547,396747
100,145,16,32389352,397919
100,145,16,32405019,397555
100,145,16,32422495,401124
100,154,16,33747680,404246
100,154,16,34193057,402508
100,154,16,34191646,402836
100,154,16,33764604,403995
100,154,16,33972473,406170
100,154,16,34109712,405266
100,154,16,34229585,404234
100,154,16,33797224,404690
100,154,16,34183719,403032
100,154,16,34079466,405347
100,154,16,34199760,406991
100,154,16,33747503,402766
100,154,16,33950351,402584
100,154,16,33854927,405861
100,154,16,33848313,403668
100,154,16,34053595,405523
100,154,16,33949158,406184
100,154,16,33799355,404139
100,154,16,33769927,404515
100,154,16,33777510,405285
100,163,16,35698679,403469
100,163,16,35968336,402923
100,163,16,36099060,402425
100,163,16,36150213,403172
100,163,16,36129785,404363
100,163,16,35792729,401124
100,163,16,35733858,403090
100,163,16,35705865,402998
100,163,16,35901623,402867
100,163,16,36086378,403237
100,163,16,35692480,400525
100,163,16,35787842,404777
100,163,16,35782470,402306
100,163,16,36061230,404739
100,163,16,35982305,404260
100,163,16,35769395,404175
100,163,16,35757868,404873
100,163,16,35693401,404953
100,163,16,36121402,403222
100,163,16,35802227,402119
100,172,16,37465512,404287
100,172,16,37907710,402486
100,172,16,37488434,403228
100,172,16,37792887,403318
100,172,16,37745402,402572
100,172,16,37873896,401591
100,172,16,37475539,403436
100,172,16,37520284,403073
100,172,16,37523973,401723
100,172,16,37534815,401320
100,172,16,37525210,402341
100,172,16,37869275,406660
100,172,16,37580015,403189
100,172,16,37928944,404759
100,172,16,37867032,404927
100,172,16,37904121,402395
100,172,16,37806039,433733
100,172,16,37582130,402589
100,172,16,37818174,404714
100,172,16,37938255,402884
100,181,16,39384835,401988
100,181,16,39749072,402760
100,181,16,39259606,402715
100,181,16,39772736,403072
100,181,16,39702764,403203
100,181,16,39657479,403429
100,181,16,39601314,403729
100,181,16,39331019,405479
100,181,16,39280747,403517
100,181,16,39365833,402749
100,181,16,39695698,403788
100,181,16,39638563,406928
100,181,16,39258052,404557
100,181,16,39332124,403152
100,181,16,39599576,404492
100,181,16,39327202,403000
100,181,16,39274206,402882
100,181,16,39578717,402377
100,181,16,39686283,405632
100,181,16,39633302,404265
100,190,16,41408873,413092
100,190,16,41032485,411291
100,190,16,40970635,411012
100,190,16,41135489,411755
100,190,16,41237195,412059
100,190,16,41546619,412367
100,190,16,40979407,410902
100,190,16,41028371,413926
100,190,16,40998751,410889
100,190,16,41231296,411194
100,190,16,41044203,411920
100,190,16,41378154,440273
100,190,16,41231086,412028
100,190,16,41079172,411241
100,190,16,41014343,411412
100,190,16,41006186,410704
100,190,16,41012400,408724
100,190,16,41074447,411613
100,190,16,41079875,412651
100,190,16,40991853,411007
100,199,16,42814665,417228
100,199,16,42323527,413635
100,199,16,42553138,411872
100,199,16,42420071,413146
100,199,16,42306810,414135
100,199,16,42275837,413105
100,199,16,42531515,412657
100,199,16,42751745,412495
100,199,16,42259485,413104
100,199,16,42760586,412937
100,199,16,42555448,413305
100,199,16,42300691,413273
100,199,16,42471912,414015
100,199,16,42325665,413148
100,199,16,42318469,413613
100,199,16,42790088,446494
100,199,16,42379295,414520
100,199,16,42250047,412995
100,199,16,42741811,414133
100,199,16,42362874,412637
100,208,16,44497000,410801
100,208,16,44151214,412306
100,208,16,44670401,412947
100,208,16,44519491,414438
100,208,16,44395581,412000
100,208,16,44486475,416663
100,208,16,44195437,411915
100,208,16,44270856,412385
100,208,16,44361860,413804
100,208,16,44619650,410943
100,208,16,44702889,413561
100,208,16,44675908,413199
100,208,16,44324067,411557
100,208,16,44281433,412445
100,208,16,44689999,413441
100,208,16,44186879,411709
100,208,16,44569787,412116
100,208,16,44606462,411099
100,208,16,44204271,411610
100,208,16,44306547,412799
100,217,16,46295902,420775
100,217,16,46173596,420494
100,217,16,46033727,420963
100,217,16,46532878,421187
100,217,16,46340435,421228
100,217,16,46274537,418673
100,217,16,46598677,419845
100,217,16,45987328,422161
100,217,16,46012856,420546
100,217,16,46586534,419433
100,217,16,46023511,417760
100,217,16,46454410,421037
100,217,16,46158742,420806
100,217,16,46559825,425647
100,217,16,45991572,419337
100,217,16,46235819,421578
100,217,16,46538373,419816
100,217,16,46081585,422785
100,217,16,46464562,418975
100,217,16,45976065,419771
100,226,16,47889351,423424
100,226,16,48064318,421906
100,226,16,48365811,421558
100,226,16,47828803,423869
100,226,16,47787065,423304
100,226,16,47936818,421504
100,226,16,48375810,423032
100,226,16,48158932,420738
100,226,16,48259867,426134
100,226,16,47924325,425469
100,226,16,48216528,423320
100,226,16,47999660,423767
100,226,16,47866196,423235
100,226,16,48336829,423077
100,226,16,48077992,424200
100,226,16,48276252,422732
100,226,16,48025022,423763
100,226,16,48281619,424402
100,226,16,47947243,421487
100,226,16,48386645,420751
100,235,16,49730485,421490
100,235,16,50292599,424350
100,235,16,49591463,422269
100,235,16,49673756,423482
100,235,16,49839788,421925
100,235,16,49633237,423238
100,235,16,50340836,426159
100,235,16,50126992,423272
100,235,16,49975556,423977
100,235,16,49729748,426045
100,235,16,49873254,423710
100,235,16,49724033,423571
100,235,16,49609540,422390
100,235,16,49625246,424056
100,235,16,49638755,421134
100,235,16,49828184,423124
100,235,16,50197659,423518
100,235,16,50314316,453753
100,235,16,49619479,423459
100,235,16,49646950,423795
100,244,16,51231239,433706
100,244,16,51295564,431224
100,244,16,51826665,429804
100,244,16,51177471,430216
100,244,16,51228122,430217
100,244,16,51614551,431282
100,244,16,51818594,431932
100,244,16,51387477,429270
100,244,16,51203620,430446
100,244,16,51213732,431603
100,244,16,51627906,430724
100,244,16,51800971,432238
100,244,16,51731006,431434
100,244,16,51240750,431004
100,244,16,51302184,431157
100,244,16,51170613,433509
100,244,16,51613431,431573
100,244,16,51547461,430357
100,244,16,51606128,430606
100,244,16,51171060,430725
100,253,16,53457659,435149
100,253,16,52902355,435227
100,253,16,53507391,436566
100,253,16,53253439,434251
100,253,16,53214586,435176
100,253,16,52876249,435569
100,253,16,52931155,437734
100,253,16,53215576,436474
100,253,16,53506283,434280
100,253,16,53059785,434963
100,253,16,52793661,439333
100,253,16,52858416,435679
100,253,16,53466139,433636
100,253,16,53090112,435169
100,253,16,53467682,436145
100,253,16,52828925,435082
100,253,16,53689011,435752
100,253,16,53001016,436826
100,253,16,53025186,437640
100,253,16,53435402,437434
100,262,16,55035067,432476
100,262,16,54620119,431670
100,262,16,55246404,432368
100,262,16,54529021,431554
100,262,16,54650627,431020
100,262,16,54605316,432302
100,262,16,54631774,431574
100,262,16,55161058,431263
100,262,16,55239920,455184
100,262,16,55144430,432191
100,262,16,54683514,432254
100,262,16,55288643,431744
100,262,16,54876498,432059
100,262,16,54537305,434483
100,262,16,55231709,431339
100,262,16,54609363,432834
100,262,16,55271872,431787
100,262,16,54662513,433575
100,262,16,54572108,430710
100,262,16,54637577,430968
100,271,16,57399395,435673
100,271,16,57396776,434293
100,271,16,56821111,436883
100,271,16,56839367,435293
100,271,16,56887447,433359
100,271,16,56740757,433586
100,271,16,56839934,434114
100,271,16,56766404,436018
100,271,16,56819717,436582
100,271,16,56726373,436378
100,271,16,57481741,433653
100,271,16,57147044,434340
100,271,16,57237747,434516
100,271,16,57055078,434918
100,271,16,56926482,436064
100,271,16,56723793,435681
100,271,16,57131960,435581
100,271,16,56780241,436456
100,271,16,56840358,435679
100,271,16,56764152,435632
100,280,16,58618199,436734
100,280,16,58555938,433158
100,280,16,58039744,434781
100,280,16,58110433,435028
100,280,16,58060282,435397
100,280,16,58371796,434702
100,280,16,58638702,433310
100,280,16,57963114,432014
100,280,16,58029954,434915
100,280,16,57990011,437056
100,280,16,58088044,435609
100,280,16,58015817,434936
100,280,16,58657114,433232
100,280,16,58549871,434612
100,280,16,57925637,432475
100,280,16,58062858,434625
100,280,16,58744211,434550
100,280,16,58055608,436163
100,280,16,58321835,435296
100,280,16,58172621,434267
100,289,16,60508506,437209
100,289,16,60195190,439922
100,289,16,59886657,440173
100,289,16,59866742,438220
100,289,16,60621109,437997
100,289,16,60207618,438954
100,289,16,59742884,437772
100,289,16,59928420,436896
100,289,16,60239795,439491
100,289,16,60020474,437779
100,289,16,60359942,438172
100,289,16,59877321,439889
100,289,16,60368689,439410
100,289,16,59829761,438454
100,289,16,60572145,438861
100,289,16,60517749,443566
100,289,16,60071932,438446
100,289,16,59832561,439203
100,289,16,59890281,440692
100,289,16,60362287,438732
100,298,16,62155506,438174
100,298,16,61931789,440066
100,298,16,62024117,439262
100,298,16,61396831,438273
100,298,16,61463737,437183
100,298,16,61436851,438254
100,298,16,61469952,438435
100,298,16,62204330,441376
100,298,16,61397429,440273
100,298,16,61359530,438765
100,298,16,61392351,438862
100,298,16,61777744,439117
100,298,16,62052368,438174
100,298,16,61573484,439474
100,298,16,61395059,438152
100,298,16,62093402,439087
100,298,16,61322527,438678
100,298,16,61409781,441603
100,298,16,61341169,439035
100,298,16,61354632,440700
100,307,16,64628244,440445
100,307,16,63948796,441448
100,307,16,63967719,442191
100,307,16,64086923,441900
100,307,16,64430182,443177
100,307,16,63972564,441630
100,307,16,63939669,442888
100,307,16,64782159,442600
100,307,16,64652603,440831
100,307,16,64267271,444526
100,307,16,63858066,441531
100,307,16,64623946,443014
100,307,16,64139401,445914
100,307,16,63962636,442502
100,307,16,64670612,440852
100,307,16,64708701,443166
100,307,16,63980482,441868
100,307,16,64379419,441655
100,307,16,64380679,441621
100,307,16,64176401,445186
100,316,16,66291726,441693
100,316,16,65937266,445038
100,316,16,65777105,475684
100,316,16,66548525,443441
100,316,16,65721512,441655
100,316,16,65735394,443034
100,316,16,66330096,441909
100,316,16,65673569,443867
100,316,16,65872145,445487
100,316,16,65714037,448769
100,316,16,65672527,442636
100,316,16,66557533,445004
100,316,16,65667851,446064
100,316,16,66331808,443824
100,316,16,65856097,472085
100,316,16,65825917,444747
100,316,16,66412777,444107
100,316,16,65938823,443043
100,316,16,66206113,440421
100,316,16,66159126,443480
100,325,16,67354670,443062
100,325,16,67312433,441385
100,325,16,67723332,438464
100,325,16,67725423,442984
100,325,16,68071271,441592
100,325,16,67368596,442686
100,325,16,67366550,441636
100,325,16,67335359,439600
100,325,16,67683469,440969
100,325,16,67920138,442598
100,325,16,67803642,441101
100,325,16,67324693,445111
100,325,16,67576511,442253
100,325,16,67362773,445584
100,325,16,67442765,442166
100,325,16,67340721,442518
100,325,16,67760942,440690
100,325,16,67553079,441783
100,325,16,67383292,440702
100,325,16,67358527,440951
100,334,16,68632364,440068
100,334,16,68645428,443056
100,334,16,69397734,440131
100,334,16,68605999,440012
100,334,16,68693776,440856
100,334,16,68758337,440372
100,334,16,68702208,441740
100,334,16,68953599,440324
100,334,16,69391769,442692
100,334,16,69076856,440414
100,334,16,69390182,438189
100,334,16,69428820,440067
100,334,16,68672687,440281
100,334,16,68563299,440626
100,334,16,68711691,440559
100,334,16,68759979,440173
100,334,16,68637638,440266
100,334,16,68846956,439220
100,334,16,69339268,440305
100,334,16,69337155,440404
100,343,16,70438137,442728
100,343,16,70590353,441071
100,343,16,71267469,441148
100,343,16,70929684,444412
100,343,16,70929533,442803
100,343,16,71173668,443133
100,343,16,71162755,442661
100,343,16,71355134,442114
100,343,16,70416976,446431
100,343,16,71052809,440597
100,343,16,70450258,441564
100,343,16,70274503,442775
100,343,16,70854271,443806
100,343,16,70544208,475633
100,343,16,70413660,443293
100,343,16,70436195,444096
100,343,16,70716166,444000
100,343,16,70372474,444229
100,343,16,71332105,446341
100,343,16,71187104,443703
100,352,16,72024205,444309
100,352,16,72668525,446096
100,352,16,72592402,443995
100,352,16,72328561,444794
100,352,16,72797896,443532
100,352,16,72279400,445768
100,352,16,72717481,443414
100,352,16,71910297,444829
100,352,16,72459756,443222
100,352,16,72591457,444708
100,352,16,72074250,443545
100,352,16,71981655,442119
100,352,16,72710558,441994
100,352,16,71991763,444307
100,352,16,72063995,443965
100,352,16,72829176,444281
100,352,16,72153887,445628
100,352,16,72127449,444052
100,352,16,72153787,445777
100,352,16,71921942,442998
100,361,16,73786383,442467
100,361,16,73862848,440251
100,361,16,74667168,441805
100,361,16,73750970,443738
100,361,16,73882671,440900
100,361,16,73658614,441649
100,361,16,73719833,442008
100,361,16,73647953,441087
100,361,16,73776841,439519
100,361,16,74326985,441495
100,361,16,73731220,441738
100,361,16,73756622,441127
100,361,16,73829423,442965
100,361,16,73742201,440664
100,361,16,73841330,439575
100,361,16,73806135,442349
100,361,16,73820377,444823
100,361,16,74238432,441700
100,361,16,73698373,440400
100,361,16,73764928,440689
100,370,16,76390215,442419
100,370,16,76397487,473560
100,370,16,76938170,442041
100,370,16,76111092,443437
100,370,16,76922776,441652
100,370,16,76127964,444790
100,370,16,75970548,442017
100,370,16,76105122,442023
100,370,16,76162128,440663
100,370,16,76010962,442639
100,370,16,77013018,442020
100,370,16,76093540,443713
100,370,16,76989451,441112
100,370,16,76157976,444277
100,370,16,76337399,442374
100,370,16,75988385,442849
100,370,16,76484098,442791
100,370,16,76050925,443993
100,370,16,76011862,441932
100,370,16,77030298,444575
100,379,16,77810361,448325
100,379,16,77988655,446997
100,379,16,77851757,452393
100,379,16,77790176,447669
100,379,16,77665635,448949
100,379,16,77976689,459040
100,379,16,77730281,449938
100,379,16,77770306,449129
100,379,16,77808587,450655
100,379,16,77909961,448028
100,379,16,77805416,449275
100,379,16,77779277,449507
100,379,16,77767928,449422
100,379,16,77628650,448682
100,379,16,78471042,447522
100,379,16,77741352,449005
100,379,16,77707108,449812
100,379,16,78330180,448604
100,379,16,77695265,451308
100,379,16,77732871,449425
100,388,16,80436916,447403
100,388,16,79673581,446441
100,388,16,79458044,445676
100,388,16,80705209,448872
100,388,16,79594542,447809
100,388,16,80449266,446680
100,388,16,79827483,445452
100,388,16,79507629,445670
100,388,16,79885959,446926
100,388,16,79479278,448035
100,388,16,79865758,446448
100,388,16,79541268,450835
100,388,16,79677963,445390
100,388,16,79561965,445269
100,388,16,79660556,449944
100,388,16,79877793,447890
100,388,16,79519892,447630
100,388,16,79604477,446540
100,388,16,79511783,478783
100,388,16,80392784,446912
100,397,16,81386373,451565
100,397,16,81213254,452477
100,397,16,80373253,455084
100,397,16,80524389,453326
100,397,16,80484889,452821
100,397,16,80432175,450453
100,397,16,80388489,452701
100,397,16,80473060,450412
100,397,16,81344646,454104
100,397,16,80359433,451367
100,397,16,80509529,452933
100,397,16,81462723,452760
100,397,16,80327826,452395
100,397,16,80434091,452778
100,397,16,80834660,452641
100,397,16,80593768,455980
100,397,16,80449732,451369
100,397,16,80447967,451746
100,397,16,80782689,452971
100,397,16,80363653,450246
100,406,16,83073996,452743
100,406,16,83572490,451870
100,406,16,83103412,450872
100,406,16,83039779,450588
100,406,16,83054997,454190
100,406,16,83554742,451059
100,406,16,83690649,451554
100,406,16,83179472,451235
100,406,16,83084571,450340
100,406,16,84113885,451965
100,406,16,83092921,450957
100,406,16,83074162,449878
100,406,16,82957017,451517
100,406,16,83102466,451892
100,406,16,83754371,452482
100,406,16,82992624,451744
100,406,16,83104124,451444
100,406,16,83029699,451970
100,406,16,84020200,453185
100,406,16,83059348,454613
100,415,16,85534400,453142
100,415,16,84753367,452217
100,415,16,84764074,485397
100,415,16,85744076,451818
100,415,16,84833310,451993
100,415,16,84770405,452159
100,415,16,85504579,453295
100,415,16,84868453,453757
100,415,16,84718222,452930
100,415,16,85615039,453127
100,415,16,84746697,450858
100,415,16,84952006,451450
100,415,16,85300056,452491
100,415,16,84935184,453204
100,415,16,85532271,450943
100,415,16,85857213,453115
100,415,16,84866511,453448
100,415,16,84744173,452144
100,415,16,85350734,452023
100,415,16,84898556,453257
100,424,16,86540593,452915
100,424,16,87400244,453407
100,424,16,87219444,452343
100,424,16,86764098,452064
100,424,16,86580242,449806
100,424,16,87398721,452465
100,424,16,86547474,452859
100,424,16,87205015,451114
100,424,16,86442823,453896
100,424,16,86969429,453404
100,424,16,86545928,454739
100,424,16,86554853,453502
100,424,16,86462734,482382
100,424,16,87349993,451620
100,424,16,87502163,452816
100,424,16,86408864,454204
100,424,16,86703278,455066
100,424,16,86491089,451717
100,424,16,87197241,450282
100,424,16,86430205,452210
100,433,16,87915493,456003
100,433,16,87495886,452984
100,433,16,88661195,454937
100,433,16,87943035,452885
100,433,16,87740926,452995
100,433,16,87522957,452415
100,433,16,88679161,450643
100,433,16,87656738,454456
100,433,16,88196955,453697
100,433,16,87676494,451698
100,433,16,87630992,453387
100,433,16,88553236,451755
100,433,16,87523993,452119
100,433,16,88573761,452801
100,433,16,87542515,454197
100,433,16,87682185,452641
100,433,16,88662538,451719
100,433,16,87539123,453852
100,433,16,87583227,455756
100,433,16,87549599,455745
100,442,16,89518649,458559
100,442,16,89561849,459536
100,442,16,89629494,461924
100,442,16,89706887,463657
100,442,16,89662443,463806
100,442,16,89489357,459710
100,442,16,90040023,457000
100,442,16,89458090,459468
100,442,16,89475873,459085
100,442,16,89354908,460719
100,442,16,89533874,458082
100,442,16,90594112,462330
100,442,16,90184158,459396
100,442,16,90546309,461797
100,442,16,89947569,463862
100,442,16,90310729,460964
100,442,16,90547932,461762
100,442,16,89805237,458739
100,442,16,89780774,460924
100,442,16,90494639,458852
100,451,16,91584953,458618
100,451,16,91148618,459823
100,451,16,91983764,457921
100,451,16,91145574,456035
100,451,16,91968378,457783
100,451,16,91822781,459523
100,451,16,90940911,458041
100,451,16,91137510,460097
100,451,16,92040977,457089
100,451,16,91047764,457549
100,451,16,91026316,459209
100,451,16,91066886,457446
100,451,16,91069470,458471
100,451,16,91102677,457826
100,451,16,91033012,458739
100,451,16,91065555,461179
100,451,16,91633468,457492
100,451,16,90991605,458781
100,451,16,91779543,456949
100,451,16,91102747,458542
100,460,16,92675609,453972
100,460,16,93210736,458596
100,460,16,92671627,457117
100,460,16,92724006,456742
100,460,16,92814095,456893
100,460,16,92654585,454935
100,460,16,92817997,455779
100,460,16,92870139,458716
100,460,16,93532217,458594
100,460,16,94073598,455928
100,460,16,92743458,455630
100,460,16,93708344,456030
100,460,16,92901641,457019
100,460,16,93798723,454107
100,460,16,93694967,455608
100,460,16,92656556,458855
100,460,16,93406391,456519
100,460,16,92654395,457416
100,460,16,92875171,455275
100,460,16,93797181,455220
100,469,16,95506743,456953
100,469,16,95587524,457465
100,469,16,95356646,457555
100,469,16,95290415,487118
100,469,16,95619088,458059
100,469,16,94378319,457910
100,469,16,95438589,458737
100,469,16,94321170,459820
100,469,16,95640051,457012
100,469,16,95327115,456514
100,469,16,94985355,468533
100,469,16,94829543,457832
100,469,16,95400409,454795
100,469,16,94458060,457493
100,469,16,95558463,456260
100,469,16,95146477,455733
100,469,16,94331424,459568
100,469,16,95435821,455984
100,469,16,95219508,460192
100,469,16,95149098,458522
100,478,16,95955329,456475
100,478,16,97039820,455741
100,478,16,96405513,455377
100,478,16,96895024,457355
100,478,16,95995587,456096
100,478,16,97800589,471800
100,478,16,96072334,458382
100,478,16,96116299,457831
100,478,16,96135054,457309
100,478,16,97120599,452551
100,478,16,97065592,457077
100,478,16,96127832,458227
100,478,16,97119698,458336
100,478,16,96118927,455284
100,478,16,96049854,457236
100,478,16,96315291,457402
100,478,16,96978737,457863
100,478,16,95988867,457691
100,478,16,96643760,454775
100,478,16,97379316,459632
100,487,16,97472891,462274
100,487,16,97440198,465869
100,487,16,98543342,460874
100,487,16,97483547,463045
100,487,16,98414259,461124
100,487,16,97506899,460282
100,487,16,98600774,464526
100,487,16,98599665,462624
100,487,16,97558303,463139
100,487,16,97987234,460618
100,487,16,97471263,490523
100,487,16,97426907,461797
100,487,16,97565059,463354
100,487,16,98639962,460570
100,487,16,97849285,464188
100,487,16,97843632,461522
100,487,16,97905175,461250
100,487,16,97444217,462442
100,487,16,98409402,460785
100,487,16,97381522,463546
100,496,16,100128989,465657
100,496,16,98848993,466200
100,496,16,98875303,464933
100,496,16,98875314,463408
100,496,16,99689337,465434
100,496,16,98890459,461286
100,496,16,100017082,464157
100,496,16,99294348,462219
100,496,16,99042208,461470
100,496,16,98987585,466199
100,496,16,99262663,466927
100,496,16,99011646,462296
100,496,16,98880344,460884
100,496,16,99342473,464306
100,496,16,99547312,463592
100,496,16,98987810,462702
100,496,16,99074160,463564
100,496,16,99325501,463750
100,496,16,99180572,463292
100,496,16,98893459,462174
100,500,1,9608108,463143
100,500,1,9573386,462610
100,500,1,9581735,465903
100,500,1,9608506,462821
100,500,1,9592830,464414
100,500,1,9647458,461642
100,500,1,9730644,463597
100,500,1,9643172,492397
100,500,1,9728833,463687
100,500,1,9604283,463145
100,500,1,9561413,463895
100,500,1,9569478,463789
100,500,1,9595473,463952
100,500,1,9616327,462462
100,500,1,9571686,463107
100,500,1,9627431,462737
100,500,1,9678040,466225
100,500,1,9578406,466301
100,500,1,9574475,463768
100,500,1,9475838,462080
100,500,2,13920467,462660
100,500,2,13942699,461287
100,500,2,13967359,464553
100,500,2,14030773,461629
100,500,2,13913316,462145
100,500,2,13943744,462136
100,500,2,13944664,461709
100,500,2,13942106,462974
100,500,2,13973352,461818
100,500,2,13953432,461526
100,500,2,14014895,465452
100,500,2,13954723,462325
100,500,2,13899751,460996
100,500,2,13910448,461429
100,500,2,14023092,462562
100,500,2,14024044,461139
100,500,2,14023145,459290
100,500,2,13971171,462735
100,500,2,13941660,461697
100,500,2,13985749,465439
100,500,3,16805981,457979
100,500,3,16660159,461291
100,500,3,16779822,460099
100,500,3,16772466,459364
100,500,3,16725551,458067
100,500,3,16731873,460637
100,500,3,16682509,460532
100,500,3,16679407,459360
100,500,3,16661813,460179
100,500,3,16804773,460017
100,500,3,16870085,458856
100,500,3,16815618,459089
100,500,3,16722079,462106
100,500,3,16741825,460389
100,500,3,16721187,460440
100,500,3,16804516,459252
100,500,3,16728753,460935
100,500,3,16674511,461861
100,500,3,16666943,459532
100,500,3,16753762,459971
100,500,4,23383883,460432
100,500,4,23358122,458086
100,500,4,23430260,457866
100,500,4,23417828,456885
100,500,4,23408308,488111
100,500,4,23458001,458665
100,500,4,23605466,457054
100,500,4,23406876,455859
100,500,4,23647091,458777
100,500,4,23433835,456886
100,500,4,23639667,457467
100,500,4,23434437,457651
100,500,4,23505221,457983
100,500,4,23675126,456729
100,500,4,23478736,455946
100,500,4,23387283,458944
100,500,4,23415986,457202
100,500,4,23451766,456146
100,500,4,23671773,457244
100,500,4,23427127,460135
100,500,5,25701844,459314
100,500,5,25861901,458114
100,500,5,25625008,457478
100,500,5,25827741,459795
100,500,5,25620673,457390
100,500,5,25821257,457432
100,500,5,25942792,456678
