Pallet: "multisig", Extrinsic: "approve_as_multi_complete", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
36,10000,132873,34945
36,10000,133326,34941
36,10000,132289,34527
36,10000,133850,35076
36,10000,133048,35234
36,10000,133603,35157
36,10000,133090,35128
36,10000,133428,34941
36,10000,133514,35398
36,10000,132707,34971
36,10000,134651,35047
36,10000,132273,34924
36,10000,135766,35409
36,10000,133147,34646
36,10000,132956,35207
36,10000,132790,34709
36,10000,133239,35408
37,10000,133313,35044
37,10000,133927,35070
37,10000,132915,35449
37,10000,134212,35113
37,10000,132755,35084
37,10000,133485,35215
37,10000,134194,35581
37,10000,133711,35393
37,10000,133540,35596
37,10000,133183,35154
37,10000,133235,35055
37,10000,133528,35111
37,10000,133632,35146
37,10000,133217,35744
37,10000,133721,35825
37,10000,136336,35541
37,10000,133281,35714
37,10000,134153,35376
37,10000,134297,34658
37,10000,134256,35422
38,10000,132323,34842
38,10000,133386,35105
38,10000,133226,34884
38,10000,132610,34950
38,10000,133837,34987
38,10000,133210,35547
38,10000,133484,35059
38,10000,132774,35056
38,10000,134004,34986
38,10000,133220,34441
38,10000,133555,34851
38,10000,136191,35542
38,10000,133286,34984
38,10000,133593,34994
38,10000,133488,34850
38,10000,133630,35412
38,10000,134311,35412
38,10000,133505,34972
38,10000,133909,37906
38,10000,133836,34984
39,10000,132263,34826
39,10000,133481,34885
39,10000,133866,35017
39,10000,133484,34932
39,10000,133369,35287
39,10000,135371,34807
39,10000,133241,35325
39,10000,133627,35465
39,10000,133777,35366
39,10000,133929,35018
39,10000,133707,34874
39,10000,132297,34847
39,10000,133059,34689
39,10000,133315,35112
39,10000,134064,35078
39,10000,134930,35136
39,10000,133481,34965
39,10000,136460,35698
39,10000,133760,34756
39,10000,133048,35387
40,10000,133304,34958
40,10000,133204,35233
40,10000,133717,35004
40,10000,134330,35061
40,10000,135856,35061
40,10000,133566,35318
40,10000,134852,35464
40,10000,133792,35088
40,10000,134024,34505
40,10000,133907,35002
40,10000,134496,34792
40,10000,133706,35370
40,10000,133714,35157
40,10000,134561,35103
40,10000,133823,35167
40,10000,133574,35110
40,10000,133640,34575
40,10000,133664,34794
40,10000,134106,35373
40,10000,134918,35196
41,10000,134053,34923
41,10000,134746,35376
41,10000,134584,34976
41,10000,134192,35282
41,10000,134026,35739
41,10000,133492,35489
41,10000,134302,35356
41,10000,134562,35532
41,10000,134236,34916
41,10000,134107,34830
41,10000,134522,35359
41,10000,133358,35016
41,10000,134285,34985
41,10000,134292,35455
41,10000,133514,35238
41,10000,132656,34811
41,10000,135021,35400
41,10000,134774,35282
41,10000,133897,34999
41,10000,134214,35209
42,10000,136927,36068
42,10000,135829,35360
42,10000,135026,35152
42,10000,135315,35565
42,10000,134339,35050
42,10000,134564,34996
42,10000,134386,35052
42,10000,135174,35586
42,10000,136933,35291
42,10000,134001,34998
42,10000,134417,34987
42,10000,135068,34825
42,10000,134183,35282
42,10000,134125,35392
42,10000,133992,34961
42,10000,133827,35110
42,10000,137527,35261
42,10000,134828,35384
42,10000,135710,35325
42,10000,134625,34826
43,10000,134824,34600
43,10000,134688,35647
43,10000,134797,35095
43,10000,135591,35482
43,10000,135242,35675
43,10000,133462,34902
43,10000,134652,34737
43,10000,137524,35170
43,10000,134344,34979
43,10000,134871,34823
43,10000,133708,35069
43,10000,134822,34776
43,10000,135409,35165
43,10000,135387,35084
43,10000,134782,35324
43,10000,134704,35303
43,10000,134511,35113
43,10000,134497,34779
43,10000,135198,35182
43,10000,134931,35304
44,10000,135020,35010
44,10000,137272,34882
44,10000,134864,34908
44,10000,135344,35554
44,10000,138733,35417
44,10000,133816,34794
44,10000,135474,35011
44,10000,135277,35210
44,10000,135219,35324
44,10000,135674,35070
44,10000,134747,35425
44,10000,135467,35222
44,10000,135383,35539
44,10000,134559,35181
44,10000,134788,35153
44,10000,135626,35511
44,10000,135100,35058
44,10000,135031,35216
44,10000,135007,35259
44,10000,135965,35123
45,10000,135036,35352
45,10000,135012,35229
45,10000,135365,35192
45,10000,134998,35067
45,10000,135577,35057
45,10000,135677,35093
45,10000,134956,34894
45,10000,137067,35107
45,10000,134670,35096
45,10000,137305,35202
45,10000,135076,35649
45,10000,134964,34912
45,10000,135296,35268
45,10000,133818,35166
45,10000,134567,34902
45,10000,135264,35901
45,10000,135449,34841
45,10000,135470,35109
45,10000,133925,35090
45,10000,135417,35321
46,10000,135263,35006
46,10000,134919,35436
46,10000,135612,35108
46,10000,138563,35451
46,10000,135860,34925
46,10000,136009,35071
46,10000,135307,34861
46,10000,133638,35337
46,10000,135082,34651
46,10000,136132,35388
46,10000,134826,34951
46,10000,136461,35655
46,10000,135994,34840
46,10000,135457,35372
46,10000,135636,35158
46,10000,135689,35402
46,10000,135579,35263
46,10000,135037,35272
46,10000,136315,35202
46,10000,137637,35365
47,10000,135414,35456
47,10000,134962,34945
47,10000,134201,35181
47,10000,136166,34915
47,10000,136945,34824
47,10000,134265,35201
47,10000,135055,35155
47,10000,135317,35685
47,10000,135527,35326
47,10000,135065,38029
47,10000,134800,34922
47,10000,135641,35344
47,10000,135294,34853
