Pallet: "utility", Extrinsic: "as_multi_complete", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
s,z,extrinsic_time,storage_root_time
100,1000,194851,87437
100,1000,192032,86315
100,1000,239381,89003
100,1000,199710,109011
100,1000,194881,84695
100,1000,214676,85473
100,1000,206768,86424
100,1000,213782,91858
100,1000,205886,87128
100,1000,195834,85560
100,1000,190158,84594
100,1000,192534,102519
100,1000,194096,117732
100,1000,228933,84880
100,1000,198785,84908
100,1000,179972,78906
100,1000,193034,85219
100,1000,188541,83937
100,1000,210564,86337
100,1500,208814,83608
100,1500,191184,83684
100,1500,284470,86150
100,1500,216234,95932
100,1500,235160,112429
100,1500,191594,93867
100,1500,193214,84433
100,1500,194424,115551
100,1500,189891,84489
100,1500,217082,84318
100,1500,198293,86636
100,1500,201192,90116
100,1500,197663,85300
100,1500,193639,109756
100,1500,204358,88001
100,1500,199905,89024
100,1500,233348,89560
100,1500,193538,85038
100,1500,195946,86493
100,1500,226322,88419
100,2000,201123,86603
100,2000,201833,86328
100,2000,205396,89344
100,2000,241186,87008
100,2000,195445,99876
100,2000,248045,131660
100,2000,203686,99529
100,2000,200086,85531
100,2000,189995,82452
100,2000,205484,85908
100,2000,193069,84152
100,2000,221288,86355
100,2000,195278,85501
100,2000,233834,86705
100,2000,199893,87605
100,2000,191704,84468
100,2000,197239,85187
100,2000,202902,84111
100,2000,194459,87608
100,2000,193399,86286
100,2500,198361,87462
100,2500,206155,89532
100,2500,208834,90776
100,2500,194975,84232
100,2500,194428,85828
100,2500,190917,103751
100,2500,198507,87009
100,2500,204602,88615
100,2500,193395,83082
100,2500,199939,86328
100,2500,190953,83545
100,2500,197606,82226
100,2500,206298,92654
100,2500,207901,89992
100,2500,204542,91346
100,2500,213111,109202
100,2500,251526,89567
100,2500,203282,88120
100,2500,197835,86872
100,2500,232470,87777
100,3000,195706,84407
100,3000,239691,88859
100,3000,200493,85346
100,3000,196884,83794
100,3000,199074,86946
100,3000,197103,85590
100,3000,211577,124194
100,3000,201126,83411
100,3000,277340,99254
100,3000,201184,85471
100,3000,201654,89179
100,3000,199421,86287
100,3000,198758,83733
100,3000,199244,85478
100,3000,215026,86614
100,3000,223759,88158
100,3000,200267,115775
