Pallet: "im-online", Extrinsic: "heartbeat", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
k,e,extrinsic_time,storage_root_time
1000,79,170101,61485
1000,79,169073,62789
1000,79,172457,61431
1000,79,169363,61794
1000,79,168937,60996
1000,79,168927,62093
1000,79,172089,61815
1000,79,168446,61351
1000,79,169207,61429
1000,79,168338,61372
1000,79,169310,60851
1000,79,169869,61629
1000,79,165211,61011
1000,79,164948,61096
1000,79,169807,61034
1000,79,168413,61110
1000,79,168695,61390
1000,79,168739,61158
1000,79,166523,61659
1000,80,169203,61106
1000,80,165777,61443
1000,80,169054,61670
1000,80,168819,65015
1000,80,169638,61191
1000,80,168396,61352
1000,80,168827,64274
1000,80,170341,61275
1000,80,169374,61215
1000,80,169146,61467
1000,80,168893,61031
1000,80,169856,61692
1000,80,168019,61532
1000,80,169223,61278
1000,80,169634,61525
1000,80,165725,61122
1000,80,165187,61699
1000,80,168726,61474
1000,80,168862,61577
1000,80,169743,61554
1000,81,166006,61114
1000,81,169620,61432
1000,81,169025,61164
1000,81,168930,61233
1000,81,168719,61298
1000,81,169855,60916
1000,81,169184,63703
1000,81,168929,61323
1000,81,169424,61344
1000,81,168472,61278
1000,81,168792,61447
1000,81,169144,61033
1000,81,169400,61481
1000,81,168744,61382
1000,81,168683,61373
1000,81,169565,61490
1000,81,169669,61275
1000,81,169033,61370
1000,81,164761,61414
1000,81,168992,61656
1000,82,169043,61560
1000,82,169301,61379
1000,82,165732,61302
1000,82,169332,62922
1000,82,169655,63085
1000,82,169224,61521
1000,82,169896,61384
1000,82,169741,61462
1000,82,168531,61298
1000,82,169852,61527
1000,82,165711,61115
1000,82,169499,60979
1000,82,169393,61485
1000,82,169912,61610
1000,82,169633,60896
1000,82,169357,61062
1000,82,168958,61247
1000,82,169365,61415
1000,82,168410,61313
1000,82,169190,61499
1000,83,165790,61331
1000,83,170161,61513
1000,83,176239,62801
1000,83,170463,61664
1000,83,169195,61202
1000,83,169914,61253
1000,83,166100,61508
1000,83,169584,61820
1000,83,172312,61457
1000,83,168979,61259
1000,83,169003,61078
1000,83,169007,61290
1000,83,169523,92512
1000,83,169975,61335
1000,83,168931,61320
1000,83,166103,61572
1000,83,170159,61689
1000,83,170430,61575
1000,83,168888,61032
1000,83,172618,61422
1000,84,169203,61450
1000,84,169266,61405
1000,84,169779,61278
1000,84,166952,61316
1000,84,170132,61248
1000,84,169402,61440
1000,84,165318,61439
1000,84,165200,61278
1000,84,169194,61488
1000,84,201136,61462
1000,84,168951,61724
1000,84,169686,61641
1000,84,170090,61402
1000,84,169603,62639
1000,84,169166,61773
1000,84,169023,61378
1000,84,172727,61869
1000,84,169712,61425
1000,84,170059,61385
1000,84,173147,61696
1000,85,169453,61100
1000,85,170051,62057
1000,85,170066,61172
1000,85,169450,61349
1000,85,169902,61261
1000,85,173296,61950
1000,85,170297,61287
1000,85,169888,61593
1000,85,170191,61873
1000,85,169984,61655
1000,85,170757,61634
1000,85,170060,61601
1000,85,169799,61355
1000,85,170027,61450
1000,85,170183,61441
1000,85,169477,61009
1000,85,170394,61506
1000,85,168873,61669
1000,85,166112,61146
1000,85,166437,61801
1000,86,170905,61608
1000,86,169746,61366
1000,86,170162,61732
1000,86,169836,61191
1000,86,169226,62837
1000,86,170299,61518
1000,86,170208,61724
1000,86,170309,61511
1000,86,170181,61334
1000,86,169997,61363
1000,86,170133,61608
1000,86,169252,61317
1000,86,170077,61361
1000,86,170332,61546
1000,86,170314,61573
1000,86,170372,62652
1000,86,169294,67779
1000,86,170249,61062
1000,86,166369,61586
1000,86,165611,61484
1000,87,169825,61188
1000,87,170539,61629
1000,87,170520,64695
1000,87,169537,61609
1000,87,169955,61606
1000,87,173879,61592
1000,87,169683,61217
1000,87,169683,61459
1000,87,200664,61730
1000,87,170021,61000
1000,87,170644,61334
1000,87,170075,61274
1000,87,170313,61505
1000,87,170508,61243
1000,87,170308,61498
1000,87,170072,61688
1000,87,170555,61893
1000,87,170975,61373
1000,87,173171,62266
1000,87,166995,61612
1000,88,170879,62897
1000,88,166676,62039
1000,88,170500,61901
1000,88,173617,61726
1000,88,170225,61817
1000,88,181081,63458
1000,88,167554,61599
1000,88,172019,61769
1000,88,178149,62764
1000,88,171864,61442
1000,88,173472,62072
1000,88,168060,61492
1000,88,171246,61799
1000,88,170304,61857
1000,88,170419,61346
1000,88,170364,61487
1000,88,171099,61409
1000,88,170139,61225
1000,88,170535,61482
1000,88,170278,61492
1000,89,178421,63454
1000,89,172080,61261
1000,89,170929,61691
1000,89,171852,61892
1000,89,170485,61378
1000,89,170536,63084
1000,89,167044,61696
1000,89,171709,61859
1000,89,170350,61436
1000,89,166849,61433
1000,89,170563,61470
1000,89,171255,62566
1000,89,170838,62665
1000,89,167492,64429
1000,89,167442,63065
1000,89,171008,61761
1000,89,170868,61695
1000,89,170745,61787
1000,89,170958,61937
1000,89,170923,61523
1000,90,171631,61607
1000,90,170854,61512
1000,90,170745,61425
1000,90,170403,61419
1000,90,171520,61564
1000,90,172017,61403
1000,90,166805,61718
1000,90,178259,63125
1000,90,171341,61864
1000,90,167611,61841
1000,90,170943,61758
1000,90,172158,62227
1000,90,170849,62114
1000,90,170579,61670
1000,90,171374,61989
1000,90,171027,61792
1000,90,170915,61553
1000,90,173940,62061
1000,90,170815,61531
1000,90,171041,61760
1000,91,170839,61783
1000,91,170923,61853
1000,91,170777,61904
1000,91,170988,61608
1000,91,171461,61652
1000,91,171612,61756
1000,91,170828,61716
1000,91,174108,61682
1000,91,171618,61608
1000,91,171026,61851
1000,91,171320,61709
1000,91,167283,61818
1000,91,170813,61759
1000,91,171765,61360
1000,91,170773,61647
1000,91,171530,61489
1000,91,166850,62603
1000,91,171849,61670
1000,91,171293,61394
1000,91,168654,61762
1000,92,170981,61680
1000,92,171413,61725
1000,92,170981,61834
1000,92,171213,61958
1000,92,171350,61941
1000,92,170817,61615
1000,92,171507,61926
1000,92,171338,61971
1000,92,171265,61597
1000,92,170518,61321
1000,92,171143,61973
1000,92,171185,61574
1000,92,170320,61887
1000,92,171141,61569
1000,92,171090,61508
1000,92,172050,61784
1000,92,172095,61968
1000,92,171436,63406
1000,92,168086,61998
1000,92,170933,61570
1000,93,171697,61680
1000,93,171976,61823
1000,93,171471,61457
1000,93,171519,64244
1000,93,171412,62546
1000,93,171901,62137
1000,93,171311,61622
1000,93,170891,61630
1000,93,171442,61748
1000,93,171805,61497
1000,93,167150,61666
1000,93,171278,61880
1000,93,172069,61991
1000,93,172277,61546
1000,93,171498,61811
1000,93,168497,61831
1000,93,171807,61699
1000,93,170822,61946
1000,93,170825,64846
1000,93,171708,61946
1000,94,171360,61505
1000,94,171876,61478
1000,94,167925,61555
1000,94,171362,61770
1000,94,171998,61779
1000,94,172139,61845
1000,94,171524,61840
1000,94,171392,61962
1000,94,171329,61760
1000,94,168046,61677
1000,94,171237,61510
1000,94,171887,61656
1000,94,171211,61823
1000,94,172225,61749
1000,94,172480,61773
1000,94,175370,62133
1000,94,170511,61621
1000,94,172113,61731
1000,94,168061,61907
1000,94,178914,63419
1000,95,171164,61816
1000,95,171780,61724
1000,95,172517,61998
1000,95,171893,61812
1000,95,172996,61716
1000,95,172280,61913
1000,95,171855,61646
1000,95,170670,61646
1000,95,168268,61868
1000,95,172069,61706
1000,95,171007,61853
1000,95,171269,61710
1000,95,171409,61795
1000,95,171879,61651
1000,95,171284,61984
1000,95,171755,61849
1000,95,171808,62001
1000,95,171732,61779
1000,95,171716,61542
1000,95,170844,61965
1000,96,172032,61770
1000,96,171094,61977
1000,96,171776,61775
1000,96,172097,62124
1000,96,172092,61685
1000,96,171428,61467
1000,96,171841,61776
1000,96,172249,61737
1000,96,174533,61654
1000,96,172324,61911
1000,96,168619,61858
1000,96,171688,61795
1000,96,172367,61704
1000,96,172164,62079
1000,96,171653,61923
1000,96,168891,62126
1000,96,172173,61983
1000,96,203537,62345
1000,96,171653,61704
1000,96,171788,61761
1000,97,172219,62043
1000,97,172899,62392
1000,97,171910,61948
1000,97,169200,61812
1000,97,172644,61871
1000,97,172510,61764
1000,97,173023,62182
1000,97,172184,61974
1000,97,172855,61775
1000,97,172881,61786
1000,97,171317,65199
1000,97,172001,62894
1000,97,168463,61690
1000,97,171400,61631
1000,97,172106,61857
1000,97,171387,61847
1000,97,172065,61962
1000,97,172597,63704
1000,97,172037,62016
1000,97,168648,61606
1000,98,173273,61880
1000,98,171777,61446
1000,98,172368,61602
1000,98,172367,61883
1000,98,171815,63142
1000,98,171692,61814
1000,98,175211,62181
1000,98,172597,62074
1000,98,172265,62577
1000,98,171978,61859
1000,98,171816,61793
1000,98,172644,62137
1000,98,172044,61736
1000,98,172093,62071
1000,98,172165,61485
1000,98,172734,61981
1000,98,172949,61969
1000,98,172613,61798
1000,98,172348,61735
1000,98,173681,61900
1000,99,172989,61888
1000,99,173325,62033
1000,99,172903,62203
1000,99,172390,61812
1000,99,172481,61848
1000,99,173620,61863
1000,99,172571,62372
1000,99,172337,62200
1000,99,172380,61863
1000,99,169210,61928
1000,99,169577,61978
1000,99,171990,61930
1000,99,172633,61994
1000,99,173015,61767
1000,99,173171,61945
1000,99,172713,62060
1000,99,168775,61789
1000,99,173330,61698
1000,99,171951,63186
1000,99,172455,61513
1000,100,171841,61824
1000,100,173374,61844
1000,100,173355,61799
1000,100,173002,62124
1000,100,172887,61923
1000,100,172181,61546
1000,100,173222,62260
1000,100,173487,62177
1000,100,172764,61811
1000,100,173110,62094
1000,100,172953,61797
1000,100,172848,61875
1000,100,173243,62017
1000,100,175832,62220
1000,100,173076,62897
1000,100,173011,62075
1000,100,176662,62020
1000,100,172635,62157
1000,100,172761,61982
1000,100,173066,61958

Median Slopes Analysis
========

Model:
Time ~=    40.17
    + k    0.109
    + e    0.239
              µs

Min Squares Analysis
========

Data points distribution:
    k     e   mean µs  sigma µs       %
    1   100     63.71     0.278    0.4%
   20   100     65.84     0.146    0.2%
   39   100     67.99      0.15    0.2%
   58   100     70.51     0.493    0.6%
   77   100        72     0.192    0.2%
   96   100     74.28     0.389    0.5%
  115   100     76.48     0.264    0.3%
  134   100     78.83     0.188    0.2%
  153   100     80.59     0.264    0.3%
  172   100     82.98     0.207    0.2%
  191   100        85     0.168    0.1%
  210   100     86.83     0.153    0.1%
  229   100     89.56     0.499    0.5%
  248   100     91.23     0.392    0.4%
  267   100      93.5     0.249    0.2%
  286   100      95.6     0.377    0.3%
  305   100     97.82     0.486    0.4%
  324   100     99.71     0.412    0.4%
  343   100     101.9     0.432    0.4%
  362   100     103.9     0.322    0.3%
  381   100       106     0.382    0.3%
  400   100       108     0.333    0.3%
  419   100     110.2     0.283    0.2%
  438   100     111.8     0.174    0.1%
  457   100     114.8     0.275    0.2%
  476   100     116.7     0.317    0.2%
  495   100     118.8     0.317    0.2%
  514   100       120     0.251    0.2%
  533   100     122.7     0.262    0.2%
  552   100     124.7     0.169    0.1%
  571   100     126.5     0.201    0.1%
  590   100     128.6     0.206    0.1%
  609   100     130.9     0.083    0.0%
  628   100     132.7     0.178    0.1%
  647   100     135.6     0.176    0.1%
  666   100     137.8     0.397    0.2%
  685   100     139.9     0.138    0.0%
  704   100     141.9     0.218    0.1%
  723   100     144.1     0.222    0.1%
  742   100       146     0.391    0.2%
  761   100       148     0.164    0.1%
  780   100     149.9     0.272    0.1%
  799   100       152     0.282    0.1%
  818   100     154.4     0.174    0.1%
  837   100     156.4     0.236    0.1%
  856   100     158.3      0.42    0.2%
  875   100     160.4     0.233    0.1%
  894   100     162.3     0.267    0.1%
  913   100     163.5     0.136    0.0%
  932   100     165.4     0.612    0.3%
  951   100     167.3     0.187    0.1%
  970   100     169.2     0.334    0.1%
  989   100     171.6     0.299    0.1%
 1000     1     148.3     0.231    0.1%
 1000     2     148.9     0.233    0.1%
 1000     3     149.1     0.786    0.5%
 1000     4     149.7     0.306    0.2%
 1000     5     150.3     0.305    0.2%
 1000     6     150.4      0.34    0.2%
 1000     7     150.7     0.206    0.1%
 1000     8       151     0.236    0.1%
 1000     9     151.7     0.351    0.2%
 1000    10     151.9     0.215    0.1%
 1000    11     151.5     0.852    0.5%
 1000    12     152.1     0.117    0.0%
 1000    13     152.3     0.231    0.1%
 1000    14     152.5      0.45    0.2%
 1000    15     152.9     0.349    0.2%
 1000    16       153     0.182    0.1%
 1000    17     153.8     0.318    0.2%
 1000    18     154.2     0.246    0.1%
 1000    19     154.3      0.39    0.2%
 1000    20     154.8     0.736    0.4%
 1000    21     154.6     0.235    0.1%
 1000    22     154.9     0.166    0.1%
 1000    23     155.5     0.231    0.1%
 1000    24     155.2     0.231    0.1%
 1000    25     155.3     0.163    0.1%
 1000    26     155.9      0.18    0.1%
 1000    27     155.8      0.15    0.0%
 1000    28     155.9      0.15    0.0%
 1000    29       156     0.222    0.1%
 1000    30     155.8     0.877    0.5%
 1000    31     156.6     0.199    0.1%
 1000    32     156.5     0.289    0.1%
 1000    33     156.7     0.216    0.1%
 1000    34     158.1     0.227    0.1%
 1000    35     158.4     0.189    0.1%
 1000    36     158.7     0.198    0.1%
 1000    37     158.6     0.319    0.2%
 1000    38     158.9     0.299    0.1%
 1000    39     158.4     1.189    0.7%
 1000    40     159.3      0.17    0.1%
 1000    41     159.3     0.195    0.1%
 1000    42       160     0.179    0.1%
 1000    43     159.7     0.168    0.1%
 1000    44     160.3     0.199    0.1%
 1000    45     160.1     0.146    0.0%
 1000    46     160.4     0.397    0.2%
 1000    47     160.8     0.271    0.1%
 1000    48       161     0.251    0.1%
 1000    49       161     0.209    0.1%
 1000    50     161.2     0.141    0.0%
 1000    51     161.5     0.198    0.1%
 1000    52     161.6     0.128    0.0%
 1000    53     161.4     0.213    0.1%
 1000    54     161.8     0.293    0.1%
 1000    55       162      0.23    0.1%
 1000    56     162.1     0.189    0.1%
 1000    57     162.7     0.165    0.1%
 1000    58     162.5     0.147    0.0%
 1000    59     162.7     0.153    0.0%
 1000    60       163     0.141    0.0%
 1000    61     163.3     0.195    0.1%
 1000    62     163.5     0.215    0.1%
 1000    63     163.4     0.209    0.1%
 1000    64     163.7     0.231    0.1%
 1000    65     163.9     0.177    0.1%
 1000    66     164.4     0.297    0.1%
 1000    67     164.3       0.2    0.1%
 1000    68     164.5     0.179    0.1%
 1000    69     164.7     0.411    0.2%
 1000    70     167.2     0.317    0.1%
 1000    71     167.2     0.096    0.0%
 1000    72     167.6     0.178    0.1%
 1000    73     167.6     0.269    0.1%
 1000    74     167.9     0.353    0.2%
 1000    75     167.9      0.26    0.1%
 1000    76     168.3     0.234    0.1%
 1000    77     168.3     0.202    0.1%
 1000    78     168.6      0.34    0.2%
 1000    79     168.9     0.276    0.1%
 1000    80       169     0.205    0.1%
 1000    81       169     0.182    0.1%
 1000    82     169.3     0.154    0.0%
 1000    83     169.5     0.458    0.2%
 1000    84     169.5     0.289    0.1%
 1000    85     169.9     0.186    0.1%
 1000    86       170      0.17    0.0%
 1000    87     170.2     0.226    0.1%
 1000    88     170.7     0.491    0.2%
 1000    89     170.7     0.182    0.1%
 1000    90       171     0.239    0.1%
 1000    91     171.1     0.259    0.1%
 1000    92     171.1     0.122    0.0%
 1000    93     171.5     0.164    0.0%
 1000    94     171.6     0.307    0.1%
 1000    95     171.6     0.222    0.1%
 1000    96     171.9     0.191    0.1%
 1000    97     172.1     0.312    0.1%
 1000    98     172.3     0.204    0.1%
 1000    99     172.5     0.212    0.1%
 1000   100       173     0.123    0.0%

Quality and confidence:
param     error
k             0
e             0

Model:
Time ~=    39.92
    + k    0.109
    + e    0.243
              µs

