Pallet: "staking", Extrinsic: "withdraw_unbonded_kill", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
98,311394,265413
98,313982,270198
98,313416,265388
98,309108,271217
98,308181,268591
98,309662,270748
100,313222,269976
100,316220,275501
100,315951,269285
100,313691,273343
100,315430,269696
100,317046,274641
100,314335,272652
100,314224,270640
100,317783,274914
100,317352,270812
100,313855,273636
100,313912,273897
100,317812,269226
100,316691,273083
100,313809,273839
100,314395,269223
100,314889,272870
100,313015,273433
100,317348,269774
100,316708,270712

Median Slopes Analysis
========

Model:
Time ~=    79.43
    + s    2.368
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     74.29     0.122    0.1%
    2     83.46     0.145    0.1%
    4     87.75     0.163    0.1%
    6     92.54     0.147    0.1%
    8      97.8     0.196    0.2%
   10     102.5     0.113    0.1%
   12     107.2     0.129    0.1%
   14     112.1     0.217    0.1%
   16     117.2     0.214    0.1%
   18     121.4     0.165    0.1%
   20     126.8     0.195    0.1%
   22     131.3     0.211    0.1%
   24     137.1     0.448    0.3%
   26     140.9      0.48    0.3%
   28       146     0.427    0.2%
   30       151     0.431    0.2%
   32     156.3     0.338    0.2%
   34     160.8      0.25    0.1%
   36     165.3     0.347    0.2%
   38     170.4     0.232    0.1%
   40     175.4      0.33    0.1%
   42     179.7     0.319    0.1%
   44     184.3      0.39    0.2%
   46     189.6     0.428    0.2%
   48     193.8     0.482    0.2%
   50     198.3     0.636    0.3%
   52     203.2     0.239    0.1%
   54     207.7     0.526    0.2%
   56     212.3     0.474    0.2%
   58     217.4     0.446    0.2%
   60     221.9     0.272    0.1%
   62     226.8     0.201    0.0%
   64     231.3     0.434    0.1%
   66     236.8     0.502    0.2%
   68     241.8     0.748    0.3%
   70     246.2     0.341    0.1%
   72     250.1     0.476    0.1%
   74     255.4     0.747    0.2%
   76     259.8     1.056    0.4%
   78     263.1     0.402    0.1%
   80     267.2     0.827    0.3%
   82     273.8     0.903    0.3%
   84     277.8     1.052    0.3%
   86     281.9     0.591    0.2%
   88     286.2     0.432    0.1%
   90       291     0.802    0.2%
   92     295.6     0.768    0.2%
   94     300.1      0.82    0.2%
   96     304.1     0.233    0.0%
   98     310.8     0.717    0.2%
  100     315.2      1.01    0.3%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=    79.41
    + s    2.366
              µs

