Pallet: "balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,e,extrinsic_time,storage_root_time
1000,149,114781,98999
1000,149,117466,80554
1000,149,114517,85775
1000,149,113430,80601
1000,149,115677,112802
1000,149,116904,79619
1000,149,114098,80883
1000,198,113689,79384
1000,198,147036,87405
1000,198,114732,80860
1000,198,114955,81072
1000,198,108292,97160
1000,198,117482,82753
1000,198,113950,79689
1000,198,114883,80628
1000,198,116011,79815
1000,198,114363,80461
1000,198,151344,88003
1000,198,148677,83035
1000,198,115823,80521
1000,198,117001,80939
1000,198,116358,81006
1000,198,133560,83446
1000,198,114400,80981
1000,198,112696,78408
1000,198,126249,79494
1000,198,106502,77422
1000,247,106648,95388
1000,247,125245,85363
1000,247,109358,78228
1000,247,109367,79429
1000,247,110733,77873
1000,247,109901,79049
1000,247,138517,80048
1000,247,109902,78879
1000,247,98668,124183
1000,247,112200,78708
1000,247,108488,77438
1000,247,114453,81411
1000,247,110334,79363
1000,247,142889,79709
1000,247,114930,81286
1000,247,130782,79298
1000,247,110850,111096
1000,247,114276,144719
1000,247,112067,79574
1000,247,114776,80717
1000,296,113577,79978
1000,296,114665,80472
1000,296,115434,80382
1000,296,114565,81434
1000,296,114025,80134
1000,296,130760,108064
1000,296,131004,74015
1000,296,125222,103919
1000,296,117021,80291
1000,296,112631,79087
1000,296,110649,92921
1000,296,145361,96770
1000,296,113522,80332
1000,296,114090,81362
1000,296,140818,76916
1000,296,109346,78695
1000,296,113460,80041
1000,296,115133,80547
1000,296,140741,82726
1000,296,113445,81808
1000,345,109230,77669
1000,345,136062,78863
1000,345,141318,78704
1000,345,108170,77729
1000,345,109713,78430
1000,345,109519,77903
1000,345,127987,80232
1000,345,113243,80064
1000,345,115235,78807
1000,345,120120,84128
1000,345,117040,89197
1000,345,122492,82617
1000,345,113033,78107
1000,345,109322,78656
1000,345,112129,80713
1000,345,113880,80086
1000,345,113843,80599
1000,345,114610,81187
1000,345,114989,79408
1000,345,114131,80801
1000,394,125153,83604
1000,394,115823,81171
1000,394,115882,80806
1000,394,110029,79204
1000,394,110376,78382
1000,394,108555,79111
1000,394,109400,79400
1000,394,108994,109370
1000,394,114828,79783
1000,394,113613,94894
1000,394,115464,98636
1000,394,134149,85331
1000,394,115767,80779
1000,394,115283,81038
1000,394,114746,80217
1000,394,114877,81042
1000,394,108282,86342
1000,394,109698,79718
1000,394,114029,81445
1000,394,145584,80147
1000,443,158510,104666
1000,443,134659,92765
1000,443,114855,78847
1000,443,114878,86158
1000,443,144152,80073
1000,443,108996,77983
1000,443,118436,110082
1000,443,113877,94783
1000,443,143540,80290
1000,443,109081,79843
1000,443,125845,125184
1000,443,110352,78686
1000,443,112380,81317
1000,443,116727,79531
1000,443,110912,78091
1000,443,109746,77942
1000,443,110591,77969
1000,443,111846,79501
1000,443,110606,78078
1000,443,125809,94787
1000,492,108819,78607
1000,492,109198,79590
1000,492,111960,79812
1000,492,113655,81894
1000,492,125114,82883
1000,492,122537,79033
1000,492,108484,77857
1000,492,157403,94799
1000,492,153949,104573
1000,492,124131,112397
1000,492,132785,87195
1000,492,116092,82990
1000,492,179167,113422
1000,492,116174,82328
1000,492,116270,80999
1000,492,113809,88647
1000,492,133093,82827
1000,492,115011,81680
1000,492,114980,79573
1000,492,114310,80428
1000,541,114885,80134
1000,541,114031,81073
1000,541,115455,80361
1000,541,132520,94505
1000,541,138557,110153
1000,541,208576,126277
1000,541,150242,122992
1000,541,116747,83270
1000,541,116367,95654
1000,541,116093,82280
1000,541,147353,114278
1000,541,155360,110169
1000,541,128171,109262
1000,541,116011,82034
1000,541,114328,80674
1000,541,141207,79069
1000,541,155507,77903
1000,541,109333,78429
1000,541,110048,79028
1000,541,110160,77197
1000,590,109597,78960
1000,590,108482,79198
1000,590,110655,78839
1000,590,109055,78807
1000,590,110641,82898
1000,590,115079,80857
1000,590,139425,96523
1000,590,115194,79767
