Pallet: "elections", Extrinsic: "remove_member_without_replacement", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
65,102695446,375195
65,102493854,373903
65,102670246,374925
65,102643483,376170
65,102549352,374263
65,102651766,373229
65,102496647,373003
65,102842772,373250
65,102513334,373471
65,102578966,374248
66,102616820,386738
66,102722371,386275
66,102738350,387852
66,102760976,386300
66,102785193,390499
66,102773835,388064
66,102889270,387593
66,102839529,387988
66,102790163,388746
66,102809620,385612
66,102733572,390224
66,102853867,392473
66,102737077,387963
66,102584469,388645
66,102684552,388958
66,102723096,391280
66,102689557,387274
66,102623924,387967
66,102792632,387901
66,102781691,389290
67,102962027,384359
67,103065902,381178
67,102925236,381667
67,103086630,381640
67,102816835,382339
67,103071865,382682
67,103057573,380183
67,103000822,382178
67,103159375,386257
67,102879045,385689
67,102926902,382557
67,102926709,410003
67,102924434,382270
67,103203829,382022
67,102893788,381831
67,103062652,382699
67,102945292,381866
67,102881732,383489
67,102937864,381902
67,103119863,383032
68,103304463,393380
68,103350066,387797
68,103381808,390811
68,103379509,392505
68,103257801,391722
68,103394641,390778
68,103402307,389793
68,103274344,391612
68,103335705,390865
68,103469666,391080
68,103219504,391206
68,103279269,391005
68,103280681,390922
68,103429658,390539
68,103343457,391279
68,103267163,391343
68,103288253,391360
68,103333084,390503
68,103151436,391305
68,103396586,391276
69,103439448,387935
69,103346661,388395
69,103376958,385672
69,103492262,387920
69,103378498,388203
69,103335147,386824
69,103371588,390156
69,103312083,419224
69,103406255,388953
69,103522149,386644
69,103363223,386180
69,103423213,387396
69,103293014,387180
69,103474444,385109
69,103426382,387802
69,103440308,385650
69,103344746,386192
69,103454327,387391
69,103289338,385240
69,103440063,386075
70,103359738,393649
70,103344985,396751
70,103400096,396501
70,103311232,395435
70,103222367,393708
70,103348051,392384
70,103287752,394074
70,103421152,394991
70,103219297,393888
70,103389710,394299
70,103131063,395982
70,103247081,398682
70,103279457,397187
70,103329254,397983
70,103472848,396757
70,103360575,395242
70,103443617,397290
70,103462454,394339
70,103360170,393570
70,103353792,392242
71,103148964,405905
71,103413776,403356
71,103289310,401471
71,103422464,401858
71,103336736,400526
71,103227986,400401
71,103315470,402073
71,103366632,403994
71,103240375,433917
71,103192304,400188
71,103277447,402347
71,103325381,400499
71,103174688,401423
71,103319138,401376
71,103197611,404045
71,103398622,401859
71,103346870,402587
71,103389341,400416
71,103396984,400691
71,103260806,400326
72,103678939,406022
72,103722249,406949
72,103648176,407045
72,103504463,405032
72,103687972,405757
