Pallet: "multisig", Extrinsic: "cancel_as_multi_store", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
46,10000,93805,35069
46,10000,94330,35219
46,10000,93498,35061
46,10000,93756,35030
46,10000,93461,34783
46,10000,94325,35092
46,10000,95503,34689
46,10000,93739,35382
46,10000,94400,35426
46,10000,93595,34963
46,10000,94511,35230
46,10000,93755,35024
46,10000,94235,35479
46,10000,93558,35046
46,10000,94291,35198
46,10000,92074,35296
47,10000,93987,34974
47,10000,93825,34893
47,10000,93446,34673
47,10000,92188,34806
47,10000,94021,35232
47,10000,93686,34976
47,10000,93749,34588
47,10000,93200,35396
47,10000,93733,35254
47,10000,93621,35163
47,10000,93938,34915
47,10000,93789,35378
47,10000,93490,35362
47,10000,94015,35147
47,10000,93481,35008
47,10000,93999,35188
47,10000,93681,34927
47,10000,93208,35213
47,10000,93411,34715
47,10000,94248,35434
48,10000,94248,35527
48,10000,94093,34905
48,10000,93867,34680
48,10000,94146,35241
48,10000,93721,35243
48,10000,93555,35594
48,10000,96286,35619
48,10000,94244,35308
48,10000,93814,35214
48,10000,94116,34982
48,10000,94280,35350
48,10000,93801,35064
48,10000,93392,35110
48,10000,93745,34883
48,10000,93744,34990
48,10000,94177,35148
48,10000,94074,35508
48,10000,93990,35139
48,10000,94120,35248
48,10000,94102,34730
49,10000,94485,34935
49,10000,96772,35283
49,10000,94168,34520
49,10000,93732,34457
49,10000,94452,34863
49,10000,93955,35082
49,10000,94930,34755
49,10000,93412,34922
49,10000,94328,34867
49,10000,94270,34940
49,10000,94229,35163
49,10000,93517,34879
49,10000,93301,34925
49,10000,94432,35630
49,10000,93524,35349
49,10000,94447,34936
49,10000,94750,34749
49,10000,94201,34928
49,10000,93714,35098
49,10000,93976,34710
50,10000,94133,34859
50,10000,94306,34605
50,10000,93838,35308
50,10000,93784,34803
50,10000,94124,35157
50,10000,93936,34742
50,10000,93505,35036
50,10000,93799,35082
50,10000,94143,34832
50,10000,93681,34613
50,10000,93756,34676
50,10000,94026,35155
50,10000,94020,35010
50,10000,94276,35085
50,10000,97581,35144
50,10000,94141,34902
50,10000,94026,35150
50,10000,94342,34852
50,10000,94088,35161
50,10000,93688,34979
51,10000,94349,35590
51,10000,94247,34514
51,10000,93972,35092
51,10000,94071,35147
51,10000,94015,35002
51,10000,94283,35217
51,10000,93539,34819
51,10000,93809,34883
51,10000,94243,34709
51,10000,94061,35100
51,10000,93855,35360
51,10000,94219,35373
51,10000,93925,34906
51,10000,93614,35286
51,10000,93817,35089
51,10000,93777,35394
51,10000,93936,34659
51,10000,93650,34763
51,10000,94189,34973
51,10000,94146,34998
52,10000,94831,35329
52,10000,94238,35491
52,10000,94470,35071
52,10000,95132,35031
52,10000,94442,35138
52,10000,94825,35599
52,10000,96704,35210
52,10000,94850,35351
52,10000,94963,35214
52,10000,94868,35396
52,10000,95038,35530
52,10000,94267,34736
52,10000,94698,34985
52,10000,94539,34766
52,10000,95042,35279
52,10000,94943,35141
52,10000,94572,35184
52,10000,108023,35236
52,10000,94701,35404
52,10000,95966,35029
53,10000,94985,35300
53,10000,94153,35237
53,10000,94216,35058
53,10000,94283,35005
53,10000,94584,35170
53,10000,94382,35332
53,10000,92347,35005
53,10000,94098,35116
53,10000,94439,35236
53,10000,94159,34764
53,10000,92187,35274
53,10000,92551,34751
53,10000,94612,35301
53,10000,92815,35048
53,10000,94586,35201
53,10000,92145,35296
53,10000,93752,34352
53,10000,92570,35103
53,10000,94829,34833
53,10000,94333,34422
54,10000,93794,35079
54,10000,94246,35265
54,10000,94404,34920
54,10000,92512,35074
54,10000,94958,35190
54,10000,94043,34926
54,10000,92147,34819
54,10000,93674,34857
54,10000,94346,35121
54,10000,93679,35216
54,10000,94669,34769
54,10000,93210,35422
54,10000,94621,34887
54,10000,94487,35192
54,10000,94312,34727
54,10000,122005,35365
54,10000,94229,35259
54,10000,94912,35246
54,10000,94217,35092
54,10000,94590,35590
55,10000,94578,34989
55,10000,92733,35143
55,10000,95060,35024
55,10000,93004,35691
55,10000,94900,35261
55,10000,96147,35049
55,10000,92630,35317
55,10000,94513,34945
55,10000,95076,34962
55,10000,92963,35555
55,10000,94270,34792
55,10000,92885,34921
55,10000,95168,35397
55,10000,94043,34948
55,10000,94326,35045
55,10000,92638,35253
55,10000,94636,35144
55,10000,94617,35065
55,10000,92415,35475
55,10000,94815,35268
56,10000,94389,34827
56,10000,92666,35405
56,10000,95156,35902
56,10000,92421,35184
56,10000,92705,35345
56,10000,94472,34813
56,10000,94815,34866
56,10000,94600,35379
56,10000,94338,34633
56,10000,94355,35140
56,10000,92793,34848
56,10000,94581,35389
56,10000,95179,35290
56,10000,92791,35307
56,10000,94451,35093
56,10000,92849,35121
56,10000,92910,35366
56,10000,93162,35061
56,10000,94675,35163
56,10000,94326,35385
57,10000,92740,35052
57,10000,94602,35282
57,10000,93572,35281
57,10000,94959,34888
57,10000,94737,35374
57,10000,95196,35346
57,10000,93197,35607
57,10000,94670,35029
57,10000,94529,35495
57,10000,92556,35154
57,10000,95092,35494
57,10000,94294,35405
57,10000,94603,35529
57,10000,93511,35139
57,10000,95102,34967
57,10000,94709,38962
57,10000,94928,35428
57,10000,92874,34573
57,10000,92729,35408
57,10000,93037,35034
58,10000,93349,35485
58,10000,94575,35678
58,10000,92901,35430
58,10000,92986,35061
58,10000,94669,35442
58,10000,92944,35128
58,10000,94397,35189
58,10000,94195,35668
58,10000,92698,35229
58,10000,94869,35360
58,10000,92407,35308
58,10000,94404,34709
58,10000,94451,35123
58,10000,94068,34787
58,10000,95246,34822
58,10000,93192,35440
58,10000,94701,35055
58,10000,95055,35547
58,10000,94912,35229
58,10000,94879,35280
59,10000,95493,35188
59,10000,95231,35248
59,10000,94775,35878
59,10000,94587,35032
59,10000,93130,35557
59,10000,95060,35298
59,10000,93340,35535
59,10000,94735,35107
59,10000,95890,35311
59,10000,96121,35157
59,10000,94694,35508
59,10000,96952,63260
59,10000,95026,35895
59,10000,94493,35567
59,10000,94060,35211
59,10000,94717,35439
59,10000,94605,35103
59,10000,97650,35590
59,10000,92810,35484
59,10000,94936,35161
60,10000,95645,35196
60,10000,95024,35006
60,10000,95273,34829
60,10000,93137,35094
60,10000,95358,35421
60,10000,95785,35233
60,10000,94940,34984
60,10000,95082,35549
60,10000,95040,35665
60,10000,93484,35335
60,10000,95754,35270
60,10000,94854,35099
60,10000,94965,35294
60,10000,95766,35297
60,10000,93658,35593
60,10000,95107,35143
60,10000,93681,35601
60,10000,95474,35323
60,10000,95058,35305
60,10000,95395,35117
61,10000,95333,34918
61,10000,94874,35244
61,10000,94760,35528
61,10000,95873,35566
61,10000,95103,35130
61,10000,94919,34820
61,10000,95207,35609
61,10000,95324,35035
61,10000,95304,35000
61,10000,95133,35099
61,10000,95244,34988
61,10000,92553,35496
61,10000,95500,35704
61,10000,95323,34786
61,10000,95218,35088
61,10000,95666,35618
61,10000,95768,35324
61,10000,95435,35325
61,10000,95553,35186
61,10000,95373,35071
62,10000,95452,35339
62,10000,95345,35194
62,10000,95532,35218
62,10000,93166,35303
62,10000,95790,34986
62,10000,95235,35566
62,10000,95268,35224
62,10000,95297,34923
62,10000,95440,35584
62,10000,95337,35371
62,10000,95130,35387
62,10000,95953,35443
62,10000,95086,35149
62,10000,94887,34941
62,10000,95581,35346
62,10000,95136,35307
62,10000,94981,34844
62,10000,95701,35299
62,10000,95015,35272
62,10000,94967,35067
63,10000,95528,35244
63,10000,95474,35546
63,10000,95317,35061
63,10000,95801,35258
63,10000,95129,35177
63,10000,95110,35323
63,10000,96071,35319
63,10000,95481,35472
63,10000,95722,35585
63,10000,125177,35579
63,10000,95413,35503
63,10000,93308,35313
63,10000,93494,53159
63,10000,95509,35016
63,10000,95113,34880
63,10000,94662,35062
63,10000,95135,35172
63,10000,93319,35246
63,10000,94818,35055
63,10000,95401,35093
64,10000,95703,35284
64,10000,95763,35177
64,10000,96151,35476
64,10000,96703,35241
