Pallet: "staking", Extrinsic: "withdraw_unbonded_update", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
38,51589,53574
40,52012,54563
40,51744,53850
40,51997,53705
40,52150,54642
40,51690,54159
40,51796,53806
40,52303,54188
40,52004,54182
40,52489,54521
40,52130,53857
40,52445,54711
40,51671,53385
40,52563,53974
40,52185,54184
40,53305,54470
40,52452,54861
40,52494,54773
40,52199,54167
40,52368,54913
40,52763,54290
42,52398,55132
42,52640,54628
42,52049,53923
42,52305,54499
42,52163,54374
42,52426,54993
42,52477,54157
42,52548,54022
42,52117,54335
42,52258,54559
42,52272,54143
42,52919,54129
42,52173,54247
42,52578,55000
42,52291,54434
42,52252,54354
42,52482,54433
42,52168,54578
42,52180,54409
42,52196,54439
44,51785,54545
44,52357,54180
44,51772,54178
44,52120,53895
44,51795,54070
44,51956,53951
44,51755,54658
44,51840,53875
44,51901,54002
44,52273,54592
44,51836,54132
44,52155,55007
44,51580,54527
44,51585,54563
44,51636,54028
44,52003,54073
44,52193,54673
44,52154,54179
44,51358,54223
44,51527,53807
46,52077,54284
46,52629,55015
46,51949,54856
46,52128,55197
46,51870,54236
46,52221,54097
46,51684,54644
46,52222,54505
46,51886,54215
46,51905,54556
46,51752,54814
46,51910,54459
46,90160,55313
46,52092,54816
46,52260,54984
46,52176,54535
46,52175,54968
46,52423,58035
46,51835,54626
46,51439,54302
48,51866,54413
48,51890,54907
48,52360,55095
48,52436,55021
48,52560,55090
48,52103,54631
48,52203,54860
48,52290,54957
48,51959,54590
48,52461,55130
48,52361,54803
48,52313,54743
48,51835,55768
48,51729,54414
48,52024,54846
48,52552,55119
48,51695,54328
48,51914,60390
48,52442,54522
48,51531,54203
50,51940,54030
50,52042,55358
50,52261,55227
50,52889,55042
50,53270,55309
50,52638,54685
50,52220,55240
50,52034,54774
50,52691,54829
50,52523,54519
50,52036,54857
50,52193,54566
50,52848,55484
50,52837,54781
50,52137,54962
50,51646,55053
50,52677,55613
50,52444,55391
50,52677,55189
50,52579,54932
52,52536,55503
52,52026,55633
52,52119,55460
52,52335,54894
52,52829,55129
52,51866,55006
52,52351,54975
52,52001,55263
52,52322,54898
52,52710,55300
52,52366,54773
52,52241,55845
52,52716,54686
52,52479,55082
52,52632,55017
52,52233,55273
52,52640,57729
52,51988,54565
52,52192,54916
52,52100,54571
54,52486,55267
54,52365,55558
54,52506,55064
54,52184,55475
54,52725,55642
54,52180,54971
54,52321,55092
54,52295,54941
54,52155,54738
54,52944,55077
54,52506,55231
54,52627,55182
54,52220,54457
54,52276,54878
54,52381,55195
54,58763,55666
54,52519,55085
54,52906,54448
54,52979,54685
54,52422,55228
56,52248,54413
56,51955,54823
56,52482,55089
56,52314,54336
56,52388,55587
56,52210,55254
56,51899,55529
56,52512,54204
56,51966,54697
56,51699,54649
56,51821,55118
56,52455,55218
56,52221,55096
56,51905,54651
56,52612,54852
56,52098,54892
56,52155,55043
56,51985,54572
56,51585,54664
56,51920,54493
58,65561,55404
58,52372,55311
58,52361,55445
58,52233,55435
58,51699,55210
58,52652,55064
58,65005,55079
58,52691,54949
58,52250,54672
58,52552,55028
58,52434,54971
58,52524,55105
58,84290,55506
58,52606,55242
58,52727,54897
58,52125,54862
58,52315,54575
58,52734,55272
58,54985,71059
58,51779,54995
60,52372,55217
60,52908,55511
60,51736,54239
60,52388,54518
60,70254,83120
60,51909,55116
60,52516,54931
60,52170,54991
60,52069,54765
60,52503,55489
60,52563,54627
60,51935,54517
60,52304,54665
60,52006,55188
60,52086,54769
60,52606,55116
60,52668,55253
60,52290,55472
60,52511,54415
60,52734,55281
62,52372,55260
62,52010,55469
62,52699,55523
62,51850,54692
62,52078,55356
62,52566,54950
62,52065,54598
62,52232,54909
62,52320,54911
62,51928,55199
62,52566,55142
62,51942,54495
62,52083,55163
62,51360,55430
62,52550,55315
62,52455,55325
62,52570,55067
62,52222,55448
62,52114,55799
62,52804,55936
64,52391,54913
64,52787,55061
64,52543,55463
64,52719,56329
64,52469,55409
64,52685,56032
64,53222,56064
64,52447,55318
64,52856,55546
64,52095,55838
64,52810,54916
64,52414,56234
64,52688,55489
64,52778,55509
64,52284,55594
64,52754,54732
64,52451,55449
64,58433,55118
64,52583,54983
64,52342,54901
66,51960,55739
66,52554,55238
66,52359,55630
66,53181,55015
66,52545,56012
66,52382,55955
66,52347,54738
66,52083,55707
66,51947,55218
66,52424,55047
66,52599,55930
66,52037,55165
66,52178,55234
66,52428,55309
66,52753,54889
66,52666,55692
66,52454,55019
66,52714,55788
66,52381,55601
66,52463,56010
68,52583,56219
68,52319,55446
68,52233,55369
68,51922,55971
68,52275,55399
68,52365,55543
68,52165,56056
68,52427,55245
68,52155,55495
68,52512,55254
68,52043,55244
68,52215,56137
68,52131,55763
68,53056,55667
68,52103,55525
68,52110,55324
68,52234,55762
68,52917,55639
68,51803,56000
68,52131,55625
70,52470,55856
70,52262,55902
70,52536,55394
70,52520,55718
70,52183,55951
70,52992,56155
70,52296,56324
70,52852,55347
70,53500,55803
70,52265,55561
70,52899,55457
70,52521,55748
70,52100,55282
70,52253,55418
70,52212,56125
70,52769,55975
70,52530,55629
70,52305,56207
70,52369,55773
70,52370,58623
72,52594,55495
72,52393,56122
72,52456,55352
72,52197,55717
72,52892,56340
72,52706,55713
72,52334,56336
72,52637,56775
72,52582,55706
72,52237,55560
72,53051,57057
72,52448,55078
72,52459,56008
72,51944,55710
72,52667,55927
72,52651,55753
72,52338,56268
72,52570,55405
72,52373,56872
72,52011,55651
74,52517,56399
74,53205,57095
74,52599,56204
74,53018,56468
74,52385,55093
74,52710,55819
74,52725,55449
74,53411,55921
74,53252,55915
74,53288,56631
74,52614,55842
74,52637,55749
74,53020,57037
74,52484,55994
74,53106,56059
74,52580,56083
74,52875,56286
74,53062,55599
74,53021,56493
74,52333,55321
76,52781,56157
76,52209,55964
76,53321,55738
76,52929,55769
76,52277,55886
76,53791,55773
76,52749,55777
76,52158,55833
76,53343,55328
76,52902,55981
76,52944,55686
76,52278,56331
76,52438,55361
76,53208,56518
76,52605,55960
76,52358,55264
76,52566,56419
76,52075,55321
76,52738,55939
76,52699,56285
78,51884,55732
78,52839,55513
78,52367,55306
78,52816,56125
78,52733,56092
78,52833,55762
78,52274,55605
78,52835,56967
78,52921,56577
78,53454,56671
78,53091,55887
78,52992,56220
78,52094,56597
78,52811,56145
78,53496,56328
78,52851,55759
78,52871,56675
78,52621,56050
78,52693,55297
78,55728,56445
80,53055,55969
80,52887,56726
80,53260,56536
80,52900,56680
80,53051,59899
80,52671,56807
80,52880,55779
80,53087,56130
80,52870,56187
80,52888,56551
80,52383,56261
80,52118,56113
80,52912,55977
80,52793,56327
80,52370,57363
80,52636,56585
80,52632,56802
80,52607,56571
80,52558,56709
80,52477,56405
82,52637,56623
82,52400,56343
82,51822,56152
82,52291,56155
82,51813,55933
82,52923,56988
82,52479,55838
82,52936,55528
82,52695,55901
82,52079,56175
82,52702,56984
82,51956,56319
82,52399,56556
82,52579,55667
82,52551,56514
82,52442,56124
82,52358,56794
82,52389,56715
82,52828,56124
82,52453,56429
84,53019,56668
84,52870,56433
84,52782,56456
84,52548,56136
84,52646,56684
84,52478,56320
84,52146,55748
84,52605,56272
84,52393,56246
84,52569,56714
84,52762,56929
84,52420,56170
84,53194,55618
84,52352,56622
84,52230,56888
84,53144,56778
84,52918,55879
84,52618,56583
84,52477,55996
84,52547,56296
86,52697,56733
86,52493,56607
86,52430,57315
86,52565,55847
86,52291,56424
86,52616,56166
86,52466,56879
86,52609,56276
86,52789,56107
86,52755,56954
86,53011,57463
86,52485,56499
86,52951,56563
86,53436,56662
86,52451,56938
86,53294,56338
86,52857,56111
86,52123,56412
86,52390,56110
86,52420,56234
88,52692,56751
88,52598,56825
88,52488,57128
88,52688,57215
88,53079,56874
88,51716,56232
88,52859,56685
88,53177,56933
88,52943,56985
88,52763,57544
88,52828,57308
88,52714,56883
88,52602,57138
88,52122,55925
88,52403,57005
88,52987,57230
88,52718,56032
88,52703,56965
88,52712,56464
88,52739,59974
90,52832,56347
90,52498,56336
90,52663,56896
90,52538,57471
90,52842,56570
90,53133,56971
90,52929,56317
90,52905,57087
90,52742,57339
90,52735,57222
90,52829,56807
90,53349,57359
90,52635,56875
90,52584,56484
90,52641,56536
90,53092,56438
90,52596,56988
90,52526,56950
90,52802,57754
90,52590,56240
92,52239,56419
92,53061,57159
92,53043,56825
92,54157,56675
92,51967,56797
92,52842,57027
92,53298,57167
92,52087,56620
92,53796,56594
92,53556,56457
92,52134,56723
92,52998,57268
92,53842,56662
92,52551,56419
92,53081,57453
92,53118,57345
92,53327,57007
92,53448,59502
92,52853,57938
92,53098,57217
94,53412,56697
94,52728,56230
94,53019,57292
94,53622,57151
94,53009,57558
94,53013,57049
94,53175,56921
94,52980,56894
94,52630,56545
94,52589,57568
94,52643,57244
94,52803,60074
94,53067,56882
94,52994,55965
94,53103,57156
94,52479,57318
94,53631,57709
94,53234,56799
94,52876,57021
94,52921,57283
96,53094,57003
96,52963,56668
96,53385,56668
96,54055,57034
96,53205,57107
96,53708,57508
96,53124,57270
96,53073,57203
96,52340,57280
96,52925,57595
96,53256,56727
96,53817,56558
96,53286,56834
96,53168,56955
96,52874,59855
96,52732,56852
96,53168,56760
96,52697,57452
96,52742,56755
96,53460,56658
98,52227,57145
98,52975,56974
98,53144,57405
98,53115,57250
98,53197,56539
98,52904,56747
98,53035,57194
98,52626,56652
98,52978,57122
98,52704,56779
98,52196,56312
98,53196,57008
98,53072,56964
98,52602,57220
98,52455,57481
98,52942,56990
98,53078,57009
98,52862,57187
98,52227,56917
98,52719,57293
100,52571,57373
100,52714,57316
100,53286,56873
100,52956,57902
100,52865,57668
100,52997,57126
100,53546,57669
100,52960,57095
100,53014,57058
100,52679,57563
100,52357,56772
100,53152,57396
100,52908,57672
100,52954,57801
100,53209,57256
100,53132,56868
100,53038,57575
100,52528,56969
100,53353,57184
100,52855,60701

Median Slopes Analysis
========

Model:
Time ~=    50.61
    + s    0.026
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     49.45      0.13    0.2%
    2     49.91     0.134    0.2%
    4     49.95     0.088    0.1%
    6     50.26     0.085    0.1%
    8     50.21     0.134    0.2%
   10     50.12     0.128    0.2%
   12     50.75     0.119    0.2%
   14     50.76     0.094    0.1%
   16     50.96     0.141    0.2%
   18     51.13     0.153    0.2%
   20     51.53     0.113    0.2%
   22     51.44     0.132    0.2%
   24     51.11     0.157    0.3%
   26     51.29     0.168    0.3%
   28     51.44     0.096    0.1%
   30     52.31     0.141    0.2%
   32      51.8     0.081    0.1%
   34     51.99     0.155    0.2%
   36     52.31     0.109    0.2%
   38     51.98     0.192    0.3%
   40     52.22     0.154    0.2%
   42      52.3     0.093    0.1%
   44     51.87     0.112    0.2%
   46     52.05     0.121    0.2%
   48     52.14     0.177    0.3%
   50     52.43     0.202    0.3%
   52     52.31      0.12    0.2%
   54     52.44     0.098    0.1%
   56      52.1     0.134    0.2%
   58     52.52     0.139    0.2%
   60     52.37      0.15    0.2%
   62     52.24     0.162    0.3%
   64     52.61     0.122    0.2%
   66     52.43     0.068    0.1%
   68     52.22     0.075    0.1%
   70     52.41     0.102    0.1%
   72     52.48     0.098    0.1%
   74     52.82      0.18    0.3%
   76     52.67     0.176    0.3%
   78     52.82     0.061    0.1%
   80     52.77     0.118    0.2%
   82     52.46     0.087    0.1%
   84      52.6     0.099    0.1%
   86     52.59     0.116    0.2%
   88     52.71     0.054    0.1%
   90     52.73     0.088    0.1%
   92     53.07      0.15    0.2%
   94     52.97     0.084    0.1%
   96     53.12      0.11    0.2%
   98     52.88     0.143    0.2%
  100     52.96     0.078    0.1%

Quality and confidence:
param     error
s             0

Model:
Time ~=    50.52
    + s    0.028
              µs

