Pallet: "utility", Extrinsic: "approve_as_multi_approve", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
43,10000,37475,20351
43,10000,37516,20256
43,10000,37162,20238
43,10000,36883,20475
43,10000,37594,20146
43,10000,37737,20272
43,10000,37642,20270
43,10000,37746,20243
43,10000,37911,20187
43,10000,37575,20137
43,10000,37236,19955
43,10000,37183,19746
43,10000,37033,20002
43,10000,37463,20331
43,10000,37577,20657
43,10000,37374,20399
43,10000,37198,20087
43,10000,40422,20409
43,10000,37560,20120
43,10000,37519,20381
44,10000,37451,19963
44,10000,37413,23075
44,10000,37571,20317
44,10000,37270,20040
44,10000,37007,20013
44,10000,37277,22978
44,10000,37441,20190
44,10000,37539,20430
44,10000,37985,20349
44,10000,40742,20594
44,10000,37836,20159
44,10000,37625,20183
44,10000,37459,20109
44,10000,40326,20331
44,10000,37537,20285
44,10000,37313,20353
44,10000,37523,20127
44,10000,40594,20655
44,10000,37467,20415
44,10000,37676,20077
45,10000,37554,20257
45,10000,37996,20448
45,10000,37790,19915
45,10000,37781,20259
45,10000,37619,20354
45,10000,37826,20375
45,10000,37889,20542
45,10000,38152,20285
45,10000,37693,20031
45,10000,37699,20195
45,10000,37818,20746
45,10000,37990,20484
45,10000,37388,20218
45,10000,38047,20742
45,10000,37254,20112
45,10000,37335,20123
45,10000,37851,20223
45,10000,37773,20349
45,10000,38067,20220
45,10000,37794,20401
46,10000,37566,20331
46,10000,37675,20656
46,10000,37681,20365
46,10000,37664,20365
46,10000,37366,20196
46,10000,37222,20405
46,10000,37628,20457
46,10000,37193,20365
46,10000,37436,20260
46,10000,37300,20168
46,10000,37306,20178
46,10000,37288,20133
46,10000,37312,23110
46,10000,37725,20268
46,10000,36975,20046
46,10000,37448,20325
46,10000,37621,20592
46,10000,37507,20294
46,10000,37724,20141
46,10000,37822,20199
47,10000,37901,20250
47,10000,37965,20457
47,10000,37551,20817
47,10000,38074,20529
47,10000,38018,20244
47,10000,37956,20412
47,10000,37482,20026
47,10000,37685,20011
47,10000,37979,20432
47,10000,37816,20661
47,10000,37910,20257
47,10000,38136,20292
47,10000,37785,20373
47,10000,38008,20421
47,10000,38030,20378
47,10000,38239,20437
47,10000,37817,20326
47,10000,37895,20402
47,10000,37560,20313
47,10000,37818,20339
48,10000,37950,20151
48,10000,37956,20332
48,10000,37922,20157
48,10000,37603,20381
48,10000,37714,20398
48,10000,38262,20507
48,10000,37921,20586
48,10000,38357,20661
48,10000,37954,20460
48,10000,37873,20248
48,10000,37689,20122
48,10000,37733,20450
48,10000,37569,20136
48,10000,37989,20071
48,10000,37676,20150
48,10000,37350,20501
48,10000,37741,20186
48,10000,37943,20265
48,10000,37799,20079
48,10000,37875,20172
49,10000,37863,20479
49,10000,37992,20277
49,10000,37958,20213
49,10000,37661,20304
49,10000,37702,20354
49,10000,37888,20294
49,10000,37726,20536
49,10000,37791,20335
49,10000,37873,20407
49,10000,37691,19936
49,10000,37281,20260
49,10000,37854,20326
49,10000,38415,20505
49,10000,37579,20125
49,10000,37617,20171
49,10000,37665,20099
49,10000,38027,20403
49,10000,37579,20167
49,10000,38170,20189
49,10000,37412,20338
50,10000,38491,20595
50,10000,37864,20273
50,10000,38011,20171
50,10000,38238,20180
50,10000,38070,20125
50,10000,37867,20327
50,10000,38051,20018
50,10000,37907,20163
50,10000,37677,20148
50,10000,37890,20284
50,10000,37475,20309
50,10000,37816,20295
50,10000,37660,20061
50,10000,37606,20113
50,10000,38241,20256
50,10000,37663,20273
50,10000,37498,20202
50,10000,37560,20287
50,10000,38030,20082
50,10000,38053,19880
51,10000,37990,20238
51,10000,38664,20474
51,10000,37729,19957
51,10000,37982,20264
51,10000,37904,19952
51,10000,37972,20030
51,10000,38191,20049
51,10000,37800,20147
51,10000,38301,20669
51,10000,38395,20436
51,10000,37994,20416
51,10000,38360,20437
51,10000,38265,20267
51,10000,38181,20411
51,10000,38090,20089
51,10000,38354,20124
51,10000,38275,20369
51,10000,37840,20074
51,10000,38413,20196
51,10000,38072,20522
52,10000,38453,20464
52,10000,38282,20333
52,10000,38294,20367
52,10000,38538,20330
52,10000,38628,20271
52,10000,38784,20034
52,10000,38343,20338
52,10000,38138,20485
52,10000,38502,20463
52,10000,38349,20102
52,10000,38173,20362
52,10000,38464,20280
52,10000,38669,20451
52,10000,38491,20503
52,10000,38356,20438
52,10000,38674,20081
52,10000,38564,20211
52,10000,38642,20645
52,10000,38302,20205
52,10000,38507,20526
53,10000,38623,20319
53,10000,38012,20183
53,10000,38528,20076
53,10000,38711,20470
53,10000,38455,20149
53,10000,38260,19966
53,10000,38387,20093
53,10000,38032,20456
53,10000,37903,20259
53,10000,38237,20249
53,10000,38133,20350
53,10000,38117,20607
53,10000,38470,20337
53,10000,38035,20301
53,10000,38229,20377
53,10000,37865,20191
53,10000,38192,20308
53,10000,38041,20143
53,10000,38590,20494
53,10000,38426,20022
54,10000,41432,20602
54,10000,38516,20318
54,10000,38303,20264
54,10000,38156,20316
54,10000,38910,20383
54,10000,38362,20146
54,10000,38088,19928
54,10000,38811,20257
54,10000,38634,20382
54,10000,37764,20343
54,10000,38444,20492
54,10000,38726,20459
54,10000,38623,20364
54,10000,38181,20422
54,10000,38078,20247
54,10000,38112,20592
54,10000,38640,20294
54,10000,38264,20058
54,10000,38525,20213
54,10000,38078,20250
55,10000,38487,20081
55,10000,38383,20183
55,10000,38124,20140
55,10000,38533,20462
55,10000,38438,20411
55,10000,38900,20106
55,10000,38894,20367
55,10000,38552,20391
55,10000,38859,20004
55,10000,38171,20151
55,10000,38709,20349
55,10000,38879,20198
55,10000,38456,20140
55,10000,38316,19970
55,10000,38943,20157
55,10000,38718,20302
55,10000,38500,20055
55,10000,38762,20077
55,10000,38565,20463
55,10000,38723,20185
56,10000,38945,20393
56,10000,39080,20303
56,10000,38486,20209
56,10000,38591,20052
56,10000,38849,20251
56,10000,38852,20366
56,10000,39156,19902
56,10000,38962,20215
56,10000,39149,20055
56,10000,38832,20225
56,10000,39353,20459
56,10000,40034,20333
56,10000,38573,20145
56,10000,38976,20111
