Pallet: "collective", Extrinsic: "close_disapproved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
515,100,1024,200451,47932
534,100,1024,205133,47567
534,100,1024,205122,47675
534,100,1024,205052,47823
534,100,1024,205165,47937
534,100,1024,205019,47458
534,100,1024,205072,47435
534,100,1024,205635,47032
534,100,1024,205671,47540
534,100,1024,205120,47042
534,100,1024,205691,47429
534,100,1024,205570,47941
534,100,1024,204649,47355
534,100,1024,207610,47540
534,100,1024,206110,47991
534,100,1024,205153,47262
534,100,1024,205177,47469
534,100,1024,205981,47553
534,100,1024,205510,47231
534,100,1024,205322,47572
534,100,1024,207723,47975
553,100,1024,209417,47339
553,100,1024,209807,47076
553,100,1024,209557,47605
553,100,1024,209316,47310
553,100,1024,209310,47811
553,100,1024,209349,46963
553,100,1024,211805,47636
553,100,1024,208109,46933
553,100,1024,208615,47417
553,100,1024,209721,47307
553,100,1024,208249,47469
553,100,1024,209048,47325
553,100,1024,208807,47788
553,100,1024,209326,47602
553,100,1024,209618,48259
553,100,1024,210209,47537
553,100,1024,208320,47610
553,100,1024,210207,47004
553,100,1024,209015,47903
553,100,1024,208970,47829
572,100,1024,227032,52796
572,100,1024,218024,48804
572,100,1024,217843,48467
572,100,1024,218719,48433
572,100,1024,219531,49742
572,100,1024,219163,49958
572,100,1024,220154,51076
572,100,1024,213194,46929
572,100,1024,213367,50340
572,100,1024,212696,48262
572,100,1024,213398,46839
572,100,1024,213266,47021
572,100,1024,213772,47242
572,100,1024,213388,47276
572,100,1024,213106,47306
572,100,1024,213654,47627
572,100,1024,216473,47601
572,100,1024,213376,47860
572,100,1024,213123,47363
572,100,1024,215671,48076
591,100,1024,219478,47629
591,100,1024,219804,48160
591,100,1024,217483,47066
591,100,1024,218476,47336
591,100,1024,217087,47483
591,100,1024,217313,47047
591,100,1024,217006,47528
591,100,1024,217441,47429
591,100,1024,217246,47491
591,100,1024,217861,47499
591,100,1024,217491,47548
591,100,1024,216448,47280
591,100,1024,217383,47233
591,100,1024,216983,47850
591,100,1024,217492,47377
591,100,1024,217052,47508
591,100,1024,217446,47676
591,100,1024,216754,47336
591,100,1024,217499,47299
591,100,1024,217135,46900
610,100,1024,221568,47548
610,100,1024,221286,47852
610,100,1024,222707,48099
610,100,1024,220771,47393
610,100,1024,221631,47845
610,100,1024,220951,47367
610,100,1024,220725,47806
610,100,1024,220614,47260
610,100,1024,221442,47816
610,100,1024,221696,47481
610,100,1024,222853,47913
610,100,1024,220568,47482
610,100,1024,221358,47561
610,100,1024,221455,47308
610,100,1024,221699,47531
610,100,1024,223616,48208
610,100,1024,222172,47494
610,100,1024,221718,47316
610,100,1024,221023,47345
610,100,1024,220840,47488
629,100,1024,225159,48027
629,100,1024,224171,47198
629,100,1024,223870,48160
629,100,1024,223961,47426
629,100,1024,225221,47365
629,100,1024,224717,47423
629,100,1024,225590,47375
629,100,1024,225105,47224
629,100,1024,225416,47331
629,100,1024,225985,47648
629,100,1024,225909,47752
629,100,1024,226589,48035
629,100,1024,225698,47696
629,100,1024,225188,47382
629,100,1024,224174,47253
629,100,1024,224470,47098
629,100,1024,226042,48042
629,100,1024,225172,47876
629,100,1024,226437,47437
629,100,1024,225303,47538
648,100,1024,230826,47700
648,100,1024,230358,47429
648,100,1024,232521,50768
648,100,1024,233277,47675
648,100,1024,228369,48305
648,100,1024,229552,48260
648,100,1024,230679,47599
648,100,1024,230027,48239
648,100,1024,229942,48071
648,100,1024,230253,47589
648,100,1024,229505,47587
