Pallet: "collective", Extrinsic: "vote_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
534,100,1024,282429,48728
534,100,1024,282014,48063
534,100,1024,289806,49651
534,100,1024,281807,47667
534,100,1024,282232,48002
534,100,1024,282311,48332
534,100,1024,274713,47626
534,100,1024,274786,46692
534,100,1024,274767,47010
534,100,1024,276108,46896
534,100,1024,275153,47081
534,100,1024,274199,46290
553,100,1024,281632,47713
553,100,1024,280838,47304
553,100,1024,280401,46471
553,100,1024,280531,46287
553,100,1024,280219,46905
553,100,1024,280312,46178
553,100,1024,278353,46415
553,100,1024,279245,47652
553,100,1024,281504,47173
553,100,1024,280815,49310
553,100,1024,280230,47191
553,100,1024,280841,46837
553,100,1024,279815,46122
553,100,1024,280462,47060
553,100,1024,280368,46557
553,100,1024,285135,46936
553,100,1024,280862,47095
553,100,1024,280745,46913
553,100,1024,280833,46424
553,100,1024,281282,46958
572,100,1024,285917,46380
572,100,1024,286814,47205
572,100,1024,286476,47084
572,100,1024,325504,47502
572,100,1024,285607,46542
572,100,1024,303516,60840
572,100,1024,286458,46457
572,100,1024,288546,46805
572,100,1024,286831,46784
572,100,1024,287365,46763
572,100,1024,286930,46489
572,100,1024,286226,46633
572,100,1024,285667,46560
572,100,1024,286467,46576
572,100,1024,286561,46403
572,100,1024,286348,46673
572,100,1024,286349,46687
572,100,1024,286860,46238
572,100,1024,286169,46911
572,100,1024,286300,47134
591,100,1024,295802,47749
591,100,1024,293246,47231
591,100,1024,292413,47217
591,100,1024,291860,47179
591,100,1024,293106,46775
591,100,1024,293267,47086
591,100,1024,296568,47716
591,100,1024,293261,46893
591,100,1024,293331,47089
591,100,1024,294024,46595
591,100,1024,293144,47338
591,100,1024,294155,47922
591,100,1024,295943,47028
591,100,1024,291904,47373
591,100,1024,293131,46578
591,100,1024,293297,46499
591,100,1024,292600,46845
591,100,1024,292794,47305
591,100,1024,295750,47448
591,100,1024,293328,47373
610,100,1024,301541,47484
610,100,1024,299610,46797
610,100,1024,297946,46505
