Pallet: "utility", Extrinsic: "cancel_as_multi", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
36,10000,41371,27815
36,10000,41676,28215
36,10000,41637,27678
36,10000,41499,28128
36,10000,42229,28251
36,10000,41932,28095
36,10000,41683,28280
36,10000,41674,28072
36,10000,42057,28155
36,10000,41593,28045
36,10000,41513,28143
36,10000,41216,28138
36,10000,41420,27939
36,10000,41551,27926
36,10000,41508,28011
36,10000,41995,27959
37,10000,42093,28047
37,10000,41065,28008
37,10000,41909,28379
37,10000,41367,27977
37,10000,41508,27846
37,10000,41901,28152
37,10000,41651,27921
37,10000,41809,28200
37,10000,41897,28209
37,10000,41103,27913
37,10000,42696,27976
37,10000,41631,28106
37,10000,41366,27985
37,10000,41759,27960
37,10000,41160,27822
37,10000,41229,28248
37,10000,42113,28118
37,10000,41463,27853
37,10000,41725,28131
37,10000,41573,28203
38,10000,41244,28054
38,10000,41919,28011
38,10000,41513,28728
38,10000,41426,28098
38,10000,41528,27879
38,10000,41689,28505
38,10000,41476,28109
38,10000,41476,27790
38,10000,41601,28694
38,10000,41110,28580
38,10000,41424,28114
38,10000,41787,28703
38,10000,40846,28556
38,10000,41696,28505
38,10000,41727,28187
38,10000,41138,28317
38,10000,41825,28106
38,10000,41335,27947
38,10000,41378,28652
38,10000,41627,28270
39,10000,42249,28065
39,10000,41840,28412
39,10000,41450,28059
39,10000,42117,28079
39,10000,41878,28561
39,10000,41496,28484
39,10000,42181,28366
39,10000,41516,28200
39,10000,42248,28698
39,10000,41390,27983
39,10000,41750,28140
39,10000,41854,28497
39,10000,41072,28508
39,10000,41624,27950
39,10000,42014,28049
39,10000,41665,28716
39,10000,41035,27852
39,10000,41774,28353
39,10000,41409,28679
39,10000,41714,28771
40,10000,42005,28448
40,10000,42062,28299
40,10000,41501,28726
40,10000,41494,28374
40,10000,42107,28210
40,10000,42219,27867
40,10000,41932,28570
40,10000,41625,28385
40,10000,41526,28358
40,10000,42125,27700
40,10000,41768,28804
40,10000,41648,28527
40,10000,41732,28137
40,10000,41962,27834
40,10000,42168,28758
40,10000,41409,28496
40,10000,42249,28516
40,10000,42197,28163
40,10000,41815,28395
40,10000,42358,28538
41,10000,41904,28248
41,10000,42222,28405
41,10000,42374,28551
41,10000,41963,28520
41,10000,41660,28261
41,10000,42466,28287
41,10000,42465,28090
41,10000,42327,28819
41,10000,41597,28653
41,10000,41661,28165
41,10000,42070,29102
41,10000,41998,28392
41,10000,41977,28981
41,10000,41971,28420
41,10000,42047,27933
41,10000,42164,27921
41,10000,42359,28412
41,10000,42084,28477
41,10000,41658,28555
41,10000,41988,28275
42,10000,41907,28465
42,10000,41790,28748
42,10000,42123,29062
42,10000,41885,28428
42,10000,42019,27939
42,10000,42214,28514
42,10000,42083,28159
42,10000,41728,28394
42,10000,41934,28748
42,10000,41757,28835
42,10000,41360,28016
42,10000,41960,27942
42,10000,41793,28604
42,10000,42113,28857
42,10000,41634,28480
42,10000,41426,28534
42,10000,41951,28183
42,10000,44920,28272
42,10000,41872,28774
42,10000,41538,28693
43,10000,42144,28609
43,10000,44708,28827
43,10000,41961,28256
43,10000,42601,28552
43,10000,42159,28161
43,10000,41911,46671
43,10000,42496,28752
43,10000,41908,28736
43,10000,41855,28593
43,10000,50809,29096
43,10000,42505,28785
43,10000,42596,28125
43,10000,42449,28508
43,10000,45140,29054
43,10000,42495,28779
43,10000,42449,28592
43,10000,42253,28144
43,10000,45593,29005
43,10000,42166,28098
43,10000,42461,28936
44,10000,42120,28757
44,10000,70606,28918
44,10000,42365,28815
44,10000,41797,28444
