Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,685,586000
501,685,602000
501,685,587000
501,685,853000
501,685,637000
501,685,605000
501,685,590000
501,685,605000
501,685,599000
501,685,605000
501,694,613000
501,694,599000
501,694,609000
501,694,601000
501,694,605000
501,694,616000
501,694,599000
501,694,593000
501,694,603000
501,694,598000
501,703,597000
501,703,595000
501,703,601000
501,703,593000
501,703,597000
501,703,591000
501,703,598000
501,703,599000
501,703,602000
501,703,592000
501,712,790000
501,712,603000
501,712,593000
501,712,621000
501,712,675000
501,712,613000
501,712,602000
501,712,608000
501,712,585000
501,712,609000
501,721,616000
501,721,598000
501,721,634000
501,721,750000
501,721,586000
501,721,641000
501,721,615000
501,721,612000
501,721,591000
501,721,605000
501,730,612000
501,730,585000
501,730,606000
501,730,607000
501,730,622000
501,730,605000
501,730,796000
501,730,634000
501,730,601000
501,730,600000
501,739,628000
501,739,743000
501,739,606000
501,739,619000
501,739,638000
501,739,603000
501,739,610000
501,739,618000
501,739,605000
501,739,626000
501,748,605000
501,748,606000
501,748,628000
501,748,609000
501,748,602000
501,748,602000
501,748,579000
501,748,594000
501,748,595000
501,748,598000
501,757,600000
501,757,589000
501,757,618000
501,757,597000
501,757,593000
501,757,587000
501,757,603000
501,757,792000
501,757,592000
501,757,611000
501,766,619000
501,766,627000
501,766,607000
501,766,798000
501,766,624000
501,766,659000
501,766,616000
501,766,618000
501,766,614000
501,766,615000
501,775,621000
501,775,609000
501,775,589000
501,775,602000
501,775,600000
501,775,602000
501,775,608000
501,775,606000
