Pallet: "pallet-identity", Extrinsic: "clear_identity", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,s,x,extrinsic_time,storage_root_time
29,100,100,4052318,774541
33,100,100,3617396,948651
33,100,100,4060219,800844
33,100,100,4296532,775642
33,100,100,3600695,995654
33,100,100,6459649,1418876
33,100,100,4943067,1066658
33,100,100,3674798,809944
33,100,100,6219037,957351
33,100,100,3607495,777442
33,100,100,3589194,801843
37,100,100,4925467,793342
37,100,100,4237129,934150
37,100,100,3868509,818044
37,100,100,6093930,1411976
37,100,100,4956868,995354
37,100,100,5150479,805943
37,100,100,4368736,797843
37,100,100,4795560,755541
37,100,100,6176134,1337972
37,100,100,6165333,1914603
41,100,100,3652297,782843
41,100,100,4621450,1002054
41,100,100,3563093,776242
41,100,100,4921166,1417976
41,100,100,3964814,724040
41,100,100,4342434,847946
41,100,100,6073429,1341272
41,100,100,3760704,819244
41,100,100,3981715,871548
41,100,100,4634651,755641
45,100,100,3777405,846045
45,100,100,5268885,841346
45,100,100,6148132,1418076
45,100,100,4493043,1469879
45,100,100,4298132,1025356
45,100,100,3679999,891748
45,100,100,3633796,850046
45,100,100,5324788,785042
45,100,100,3612095,843146
45,100,100,3594194,833745
49,100,100,5432194,1054757
49,100,100,3744803,866347
49,100,100,4174726,780942
49,100,100,4375237,1052457
49,100,100,5668206,692137
49,100,100,3617496,860646
49,100,100,4314334,841245
49,100,100,4363436,858247
49,100,100,5320788,822644
49,100,100,6072629,1113760
50,1,100,4042119,195110
50,1,100,3815707,160708
50,1,100,4701555,155208
50,1,100,4550046,218712
50,1,100,3640597,167609
50,1,100,3890710,145208
50,1,100,3740002,175810
50,1,100,4983269,261215
50,1,100,3313879,157509
50,1,100,3742503,169509
50,10,100,3321280,215011
50,10,100,4900865,242713
50,10,100,3071066,232013
50,10,100,3203174,232512
50,10,100,3481189,228712
50,10,100,4671453,219412
50,10,100,4114823,291416
50,10,100,5513099,381820
50,10,100,3179773,236812
50,10,100,5395192,383421
50,19,100,4388838,373620
50,19,100,3216774,284115
50,19,100,3021564,262814
50,19,100,3085567,281715
50,19,100,3323780,316017
50,19,100,4015118,330418
50,19,100,4232829,264115
50,19,100,4126823,313717
50,19,100,3661798,271115
50,19,100,3583194,313917
50,28,100,3464688,385421
50,28,100,5647306,592432
50,28,100,5584502,583232
50,28,100,3453787,366320
50,28,100,3496689,382120
50,28,100,3150271,330618
50,28,100,3937513,351519
50,28,100,3284178,347118
50,28,100,5012372,538629
50,28,100,3495390,351219
50,37,100,5101776,597732
50,37,100,3196274,471025
50,37,100,5675808,681437
50,37,100,4340935,400022
50,37,100,4372537,369420
50,37,100,5432595,683837
50,37,100,3522391,396821
50,37,100,3287178,398322
50,37,100,4318234,346119
50,37,100,3791805,375721
50,46,100,3533692,491126
50,46,100,5271885,678336
50,46,100,4308834,802643
50,46,100,5811515,499227
50,46,100,6093730,729340
50,46,100,3472188,469625
50,46,100,5737611,919350
50,46,100,3670399,428323
50,46,100,4401039,459925
50,46,100,5244884,721439
50,55,100,4479043,506928
50,55,100,3630797,505828
50,55,100,3329881,488926
50,55,100,5006072,727239
50,55,100,3866409,573931
50,55,100,3525191,507627
50,55,100,5950522,825645
50,55,100,4256431,525129
50,55,100,4085421,622933
50,55,100,4075221,469025
50,64,100,5169680,567031
50,64,100,4881864,832746
50,64,100,3547392,566031
50,64,100,3392484,567931
50,64,100,5086076,811544
50,64,100,3460588,568131
50,64,100,4163825,574132
50,64,100,5906220,964853
50,64,100,4834862,759841
50,64,100,5840416,989854
50,73,100,3451987,589332
50,73,100,3966615,619234
50,73,100,5157780,646735
50,73,100,5315289,663436
50,73,100,3421386,673136
50,73,100,3417785,764842
50,73,100,3482688,651336
50,73,100,3673499,675737
50,73,100,3985716,1096360
50,73,100,4848463,871247
50,82,100,3455287,612933
50,82,100,4527045,1047257
50,82,100,3693701,797043
50,82,100,4193627,768442
50,82,100,4573848,601533
50,82,100,4440741,735439
50,82,100,4109922,697237
50,82,100,6055929,1231267
50,82,100,3690900,728740
50,82,100,3977816,775542
50,91,100,3835908,812344
50,91,100,3947414,751741
50,91,100,3515891,744741
50,91,100,3632697,745840
50,91,100,5423094,750741
50,91,100,5120278,1102860
50,91,100,3819108,749240
50,91,100,4733956,702738
50,91,100,4291433,855547
50,91,100,3482389,726939
50,100,100,4193327,856447
50,100,100,3738303,839546
50,100,100,3871710,852946
50,100,100,6429749,1463780
50,100,100,3614596,806244
50,100,100,6189135,1426278
50,100,100,5238484,1015355
50,100,100,4517545,809044
50,100,100,3768404,807744
50,100,100,4899365,844146
50,100,1,5210783,1237167
50,100,1,3975215,941551
50,100,1,3625997,879748
50,100,1,4760458,938051
50,100,1,3728502,1010455
50,100,1,3669799,868747
50,100,1,4309834,848946
50,100,1,3946014,866647
50,100,1,3665999,820144
50,100,1,4463642,849546
50,100,10,5917321,856746
50,100,10,3513991,814844
50,100,10,3548693,853746
50,100,10,4260131,875347
50,100,10,3507991,832845
50,100,10,5976424,1431178
50,100,10,3458188,860646
50,100,10,3754603,797344
50,100,10,5957024,1086759
50,100,10,3713101,1557685
50,100,19,4572148,916550
50,100,19,6045128,882648
50,100,19,4490143,856447
50,100,19,4533146,827745
50,100,19,3534892,850546
50,100,19,3658399,846846
50,100,19,5455597,832345
50,100,19,6051129,1354373
50,100,19,3281378,857547
50,100,19,3551893,837145
50,100,28,5302588,855746
50,100,28,4857363,960353
50,100,28,3343181,1377375
50,100,28,3575494,853346
50,100,28,4266031,980753
50,100,28,3756604,1062058
50,100,28,3857109,803344
50,100,28,4465342,879147
50,100,28,4151925,989054
50,100,28,4144924,983953
50,100,37,3754704,846846
50,100,37,5152079,1213066
50,100,37,5059074,1190565
50,100,37,3414185,878948
50,100,37,4689555,1143262
50,100,37,4186227,869647
50,100,37,5321288,1271569
50,100,37,5173081,835545
50,100,37,7648715,863647
50,100,37,5759513,1337173
50,100,46,4011817,941751
50,100,46,4096523,948351
50,100,46,3575694,845346
50,100,46,4570749,873947
50,100,46,5556301,846746
50,100,46,5126978,1244468
50,100,46,6745166,1445679
50,100,46,4861764,1139061
50,100,46,3505691,775842
50,100,46,4726757,1064958
50,100,55,3989216,975953
50,100,55,4246631,838645
50,100,55,4134024,857047
50,100,55,3549592,901149
50,100,55,5551901,967253
50,100,55,6055828,1209166
50,100,55,4370837,1039657
50,100,55,4848763,1440078
50,100,55,4157225,933651
50,100,55,4051520,852446
50,100,64,4444641,849747
50,100,64,6107631,1506182
50,100,64,4281032,853747
50,100,64,4713156,838245
50,100,64,4988371,1077759
50,100,64,4930768,838546
50,100,64,6134533,1058358
50,100,64,5838617,843846
50,100,64,3741503,869547
50,100,64,3666299,848547
50,100,73,6120432,929550
50,100,73,3602395,848246
50,100,73,3640097,1502282
50,100,73,5592904,853846
50,100,73,4787259,836146
50,100,73,4067321,844946
50,100,73,4151525,841546
50,100,73,3780906,852946
50,100,73,4926167,883548
50,100,73,6020027,1472380
50,100,82,6257640,1442578
50,100,82,3296679,741140
50,100,82,4135225,978653
50,100,82,5077176,1131661
50,100,82,4997672,1093459
50,100,82,3909112,785643
50,100,82,5310500,1197168
50,100,82,4251341,733541
50,100,82,4314144,813946
50,100,82,3351590,826447
50,100,91,4170436,896050
50,100,91,3920022,935152
50,100,91,4329345,931952
50,100,91,5922635,870249
50,100,91,3533900,838547
50,100,91,3604904,1102562
50,100,91,3669407,994156
50,100,91,5310600,852048
50,100,91,3810715,873850
50,100,91,4402348,1057360
50,100,100,5765625,1092062
50,100,100,5467108,1277672
50,100,100,3831816,862749
50,100,100,4112631,978156
50,100,100,3652106,892551
50,100,100,4326044,845247
50,100,100,7894145,855248
50,100,100,3572501,827847
50,100,100,4425850,1035558
50,100,100,3654505,847348
