Pallet: "pallet-identity", Extrinsic: "kill_identity", Lowest values: [], Highest values: [], Steps: [10], Repeat: 10
r,s,x,extrinsic_time,storage_root_time
50,100,28,6442269,927253
50,100,28,6831591,888651
50,100,28,8189070,824047
50,100,37,9357636,868250
50,100,37,6490471,823547
50,100,37,9617451,848249
50,100,37,6470270,881751
50,100,37,6200755,870450
50,100,37,6001744,887250
50,100,37,6135051,808146
50,100,37,7571434,1018358
50,100,37,7823247,1113164
50,100,37,5686726,914652
50,100,46,6112750,854249
50,100,46,8910509,847049
50,100,46,8667596,939254
50,100,46,5882036,896151
50,100,46,6050346,635636
50,100,46,5962540,632937
50,100,46,9014015,881951
50,100,46,6749285,907252
50,100,46,6644680,869449
50,100,46,5775030,890351
50,100,55,6530273,1283074
50,100,55,8166066,853149
50,100,55,5771830,838848
50,100,55,6577475,960655
50,100,55,6928195,876050
50,100,55,6082247,1024758
50,100,55,6459368,810846
50,100,55,8565089,873450
50,100,55,8232569,810547
50,100,55,9433639,819946
50,100,64,9249228,880750
50,100,64,5959840,817247
50,100,64,9071417,935053
50,100,64,5432510,785845
50,100,64,6570574,671838
50,100,64,11100433,866249
50,100,64,6910394,627036
50,100,64,10423695,916852
50,100,64,10460096,1271172
50,100,64,8611490,1212669
50,100,73,6067545,818947
50,100,73,6017843,667638
50,100,73,6121349,741342
50,100,73,5910436,808746
50,100,73,6334761,866149
50,100,73,6087946,799246
50,100,73,7838646,750243
50,100,73,6547773,835147
50,100,73,8404579,833447
50,100,73,8079760,1490584
50,100,82,7866148,863149
50,100,82,6719583,832447
50,100,82,5994541,715940
50,100,82,6162950,832148
50,100,82,5848132,747343
50,100,82,7568430,1308975
50,100,82,7382319,822246
50,100,82,7741441,808446
50,100,82,7117404,711941
50,100,82,6362362,796945
50,100,91,9153520,907052
50,100,91,8751997,1083362
50,100,91,7497526,659938
50,100,91,8410378,633636
50,100,91,9211023,787345
50,100,91,13512568,1606991
50,100,91,6462767,848548
50,100,91,6027642,689139
50,100,91,8500183,865549
50,100,91,6522570,776944
50,100,100,8600688,955654
50,100,100,9682549,642537
50,100,100,7485824,1565588
50,100,100,8797600,686939
50,100,100,6034542,796145
50,100,100,6190251,865449
50,100,100,6744483,814746
50,100,100,10588101,872649
50,100,100,6489068,872150
50,100,100,7473524,821647
