Pallet: "pallet-identity", Extrinsic: "clear_identity", Steps: 10, Repeat: 100
R,S,X,time
8,50,37,648000
8,50,37,627000
8,50,37,669000
8,50,37,674000
8,50,37,730000
8,50,37,642000
8,50,37,636000
8,50,37,753000
8,50,37,757000
8,50,37,1030000
8,50,37,685000
8,50,37,672000
8,50,37,829000
8,50,37,645000
8,50,37,648000
8,50,37,936000
8,50,37,707000
8,50,37,732000
8,50,37,690000
8,50,37,628000
8,50,37,822000
8,50,37,974000
8,50,37,645000
8,50,37,641000
8,50,37,702000
8,50,46,655000
8,50,46,700000
8,50,46,673000
8,50,46,680000
8,50,46,846000
8,50,46,747000
8,50,46,602000
8,50,46,794000
8,50,46,645000
8,50,46,682000
8,50,46,643000
8,50,46,984000
8,50,46,774000
8,50,46,663000
8,50,46,649000
8,50,46,687000
8,50,46,901000
8,50,46,947000
8,50,46,643000
8,50,46,674000
8,50,46,685000
8,50,46,664000
8,50,46,664000
8,50,46,664000
8,50,46,673000
8,50,46,663000
8,50,46,659000
8,50,46,661000
8,50,46,688000
8,50,46,676000
8,50,46,663000
8,50,46,668000
8,50,46,649000
8,50,46,716000
8,50,46,675000
8,50,46,660000
8,50,46,654000
8,50,46,788000
8,50,46,699000
8,50,46,697000
8,50,46,668000
8,50,46,651000
8,50,46,638000
8,50,46,648000
8,50,46,1038000
8,50,46,733000
8,50,46,659000
8,50,46,1155000
8,50,46,701000
8,50,46,836000
8,50,46,696000
8,50,46,633000
8,50,46,642000
8,50,46,1101000
8,50,46,889000
8,50,46,742000
8,50,46,1165000
8,50,46,838000
8,50,46,802000
8,50,46,718000
8,50,46,671000
8,50,46,774000
8,50,46,682000
8,50,46,711000
8,50,46,656000
8,50,46,684000
8,50,46,686000
8,50,46,691000
8,50,46,692000
8,50,46,690000
8,50,46,667000
8,50,46,935000
8,50,46,884000
8,50,46,832000
8,50,46,645000
8,50,46,702000
8,50,46,647000
8,50,46,652000
8,50,46,632000
8,50,46,666000
8,50,46,654000
8,50,46,1069000
8,50,46,666000
8,50,46,728000
8,50,46,1099000
8,50,46,639000
8,50,46,656000
8,50,46,658000
8,50,46,782000
8,50,46,724000
8,50,46,656000
8,50,46,658000
8,50,46,662000
8,50,46,658000
8,50,46,665000
8,50,46,659000
8,50,46,687000
8,50,46,775000
8,50,46,655000
8,50,46,660000
8,50,55,671000
8,50,55,688000
8,50,55,684000
8,50,55,680000
8,50,55,670000
8,50,55,683000
8,50,55,678000
8,50,55,674000
8,50,55,666000
8,50,55,690000
8,50,55,670000
8,50,55,676000
8,50,55,703000
8,50,55,670000
8,50,55,673000
8,50,55,680000
8,50,55,674000
8,50,55,684000
8,50,55,671000
8,50,55,890000
8,50,55,678000
8,50,55,712000
8,50,55,675000
8,50,55,672000
8,50,55,678000
8,50,55,695000
8,50,55,675000
8,50,55,674000
8,50,55,725000
8,50,55,688000
8,50,55,736000
8,50,55,662000
8,50,55,672000
8,50,55,687000
8,50,55,655000
8,50,55,670000
8,50,55,678000
8,50,55,683000
8,50,55,687000
8,50,55,669000
8,50,55,675000
8,50,55,672000
8,50,55,686000
8,50,55,683000
8,50,55,665000
8,50,55,675000
8,50,55,670000
8,50,55,692000
8,50,55,687000
8,50,55,687000
8,50,55,675000
8,50,55,697000
8,50,55,659000
8,50,55,655000
8,50,55,680000
8,50,55,687000
8,50,55,671000
8,50,55,689000
8,50,55,672000
8,50,55,720000
8,50,55,695000
8,50,55,679000
8,50,55,672000
8,50,55,694000
8,50,55,678000
8,50,55,664000
8,50,55,834000
8,50,55,674000
8,50,55,681000
8,50,55,666000
8,50,55,663000
8,50,55,670000
8,50,55,666000
8,50,55,694000
8,50,55,683000
8,50,55,664000
8,50,55,681000
8,50,55,680000
8,50,55,674000
8,50,55,637000
8,50,55,687000
8,50,55,680000
8,50,55,684000
8,50,55,681000
8,50,55,683000
8,50,55,689000
8,50,55,673000
8,50,55,674000
8,50,55,664000
8,50,55,666000
8,50,55,672000
8,50,55,663000
8,50,55,682000
8,50,55,673000
8,50,55,686000
8,50,55,681000
8,50,55,678000
8,50,55,670000
8,50,55,676000
8,50,55,687000
8,50,64,694000
8,50,64,713000
8,50,64,709000
8,50,64,706000
8,50,64,695000
8,50,64,709000
8,50,64,713000
8,50,64,696000
8,50,64,744000
8,50,64,721000
8,50,64,702000
8,50,64,706000
8,50,64,707000
8,50,64,700000
8,50,64,710000
8,50,64,708000
8,50,64,718000
8,50,64,684000
8,50,64,685000
8,50,64,700000
8,50,64,707000
8,50,64,703000
8,50,64,692000
8,50,64,714000
8,50,64,704000
8,50,64,709000
8,50,64,706000
8,50,64,704000
8,50,64,695000
8,50,64,703000
8,50,64,724000
8,50,64,710000
8,50,64,707000
8,50,64,707000
8,50,64,704000
8,50,64,709000
8,50,64,704000
8,50,64,1498000
8,50,64,709000
8,50,64,700000
8,50,64,712000
8,50,64,708000
8,50,64,692000
8,50,64,706000
8,50,64,724000
8,50,64,715000
8,50,64,691000
8,50,64,683000
8,50,64,731000
8,50,64,699000
8,50,64,704000
8,50,64,868000
8,50,64,697000
8,50,64,699000
8,50,64,716000
8,50,64,706000
8,50,64,700000
8,50,64,928000
8,50,64,711000
8,50,64,769000
8,50,64,729000
8,50,64,697000
8,50,64,708000
8,50,64,712000
8,50,64,710000
8,50,64,695000
8,50,64,701000
8,50,64,696000
8,50,64,707000
8,50,64,725000
8,50,64,714000
8,50,64,722000
8,50,64,704000
8,50,64,704000
8,50,64,694000
8,50,64,700000
8,50,64,703000
8,50,64,702000
8,50,64,712000
8,50,64,709000
8,50,64,709000
8,50,64,690000
8,50,64,721000
8,50,64,702000
8,50,64,714000
8,50,64,695000
8,50,64,687000
8,50,64,781000
8,50,64,721000
8,50,64,696000
8,50,64,794000
8,50,64,697000
8,50,64,716000
8,50,64,717000
8,50,64,715000
8,50,64,706000
8,50,64,722000
8,50,64,711000
8,50,64,703000
8,50,64,704000
8,50,73,732000
8,50,73,783000
8,50,73,730000
8,50,73,737000
8,50,73,729000
8,50,73,730000
8,50,73,718000
8,50,73,719000
8,50,73,761000
8,50,73,738000
8,50,73,726000
8,50,73,738000
8,50,73,745000
8,50,73,733000
8,50,73,741000
8,50,73,715000
8,50,73,726000
8,50,73,738000
8,50,73,726000
8,50,73,736000
8,50,73,734000
8,50,73,723000
8,50,73,720000
8,50,73,720000
8,50,73,703000
8,50,73,726000
8,50,73,746000
8,50,73,731000
8,50,73,736000
8,50,73,718000
8,50,73,721000
8,50,73,767000
8,50,73,754000
8,50,73,707000
8,50,73,741000
8,50,73,741000
8,50,73,722000
8,50,73,768000
8,50,73,743000
8,50,73,725000
8,50,73,733000
8,50,73,719000
8,50,73,743000
8,50,73,719000
8,50,73,717000
8,50,73,733000
8,50,73,721000
8,50,73,721000
8,50,73,742000
8,50,73,739000
8,50,73,729000
8,50,73,717000
8,50,73,715000
8,50,73,726000
8,50,73,714000
8,50,73,808000
8,50,73,720000
8,50,73,732000
8,50,73,708000
8,50,73,730000
8,50,73,706000
8,50,73,746000
8,50,73,725000
8,50,73,722000
8,50,73,808000
8,50,73,737000
8,50,73,731000
8,50,73,727000
8,50,73,727000
8,50,73,754000
8,50,73,730000
8,50,73,726000
8,50,73,734000
8,50,73,769000
8,50,73,737000
8,50,73,733000
8,50,73,744000
8,50,73,754000
8,50,73,726000
8,50,73,716000
8,50,73,707000
8,50,73,723000
8,50,73,736000
8,50,73,756000
8,50,73,719000
8,50,73,771000
8,50,73,724000
8,50,73,732000
8,50,73,736000
8,50,73,713000
8,50,73,721000
8,50,73,725000
8,50,73,737000
8,50,73,943000
8,50,73,714000
8,50,73,757000
8,50,73,731000
8,50,73,719000
8,50,73,734000
8,50,73,737000
8,50,82,718000
8,50,82,737000
8,50,82,722000
8,50,82,723000
8,50,82,735000
8,50,82,727000
8,50,82,706000
8,50,82,726000
8,50,82,733000
8,50,82,739000
8,50,82,742000
8,50,82,720000
8,50,82,723000
8,50,82,738000
8,50,82,725000
8,50,82,742000
8,50,82,758000
8,50,82,745000
8,50,82,720000
8,50,82,771000
8,50,82,726000
8,50,82,721000
8,50,82,766000
8,50,82,774000
8,50,82,730000
8,50,82,736000
8,50,82,965000
8,50,82,723000
8,50,82,756000
8,50,82,728000
8,50,82,743000
8,50,82,738000
8,50,82,728000
8,50,82,724000
8,50,82,725000
8,50,82,724000
8,50,82,707000
8,50,82,747000
8,50,82,754000
8,50,82,732000
8,50,82,720000
8,50,82,738000
8,50,82,730000
8,50,82,733000
8,50,82,736000
8,50,82,726000
8,50,82,743000
8,50,82,727000
8,50,82,721000
8,50,82,749000
8,50,82,704000
8,50,82,751000
8,50,82,979000
8,50,82,738000
8,50,82,756000
8,50,82,742000
8,50,82,746000
8,50,82,723000
8,50,82,736000
8,50,82,747000
8,50,82,720000
8,50,82,727000
8,50,82,720000
8,50,82,725000
8,50,82,732000
8,50,82,728000
8,50,82,725000
8,50,82,740000
8,50,82,738000
8,50,82,748000
8,50,82,737000
8,50,82,785000
8,50,82,698000
8,50,82,740000
8,50,82,740000
8,50,82,720000
8,50,82,737000
8,50,82,739000
8,50,82,726000
8,50,82,737000
8,50,82,735000
8,50,82,740000
8,50,82,721000
8,50,82,792000
8,50,82,730000
8,50,82,713000
8,50,82,722000
8,50,82,738000
8,50,82,718000
8,50,82,716000
8,50,82,718000
8,50,82,742000
8,50,82,723000
8,50,82,742000
8,50,82,729000
8,50,82,759000
8,50,82,749000
8,50,82,719000
8,50,82,724000
8,50,82,780000
8,50,91,747000
8,50,91,741000
8,50,91,745000
8,50,91,754000
8,50,91,729000
8,50,91,729000
8,50,91,726000
8,50,91,736000
8,50,91,749000
8,50,91,734000
8,50,91,806000
8,50,91,740000
8,50,91,769000
8,50,91,752000
8,50,91,733000
8,50,91,733000
8,50,91,728000
8,50,91,746000
8,50,91,718000
8,50,91,746000
8,50,91,730000
8,50,91,732000
8,50,91,1647000
8,50,91,730000
8,50,91,760000
8,50,91,726000
8,50,91,732000
8,50,91,779000
8,50,91,727000
8,50,91,733000
8,50,91,728000
8,50,91,786000
8,50,91,728000
8,50,91,752000
8,50,91,744000
8,50,91,735000
8,50,91,735000
8,50,91,734000
8,50,91,732000
8,50,91,738000
8,50,91,757000
8,50,91,747000
8,50,91,745000
8,50,91,726000
8,50,91,735000
8,50,91,725000
8,50,91,757000
8,50,91,749000
8,50,91,749000
8,50,91,724000
8,50,91,736000
8,50,91,750000
8,50,91,761000
8,50,91,772000
8,50,91,732000
8,50,91,743000
8,50,91,757000
8,50,91,829000
8,50,91,718000
8,50,91,740000
8,50,91,753000
8,50,91,755000
8,50,91,742000
8,50,91,751000
8,50,91,731000
8,50,91,767000
8,50,91,758000
8,50,91,760000
8,50,91,727000
8,50,91,732000
8,50,91,736000
8,50,91,733000
8,50,91,759000
8,50,91,733000
8,50,91,721000
8,50,91,752000
8,50,91,753000
8,50,91,749000
8,50,91,715000
8,50,91,738000
8,50,91,767000
8,50,91,761000
8,50,91,763000
8,50,91,757000
8,50,91,804000
8,50,91,774000
8,50,91,764000
8,50,91,739000
8,50,91,733000
8,50,91,720000
8,50,91,1032000
8,50,91,739000
8,50,91,707000
8,50,91,730000
8,50,91,750000
8,50,91,739000
8,50,91,741000
8,50,91,750000
8,50,91,750000
8,50,91,740000
